,No Hypothesis
0,1134722.319378579
1,696287.3262640432
2,513797.9503864867
3,424880.7562130327
4,379686.1748965147
5,372701.30694038613
6,403687.45967835526
7,382979.88995644543
8,380799.2218511738
9,374231.5236762025
10,372645.59352058644
11,391725.5339701169
12,390133.88000339817
13,373369.1770989996
14,395308.29276202817
15,391075.85482774995
16,372531.88472012745
17,369561.8039186612
18,351062.89597332774
19,356535.37394053774
20,356405.18455362384
21,341483.15178246674
22,360833.7920986066
23,355344.13726219523
24,350901.99344138266
25,355570.3436501997
26,329930.5152210494
27,314768.445580688
28,305219.13969879167
29,302549.62946830783
30,307784.6774839299
31,294699.10955272376
32,295871.3343214402
33,296727.4450696211
34,295366.25778498
35,304224.21340046165
36,303325.3458463859
37,286928.586417985
38,276309.36546676635
39,250224.514865792
40,223652.8001305935
41,225484.92905256842
42,230679.8612279284
43,235276.07845866613
44,230705.92927996197
45,213615.557144974
46,216390.01368910944
47,209999.19745080554
48,211256.02428835086
49,209945.53152915603
50,190573.13624695071
51,177021.00078074375
52,178311.80981171955
53,169333.62090264197
54,162026.74786038592
55,147624.41095241546
56,136059.70867610062
57,136285.199542909
58,135248.9345980849
59,135879.58625301704
60,131837.66631942888
61,126652.95580986656
62,117059.2848516795
63,116587.74344429126
64,116280.16936778968
65,115451.09168703586
66,115790.00935145814
67,112913.92378706521
68,110368.64332257344
69,108924.97380867966
70,106084.12004843556
71,106048.60858892679
72,104231.60691316516
73,100990.35418341562
74,99144.33243545055
75,99093.9910558144
76,97696.5389860635
77,97412.66533494597
78,96696.57930326754
79,93585.97302177492
80,90351.82312420271
81,90703.5903541079
82,89480.61525200178
83,89137.92447916929
84,88528.22274414205
85,88502.25464863848
86,86948.94944989608
87,87005.82978580223
88,86908.47948627561
89,86747.27222540264
90,86287.59199636306
91,86312.430102868
92,85804.99633326018
93,85167.03789174264
94,84855.51479561304
95,84721.33029486958
96,85060.46386418003
97,85197.31453949542
98,85224.11658641422
99,85583.21292452028
100,86000.48022189332
101,86024.25176052166
102,85030.75377906646
103,85093.74713043703
104,85521.30637071673
