,x0,x1,Target,Hypothesis
0,5.0976270078546495,14.430378732744838,-187.4931463938034,Poor
1,3.190406157517118,2.4901893663724195,-0.4733081464420625,Good
2,3.232202558909872,10.727840495586292,-73.06930978991562,Global
3,4.041450641074658,8.173247744953454,-46.22043429122874,Global
4,1.354821990083571,9.688411695999841,-43.50238935107039,Global
5,2.641592653589793,1.775,-2.4238536994100497,Good
6,3.603670866436887,1.9594956044901775,-1.4051788507986112,Good
7,3.2958791023583425,2.3760344485826863,-0.5595932538645223,Good
8,3.0142358510510383,2.3150936472507504,-0.4794145136376173,Global
9,3.0828536198688803,2.432323077399545,-0.42678391804503735,Global
10,3.1067603924848366,2.4017189936235686,-0.4135917867727413,Global
11,3.12051493357933,2.37471353482341,-0.4069455620940097,Global
12,3.12443959333263,2.360264351447084,-0.40446225769120503,Global
13,3.1281217321629624,2.3453298254878163,-0.40233472660959113,Global
14,3.129357412321164,2.3235203760959653,-0.4001238971352753,Global
15,3.1332749947375773,2.328076998985651,-0.4003893417343163,Global
16,3.134547451378412,2.3223234848104854,-0.3998748037429255,Global
17,3.1313736520472926,2.3231246557566805,-0.40000008075817095,Global
18,3.147697897660146,2.299729376476106,-0.39893572370994257,Global
19,3.1383105092077037,2.300527966015542,-0.3984665583538713,Global
20,3.1462750158313035,2.310461053865514,-0.3995221952158652,Global
21,3.1425724818677767,2.349008973332844,-0.4034829652011222,Global
22,3.1332259539811425,2.2919726633671744,-0.3983324056618361,Global
23,3.1309332379128842,2.314660907964892,-0.39941464475009264,Global
24,3.1421966068169396,2.274503777462501,-0.39788910959922275,Global
25,3.1393077273902708,2.2831197061951136,-0.39795258247036286,Global
26,3.1310044750368196,2.271181792108312,-0.39857176444676584,Global
27,3.1366377134362295,2.3417658650480084,-0.401961456330035,Global
28,3.1361951741508927,2.294133169619399,-0.3982498358673633,Global
29,3.139858240841967,2.2919391043610364,-0.39814472727764655,Global
30,3.090836269033165,2.1882631718372414,-0.4262940826383747,Global
31,3.150620520886507,2.262868764708901,-0.39830467587403595,Global
32,3.150294292855905,2.3205168688977187,-0.4009854569241906,Global
33,3.1260917515415905,2.23972429797727,-0.4012872336836655,Global
34,3.1019409858821914,2.324339019898871,-0.40576657268435196,Global
35,2.641592653589793,2.775,-1.5794022236877725,Good
36,3.641592653589793,2.775,-2.3088885794952057,Good
37,3.205595440059495,1.978225353905541,-0.4787496271928167,Good
38,3.1413081398268146,2.246872035307062,-0.3986914606917155,Global
