x0,x1,Value
0.5980861658223198,-2.4074842163645878,6.153687313792656
4.842926871941649,-0.10749412922598633,23.465495674792578
-1.9492251517950074,3.8034882454118195,18.26600152537615
1.254015028004269,-4.8293946268706875,24.895606152508016
-4.208723810893446,2.5230955011827954,24.079367024470308
1.1929491423786365,0.5486937190403545,1.7241924536162596
1.8593367129814542,4.773054300935121,26.23918037191594
0.28313513531853474,-0.6539339387357384,0.5077951010822814
0.4523897327432529,1.86702419905453,3.690435830146721
0.04037357891525151,-0.6848551582213638,0.4706566136168353
-0.2183818349035418,-0.7138651149887796,0.5572940282137813
0.33535813188539354,0.022268117635806384,0.11296094568470312
0.07415436111391749,-0.006469918365922034,0.005540729115874973
-0.1865839881904332,-0.03525925214917702,0.03605679951116696
-0.1879259516185927,-0.03511183843215537,0.03654900448983943
-0.18740490768202278,-0.035168895094115804,0.036357450605448406
-0.1863180889456526,-0.03528864129228548,0.03595971847261571
-0.055249249885233276,-0.02097199313466014,0.003492304108921181
-0.18394775389971585,-0.03555352115182586,0.03510082903104376
-0.18320179177093188,-0.035638531324505784,0.03483300142304767
-0.18246170602370704,-0.03572385705600212,0.03456846812803936
-0.18179065309058462,-0.035802086641756325,0.03432963095900511
-0.38392468114481826,0.6572041921780132,0.5793155110085052
0.10908105212026697,0.2817844549945496,0.09130115500823976
0.10820203911352344,0.283412627261721,0.09203039855971566
0.10739960872124055,0.28491431299405345,0.09271084170234903
-0.2174705871177336,0.32253992394773334,0.15132545880154136
-0.21698976402601122,0.32356111806778554,0.15177635481733948
0.025348930286692273,0.13334929069910206,0.018424601596633214
0.025292674831072226,0.13345707821677788,0.018450511126269525
-0.13588548693627178,0.15179450919212556,0.04150643858078598
-0.13591290774953002,0.15173577892718093,0.04149606509957059
-0.13599195403067554,0.15156669978559378,0.041466276044977685
-0.13611648961646416,0.15130099012040166,0.041419688356922876
-0.09576459412306093,0.06499075072309868,0.01339465516710655
-0.09586663213704316,0.06477479717874424,0.013386185506846608
-0.09598280274640025,0.06453025045543193,0.013376851646895152
-0.09610824396359341,0.06426774997663376,0.013367138244824696
-0.07574349768207966,0.021513222638436247,0.006199896189406133
-0.0758084530157106,0.02137899363416107,0.0062039829174447
-0.07587364679609188,0.02124512203819151,0.006208165488555754
-0.07593802830188423,0.021113746401104194,0.0062123744294679106
0.5980861658223198,-2.4074842163645878,6.153687313792656
4.842926871941649,-0.10749412922598633,23.465495674792578
-1.9492251517950074,3.8034882454118195,18.26600152537615
1.254015028004269,-4.8293946268706875,24.895606152508016
-4.208723810893446,2.5230955011827954,24.079367024470308
1.1929491423786365,0.5486937190403545,1.7241924536162596
1.8593367129814542,4.773054300935121,26.23918037191594
0.28313513531853474,-0.6539339387357384,0.5077951010822814
0.4523897327432529,1.86702419905453,3.690435830146721
0.04037357891525151,-0.6848551582213638,0.4706566136168353
-0.2183818349035418,-0.7138651149887796,0.5572940282137813
0.33535813188539354,0.022268117635806384,0.11296094568470312
0.07415436111391749,-0.006469918365922034,0.005540729115874973
-0.1865839881904332,-0.03525925214917702,0.03605679951116696
-0.1879259516185927,-0.03511183843215537,0.03654900448983943
-0.18740490768202278,-0.035168895094115804,0.036357450605448406
-0.1863180889456526,-0.03528864129228548,0.03595971847261571
-0.055249249885233276,-0.02097199313466014,0.003492304108921181
-0.18394775389971585,-0.03555352115182586,0.03510082903104376
-0.18320179177093188,-0.035638531324505784,0.03483300142304767
-0.18246170602370704,-0.03572385705600212,0.03456846812803936
-0.18179065309058462,-0.035802086641756325,0.03432963095900511
-0.38392468114481826,0.6572041921780132,0.5793155110085052
0.10908105212026697,0.2817844549945496,0.09130115500823976
0.10820203911352344,0.283412627261721,0.09203039855971566
0.10739960872124055,0.28491431299405345,0.09271084170234903
-0.2174705871177336,0.32253992394773334,0.15132545880154136
-0.21698976402601122,0.32356111806778554,0.15177635481733948
0.025348930286692273,0.13334929069910206,0.018424601596633214
0.025292674831072226,0.13345707821677788,0.018450511126269525
-0.13588548693627178,0.15179450919212556,0.04150643858078598
-0.13591290774953002,0.15173577892718093,0.04149606509957059
-0.13599195403067554,0.15156669978559378,0.041466276044977685
-0.13611648961646416,0.15130099012040166,0.041419688356922876
-0.09576459412306093,0.06499075072309868,0.01339465516710655
-0.09586663213704316,0.06477479717874424,0.013386185506846608
-0.09598280274640025,0.06453025045543193,0.013376851646895152
-0.09610824396359341,0.06426774997663376,0.013367138244824696
-0.07574349768207966,0.021513222638436247,0.006199896189406133
-0.0758084530157106,0.02137899363416107,0.0062039829174447
-0.07587364679609188,0.02124512203819151,0.006208165488555754
-0.07593802830188423,0.021113746401104194,0.0062123744294679106
0.5980861658223198,-2.4074842163645878,6.153687313792656
4.842926871941649,-0.10749412922598633,23.465495674792578
-1.9492251517950074,3.8034882454118195,18.26600152537615
1.254015028004269,-4.8293946268706875,24.895606152508016
-4.208723810893446,2.5230955011827954,24.079367024470308
1.1929491423786365,0.5486937190403545,1.7241924536162596
1.8593367129814542,4.773054300935121,26.23918037191594
0.28313513531853474,-0.6539339387357384,0.5077951010822814
0.4523897327432529,1.86702419905453,3.690435830146721
0.04037357891525151,-0.6848551582213638,0.4706566136168353
-0.2183818349035418,-0.7138651149887796,0.5572940282137813
0.33535813188539354,0.022268117635806384,0.11296094568470312
0.07415436111391749,-0.006469918365922034,0.005540729115874973
-0.1865839881904332,-0.03525925214917702,0.03605679951116696
-0.1879259516185927,-0.03511183843215537,0.03654900448983943
-0.18740490768202278,-0.035168895094115804,0.036357450605448406
-0.1863180889456526,-0.03528864129228548,0.03595971847261571
-0.055249249885233276,-0.02097199313466014,0.003492304108921181
-0.18394775389971585,-0.03555352115182586,0.03510082903104376
-0.18320179177093188,-0.035638531324505784,0.03483300142304767
-0.18246170602370704,-0.03572385705600212,0.03456846812803936
