,Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,Target,Hypothesis
0,0,-8.05657974512454,-7.653649157898409,-7.7317183940069185,-8.0330006182262,-6.812808623306101,-8.183520145676189,-8.514277149139911,-6.647095936992576,-7.192698390537922,-17.31558358924637,Bad
1,1,-16.481640288240932,-3.278410806015067,-5.836583534818704,-15.708999458036132,24.27425183150568,-20.641223333517395,-31.479468823016635,29.70432513662728,11.826023938853387,-21.59334795455741,Global
2,2,-30.24082168175594,18.356663780945095,-26.69256669042224,8.7092551014467,-31.857649364486143,28.58408582086153,-4.812021318580083,-16.18172636311518,-20.318433686738047,-21.60555170641765,Global
3,3,-2.748910913186002,-12.560000157947549,-17.597265016549393,-14.586704576110536,20.790300632853373,-25.47078685704204,8.286190236745888,-14.628429061389395,11.938999447617228,-21.14697298914803,Global
4,4,14.975447308417472,6.659389021894299,29.63411221912052,-23.38498493015455,20.14308793517112,-8.964368202397846,-20.541812749807395,-15.784264447561096,8.504104885416709,-21.291314566353726,Global
5,5,-7.329408554555157,-7.3197320062504865,-6.666103842970752,-7.1899594017930335,-7.834584198852427,-7.679536092401316,-7.15833760814547,-8.43314905674146,-7.220066569108665,-17.321465413117895,Bad
6,6,-8.272826122809532,-8.157397021830242,-6.952110862648927,-6.617076848561205,-7.926751643681514,-7.168954768661372,-6.800821695407924,-6.7643866729923054,-8.383511577260444,-17.035138286589827,Bad
7,7,-6.8604770292850645,-8.394309045981878,-7.543107819756592,-8.423026991226243,-7.697355344805221,-8.360538168678774,-8.299280056597444,-7.360109382042808,-8.101575998791528,-17.89902464817772,Bad
8,8,-8.109684232135637,-7.777657484888702,-6.680832700279139,-6.601609155054133,-7.208832648174373,-6.747931782923204,-6.862098257413642,-7.797611917342222,-8.36916598225655,-17.120115856810674,Bad
9,9,-3.4647228994958432,10.576569780708844,7.56636133122425,-31.224250330886,-5.586662614557813,22.42548054476661,21.0791421651544,32.30194349433458,-17.98860611693332,-21.59918321996594,Global
10,10,-19.106507861430323,0.4594552218541423,6.102176932273068,25.284035525014545,-23.70947927474984,-1.4421819222155037,-7.528279038767739,-12.84349137823449,-7.51137824211191,-20.82850807727269,Global
11,11,-29.627211944484937,-29.807798741659617,-32.133585116622974,-21.58246466809465,-8.645304612640242,-4.560261133901076,27.649110960001657,21.068157277315507,-20.75865228641228,-21.71205395106856,Global
12,12,-20.866572742437405,26.42554271089901,28.02845412348236,-3.9139070118504016,-6.967952062460622,7.167715646830281,16.72460538931721,-31.27193549184793,-17.336455064064584,-21.06241700587862,Global
13,13,-25.92470730940089,-28.1236122210711,17.073033417184682,-16.12288222224848,-8.354773145745298,27.30762118288431,-5.98020209921938,3.3715670558450483,19.79608932832381,-20.90555654496295,Global
14,14,-7.457924433907037,-7.148745151863889,-7.780645660770669,-7.164722644471084,-6.903859070998903,-7.622263049265468,-6.672551180946688,-6.946120459975365,-6.586881503551336,-16.92899280999984,Bad
15,15,-8.376920371651979,-7.182880363264406,-6.646813307610128,-8.54570346734417,-7.529215473228446,-6.928358076695773,-7.328547866341223,-7.110089365136401,-7.969847863658733,-17.361912017233177,Bad
16,16,-8.193060622246461,-8.51464951702475,-7.627162947003311,-7.103732141615705,-7.713192790824545,-7.5827458036644355,-8.528038370818782,-7.578856785360257,-6.669986695313268,-17.827531289419333,Bad
17,17,-20.30477620270381,25.62274428828035,27.791425259708603,-4.368470842208296,-7.461200639120179,7.590171331253316,16.891345791153356,-31.330397195618843,-16.522242941373406,-21.691710575845,Global
18,18,-16.262795504284384,-2.9044161672337623,-5.113847154239977,-15.81312516440002,24.92850693961168,-19.87224236865268,-31.22272746726549,30.22558969890224,11.241136306626489,-20.81230739579637,Global
19,19,-30.045865204978952,-29.280053912741096,-32.07670480145033,-20.81295133133085,-7.939312914171097,-4.529319939478853,27.434160951709373,20.7391331119469,-20.606648610357524,-21.506644120731405,Global
20,20,-30.60844647354804,-29.453506441089417,-31.484354050627456,-21.12196847799464,-7.733485971974233,-4.040507239966246,25.918867609971045,20.08401133349139,-19.75837914914655,-21.44517288245113,Global
21,21,-31.89145280839369,-28.013791419056133,-32.14588066716672,-20.2848241627305,-8.234780144659794,-4.5213841948985305,25.71127825733504,20.134147379204023,-19.994392918875747,-21.17239441315252,Global
22,22,-7.837972791032902,-6.662233626363185,-8.43351063936923,-6.825515792907578,-6.79901894770394,-8.451212668759092,-7.248762769068691,-7.4500972627302495,-7.358573493521898,-17.494173133540368,Bad
