x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,Value,Timestamp
-2.143472175947028,-2.192427826879251,-2.151840034121666,-1.62438141883448,-1.4497554617196957,-1.8366022082363975,-2.2569254530038467,-2.0429667769006556,-1.994550625278641,-1.8232100499027082,-2.113443655013338,-1.8553040738434792,-2.0940093860874773,-2.5221811044134723,-1.8262685710921018,-2.467145608178721,-2.056579705193345,-1.8746008257008506,-2.166487415392458,-2.1065724647990267,115.38735982941783,10
-2.1836205582949555,-1.580300599141653,-2.45079818967187,-1.2905974592387717,-1.3821202827075947,-2.1554582513286924,-1.5867045753303457,-2.309987694032324,-2.8352652493486175,-2.4469502504646625,-2.7699002717246755,-2.231122053454329,-1.7911901311952438,-1.7149854702986362,-2.656364241069398,-2.191722681285188,-2.307810168941563,-1.9332769257037823,-2.706034887067519,-2.0014191197408997,120.21626049555344,24
-1.5627979101842002,-2.2017978418924633,-2.3386020344298384,-2.480753535750924,-1.7658224572729426,-2.3555474395530167,-1.9854366816572409,-2.08153380149178,-1.6799835605952735,-2.3717554121799975,-2.6462804893630656,-1.9489715506465355,-2.94052549608196,-1.6412822848459567,-1.8323056998719065,-2.4739202609346322,-3.066758288802214,-2.3913176971519405,-2.3185940722019396,-1.4689920735862743,126.2754148302805,26
-2.153077516503209,-1.6724069764714877,-1.6442741414286175,-2.35843119576433,-1.724500407114478,-1.7772052789166597,-1.80299669826189,-2.103646525109888,-2.483822155154978,-2.395735310247159,-2.4286508906294184,-2.1321133860518375,-2.0300677259002122,-2.0425309160847323,-2.6950460148077973,-2.232700581092756,-2.8051326791091813,-2.0835925926338645,-2.5516009698494586,-2.496460488308861,125.78306451342691,27
-2.3902958808908545,-1.4435570469068058,-2.225950269814462,-2.4910564817912135,-2.639642801018588,-2.5451119866787,-2.0800380589753633,-2.168726421367169,-1.9776869820636493,-2.8506046718191627,-2.84273266718528,-2.6665724181830943,-1.8324783986234323,-2.2535306364868313,-1.7924009007532717,-2.18681819481457,-1.6251708391349156,-1.975290842661673,-2.4727490805895678,-2.071571504015065,129.82357134978164,28
-2.2070083410573105,-2.1123098108990623,-2.09507457233702,-2.083785913329706,-1.9174426543156518,-2.1951908490051437,-2.128628285765225,-2.041270402914426,-2.3345232154636513,-2.21647472617894,-2.240872038728118,-2.16797096289088,-2.2380869264151197,-2.118597446713496,-2.035932824623665,-2.0354866122079596,-2.1643979053306053,-2.2153081848165463,-1.871567958421974,-2.266612707854477,127.30252713971105,20203
-2.288871302031378,-2.1677817684960052,-2.1006185094159195,-1.8125350420659672,-1.9866058957064683,-2.2649382295169698,-2.255984316954523,-2.11477182902155,-2.106272129404134,-2.2485212195449193,-2.2267482718806875,-2.152784727448605,-2.3541167377553958,-2.2371306291169617,-2.1187758861021107,-2.1818944919117254,-2.3497349734137987,-2.147052296211051,-2.1454186081196984,-2.068275862943457,131.42710829512833,35327
-2.0799154952226986,-2.0721972615855577,-1.9494315418586161,-2.012167578095669,-2.1732774514547177,-2.218096814773031,-2.1094756188154697,-2.2375609790176476,-2.2393726982925273,-2.1408958137349874,-2.2918771102886195,-2.173584926794607,-2.3680901980504627,-1.9446263114010414,-2.2365697643803637,-2.0907707515291456,-2.1937840775853403,-1.9030904963184874,-2.096170703169648,-2.340220902689955,127.85508780970615,55095
-2.095070833604904,-2.128779370170589,-2.145333476344417,-1.683446963840721,-2.1105293534652816,-2.122764335086659,-2.254239841705166,-2.124032990955498,-2.242799379598017,-2.2489890572175844,-2.271532484983404,-2.1959361852516515,-2.1599965309631886,-2.1519724000958256,-2.043822671411376,-2.0932627965834776,-1.9973235297966614,-2.1481666792011715,-1.885975048290462,-2.226071307068869,125.63989970422682,72514
-2.2647636467202688,-1.9248975260148171,-1.8706214506142735,-2.1550074025540003,-2.0387302540460013,-2.2623658346174134,-2.1805388158576022,-2.0777620717490084,-2.047374660074815,-1.9456421940098636,-2.0642166433086704,-1.8945528665315197,-2.3051490325176616,-2.2617960348498576,-2.090311331281079,-1.9223238057957275,-2.0910929360805195,-2.2684955983628576,-2.1239965349732426,-2.3472810127589216,123.63674028834696,84646
