,x0,x1,Target,Hypothesis
0,4.717778534586079,5.74542230995056,-29.224627290125312,Weak
1,7.883339009395595,5.5906673246292,-26.60167500347124,Global
2,3.3269316699789506,14.334848234876516,-149.40109075189707,Global
3,6.050043970168357,12.243077086687212,-143.5193979009519,Global
4,-3.483701595370629,13.927321056119055,-1.618613552270789,Global
5,3.0,7.0,-21.76441117408377,Weak
6,4.019796756286218,5.687576206873689,-19.85128021725078,Weak
7,3.4350523406770375,5.231763661091241,-10.885811890748887,Weak
8,4.866606325142751,6.603436440924231,-39.45157544687956,Weak
9,3.4223219169448393,5.32224156763985,-11.375245806208756,Weak
10,3.3493542359560573,5.147286302848447,-9.77761480401483,Weak
11,3.1656868570071977,5.0672665785316475,-8.302292330449571,Weak
12,3.014849744492575,5.1949685232017595,-8.421959741020657,Weak
13,3.0177445711703017,5.135792807130739,-8.101332991660158,Weak
14,3.15050643983552,5.042461909091033,-8.095581626161247,Weak
15,-4.128782404613586,13.871913457764668,-5.521466290140806,Global
16,-3.249856649410179,14.071110533832556,-2.808526298914112,Global
17,-3.3475981053457615,13.20321482884457,-0.7838024563170863,Global
18,-3.4050425236235813,13.477352239505061,-1.0430691603005957,Global
19,-3.3462136589078213,12.824473317964062,-0.6009424562098851,Global
20,-3.297130599328953,12.842678132318047,-0.5501893902242166,Global
21,-3.239470053585125,12.749124812680513,-0.5003290577512414,Global
22,-3.214561276085296,12.613244631835798,-0.4497463065040155,Global
23,-3.185208615945431,12.370521733634515,-0.4071102907299368,Global
24,-3.2085467842102213,12.382788963498466,-0.42228512590347406,Global
25,-3.1344397509680966,12.348323163020394,-0.4063244594005093,Global
26,-3.1586970448077545,12.409952030296148,-0.40809191582156934,Global
27,-3.148360527287734,12.304134450892084,-0.3982727400931296,Global
28,-3.1334226680110318,12.211268075747697,-0.40015316933093853,Global
29,-3.144488289977072,12.271732334515152,-0.39803221813080797,Global
30,-3.11617376526702,12.240104224627393,-0.4016708990891113,Global
31,-3.145117890149331,12.224520325589536,-0.4014225096163684,Global
32,-3.15531466101193,12.420044539432078,-0.4113449721804878,Global
33,-3.1461313664270367,12.350016225756896,-0.40209583172847074,Global
34,-3.0757140530380624,12.057626491340404,-0.42226996235263925,Global
35,-3.143647567144193,12.330434512004398,-0.400457428213502,Global
36,-3.1595540430916023,12.259075437563071,-0.4029327574217045,Global
37,-3.1589834499158385,12.268239636623555,-0.401700697857077,Global
38,-3.146511503218384,12.342366627900386,-0.4010884696290437,Global
39,-3.181980097869596,12.4310567122012,-0.4091732253524866,Global
40,3.1187173239324917,5.052357550165641,-8.014966133630558,Weak
41,3.1661113653430366,5.056258981050656,-8.242467335185701,Weak
42,3.074707927188297,5.045093006043915,-7.8033722407027595,Weak
43,3.191245263252641,5.0221648782704715,-8.169112866420736,Weak
44,3.0969644880925866,5.119461477616834,-8.300179063441927,Weak
45,3.0589145719664543,5.083880096203709,-7.957587808221779,Weak
46,3.1694093861098622,5.038135114422863,-8.156313686958173,Weak
47,3.1425134555305174,5.024216950469775,-7.960033585183089,Weak
48,3.035795158869353,5.1590203164680695,-8.291952260698359,Weak
49,3.1438727415711374,5.052905750345462,-8.124551156464435,Weak
50,-3.140391981079884,12.242570158079307,-0.39876715792225625,Global
51,-3.1297539608394973,12.240381717070326,-0.3985984965853825,Global
52,-3.1173298583459066,12.143022270997482,-0.40615176676943127,Global
53,-3.1722718325243346,12.348007523137932,-0.4024065266978202,Global
54,-3.1591406981268886,12.309558556023632,-0.39942430186472044,Global
55,-3.148512578915048,12.258019866417076,-0.3992473301581175,Global
56,-3.141008090712624,12.279250641971098,-0.3979209823466233,Global
57,-3.163342171041305,12.25160454998594,-0.40589277333193235,Global
58,-3.111734990174848,12.217773880999765,-0.4023748444387035,Global
59,-3.1287669786227923,12.183277105861215,-0.40238847587087445,Global
60,-3.157650882449904,12.312918689479114,-0.3991258627378534,Global
61,-3.087264181789519,12.23393901335281,-0.41999732814464397,Global
62,-3.1424248191564668,12.271025425248663,-0.39792637779598306,Global
63,-3.1504303884553604,12.292576459783897,-0.39827583411336,Global
64,-3.1760985269756823,12.390975115978016,-0.4046853022999901,Global
65,-3.1868639828664875,12.34129809955599,-0.40955421370709855,Global
66,-3.145502071801221,12.287646176659685,-0.3979712903927526,Global
67,3.1704198680433935,5.0138501907265365,-8.026234812252717,Weak
68,3.27789775381785,5.003025544019595,-8.506743248001298,Weak
69,3.0143076517760754,5.1008054815014425,-7.898184132631384,Weak
70,3.074271132639162,5.127501242050212,-8.256359660432766,Weak
71,3.182894652890392,5.018971037949987,-8.112032314165784,Weak
72,3.025864640952398,5.143847291900977,-8.173098433427613,Weak
73,3.009375542454098,5.1445110764552435,-8.122175294104153,Weak
74,3.0084357154303687,5.093312954413482,-7.8388016368597855,Weak
75,3.128863845596598,5.003274979662966,-7.787968920225679,Weak
76,3.0010898290231753,5.123571855152878,-7.980663600746255,Weak
77,-3.091930231253965,12.162210014392143,-0.4097650030459723,Global
78,-3.1500331852974592,12.26894898146568,-0.3989234460355345,Global
79,-3.1818983573526345,12.343777201997476,-0.4064865729941083,Global
80,-3.1320573959838063,12.179668507663447,-0.40356964783498583,Global
81,-3.1514298974502215,12.283024379322201,-0.3985962361730781,Global
82,-3.1703080817188414,12.421922751592929,-0.4078997213360748,Global
83,-3.115758360068784,12.234212358428126,-0.4015414107647513,Global
84,-3.1284415860302683,12.25031397293334,-0.3987652570405909,Global
85,-3.1171803921934123,12.163418747108409,-0.4035563571772698,Global
86,-3.162674954194017,12.395987725768352,-0.40495827070168483,Global
87,3.2259263791880812,5.005624149231374,-8.246686853106192,Weak
