,0,0.1,0.1778279410038923,0.31622776601683794,0.5623413251903491,1.0
0,18.592838911994537,18.592838911994537,18.592838911994537,18.592838911994537,18.592838911994537,18.592838911994537
1,44.036538494311344,44.036538494311344,44.036538494311344,44.036538494311344,44.036538494311344,44.036538494311344
2,18.392368185840827,18.392368185840827,18.392368185840827,18.392368185840827,18.392368185840827,18.392368185840827
3,15.636145363897178,15.636145363897178,15.636145363897178,15.636145363897178,15.636145363897178,15.636145363897178
4,10.849233703757196,10.849233703757196,10.849233703757196,10.849233703757196,10.849233703757196,10.849233703757196
5,10.849233703757196,10.849233703757196,10.849233703757196,10.849233703757196,10.849233703757196,10.849233703757196
6,10.849233703757196,10.849233703757196,10.849233703757196,10.849233703757196,10.849233703757196,10.849233703757196
7,10.80436607122085,10.80436607122085,10.80436607122085,10.80436607122085,10.80436607122085,10.80436607122085
8,10.797608029477912,10.797608029477912,10.797608029477912,10.797608029477912,10.797608029477912,10.797608029477912
9,9.820856651510155,9.820856651510155,9.820856651510155,9.820856651510155,9.820856651510155,9.820856651510155
10,9.5958873226121,9.5958873226121,9.5958873226121,9.5958873226121,9.5958873226121,9.5958873226121
11,9.18619127009912,9.18619127009912,9.18619127009912,9.18619127009912,9.18619127009912,9.18619127009912
12,8.894181013841504,9.156828083649854,9.276458268073092,9.282878694268328,9.199918633836887,9.18619127009912
13,8.394955559120012,9.098182869099317,9.338349471980171,9.3455359652952,9.20893363674688,9.18619127009912
14,7.724678670486092,8.916361919736676,9.175526230503438,9.197823374116414,9.083383300932365,9.067876904372836
15,7.161872220944388,8.529434624189856,8.834406730861946,8.877373274328946,8.777675204316854,8.771363924740692
16,6.866888187944329,7.810958575275544,8.167821563925763,8.159000570078744,8.091615291643768,8.089102590041096
17,6.625583118130187,7.372811526505006,7.648525979664571,7.611908024189612,7.567886938193813,7.567106228323526
18,6.308308348003251,7.0176734454511,7.196868183073866,7.1565028255676335,7.127160926331446,7.12683253520342
19,5.7384016641909845,6.926886726158335,7.188465508208176,7.160727319489404,7.128010455420883,7.12683253520342
20,5.29139773507466,6.771237361163927,7.2091948746388,7.173769056259904,7.128788911761581,7.12683253520342
21,4.902148391742158,6.370303036029198,6.905315298177073,6.860404721552386,6.82333325636429,6.821277621312095
22,4.754537478118538,6.251121616335115,6.694165877804027,6.6534265461136055,6.618217928874935,6.615589348292742
23,4.472457641990335,6.156199392845736,6.49541453229508,6.451117415778719,6.432556881262843,6.42921916483705
24,3.992611249746562,5.66989801750124,5.857288555833954,5.824661775882356,5.815556865509343,5.81258630185525
25,3.5305004003492075,5.304483876264772,5.43400834841171,5.411074307577121,5.40712470028461,5.404705841285638
26,2.9658432626487583,4.879448282232799,5.437382576769844,5.414554760287539,5.407487500224272,5.404705841285638
27,2.511820899792079,4.507492391720481,5.439098463940031,5.41949683965827,5.407907352958331,5.404705841285638
28,2.1925721561191733,4.347983823476361,5.136849401844274,5.115749611520497,5.10440112840549,5.10169275476689
29,2.099642902685422,4.188455683352704,4.859776236410208,4.837091192847645,4.8304163128014,4.8284553928527245
30,1.790790894417943,4.184382050195768,4.69441685474811,4.674719403144133,4.670955405621693,4.669636399849313
31,1.5003415173649377,4.185926621903892,4.449607097006678,4.429585900120986,4.427610934626074,4.426778037733285
32,1.2301811263587052,3.8219717150509305,3.9956849851695937,3.978576863528548,3.977977950627751,3.9771932286717098
33,1.062766935736928,3.4872010778654894,3.9937398016314,3.978903743789138,3.978052939832392,3.9771932286717098
34,0.8934538413383988,3.081230611160511,3.99214658272035,3.9794127478378414,3.978300540083755,3.9771932286717098
35,0.750452894413851,2.7257572839855224,3.729016842847837,3.720945697652867,3.719869708070024,3.718884453562695
36,0.6356313403611192,2.517301726665786,3.404745561043456,3.397741186161672,3.3971195747052056,3.3963283193958875
37,0.5138872118474461,2.438603092932404,3.094661624550261,3.0818815923376173,3.08172607714376,3.08101281524448
38,0.5063485516567854,2.2176278502653446,2.9812344566595,2.9672460297908807,2.9672942648028227,2.9667294604108028
39,0.4431867056685269,2.028404370387165,2.7512524367365447,2.7393560694084416,2.7394205655981896,2.7389734272622484
40,0.3496752947565134,1.9129000125168467,2.753717174688098,2.7393705919781914,2.73943508562777,2.7389734272622484
41,0.2884080300802202,1.7205011296554604,2.755662189062561,2.7394171852887887,2.7394719818813407,2.7389734272622484
42,0.2151990503094175,1.515836530206589,2.5114385122803298,2.496009389646855,2.496062056170753,2.495596078265033
43,0.1832634927429023,1.408124152361336,2.288187362261515,2.2750061271095685,2.2750499272002225,2.274615595115125
44,0.1551705752839426,1.222274010442272,1.986318750975799,1.9756661603417136,1.975713317818656,1.975232932941532
45,0.1202291874407392,1.091452795697862,1.748287093059534,1.7392885251505548,1.7393608209239453,1.738928719310005
46,0.0976258282277658,1.0616618417579484,1.5838005830540796,1.5770860491526968,1.577156999895619,1.576751453691868
47,0.0682644615114877,0.9406410997349683,1.5838454143548863,1.5770921742111643,1.577163122565059,1.576751453691868
48,0.0563363703923238,0.940094271618399,1.5839009324786315,1.5771244963777966,1.5771952230495565,1.576751453691868
49,0.0387206340743346,0.9325726598656482,1.5063307860408777,1.5005154386679058,1.5005902314782291,1.5001327892104426
50,0.0298489363470712,0.8209976589770629,1.412643197789473,1.4079277125898295,1.4079979863031424,1.4075767247202398
51,0.0166684957058875,0.730981131229276,1.2800566449949455,1.2765816840623894,1.2766590976478611,1.2763043127597455
52,0.0118232784659348,0.6414745839912339,1.1123184638475692,1.1097272377623977,1.1098030296799388,1.1094867732118263
53,0.0066984265699819,0.5899102737402723,0.980655831901951,0.97902586960705,0.9790987748458994,0.9788291505169052
54,0.0033285488545108,0.58986684762809,0.9739551388716706,0.97902586960705,0.9790987748458994,0.9788291505169052
