x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,Value
1.673383286732939,0.43674538284766384,1.3332788206069623,1.631786962321138,0.4114237446217507,0.07446321496349195,0.5163555222993599,0.22291943379322865,1.9945809906832097,1.6983548161657511,0.13618078805960254,1.9269816629889978,0.6422010322660447,1.3223726649623653,4275.341820695322
0.3815157283430526,1.155102732611323,0.9237554498879855,0.5589230850896393,1.2572282809969355,1.1963337635709,1.1135957494191602,1.781286218928741,0.16337796930552384,0.13087796205705493,1.8372418218022613,0.5809900852816635,1.49022959236919,0.8714535154357664,2608.7390762205573
-3.030048673686514,-2.8236090532599167,-1.2593074102811066,-2.4111114797071296,-2.5124831132638583,-1.8366935731875422,-2.09743070916441,-3.0688352525416365,-2.1815493065142686,-1.4911738321430699,-2.2430866530699043,-2.4025948030614543,-2.0962088612949197,-1.761568548070775,81681.24359872681
-1.8963136834526428,-1.6822512225284325,-2.7864720955652653,-1.327028560564632,-1.6119233968519007,-3.0693112954801847,-3.0866532915751854,-2.088734431065342,-2.806396909906634,-2.335271359654808,-1.8712312052649929,-1.5287617266447058,-3.195169980660685,-2.356426959210796,90147.2802441636
-5.158914114092001,1.393093139078747,-9.931401029299868,-9.999727942867175,0.4629935300849404,-3.286032338548546,-0.5647499001651646,-3.42854432161237,6.433351897579239,9.811158494221068,-9.361536862019012,-0.27497045204593284,-5.615539956192879,3.9948595681515737,4334644.877555319
-5.041234828505459,-6.878809648039404,5.965550148432726,-3.566250999948924,-4.18953386829023,6.348702661614009,0.2227645208293172,-9.517171051924652,-3.8648906288379052,-5.3245590010700505,-7.558056334038083,-0.7265546938716483,-2.5859430484121892,1.213370883688258,2040566.4842709894
9.909394287122975,-4.010246483325275,1.153619552472847,5.1526608609770115,-0.5176102159628897,-7.285834636128749,-5.915679863226755,-2.617034398711839,-5.500880960594778,-6.472116648211252,5.658298474837389,7.3621985177162905,-9.313870821856646,4.8659817858907335,3053522.8278954905
-3.1360293458396127,8.159742659837082,-7.979842904160259,-8.420093771422984,8.733626902816283,8.785561822791013,2.582409088571202,-7.271689759078377,-3.466495046161622,0.7293978300915391,-3.261543453603557,6.841494124861388,3.046207709273185,2.2015008840065597,3024067.1373173892
5.521779511804201,-5.04282575241084,-2.748099692912856,-2.082283686879231,-8.557258615835693,-5.857885776762892,0.08244919831384934,-5.008440945859512,-3.9069588093694545,-3.182865550671476,1.3791887352767613,-1.06398038871502,8.382601720296062,-9.844971629349722,1750743.7584512404
6.281079508401778,-5.383149398849962,-0.21224395324566814,5.922265723987119,9.080972976775204,5.215979720696522,-3.752463106437485,9.672827367563887,7.644743126622981,-5.021653241834878,0.5952526944796936,2.205566604117964,-7.660035390725593,5.638575041850082,2551109.1042561745
0.233023199422135,0.7534388847198219,9.0149803815276,5.52748695451206,9.551350297989366,9.764357181440772,-7.517837616144687,-2.8703570116065036,-0.6028805523781564,7.952782184873072,8.383268970029395,-7.051208703590803,-5.690819392380472,4.704364870129762,3996114.5390369887
0.7893607271140262,1.2508040844748578,1.4212410776805342,2.6293207063446715,-0.8476906189413,-1.5013162895763097,2.1093020762158545,1.71847723883036,0.856574647003594,1.4218985972624978,-0.1234986294949394,0.8560793013754786,1.2771152895370683,-0.2455194266866325,8758.00944029904
-1.2234772521584514,0.31532397147188007,1.6763918195425234,0.037745989995570994,-0.07444197475914294,-0.2969849584990447,0.7888701962366405,2.7878460760442607,1.7132002267325959,-0.10350395602359441,1.8808355177357043,-0.5839133785295783,2.9571349559791216,0.1628097577133758,16398.38296482313
0.5929832468333558,0.9461100136409968,1.2815330332725559,0.8670242893587385,-0.13591050347975475,0.920074690931223,0.6759379766354989,0.985524083350402,1.3389725018113836,0.36021566116811243,1.0302477462546094,1.9772125866445833,2.1159671731898015,1.2318147699428579,2064.3899421297847
1.0056320495218927,0.8412335476312656,0.2523831382071915,0.7588713624034114,0.20821187552229503,-0.32226624448147945,0.24327794471174258,1.052699084097231,1.554473472929871,1.408151572195024,0.24933132005936653,-0.18193083494917772,0.5599486988592624,-0.07279916331011371,676.44259478054
