x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,Value,Timestamp
-2.038689010022704,-1.80959508938484,-1.9687202219348485,-2.467861504395867,-2.1707546859275073,-2.186928832955668,-1.7349250308704662,-1.3322493214805102,-2.290211951726904,-2.7076550342834977,-1.9893875367279439,-3.103017911510082,-2.2881993359598014,-2.5131298548622705,-2.0060313099127876,-1.8485787587186344,-2.105850375475358,-1.8684360999656087,-2.0770623943608992,-2.336494340390715,121.06678837844825,11
-2.544342619854927,-2.204626626834449,-1.9580243319193398,-2.646196358407462,-2.5464258937702016,-2.3384644191789707,-2.7639342390358506,-2.905294597097178,-2.168641242782473,-2.5454736858415856,-2.601266237904975,-2.7813400922750566,-2.5143054537313203,-2.260313618480727,-1.9082853878756694,-2.383304685950664,-2.757608749432147,-1.9865689495214252,-2.163176858241466,-2.8778135506752243,145.23584557043745,30
-1.9789421948112675,-2.037820439335919,-2.221735322699275,-2.2587404296355715,-2.40577011602588,-2.413462920708872,-2.167678467965038,-2.0224202736763828,-2.126442355392391,-3.1075842993432987,-2.2708947040592222,-2.0786269454783426,-2.6068732628079525,-1.9748117342185325,-2.0199862018088144,-2.201144014799518,-1.8301978978878408,-2.17567801123426,-2.3657715792065797,-2.2587679944093653,131.7464407623358,32
-2.373614848253505,-2.146011344943177,-1.9335229830892011,-1.876360286205752,-1.9254273562369162,-2.4859460441059973,-1.890931615728427,-2.2461995193420004,-2.0962781827634203,-2.510153813467467,-2.032170083676593,-2.2586822936245343,-2.4564687851851508,-2.6594777523400674,-2.5912321052798695,-2.261397046569569,-2.2569721947699968,-2.1645431464786844,-2.1674642359927927,-2.04772590915069,134.11019272190725,33
-1.8264152164224734,-2.009702023716384,-2.1575817279994154,-2.1643491041497405,-2.7451128420097346,-1.834320403627308,-1.9385062046461292,-1.9799655422457958,-2.4013074253061455,-2.302384294405802,-2.0478010785929275,-2.461496802814672,-2.2005208745511142,-2.541428258716058,-2.2214474800417983,-1.500684622430437,-2.2565194813247857,-2.1276870797690894,-2.3518179263974663,-2.642034038484204,127.80416921818279,35
-2.145471266161181,-2.1624339955738705,-2.1271857853134417,-2.1263134594193422,-2.2166002321455025,-2.22225969495064,-2.078071398596798,-1.9405467719782787,-2.217809056187612,-2.262211421302867,-1.8114047157486057,-2.167039749185088,-2.0810417018340996,-2.115492455121304,-1.9960589102567585,-1.9670813223341224,-2.2117943082044498,-2.074306812504755,-2.1323553047958965,-2.225573351101384,125.45878583091502,33930
-2.153444869295358,-2.2436010767384182,-2.142874660667254,-2.1587195945924993,-2.2420858208713614,-2.0466351772567855,-2.08705412296002,-1.9329150135930089,-2.288062978483363,-2.272662699937447,-2.045708339217086,-2.0984675111151425,-2.117740766448976,-2.0242283667136487,-2.1367942403262434,-2.130433846250688,-2.0419422024409446,-2.1136972346702994,-2.0838270047856424,-2.2671494143775988,127.18548166837506,76600
-2.147276886611536,-2.103500820828196,-2.1823912013883224,-2.026444423604327,-2.3081622029155815,-2.20684097215742,-2.0276812533220685,-2.14034819080502,-2.3713430005974026,-2.2579742049269216,-2.050641720350399,-2.152379906258515,-2.2094234314995322,-2.100795131094618,-2.145441795987088,-2.406626806698908,-2.1610308709042987,-1.9921513781886664,-2.0757966618948505,-2.080545640719528,130.56179830211119,116522
-2.4170652447148235,-2.205978081982042,-2.117436136319405,-2.0718564782640385,-2.226304367028212,-2.1110377375607126,-2.096813786214046,-1.9339815978039603,-2.254482570391585,-2.2562784379671577,-1.9125553203725758,-2.055643712755736,-2.1694545111826233,-2.232626369817557,-2.2479757744704667,-1.877819258518939,-2.110613872957946,-1.8747738969130783,-2.111193309429936,-2.113422106532382,126.07440731073835,163625
-2.1658825974373013,-1.9536660627480718,-2.02636021021854,-2.0990690570867425,-2.1256777049502436,-2.0427542452001397,-2.201467869554299,-1.9080401078381102,-2.16327342899634,-2.2941554214126167,-2.135945768602081,-1.9422993580527717,-2.1970846701157773,-2.190978100221516,-2.161572849740505,-2.202421427491995,-2.1444349037770376,-1.83912930277884,-2.147310666313766,-2.2065330664139093,124.77540482218147,207269
-1.9793532230259305,-2.1945766301431737,-1.9777744644536916,-2.037660478850839,-2.246587528514401,-2.2167942167312793,-2.041098434777979,-1.9868324892943565,-2.2527440636042106,-2.3833871824155803,-2.046067620751005,-1.9575790242505455,-2.1021547774851186,-2.0250308603743052,-2.0984764386294317,-2.186640715791331,-2.4136444063826747,-2.104741554175149,-2.153011253693302,-2.216869100931401,127.08186109310317,251903
-2.2759304079885725,-2.1009796295202365,-1.838122446134566,-2.0882174185665834,-2.161493727891134,-2.1945232449588037,-2.165371694247094,-1.778635281755399,-2.3386818683979893,-2.242841849213021,-2.1209748803202992,-2.122336981625277,-2.1319751790975014,-2.2328900852494353,-1.9273660643846195,-2.0168962342794696,-2.1811235872753154,-1.957446595605422,-2.1092654206437533,-2.2173871127494147,124.7061865215142,301077
