Unnamed: 0,x0,x1,x2,x3,x4,Target,Hypothesis
0,-8.530802391445139,-7.692662363415018,-7.74889727992527,-7.508250657294861,-7.5968164083951955,-18.004243962873836,Weak
1,24.47306934136447,30.7062808786326,24.195533387459456,2.022158601787737,-17.515916297680278,-21.64581424710389,Global
2,-32.02096796287435,-4.556795524383343,-6.3995012685912585,1.4860072617620048,-1.416115270293755,-21.083439767636666,Global
3,3.627841868420248,2.8433460456679214,17.098052442713552,13.918180087043936,7.8434858502350195,-18.827149745542027,Global
4,-4.8436497300722685,-13.823178963806605,31.054577087312445,-10.893784153412708,-18.42865367811176,-20.74166555986274,Global
5,-6.5536,-6.5536,-6.5536,-8.5536,-6.5536,-17.396680893286213,Weak
6,-6.5536,-6.5536,-6.5536,-6.5536,-8.5536,-17.396680893286213,Weak
7,-0.5079203388141801,-4.251338977483275,-4.520375514447268,-7.817886556468373,-7.823444325318125,-15.495146658431576,Global
8,1.4822379741250489,-0.1134200058460062,-2.8615551610507137,-7.689606762716745,-7.690107126398993,-14.530929328497862,Global
9,6.28102915784947,1.0318759718468629,-4.395608544965924,-8.768471293931022,-8.510072266832015,-16.394928826274267,Global
10,-0.2012989965713472,-0.5333216580714644,0.3901125591993966,-6.777223161723624,-6.878590193121667,-13.40985188421416,Global
11,-1.2928210214263922,0.4131238096801981,2.316959691178034,-8.357313150843712,-8.560509891833046,-15.498794036438373,Global
12,-6.5536,-8.5536,-8.5536,-8.5536,-8.5536,-18.44391647898448,Weak
13,-8.5536,-6.5536,-6.5536,-8.5536,-8.5536,-18.139231930425773,Weak
14,0.0830861483852467,-1.3419022219349002,-0.6746062425580854,-5.211248156357267,-5.216578068577145,-11.450887873847632,Global
15,-0.4376117571652547,-0.8845442645982449,-1.3212486511137516,-4.237070838035264,-4.162858993735496,-10.19655419379248,Global
16,-0.7291553167986229,-0.044368464223857,-1.3124052491351283,-2.944737274717543,-4.1003751555449925,-8.680185128869887,Global
17,-0.494193244383666,0.4158221501499327,-1.0288980917745756,-2.114593052834989,-4.86624410623295,-9.31306311984075,Global
18,-1.219839361139295,0.5900037260669246,-0.7964135541241859,-2.8808886038883164,-3.765639939348084,-8.827503079202023,Global
19,-6.672222483712808,-6.686354458239771,-6.724657643735174,-6.580407818316065,-6.611405740978089,-16.846500369953315,Weak
20,-6.83002892368033,-7.203558364491747,-8.381475074028426,-6.820993723666447,-6.652262041560928,-17.00642642896457,Weak
21,-1.217383475358378,-0.1974923188469878,-1.3583199763309317,-2.132274730541462,-3.5547676368995,-8.455950213442394,Global
22,-0.6502791179424887,0.4728158849700755,-1.8807707360542187,-2.2646117848608944,-3.201173332200056,-8.370639421885913,Global
23,-1.5186573295123913,0.4464642870859217,-2.304943932767081,-2.4051655213665564,-3.758326567506094,-9.687275984699983,Global
24,0.019546510934905,-0.0819821987197865,-0.7618962027833377,-2.148730613607436,-2.9077688258960466,-6.386615997202718,Global
25,0.6410930000926774,-0.2985801207738842,-0.1549333105585836,-2.005318178493281,-2.5043052110116286,-6.886688664089602,Global
26,-0.1530114115020566,0.3982628376875894,-1.8464999563490776,8.100886458483181,-2.0398561429683326,-11.896187456390042,Global
27,0.4686465072524233,-0.4183966552929001,-0.8518367484872501,-1.976278473355692,-3.0361055518053504,-7.296010459148439,Global
28,-2.042606520668496,-6.105650279172675,0.6868238249748302,6.84101644593197,2.8652367940167665,-12.75594888761442,Global
29,-0.201793458635309,0.1262598870063639,-0.3173309592152431,-2.356072654059186,-2.204085800237116,-6.711695663629502,Global
30,-7.803290261273837,-6.5536,-8.5536,-6.5536,-6.5536,-17.52615684116607,Weak
31,-6.770015966080709,-8.544359690869884,-6.831777840764946,-6.618101143259004,-7.546427584776807,-17.40606825039887,Weak
32,0.0769144678310949,0.3672042704204489,-0.1553476132704307,-2.0052014594504506,-2.940268884819978,-6.48353211720428,Global
33,0.0999872481738841,-0.0452901357936998,-0.2546127372378893,-2.577794242749474,-2.9014582579504755,-7.199770234167762,Global
34,-0.0939844722627061,0.1255700207181848,-0.521604417575896,-1.4247276330595664,-2.402471766746762,-6.4203803173616905,Global
35,0.3012570980054484,0.4421996619562417,-0.6837123255358533,-1.9247052412158856,-2.4400040786884776,-7.019759486780821,Global
36,-4.346006655055856,-4.765091994157281,0.6530835570332698,2.5353218707942915,9.269930096357848,-14.975659234476108,Global
37,-6.5536,-7.944533399142891,-6.5536,-6.5536,-6.5536,-17.073439712829686,Weak
38,-6.5536,-6.5536,-7.89286159742322,-6.5536,-6.5536,-17.078936595816575,Weak
39,-0.2883661532393611,-0.2583994289776067,-0.1653962422998449,-1.7294389070716616,-2.701695863545168,-6.785256284822093,Global
40,5.505493031826696,-11.149756341847365,-6.061703727001849,4.997391519936201,-4.499273524514916,-16.556774440906917,Global
41,-2.5226391059861406,1.4786187012221816,11.979740775588844,-0.7646846748460661,-1.909552925836259,-15.191651413274531,Global
42,-0.3243894429670703,0.2447616283227085,-0.6094704125341541,-1.84312551166739,-2.7800500182758645,-7.068554370861852,Global
43,3.258774045442124,7.786968129755607,-2.8004913718791293,7.105281841503064,-10.32681800076944,-16.483683435973568,Global
44,-8.5536,-8.5536,-6.5536,-6.5536,-6.5536,-17.793284124270983,Weak
45,-6.891782991370965,-8.49276162351676,-8.43155133153719,-7.083987384238342,-6.922329794502,-17.21290938763072,Weak
46,-1.2364313162214238,-8.928391970186873,3.4484167722387227,10.803445490905268,2.9401781130247784,-16.0905571339858,Global
47,0.2030011933491583,0.0980472492114319,0.0576128257389867,-1.5252506845389735,-2.190396553048615,-5.65141358080442,Global
48,0.1370255917810185,-0.1222963005084955,-0.0770028928589215,-1.4827796399708084,-1.8277188750636049,-5.113342979512289,Global
49,7.470775837854902,3.5238659882388177,-7.602414287919789,-2.790004243974675,5.681386652352543,-15.847299010283669,Global
50,-9.73665014595801,10.953021427424012,2.535562680909095,12.174591157106065,2.9695933153010188,-17.899893465437483,Global
51,-6.5536,-8.129896970347096,-8.5536,-6.5536,-6.5536,-17.55558690222025,Weak
52,-6.5536,-8.5536,-7.163160999975854,-8.5536,-6.5536,-17.761389163443592,Weak
53,4.4333395661746025,-2.5132276225686283,-4.883759966263423,-7.888990200989951,1.5542431010776667,-14.27245564452209,Global
54,-0.1227874846130846,0.2268382398858289,-1.5093739395327224,6.338968778872332,-1.9452689246466064,-10.780422229410291,Global
