,x0,x1,Target,Hypothesis
0,5.978023026951201,14.099089453689452,-188.07458339665982,Poor
1,3.6306041670653935,2.3245447268447252,-1.6832878152879136,Good
2,9.835172702134003,8.243170902670881,-30.35776822406533,Global
3,-0.7782904706740572,1.1593434911875904,-54.753794536388426,Global
4,1.6670424395770462,7.09211954633228,-20.544235683731987,Global
5,2.641592653589793,1.775,-2.4238536994100497,Good
6,2.641592653589793,2.775,-1.5794022236877725,Good
7,3.641592653589793,2.775,-2.3088885794952057,Good
8,3.641592653589793,1.775,-1.5936216129169074,Good
9,3.089368416381481,2.330778930004669,-0.41119470533801145,Good
10,3.015003710471574,2.4035083375044,-0.4754886622918008,Good
11,3.1751599794039347,1.9882502981212733,-0.47127011498161175,Good
12,2.900446694462221,2.1971568421013594,-0.750481000912862,Good
13,3.090022612315557,2.775,-0.6217370444169465,Good
14,3.2859374782124577,2.1411030117105057,-0.49832281776407195,Good
15,3.1824542585541775,2.534237073436292,-0.4905180665664183,Good
16,3.1450098090611314,2.1910608000962903,-0.4045491763724682,Global
17,3.1544975306802208,2.289305154805189,-0.39927970164832327,Global
18,3.1366444364682664,2.261761887704023,-0.398297327080025,Global
19,3.138053107652245,2.2963669110561415,-0.3982936511311875,Global
20,3.1400033599224697,2.333856423921605,-0.4012191654230163,Global
21,3.132583331971144,2.269345542138055,-0.3984381067494126,Global
22,3.1304162341648976,2.289739135215628,-0.3985231463455138,Global
23,3.1581127145597767,2.2552747054476683,-0.3992448920784665,Global
24,3.151690979317259,2.2686800079503975,-0.39837932505766854,Global
25,3.123292423309792,2.3610402723365143,-0.40463971284123196,Global
26,3.154446690799383,2.247628514313983,-0.39898227192455266,Global
27,3.163468560770742,2.237547289603107,-0.40060321978413116,Global
28,3.1392584067225284,2.279454767688313,-0.3979204535435278,Global
29,3.1431844717488606,2.2549139480165774,-0.39825465652117525,Global
30,3.1436814734774075,2.212578584480878,-0.40160409362565,Global
31,3.1302651536588515,2.3091688382046627,-0.3991444072359074,Global
32,3.139391119591165,2.2550704756640534,-0.3983792214624882,Global
33,3.1260917515415905,2.23972429797727,-0.4012872336836655,Global
34,3.1437056683022737,2.2570080826901795,-0.3981759408873333,Global
35,3.1491625579981877,2.268526178285865,-0.398162807332058,Global
36,3.1390856497843846,2.2772906350201656,-0.3979176447125953,Global
37,3.1610407324240386,2.264406991057584,-0.3997236679842005,Global
38,3.1511680787514864,2.2754240644153114,-0.3983896470241871,Global
39,3.1574674989048326,2.260282262409272,-0.39910286755710095,Global
40,3.1674161510239176,2.224943223338999,-0.40198903260959407,Global
41,3.136957384910037,2.279658344539632,-0.39799159475762913,Global
42,3.1483361933025207,2.2852691564742775,-0.3983466281048462,Global
43,3.134525485527476,2.2772802319959147,-0.39813762699798655,Global
44,3.1353571844037478,2.303479326216116,-0.3986315310124196,Global
45,3.112600491542051,2.2810319626706503,-0.4022010180329602,Global
46,3.1379590732145988,2.3110208087215005,-0.3990520177868936,Global
47,4.0,13.0,-131.39659094232968,Poor
48,3.082161176150022,2.515247460370431,-0.45226036769107125,Good
49,3.148093227330508,2.2558388146156347,-0.39828896602302877,Good
50,3.1408003104962128,2.2816014965178972,-0.39792617413355674,Good
51,3.140422465756877,2.278452218725392,-0.3979003808627356,Good
52,3.136674008111578,2.295301735303327,-0.3982745322338943,Good
53,3.140241903184325,2.2746086055420567,-0.3978982054818194,Good
54,3.1388347850979668,2.281585154917452,-0.39794352900732294,Good
55,3.1524322979352455,2.2820443898842013,-0.3986911773288033,Good
56,3.1419919828799663,2.2580834068530953,-0.39816385576329083,Good
57,3.138887763590789,2.263274044030562,-0.39811392845406346,Good
58,3.137312520211028,2.2671550365486226,-0.3981004201516414,Good
59,3.1363288403129412,2.270995456190365,-0.3980862071049378,Good
60,3.142697245032022,2.293772703352147,-0.3982787084437503,Global
61,3.052630411531103,2.468606230520368,-0.45103888093195615,Global
62,3.1086502002309144,2.4291161317328065,-0.4195541782958248,Global
63,3.153736342987668,2.3288716532823197,-0.40260515554497994,Global
64,3.080560759752017,2.4175333691855245,-0.4246871381972899,Global
65,3.13442139146927,2.255092071186421,-0.3987848751591939,Global
66,3.1245651234020833,2.49315682296993,-0.44123887182656196,Global
67,3.1567162914850075,2.316649079600932,-0.40183849398533616,Global
68,3.1403003604029798,2.2872238610986604,-0.39802117063225945,Global
69,3.2255167580597117,1.9767709083347007,-0.4862935892843403,Global
70,3.1369003550452543,2.2862676043037236,-0.3980509081186438,Good
71,3.145770015246819,2.2620297887094645,-0.39806551334448137,Good
72,3.135613551368063,2.295285464295919,-0.3983029149146486,Good
73,3.139961416275811,2.277849817519741,-0.3979026210226789,Good
74,3.1381318210333506,2.2682399241142828,-0.3980343643371076,Good
75,3.1417264934530666,2.2534219928064774,-0.39834856065680074,Good
76,3.0987292452392614,2.40515844284462,-0.41601788120659916,Global
77,3.125231635682161,2.3152751001747647,-0.39992770772236075,Global
78,3.0330338966629724,2.8527929083439627,-0.6960925935658652,Global
79,3.1201295422710964,2.2574372986196356,-0.4012795904335134,Global
80,3.1439425413882316,2.340826952720783,-0.40249158508325467,Global
81,3.1320840942770385,2.2938260978876275,-0.3984513699569278,Global
82,3.1423809332763013,2.2768264815801293,-0.3978963002392602,Global
83,3.1636676913935244,2.220561154878709,-0.4016171263141269,Global
84,3.146642321001795,2.281749219075775,-0.3981239271690793,Global
85,3.173181739347667,2.157928158301383,-0.41124620195946543,Global
86,3.15108711433953,2.205801515295733,-0.40214010000550643,Global
87,3.166028151982989,2.2918617391811953,-0.4020384617289476,Global
88,3.2291320381419943,2.109373905953578,-0.4443273159514989,Global
89,3.1031593097998957,2.0696577004516294,-0.4604411737174276,Global
90,3.1567554612986326,2.237730651683526,-0.3996400855321639,Global
91,3.1265844512447147,2.3606070335367595,-0.40442607302277656,Global
92,3.11395480152527,2.3076284063927655,-0.4016748899886648,Global
93,3.1372065355905554,2.3040900957209884,-0.398638518211002,Good
94,3.1386360183227264,2.284424568195928,-0.39797998841857946,Good
95,3.1398263391441925,2.2870291057763485,-0.39801578499975876,Good
96,3.1611479291757885,2.294400300910026,-0.40092051272970136,Good
97,3.1268269004210665,2.2849071799308556,-0.39893677799098304,Good
98,3.1185039693110816,2.301380954726212,-0.40051561875862046,Good
99,3.131681369697319,2.3536122191637077,-0.40338155296945,Global
100,3.179832892628838,2.29264604526184,-0.4071424801979263,Global
101,3.177014013151297,2.4013923385852465,-0.4275815135150326,Global
102,3.1372291011179736,2.35425038791229,-0.40373123223702273,Global
103,3.1355869714577422,2.269374509446899,-0.39816689591727683,Global
104,3.0957140674901305,2.4954856809136614,-0.4420073061840571,Global
