,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,Target
0,8.889932057146137,-0.7180365139118479,-6.144099420856848,1.637897537599839,2.401684203472543,3.684480349263481,-7.931248899600039,4.90951532568867,-4.360418598515281,5.068491742885664,5.854112591414321,2.548011925587195,-1.1302231244319714,9.269307048149315,-1406807.685807062
1,7.941331074391044,-6.0639142384295175,1.919022663751793,1.4675389096202647,4.098987083566241,8.585240368016517,-8.975403422247606,-7.303760221714644,-7.659429877670918,-2.705504785988177,6.06821676556606,9.404854417206984,-3.3404148214093627,-0.43160251678997064,-3743243.7274559466
2,-6.421251049682479,8.050689766991109,5.271513701367814,-6.0227893916510915,-2.6862766425626594,1.9116454369482732,-9.198114648254796,6.492559663306142,2.805427654844955,-9.617259784743267,6.120767433849338,-1.902146960297424,-9.927922312603956,-0.695331686472942,-3450778.6537412982
3,-3.262981631446018,0.7079882569992861,8.735831954288223,7.5310929988308,5.041487206175466,-0.7000764376597459,4.078013104865338,-9.225573064649755,3.5940255352644144,-1.6204076184300078,8.057169211630185,8.903232646693585,9.541024812853898,1.613486745683403,-3181703.062186384
4,9.507115826320437,1.7456977833042568,-3.372973302559659,-0.49476418449251547,-1.136554238938043,4.600944135561427,2.592646359225485,7.26122692546409,-3.279377685367333,3.815043664307005,-1.6278839834307597,-5.906749034976571,-9.207312538522467,1.9504136816250615,-2072490.6645809435
5,8.799613924712027,9.310016806769617,6.805767031333033,8.510875169282226,1.6830537109633212,-1.8351096721482882,9.397983875307713,-8.572595486008899,3.7467800594025036,-0.5799504284645707,5.6261824322904594,-0.2945027850899695,-3.528026147510232,-7.25101250082691,-3343400.7352367565
6,-1.3122008149642852,9.458461468987696,5.852996866326672,-3.470321573820552,-7.886905654087064,-5.599072055865191,3.2936114290776697,-6.13631678850405,-7.563606076726137,0.9515786898531413,-3.9530988998989836,-2.5738259946123687,2.334030557038986,1.0176920824567244,-2015025.5990497496
7,-1.859143270703207,-2.8509459101598944,-0.8754805569653907,2.2126478671145033,-5.10012521471765,4.12355145280355,5.335320879892365,-4.783516291810265,6.252878998236927,3.798835473747392,6.759774040330516,3.49208678510899,-6.541342628788652,-0.5460330712763515,-753764.2169796734
8,0.14888572066103478,3.6482505011267037,-8.178593903661271,-9.917790298616936,0.34361696121235497,-8.431013851945835,-0.6801524297246466,-9.503680730522774,6.208048507230885,-6.743556117484664,9.511974392456441,8.478904490033244,-2.558031285964814,1.5351964103663676,-4402103.070118751
9,4.873460440358885,3.7802027966041045,2.8601848242934036,-0.37413879947818707,6.361815492556275,-7.835065687349029,6.305360923040329,-5.283003818821732,-9.325669436142064,-9.11757777214255,-6.606465589164754,-5.250799495360631,8.798173023122516,2.6069923243189628,-3505352.165833642
10,0.6232292706361733,4.908296785299681,9.150027522629493,-6.674134197129085,-0.11518453270783446,6.43427921201441,-6.351898200519798,-0.2345147187626324,3.0716767983822084,-7.8624649699019304,-1.6321123464841651,3.24507781289806,9.611064892917994,-6.851249101461199,-2856284.1609366974
11,-3.427393640333327,4.4492093928953125,2.4011757983906854,5.4300376166250235,4.497492321760777,-0.24543177742533295,-3.529523449906815,-5.034394218777107,2.318917959977991,5.0704759295021855,9.637120337208064,0.3926281918399894,4.449486347161182,4.873822125805965,-1130323.349684228
12,-9.057243363173361,3.0208736227026947,2.117280734988441,-1.8157851647382195,-3.398504295308509,2.731997266208598,-2.882518969724888,-2.3979066338517807,-1.5148230316798994,-7.320755855577441,-6.342095525091766,-6.39422749799218,-5.0931479495838445,1.3335363089406105,-1531010.0277914696
13,-2.049440408110863,-2.834348300903258,-2.308304527161673,-4.321458312258595,-1.9067709786106573,4.02560844464503,-9.888985364921458,-2.428302401952598,9.431883433035956,-0.8103971949260362,-9.476729185310402,8.993180461794125,6.393257742635974,-7.314026549860973,-3397825.667198154
14,-8.214539164256667,-1.0984447751473443,3.364068881701904,-9.522923974339285,8.606247122563751,-7.883719339622961,-4.252391940954652,-9.259949665253371,-2.253714551006767,-3.8406845373545,4.183846075737478,-0.7698478386232122,5.9131277472984305,3.1240177671336333,-3306905.7433567913
15,-5.1379394907671045,6.857034728795938,-0.6934983330115667,-7.391252129142874,9.033780004162292,-1.282938444497404,1.2432881300733722,8.75227921491878,0.34839703503244657,-2.601243396978356,-2.4722907286237117,-1.498776112523224,4.703667465941157,2.497779465444598,-1808240.1061771112
16,-4.691170107680602,-7.267762010966141,5.235018743224554,-7.122394998067946,-5.044491025858457,9.794058538589027,-4.23891668760652,-0.7647009113826826,9.020050106566128,-0.05855304421884,0.28037921103059027,8.355803806907364,-2.691274924572598,8.04691716637737,-3008466.2270102967
17,-6.131586552465775,-8.590333066366739,-2.1725960333739502,9.984523557185561,-7.740486251928946,-6.732835848070526,-7.397328677859205,5.829975754046089,7.556701796235544,7.796922475532227,2.748713904893032,-1.6731819186473977,-8.181528254145249,7.5358414725656715,-3932540.0638712444
18,-2.3096665534010423,7.755068531607545,-3.326452938798406,-9.341395998910453,-0.7794309250752889,-4.289092076282291,-8.418255962372719,-2.6955466516452686,-6.2690299437107395,6.1233956653600785,1.051246674105995,-3.2726147137853134,-7.690456479158547,-8.855768718049015,-2595473.5584822227
19,2.9536628689784905,7.046982300962835,-6.253319551810144,-4.6564775604275255,-5.025538435715406,3.0698535574248815,8.457997951422058,0.5904343242100989,5.660140671043916,3.4358424613383782,-4.772264224856968,-1.910116839303253,-1.9708081078673843,-8.025565284618734,-1319089.9975453154
20,-5.010720492820999,4.76272962789375,3.235914795929178,-3.2067205178015756,-5.1305541358972935,0.2637152129344038,-5.61021383264706,-8.754081268678078,-9.025249565208696,-8.002180359597716,8.329339420198078,-9.452680382633838,7.575633097238558,-2.5895508464235517,-3849543.0545272143
21,-9.114656039282549,0.6752477827554983,-5.822584116212759,-3.3525875375357472,-9.792900258927022,-1.3120525022485534,2.2774088189036803,8.249414903058181,-8.263055389873774,2.1392581015008965,3.8570771534179578,8.768527426919125,7.823165545268232,4.2664055015084035,-3637305.501526652
22,4.890021367535075,6.320662787077662,-4.980261369649332,-4.780332490669474,8.197081124298546,-5.17775588966998,4.26806109824013,6.587498222357681,-4.832651798888429,3.8814272033725885,-2.839032131772412,-7.204706852478551,1.779720178608656,0.9643933904156476,-1507900.406901329
23,-5.064607783588104,0.3438844659261875,7.30470654777427,-1.6199907268431968,-0.5507304286433765,9.81637951414595,5.69142928193213,-6.382874973634973,0.9844164918731764,9.514022292428383,2.939111830042144,-3.6819088412621737,-9.085055220144012,2.26314955085358,-2997619.239261606
24,7.047210542415993,-6.483027067266547,-3.641579210389887,-8.391911424244078,-8.246223012537309,-2.2510936345228654,-8.757416999492913,9.877454982858932,-6.193742368000487,-6.550613897211457,-0.005940484263685875,1.369949406779174,5.531887361649597,-4.815268951279648,-3738707.4255469055
25,-1.1840920509811461,0.9778404173234474,4.547625423957083,-9.667833704002799,-0.790804611301887,9.189578469310089,-4.48988388643291,-6.230220992856694,3.5900344695516377,-1.8354572259697797,4.497254784239431,-1.7777745139538261,6.597773532057577,8.886363327803359,-2165698.997888981
26,-5.755035514747304,-6.828485993653861,-9.50803698727444,3.403249073825643,-6.6083437451834275,-6.890339951317377,0.7084355654744297,-9.768761971669493,-5.348803114445002,2.7342517552548067,-9.994326986162756,-3.3828749049394773,-0.7548584108960537,-2.445723004361133,-3945593.872338883
27,-3.439427643449613,-4.925412032320702,8.279790206967029,-6.23011268770316,-5.955420404348737,-4.337992526250208,-7.38294053816772,8.721631656463675,8.320894865430422,-0.5967882565018066,6.559463141654071,-7.265116269397347,-1.9947424790527464,0.7530374637334685,-2755078.1189291957
28,-3.9071970034833248,-0.37105356909679443,0.10720939478738956,-6.687209742169829,-6.9399082827711345,-6.640021823622693,-0.8107700538961709,2.178448417311552,4.943972877382272,2.495340771468232,6.592610690151627,-7.092669427642193,8.905125017240213,1.852445615999006,-1873362.7156263324
29,0.3777031256707293,1.624790569513447,-1.0354585989507719,0.022347692958677,-7.995779512440455,5.978661447263523,3.4513171443320996,-7.475442596769126,-3.513187653585663,-4.655717265522689,-5.999015514188983,1.1450258397141067,-3.0383334875266277,-1.5456307310954625,-1079292.0253113168
30,-1.0964753414075101,3.5987832453303543,-4.392105639843098,4.804611922009913,0.6261747474631676,2.361364054182909,8.991372189879808,5.53879845019277,3.06683468990553,-6.702714689414853,-1.5337233032797961,6.499306678127038,8.83528715487125,3.786312326159633,-1654077.4734691326
31,3.6738975432552685,2.5252524890780244,3.4223120801714995,-7.735911627273165,-4.876900879800576,4.263567432119245,2.7014791321876572,4.678567856908906,9.895586195503746,9.089511216609658,-3.838708140788709,2.38422069416786,-5.766607120352698,-3.555018329857427,-2247602.4374245526
32,-4.502866197111235,4.736068352521418,8.87505485088392,-2.499091524334651,9.83061136464967,-8.641072070873763,-3.3628788009429877,2.594853488099858,4.700595155413211,-1.9246825761265214,-6.003054978927047,-7.979552865467299,3.0340776303074417,4.872480383728297,-3060459.1868347796
