,x0,x1,Target
0,9.835172702134003,8.243170902670881,-30.35776822406533
1,-0.7782904706740572,1.1593434911875904,-54.753794536388426
2,1.6670424395770462,7.09211954633228,-20.544235683731987
3,-4.272169986403312,2.4498667231240012,-167.38380054774822
4,-3.260739327530833,9.41087524056639,-10.4029364823769
5,7.842730728934367,9.751536316313288,-78.7939055951939
6,9.860825271367002,7.055261226056782,-18.834740778579366
7,4.274417253510373,4.240008097967511,-13.12443091783863
8,9.640049737263125,10.09601998697513,-55.875654311261805
9,1.6079633316181674,4.345310103781423,-9.96861442632245
10,2.6454952607071194,1.686913436939919,-2.569031002637859
11,-1.5956781598657122,7.178284569925419,-12.618032100247502
12,-1.3586276482983046,5.819737764107504,-18.683800037348632
13,7.283101413480647,1.118111777423199,-15.20913595208078
14,8.847243085415037,3.373441230141868,-3.7575906643369934
15,5.595572269119943,1.6584818515876694,-17.689820739936998
16,4.015061852847795,6.101888071324407,-23.27757921323894
17,7.552441756480846,3.750456417659387,-18.621041705176676
18,1.8660698719096978,8.361490540231136,-31.03563758471651
19,-1.220747003126672,1.6536198339859869,-55.306371078985286
20,5.899557944620362,4.651109062743336,-31.46628529182318
21,7.386309482458081,6.774997899698304,-44.388526054019394
22,-3.587916063492613,13.308048564147924,-1.3427734585870013
23,6.126311919409144,1.828984131521985,-20.018270648229638
24,7.8380360752544345,1.0040740678252407,-10.362621122333966
25,-2.240720212137046,2.582502259596472,-62.29022312145487
26,8.834169661866484,9.994987068352012,-65.59504048127748
27,-1.174148669947951,3.7697437925677746,-32.00288731591709
28,9.760548475573376,10.18193061498456,-55.829405635957684
29,1.0355692593352703,0.9625844394913863,-27.34275600556842
30,1.658111891251397,3.1063744241190223,-9.534543728419742
31,-0.16115069418567796,9.742289254914494,-31.605194478090436
32,5.860185563047692,7.024987460041304,-53.74701174111504
33,-2.1838140777360575,4.44581161022313,-36.35198342438297
34,-2.8971227685840857,1.421544872319192,-106.23141026090904
35,2.3764473554803365,14.861680548429735,-145.02576949781846
36,8.197202897505623,2.4191823108214594,-7.384892162786334
37,-0.42630056413454476,9.071928259295962,-24.35951135553692
38,9.104569501459347,10.996792508658942,-77.95064968804763
39,-4.408702956706007,2.399436464525148,-179.47685357714582
