,Poor,Weak,Good,Poor_Good
0,21.760284619928736,17.445810035501953,4.484464293583763,21.760284619928736
1,21.02028991999577,17.445810035501953,4.484464293583763,4.484464293583763
2,21.00452828219661,17.445810035501953,4.484464293583763,4.484464293583763
3,20.87822581866592,17.445810035501953,4.484464293583763,4.484464293583763
4,20.87822581866592,17.445810035501953,4.484464293583763,4.484464293583763
5,20.87822581866592,17.445810035501953,3.9924275458983307,3.9924275458983307
6,20.87822581866592,17.445810035501953,3.6253849384403627,3.9924275458983307
7,20.87822581866592,17.445810035501953,3.6253849384403627,3.6253849384403627
8,20.87822581866592,17.445810035501953,3.6253849384403627,3.6253849384403627
9,20.87822581866592,17.445810035501953,3.6253849384403627,3.6253849384403627
10,20.87822581866592,17.4436103687627,3.6253849384403627,3.6253849384403627
11,20.87822581866592,17.4436103687627,3.6253849384403627,3.6253849384403627
12,20.87822581866592,17.20096985581041,3.6253849384403627,3.6253849384403627
13,20.87822581866592,17.20096985581041,3.6253849384403627,3.6253849384403627
14,20.87822581866592,17.20096985581041,3.6253849384403627,3.6253849384403627
15,20.87822581866592,17.20096985581041,3.6253849384403627,3.6253849384403627
16,20.87822581866592,17.20096985581041,3.6253849384403627,3.6253849384403627
17,20.87822581866592,17.20096985581041,3.6253849384403627,3.6253849384403627
18,20.87822581866592,17.20096985581041,3.6253849384403627,3.6253849384403627
19,20.87822581866592,17.20096985581041,3.6253849384403627,3.6253849384403627
20,20.87822581866592,17.20096985581041,3.6253849384403627,3.6253849384403627
21,20.87822581866592,17.20096985581041,3.6253849384403627,3.6253849384403627
22,20.87822581866592,17.20096985581041,3.6253849384403627,3.6253849384403627
23,20.87822581866592,16.936627793376505,3.6253849384403627,3.6253849384403627
24,20.87822581866592,16.936627793376505,3.6253849384403627,3.6253849384403627
25,20.87822581866592,16.936627793376505,3.6253849384403627,3.6253849384403627
26,20.40998858299224,16.936627793376505,3.6253849384403627,3.6253849384403627
27,20.40998858299224,16.936627793376505,3.6253849384403627,3.6253849384403627
28,20.40998858299224,16.936627793376505,3.6253849384403627,3.6253849384403627
29,20.40998858299224,16.936627793376505,3.6253849384403627,3.6253849384403627
