x0,x1,x2,x3,x4,x5,x6,x7,x8,Value,Timestamp
-7.64897272600132,-8.094246285751952,-7.422562598971405,-7.500222205594635,-6.965555469265911,-7.859663555872973,-8.15971425822557,-7.35710213017167,-7.410413578757153,17.45509477571159,60
-7.890352420889152,-7.269980373425063,-7.658699447971491,-8.478333372212283,-7.492824651328672,-7.734023538215326,-7.659315068341219,-6.975847944434317,-8.184501028841655,17.56357405412248,62
-7.458640863638472,-7.886645026826611,-7.919290233291861,-7.412006690001896,-7.477054832200655,-7.686019892058284,-7.604526371077485,-7.775023938852118,-7.2851358043869086,17.592572714607535,63
-7.396896513559138,-7.181020748328202,-7.771996366652802,-7.101833346070878,-8.192152203073006,-7.058782278735482,-7.7820121017110875,-7.9317989117229315,-7.976121065024713,16.801645617065837,64
-7.527577224772966,-7.367903545531978,-7.1324940531026595,-7.52098272413771,-7.599382792004358,-7.160326346339119,-8.11973989434737,-7.7277223824936865,-7.511258952068439,17.532994634584924,67
-7.375297119112007,-7.525515096057973,-7.587395719596405,-7.465949403912781,-7.463683209065113,-7.5761909639781955,-7.513254740101544,-7.530608417774434,-7.367483955842076,17.837257517387613,12641
-22.547923815878676,24.237494646526116,-11.677536154097343,-21.59047535721014,6.4372054320454595,10.319583806159436,17.9376671953221,-13.261936102874738,18.61600007559504,21.40321130592173,12660
-7.518297580555451,-7.20645112896764,-7.544273310094773,-7.26973890063918,-7.762050291297825,-7.723905364140791,-7.571182725539659,-7.440715995329094,-7.622173545571485,17.66324171329931,24728
-7.393764001034697,-7.145631527759617,-7.511863351957476,-7.389694936672492,-7.7160692055557565,-7.511501139682008,-7.556296697917612,-7.308760186357953,-7.582000483591283,17.66521095264966,37357
-7.612847171581308,-7.788682807890062,-7.498946260176945,-7.488838661606932,-7.640239194957214,-7.5924748938889906,-7.511637547334285,-7.924132466414473,-7.592827972174655,17.791252008637326,48115
-7.441698878778688,-7.561861847217948,-7.460320433888466,-7.055650958558862,-7.5851173151419395,-7.600175186588615,-7.5257226391897944,-7.4356097013546325,-7.598743042481853,17.7360078687937,60095
-7.45131458340366,-7.584199315960944,-7.6192145833162215,-7.346097590269716,-7.589808483330298,-7.625352186692119,-7.7525233796130095,-7.941097247094262,-7.623358550533479,17.74737394680641,73303
-7.613558313499432,-7.918015440675774,-7.645292041826475,-7.31873863423349,-7.702092229941922,-7.059970303558773,-7.473929920422275,-7.477577557371099,-7.757075001839031,17.523196337787386,85593
-16.068798456251148,-9.489548621062106,24.481624185180934,-14.16304163033497,24.447256692947597,-24.51356443445752,11.067162301050324,-3.5648740109258483,12.592289207447138,21.37841634423004,85650
-27.631208554400864,10.539619983189617,18.15351226815043,8.502199210582205,25.20145666197854,-30.255223091787382,2.8553649786996402,17.974870614249348,11.959481186789077,21.196236803446695,85691
-7.433521368151513,-7.554611252466778,-7.527693309207178,-7.508624873863833,-8.015970287674746,-7.60865157208268,-7.617483105045023,-7.625043775201586,-7.467425131936975,17.830752698633116,98769
-7.417796210244035,-7.512034601679279,-7.467749796347765,-7.4815291869089116,-7.803825602540488,-7.021144133267953,-7.625366826196444,-7.59306201350315,-7.646017734965788,17.669344050052874,113943
-7.469272748908839,-7.586454939314889,-7.423971619865565,-7.562896678924342,-8.165736234300745,-7.691415294014359,-7.846291198258385,-7.51995905139242,-7.61540715489976,17.798375625899823,127598
-7.604054032768508,-7.611542875388397,-7.491301379834758,-7.238402780935157,-7.667391804172687,-7.412902898265372,-7.292501536188472,-7.544265871800446,-7.833851999538549,17.67418932565864,139418
-7.610733014821399,-7.546487615742007,-7.584860504507894,-7.776152904785551,-8.213863598686995,-7.618759697416085,-7.497465558491827,-7.570516327024492,-7.804786871328464,17.819114279143935,151957
-7.4308154688403185,-7.184089526021666,-7.456907025572356,-7.40468351151511,-7.798366593324,-7.642809480281084,-7.595654019575578,-7.614852503933828,-7.990875312516276,17.618412188185175,165220
-7.611443883215728,-7.1454406560773425,-7.855672700917246,-7.444980173863428,-7.684591857223936,-7.631408634885723,-7.630032568931057,-7.517809135388112,-7.586121770716291,17.68277466774532,178175
-7.365724668321832,-7.579696631178294,-7.509661185474339,-7.032700885239237,-7.3738973995467205,-7.007367199653764,-7.594445488472939,-7.541427807355683,-7.696473204304075,17.492877363082204,190483
-7.725731218126369,-7.655347176643868,-7.371278719567856,-7.381079782270629,-7.53288697682626,-7.646906689036282,-7.23183468423368,-7.695724437930143,-7.579146114114005,17.703326892826624,204316
-7.439312244760758,-7.703497249908395,-7.887678521941934,-7.586471831562816,-7.499059868682402,-7.348899188978003,-7.497539753145716,-7.4285443241168885,-7.975689298134554,17.688020530583643,218628
-7.541932104312675,-7.530133458765724,-7.450008269820383,-7.1644054083576485,-7.637701048630998,-7.703449624608325,-7.332616088898384,-8.01070608365297,-7.993403996864627,17.52790362942672,231238
-7.365724668321832,-7.579696631178294,-7.509661185474339,-7.032700885239237,-7.3738973995467205,-7.007367199653764,-7.594445488472939,-7.5414278073556815,-7.696473204304075,17.492877363082208,246416
-7.396896513559138,-7.181020748328202,-7.7719963666528,-7.101833346070878,-7.324718813804356,-7.058782278735482,-7.7820121017110875,-7.9317989117229315,-7.976121065024713,16.847567465644147,259688
16.70723838747581,-25.67639602031698,15.869763848895452,-9.058148694262048,17.586345998933908,6.3738958950879905,7.676685019150568,0.0748124359521043,30.410063956118094,21.163105929357616,259771
-7.545367187236707,-7.146787270349579,-7.615603957077596,-7.0681080542106685,-7.814887266201181,-7.017736483249337,-7.895478767099277,-7.752195353108402,-7.526460287112741,17.13028134200765,272125
-7.501550907345695,-7.147783910697677,-7.325583755691227,-7.02812345570478,-7.646370501299135,-7.054010502850133,-7.9174291497543905,-7.446772821754036,-7.391247073983092,17.198055390654964,285014
6.6458104029813825,19.05501804965413,-24.7964371594594,15.410537075013835,4.791887346502996,6.446176518091995,23.52132124100016,8.013189856446118,24.013451153898274,21.00310466833991,285217
-7.618697974664243,-7.338589136989964,-7.608738160715758,-7.348014764229038,-6.595284768083772,-7.035517784714454,-7.797084078092119,-7.517003543738165,-7.483445505202603,17.517038201256124,300706
-7.437918393725633,-7.843893388894266,-7.474340693181379,-7.04368640974911,-7.620145137520048,-7.572642805791147,-7.861641459796395,-6.731665771439964,-7.653221708771142,17.44156187515148,312195
-7.470934747673906,-7.514047957620495,-7.640717303558539,-7.141808921527247,-7.683804136279011,-7.710424537935799,-7.806810158711837,-6.7034223963975075,-7.434245438631656,17.54420207586564,326271
-7.320068613899669,-7.187218575576615,-7.56126276512966,-7.0641230388585985,-7.52152048936577,-7.728374485181482,-8.035743741656809,-7.748098853497858,-7.484921272253065,17.400979485003855,339837
-7.7120315195353,-7.1670163579598,-7.28076627057959,-7.083393483778198,-7.533697889483231,-7.478432777556767,-7.628363575512132,-7.383498871011987,-7.477314085716494,17.501550479623326,351207
-7.664776613517201,-7.441234632611156,-7.530920204615931,-7.04847621878174,-6.3321493754100935,-7.493358949812791,-7.794914999665955,-7.881833299354282,-7.60669127077713,17.45899151663984,366781
-7.592728069941728,-7.128540061003797,-7.660815878665588,-7.135200634903173,-7.618605909364586,-7.007951401157101,-7.780478423352619,-8.014009056912816,-7.783943471488601,17.083269169989297,379397
-7.396896513559138,-7.181020748328202,-7.470560189569106,-7.101833346070878,-7.293919094130416,-7.058782278735482,-7.7820121017110875,-7.9317989117229315,-7.976121065024713,16.954824424612305,394164
-7.6753683706483855,-7.882290769193343,-7.429077106225076,-7.380623963310853,-7.533027491013009,-7.633062963136808,-6.547422606551333,-7.6473504260507,-7.644989193238068,17.68754692062495,409011
-7.396896513559138,-7.181020748328202,-7.7478722168937395,-7.101833346070878,-7.601861804911355,-7.058782278735482,-7.660676807810464,-7.9317989117229315,-7.976121065024713,17.04145372956484,421682
-7.471476428558745,-7.398299797165338,-7.417350367271062,-7.255011884489317,-7.388865296824322,-7.397099299306838,-6.487314924551235,-7.804090134201658,-7.916980945014863,17.530073294356836,440696
-7.482299009198904,-7.027277393544147,-7.764325182797819,-7.201287964501326,-7.3782302328549,-7.040934746808603,-7.784873003224173,-7.889202096262206,-7.545497314851114,17.1474203818614,456981
-7.396896513559138,-7.181020748328202,-7.7478722168937395,-7.101833346070878,-7.601861804911355,-7.058782278735482,-7.660676807810464,-7.428968428079429,-7.395082984411932,17.336649294488023,470941
-7.3751146556953495,-7.176977304785095,-7.792933724853177,-7.195422722575554,-7.666574061597817,-7.529208201029174,-7.726642027471286,-7.6089994061821,-7.954319433017677,17.426994928934413,485104
-7.422426293849197,-7.243262900012173,-7.982038025916627,-7.3170123243857,-7.622055379272715,-6.992589354549476,-7.77803117595179,-7.802549175997138,-7.901028710757865,17.156950576583487,498432
-7.474327929742743,-7.6436203496330215,-7.525725684740536,-7.257792292813388,-7.393273424522144,-7.372467181674019,-7.874337827889043,-7.793022716689536,-7.074439547460781,17.47195470167813,510432
-7.464611117868554,-7.271179236183253,-7.8108133371298045,-7.004509463368763,-7.718786857729231,-7.052571302350239,-7.50596687274097,-7.81240952642922,-7.955544982885868,17.108391993423638,525275
-7.396896513559138,-7.181020748328202,-7.771996366652802,-7.101833346070878,0.23718070755175802,-7.058782278735482,-7.7820121017110875,-7.9317989117229315,-7.976121065024713,16.382978710577763,541200
-7.396896513559138,-7.181020748328202,-7.771996366652802,-7.101833346070878,0.23718070755175802,-7.058782278735482,2.2551052072695796,-7.9317989117229315,-7.976121065024713,15.968364636340137,554376
32.768,-3.666322751251439,29.964241134850937,-21.641025631838026,-0.422093894803524,11.541629526015079,12.463313904983906,-30.89827638649106,-27.8201587164855,21.653004523935056,567067
21.36468071269644,28.296439507733318,-32.569153050120775,13.40353834967609,-0.7147925328040401,-6.659731787878211,-9.490673886400831,-27.20058383447192,-16.83012077134131,21.695977069790636,580887
-7.472455105672129,-7.130790865751841,-7.846425863595456,-7.480814034797688,-7.347386966154481,-6.867344830230209,-7.904435912960466,-8.056608109747678,-7.504504154621757,17.259304387342706,595294
-1.458425234275147,25.1978029661269,29.43239551887953,30.08459574903523,10.392011378752521,1.7447184243307703,-21.97926134440814,11.31994345903557,9.333470352363115,21.41040618248349,595480
-7.523829559338921,-7.216590774513476,-7.5123893865172136,-7.5915189956352656,-7.6125148749455605,-6.8147369421045845,-7.758616385465238,-7.448270403940329,-7.598503101252941,17.6238598557313,608242
-7.445013390678618,-7.0718936384030116,-7.419015919965085,-7.478151931079402,-7.3798541220959395,-6.749669628093095,-7.725646376827822,-7.915257046356096,-8.012253082237148,17.331933410986494,620855
-7.300110549065959,-7.330839468907321,-7.401359290864988,-7.584637096347095,-7.417862917251011,-6.695690954758228,-7.303556193296803,-7.776973442436116,-7.628161839579634,17.549895556641474,634402
-7.639313332239912,-6.6974202661534585,-7.6699549633671005,-7.310576249406623,-7.678992020473014,-7.041764913326219,-7.432786173733317,-7.371371798677559,-7.469233329738852,17.49139883367121,646839
-7.338372414969719,-7.2893814302955064,-7.259620303407981,-7.278602972999469,-7.565609938790874,-6.6692384232565445,-7.299390701389786,-7.869192954366028,-7.35328452717651,17.356459249302745,660612
-7.589312451709848,-7.1110807695505365,-7.633948220354377,-7.452102070455616,-7.381093823001645,-6.661279296164132,-7.3529595417972615,-7.583530201057953,-7.774059622105735,17.544134635618857,674458
1.523448246234878,-7.181020748328202,-7.7719963666528,-7.101833346070878,-0.899914709371366,-3.044236844202409,-3.9822365705695475,-7.9317989117229315,-7.976121065024713,14.868248549068486,688341
2.5452385698779025,-7.181020748328202,-7.7719963666528,-7.101833346070878,-0.899914709371366,9.016759070126177,3.922825945603961,-7.9317989117229315,-7.976121065024713,15.643203544659395,704784
30.1068165667689,-28.067414801725334,6.455845556065086,10.823499548725657,2.410957752872662,-2.3534021462024484,-11.97392158000746,0.7022089940066749,-5.9576903266042684,20.57029542429591,718720
19.73426530764685,-30.853120187909443,-10.375115526584924,-13.816881006505092,-3.112208886139282,25.375466936354222,0.09580676166147839,-28.49400013477993,-28.231619305167033,21.385359250461956,733596
0.12953611496244122,-4.235382855094869,-7.55626656148894,-7.573815470626004,-1.0465275464224248,-7.943486077722957,-2.1294762345792577,-7.778092924433697,-8.43374132914858,15.699179077895637,746715
5.683870239292823,-7.325641822729304,-7.594772623526019,-7.390336168294285,-1.4317646420754606,-4.789264614790326,-2.4707274634522634,-7.185273378552739,-8.489947590823578,16.411062274721964,759040
4.081620815588209,-22.319658056687828,-16.62643665003816,28.683729030280702,-1.2131730924437463,-1.007269967531574,30.434318595858365,-19.026062047167105,-10.283946316035824,21.153650300244138,770857
1.9678883166329726,14.31469415635673,-22.884048725936836,-7.91935094291015,-0.5576611073097197,6.004756410891709,5.152940098632747,-27.386776375837776,-8.088673341500268,20.025028852102405,786312
28.880521292538788,-4.150527545973656,30.121383381302998,20.92016195910947,-1.0159667149481386,-0.41464592821979807,-10.046482781369296,-29.327325381250123,-4.268452942608697,20.788099495156754,797300
-7.396896513559138,-7.181020748328202,-7.7478722168937395,-7.101833346070878,-3.735677902479633,-0.4862727636863724,-4.277760270885651,-7.9317989117229315,-7.976121065024713,16.101865279138888,811207
18.8171995156792,-5.750083337053109,-9.19622528104167,6.269328749719996,30.003572636781186,7.188124956254846,-0.9849169932701471,-8.370687931212977,-14.38313717061967,20.289508531902325,823526
