,u10_l1,u10_l10,u10_l2,u10_l3,u10_l4,u10_l5,u10_l6,u10_l7,u10_l8,u10_l9,u1_l10,u5_l2
0,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297
1,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297
2,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297
3,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297
4,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297,80376.44390149297
5,71760.07022547488,71760.07022547488,71760.07022547488,71760.07022547488,71760.07022547488,71760.07022547488,71760.07022547488,71760.07022547488,71760.07022547488,71760.07022547488,71760.07022547488,71760.07022547488
6,66269.9211031165,64934.80308079145,64934.80308079145,64934.80308079145,64934.80308079145,64934.80308079145,64934.80308079145,64934.80308079145,64934.80308079145,64934.80308079145,64934.80308079145,64934.80308079145
7,63696.57076782706,62264.32188665389,61690.23528120098,62264.32188665389,62264.32188665389,62264.32188665389,62264.32188665389,62264.32188665389,62264.32188665389,62264.32188665389,62264.32188665389,61690.23528120098
8,63240.74262905187,61472.16138397045,60694.25605705014,60807.443679054144,61472.16138397045,61472.16138397045,61472.16138397045,61472.16138397045,61472.16138397045,61472.16138397045,61472.16138397045,60694.25605705014
9,62280.43397676608,60199.70686620037,60013.77327109412,59096.60962252238,59883.58576017695,60199.70686620037,60199.70686620037,60199.70686620037,60199.70686620037,60199.70686620037,60199.70686620037,60013.77327109412
10,60622.25011757845,56210.55594810834,58113.845232561085,57047.80824365088,56539.42655468354,56614.38465170214,56210.55594810834,56210.55594810834,56210.55594810834,56210.55594810834,56210.55594810834,58113.845232561085
11,59002.331761385605,55136.66855646604,56649.97544273484,55994.64221301791,55623.96984907464,55845.57009383471,55136.95418782652,55136.66855646604,55136.66855646604,55136.66855646604,55136.66855646604,56649.97544273484
12,56833.24106672209,54888.88875400571,55505.52878635739,54853.93867003928,55015.10693964315,55381.622064261785,54815.223446301214,54888.88875400571,54888.88875400571,54888.88875400571,54888.88875400571,55505.52878635739
13,54924.80459871979,54257.40664453844,53799.882122995245,54116.235146390594,53999.42172943351,54431.6468165912,54183.74133683394,54257.40664453844,54257.40664453844,54257.40664453844,54257.40664453844,53799.881468632855
14,52550.60357397568,52843.67834616119,52100.23588506238,52691.40315813948,52615.882276666685,53354.82279189762,52709.071071645965,52843.67834616119,52843.67834616119,52843.67834616119,52843.67834616119,52132.78907267684
15,50377.014887179386,52328.845516890295,50561.65824265971,51251.88823216594,51219.11629266617,52194.43699926554,51987.81337897692,52328.845516890295,52328.845516890295,52328.845516890295,52328.845516890295,50593.3000439252
16,48481.3509289187,51908.5062963956,48421.02398272159,49381.81621280478,50135.6949031485,51245.1392743953,51345.09505378249,51908.5062963956,51908.5062963956,51908.5062963956,51908.5062963956,48445.22824185861
17,46570.94734551292,50517.98254119565,46051.076776145965,47775.10690440088,48580.26116528712,50239.45552976946,50289.07324289298,50589.52279220812,50517.98254119565,50517.98254119565,50517.98254119565,46169.77466801307
18,44830.59448285864,48902.61453034699,44077.75294865881,46086.39355258165,46420.20692502521,48553.49470854364,48826.57269068725,48976.4015277131,48902.61453034699,48902.61453034699,48902.61453034699,44280.242273036616
19,42866.699703864026,47871.009836688674,42606.964245709656,44223.97859813283,44562.98423649525,47028.15319909516,47702.481804972376,47944.7968340548,47871.009836688674,47871.009836688674,47871.009836688674,42816.74708461595
20,40976.8501166326,46646.2380271304,41268.86535962393,42339.351535263806,43322.30415388252,45554.65992967374,46437.64995365044,46436.86394878407,46646.2380271304,46646.2380271304,46646.2380271304,41462.56873976185
21,39631.59928044756,45582.24913660617,39657.494764527735,40793.26191001283,42043.61931263882,44608.32271278279,45356.79700747594,45316.40477516067,45582.24913660617,45582.24913660617,45582.24913660617,39828.14150491231
22,38316.42725107901,44664.68536881847,37686.97140210768,39858.82929815668,40838.2673573415,43166.50540581954,44458.44625842254,44267.04449180658,44664.68536881847,44664.68536881847,44664.68536881847,37868.12462588803
23,36798.82419356465,43581.09728260898,35930.857328753504,38738.018156759936,39465.67822596025,42206.10216712647,43292.57984082899,43155.51213557094,43581.09728260898,43581.09728260898,43581.09728260898,36092.57337471538
24,35499.78621875532,42444.86517108062,34251.3608086559,37525.07945123177,38311.06182648448,40985.650746349966,42156.698299138174,41893.63956257822,42444.86517108062,42444.86517108062,42444.86517108062,34465.427040809154
25,33991.97266731227,41476.14517603476,32886.051646258566,36418.3395318314,37522.89622431575,39558.5819879996,40886.72132661181,40870.08045902,41476.14517603476,41476.14517603476,41476.14517603476,33103.43967108422
26,32349.29237813338,40280.62493194915,31789.2536300473,34987.36389071781,36465.7276126399,38357.47112717781,39565.516593797125,39778.850512269,40280.62493194915,40280.62493194915,40280.62493194915,31993.7024342362
27,30980.65157919044,39342.83576069455,30972.1810478451,33812.917010224235,35031.93031881767,37393.92720342628,38495.21038020935,38854.627602921,39342.83576069455,39342.83576069455,39342.83576069455,31211.819895636745
