,u10_l1,u10_l10,u10_l2,u10_l3,u10_l4,u10_l5,u10_l6,u10_l7,u10_l8,u10_l9,u1_l10,u5_l2
0,10779867.55421602,10779867.55421602,10779867.55421602,10779867.55421602,10779867.55421602,10779867.55421602,10779867.55421602,10779867.55421602,10779867.55421602,10779867.55421602,10779867.55421602,10779867.55421602
1,2618884.076382085,2618884.076382085,2618884.076382085,2618884.076382085,2618884.076382085,2618884.076382085,2618884.076382085,2618884.076382085,2618884.076382085,2618884.076382085,2618884.076382085,2618884.076382085
2,2026465.391845208,2026465.391845208,2026465.391845208,2026465.391845208,2026465.391845208,2026465.391845208,2026465.391845208,2026465.391845208,2026465.391845208,2026465.391845208,2026465.391845208,2026465.391845208
3,1683036.9624746386,1683036.9624746386,1683036.9624746386,1683036.9624746386,1683036.9624746386,1683036.9624746386,1683036.9624746386,1683036.9624746386,1683036.9624746386,1683036.9624746386,1683036.9624746386,1683036.9624746386
4,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263
5,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263
6,1329002.2563390874,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263
7,1076354.9257197978,1598570.5658072263,1278587.0113564627,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1278587.0113564627
8,924011.3052154786,1598570.5658072263,1104221.7285449023,1399536.545680294,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1104221.7285449023
9,805076.8238600019,1598570.5658072263,961655.9409499344,1302025.474997628,1479445.740160732,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,961655.9409499344
10,709377.9932546053,1598570.5658072263,848069.1909261564,1177017.2764187444,1448631.5080757516,1523549.6556301997,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,848069.1909261564
11,639063.6300625048,1598570.5658072263,749514.7223960328,1053390.233705968,1394353.4246614904,1513003.1452282094,1528314.295559978,1598570.5658072263,1598570.5658072263,1598570.5658072263,1598570.5658072263,749514.7223960328
12,576522.9451684603,1598570.5658072263,665879.6687906515,936531.7333550134,1297295.7690611957,1481883.014529077,1522820.2694212594,1544842.1768071216,1598570.5658072263,1598570.5658072263,1598570.5658072263,665879.6687906515
13,522396.15066025406,1598570.5658072263,618338.5770710491,836195.694779709,1166150.1141727671,1415492.941127047,1504538.779160016,1528742.4343341703,1550697.3286954071,1598570.5658072263,1598570.5658072263,618338.5770710491
14,475407.4502920712,1598570.5658072263,571130.2723792848,764640.9609312859,1051139.9429093625,1325448.8045327736,1470892.59679665,1521770.5508482235,1540034.9446693454,1558462.0015644566,1598570.5658072263,571130.2723792848
