,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.0,1.25,0.0,0.0,0.5,4.5,0.0,0.0,0.0,0.5,13.892851149631761,Perfect Hindsight
1,0.5,0.5,0.0,0.0,0.0,3.6,1.25,0.25,0.5,0.75,0.13382912070423258,Global
2,0.0,0.5,0.0,0.25,2.0,1.8,0.75,0.25,0.0,0.0,0.22001174717972238,Global
3,0.0,0.0,1.0,0.0,0.5,1.2,0.0,0.75,0.25,0.5,0.003947041133439474,Global
4,0.75,1.0,0.25,0.5,1.0,1.8,0.0,0.0,0.25,0.0,0.0556775169433671,Global
5,0.0,1.25,0.0,0.0,0.5,4.3,0.0,0.0,0.0,0.5,14.131277166328838,Perfect Hindsight
6,0.0,1.25,0.0,0.0,0.5,4.1,0.0,0.0,0.0,0.5,14.266840866715766,Perfect Hindsight
7,0.0,2.0,0.0,1.75,0.5,3.5,0.0,0.0,0.0,0.0,15.083964689471129,Perfect Hindsight
8,0.0,2.0,0.0,0.0,1.75,3.5,0.0,0.0,0.0,0.0,16.499182118055437,Perfect Hindsight
9,0.0,1.25,0.0,0.0,1.75,3.5,0.0,0.0,0.0,0.0,10.88866724963202,Perfect Hindsight
10,0.0,2.0,0.0,0.0,0.5,4.5,0.0,0.0,0.0,0.5,12.702893282130344,Perfect Hindsight
11,0.0,1.75,0.0,0.5,0.75,3.8000000000000003,0.0,0.25,0.0,0.0,3.3030141861195745,Global
12,0.0,1.75,0.0,0.0,0.5,3.8000000000000003,0.0,0.0,0.0,0.25,11.940798937345319,Global
13,0.0,3.0,0.0,0.75,0.25,2.8,0.0,0.0,0.0,0.0,8.950579932750532,Global
14,0.0,1.75,0.0,0.5,1.25,3.6,0.0,0.0,0.0,0.0,14.695244586813034,Global
15,0.0,1.75,0.0,1.5,1.25,3.8000000000000003,0.0,0.0,0.0,0.0,17.698415382813465,Global
16,0.0,1.75,0.0,1.75,1.25,4.2,0.0,0.0,0.0,0.0,17.450095047425613,Global
17,0.0,1.75,0.0,1.75,1.25,4.6,0.0,0.0,0.0,0.0,17.48019854408838,Global
18,0.0,1.75,0.0,1.75,1.25,4.800000000000001,0.0,0.0,0.0,0.0,17.030131296865623,Global
19,0.0,1.75,0.0,1.75,1.25,3.8000000000000003,0.0,0.0,0.0,0.0,16.374330093970272,Global
20,0.0,1.75,0.0,1.75,1.25,4.0,0.0,0.0,0.0,0.0,17.018737135194925,Global
21,0.0,1.75,0.0,0.75,0.5,3.9,0.0,0.0,0.0,0.25,16.763263520867895,Perfect Hindsight
22,0.0,1.75,0.0,1.0,0.5,3.9,0.0,0.0,0.0,0.25,17.31099295980183,Perfect Hindsight
23,0.0,1.5,0.0,1.25,1.0,4.6,0.0,0.0,0.0,0.5,22.918195528770433,Global
24,0.0,1.5,0.25,1.25,1.0,4.6,0.0,0.0,0.0,0.5,3.1111202824414828,Global
25,0.0,0.25,0.0,0.25,1.25,4.800000000000001,0.25,0.0,1.25,0.5,0.18206654867307512,Global
26,0.5,1.0,0.0,0.5,1.25,4.0,0.0,0.0,0.0,0.75,1.0216787004877412,Global
27,0.0,0.5,0.0,1.25,0.25,1.4,0.0,0.25,0.5,0.0,0.38361216617174765,Global
28,0.25,1.5,0.0,0.75,0.25,1.0,0.5,0.0,0.0,0.25,1.893216368079321,Global
29,0.0,1.5,0.0,1.0,1.0,4.9,0.0,0.0,0.0,0.25,22.77474777325253,Perfect Hindsight
30,0.0,1.5,0.0,1.25,1.0,4.7,0.0,0.0,0.0,0.25,23.387215042777576,Perfect Hindsight
31,0.0,1.5,0.0,1.25,1.0,4.7,0.0,0.0,0.0,0.0,22.626460114663885,Perfect Hindsight
32,0.0,1.25,0.0,1.0,1.0,4.1,0.0,0.0,0.0,0.5,23.248551803321096,Perfect Hindsight
33,0.0,1.25,0.0,1.0,0.75,4.6,0.0,0.0,0.0,0.5,23.47999150363232,Global
34,0.0,1.0,0.0,1.0,0.75,4.6,0.0,0.0,0.0,0.5,24.492647226816835,Global
35,0.0,0.25,0.0,0.25,1.5,2.4000000000000004,0.0,0.0,0.0,0.0,2.756814393247386,Global
36,0.0,1.0,0.0,1.0,0.75,4.6,0.25,0.0,0.0,0.5,21.48343305651301,Global
37,0.0,1.0,0.0,1.0,0.75,4.6,0.5,0.0,0.0,0.5,18.480971063711998,Global
38,0.0,1.75,0.0,0.75,0.5,1.0,0.25,0.0,0.0,0.0,5.616181273354967,Global
39,0.0,2.0,0.0,1.25,0.0,4.800000000000001,0.0,0.0,0.0,0.5,7.919258257574522,Global
40,0.0,1.0,0.0,1.0,1.0,4.7,0.0,0.0,0.0,0.0,17.960988624483313,Perfect Hindsight
41,0.0,1.25,0.0,1.0,1.0,4.7,0.0,0.0,0.0,0.5,22.0080395331613,Perfect Hindsight
42,0.0,1.25,0.0,1.0,0.75,4.4,0.0,0.0,0.0,0.25,22.754712358711622,Global
43,0.0,0.0,0.0,1.25,1.75,4.6,0.5,0.0,0.0,0.25,1.0905831246736808,Global
44,0.0,1.25,0.0,1.0,0.75,4.4,0.0,0.0,0.0,1.0,22.324757444801293,Global
45,0.0,1.25,0.0,1.0,0.75,4.4,0.0,0.0,0.0,0.75,23.917303438997163,Global
46,0.0,1.25,0.0,1.0,0.75,4.4,0.0,0.0,0.0,0.0,20.492136346679672,Global
47,0.0,1.25,0.0,1.25,0.75,4.5,0.0,0.0,0.0,0.5,23.97941514690763,Perfect Hindsight
48,0.0,1.0,0.0,0.75,0.75,4.3,0.0,0.0,0.0,0.5,24.16075035227841,Perfect Hindsight
49,0.0,1.25,0.0,1.0,0.75,4.4,0.0,0.0,0.0,1.5,16.66661123038124,Global
50,0.0,1.25,0.0,0.5,0.5,2.0,0.0,0.0,0.25,0.25,6.641954446155601,Global
51,0.0,0.5,0.0,0.5,0.5,3.8000000000000003,0.0,0.0,0.0,1.75,11.303424355524038,Global
52,0.0,0.75,0.0,0.25,1.0,3.4000000000000004,0.75,0.0,0.0,1.0,8.275040218366792,Global
53,0.0,0.5,0.0,1.0,0.0,4.2,0.0,0.0,0.25,0.75,4.92927223316031,Global
54,0.0,1.0,0.0,0.25,0.75,4.5,0.0,0.0,0.0,0.75,17.411244793104064,Perfect Hindsight
55,0.0,1.0,0.0,1.0,0.75,4.3,0.0,0.0,0.0,1.0,25.322721331373465,Perfect Hindsight
56,0.0,1.0,0.0,1.0,0.75,4.3,0.0,0.0,0.0,0.5,26.450230115842434,Perfect Hindsight
57,0.0,1.0,0.0,0.5,0.5,4.5,0.0,0.0,0.0,0.5,16.833870732161735,Perfect Hindsight
58,0.0,1.0,0.0,1.0,0.75,4.1,0.0,0.0,0.0,0.5,27.23235437882959,Perfect Hindsight
59,0.0,1.0,0.0,1.0,0.75,3.7,0.0,0.0,0.0,0.5,27.006186914812705,Perfect Hindsight
