,x0,x1,Target,Hypothesis
0,4.851442821037791,14.629167480989105,-188.48508651283908,Poor
1,3.0673140641086887,2.5895837404945525,-0.48987149780526273,Good
2,1.385821157783437,12.21875610741829,-78.61727013521849,Global
3,6.030959352995193,13.020047998196036,-161.38131346777246,Global
4,0.7507115930893029,14.69184948216781,-113.33255224058222,Global
5,3.641592653589793,1.775,-1.5936216129169074,Good
6,2.9377225770856974,2.307922559031653,-0.6140191170459064,Good
7,2.641592653589793,2.775,-1.5794022236877725,Good
8,6.0,13.0,-160.79763635986768,Poor
9,3.6036428284541366,2.713885195859462,-2.0001883584565103,Good
10,3.281391005449476,2.28497654776776,-0.5051308589891828,Global
11,3.106269259386858,2.4243921720620354,-0.41868414023764083,Global
12,3.114192679413819,2.4125760289639615,-0.4149733122379718,Global
13,3.119849105863087,2.4014826954115978,-0.41213964409611814,Global
14,3.1250635083800407,2.3950465173961093,-0.41067390641734,Global
15,3.1266105238830457,2.3700115671425106,-0.4059036626226603,Global
16,3.1326851703462992,2.3490722397235446,-0.4027727644979856,Global
17,3.1360213682163116,2.3286838673183574,-0.4004703244898425,Global
18,3.1379735115849967,2.3091225159468887,-0.3989298328087069,Global
19,3.141320083780398,2.2914746543662434,-0.39815216962415645,Global
20,3.1324037138779683,2.330522970159232,-0.4006300738736088,Global
21,3.147834974439403,2.281502403628728,-0.39820361243564084,Global
22,3.138742001257201,2.2984144457854345,-0.3983754004636201,Global
23,3.1363466546875456,2.315215951680484,-0.399324230042154,Global
24,3.1373249724673347,2.2562118317343853,-0.398464037128803,Global
25,3.1540952277489303,2.2255175325444787,-0.40021807635057116,Global
26,3.1437700462139215,2.277793732036525,-0.3979302904056343,Global
27,3.1408610818375906,2.2991788478569726,-0.3984472769807879,Global
28,3.1486151362726007,2.2693100273338564,-0.3981241704221158,Global
29,3.142484162227588,2.2996773617547945,-0.39853493782931854,Global
30,3.1208838410913833,2.3693122325562475,-0.40604692432107437,Global
31,3.1310320627858923,2.311185231517116,-0.39920316275185846,Global
32,3.153626220054373,2.2602005223848067,-0.3986120996267192,Global
33,3.159040425896017,2.2560717521212137,-0.39937761890432,Global
34,3.15371223348775,2.3053009884813296,-0.40017130583229554,Global
35,3.1349614014421983,2.26977853863834,-0.398206606804464,Global
36,3.1582999110383234,2.274123738910629,-0.3993742785783699,Global
37,2.641592653589793,1.775,-2.4238536994100497,Good
38,3.204389943472865,2.043832296628118,-0.4501948874727062,Good
39,3.225990409934747,2.152643651210254,-0.43536633766558797,Good
40,3.1139911297827254,2.1108328847263005,-0.4360630169941301,Good
41,3.1381073711699505,2.2867321826714644,-0.398026903697973,Good
42,3.119563999484182,2.284140637941,-0.40028266285082925,Global
43,3.1562222883943587,2.2267839925518147,-0.40027167912288547,Global
44,3.0512764271264787,2.410972108211974,-0.4411812989562718,Global
45,3.1814992638239628,2.0686735652037775,-0.43630109393051847,Global
46,3.1452809192596805,2.205279509729273,-0.40242104485174324,Global
47,3.149356889750916,2.2541249614460543,-0.39839664419718085,Global
48,3.1784660049932163,2.254612252829662,-0.40448146498086074,Global
49,3.1000605024725534,2.519655013018271,-0.4511298156988771,Global
50,3.153212760785764,2.2554745853283937,-0.39864546952968527,Global
51,3.1587620967289096,2.3183236281025503,-0.4025147142811909,Global
52,3.1238877833269334,2.3078504623310163,-0.39975337034827935,Good
53,3.147784962016098,2.278938904827315,-0.39814824370038215,Good
