,No Hypothesis
0,2.3742017032787373
1,2.3742017032787373
2,2.3742017032787373
3,2.3742017032787373
4,2.3742017032787373
5,2.3742017032787373
6,1.0690717327611767
7,1.0690717327611767
8,1.0690717327611767
9,0.0610729422587919
10,0.0610729422587919
11,0.0610729422587919
12,0.0610729422587919
13,0.0610729422587919
14,0.0610729422587919
15,0.0610729422587919
16,0.0017598070554564
17,0.0017598070554564
18,0.0017598070554564
19,0.000143419326458
20,9.036974193158336e-05
21,9.036974193158336e-05
22,9.036974193158336e-05
23,9.036974193158336e-05
24,9.036974193158336e-05
25,9.036974193158336e-05
26,9.036974193158336e-05
27,9.036974193158336e-05
28,9.036974193158336e-05
29,9.036974193158336e-05
30,9.036974193158336e-05
31,9.036974193158336e-05
32,9.036974193158336e-05
33,9.036974193158336e-05
34,9.036974193158336e-05
35,9.036974193158336e-05
36,9.036974193158336e-05
37,9.036974193158336e-05
38,9.036974193158336e-05
39,9.036974193158336e-05
40,9.036974193158336e-05
41,9.036974193158336e-05
42,9.036974193158336e-05
43,9.036974193158336e-05
44,9.036974193158336e-05
45,9.036974193158336e-05
46,9.036974193158336e-05
47,9.036974193158336e-05
48,9.036974193158336e-05
49,9.036974193158336e-05
50,9.036974193158336e-05
51,9.036974193158336e-05
52,9.036974193158336e-05
53,9.036974193158336e-05
54,9.036974193158336e-05
55,9.036974193158336e-05
56,9.036974193158336e-05
57,9.036974193158336e-05
58,9.036974193158336e-05
59,9.036974193158336e-05
60,9.036974193158336e-05
61,9.036974193158336e-05
62,9.036974193158336e-05
63,9.036974193158336e-05
64,9.036974193158336e-05
65,9.036974193158336e-05
66,9.036974193158336e-05
67,9.036974193158336e-05
68,9.036974193158336e-05
69,9.036974193158336e-05
70,9.036974193158336e-05
71,9.036974193158336e-05
72,9.036974193158336e-05
73,9.036974193158336e-05
74,9.036974193158336e-05
75,9.036974193158336e-05
76,9.036974193158336e-05
77,9.036974193158336e-05
78,9.036974193158336e-05
79,9.036974193158336e-05
80,9.036974193158336e-05
81,9.036974193158336e-05
82,9.036974193158336e-05
83,9.036974193158336e-05
84,9.036974193158336e-05
85,9.036974193158336e-05
86,9.036974193158336e-05
87,9.036974193158336e-05
88,9.036974193158336e-05
89,9.036974193158336e-05
90,9.036974193158336e-05
91,9.036974193158336e-05
92,9.036974193158336e-05
93,9.036974193158336e-05
94,9.036974193158336e-05
95,9.036974193158336e-05
96,9.036974193158336e-05
97,9.036974193158336e-05
98,9.036974193158336e-05
99,9.036974193158336e-05
100,9.036974193158336e-05
101,9.036974193158336e-05
102,9.036974193158336e-05
103,9.036974193158336e-05
104,9.036974193158336e-05
