,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,Target,Hypothesis
0,-8.89840419485085,-8.58370435476379,-9.418190522174111,-8.978344789604673,-8.214106091304691,-8.207413822133123,-9.748829379072328,-9.585514243723626,-9.89706559339834,-9.118380312698728,-9.940247578242866,-9.086333551210577,-8.701711904770479,-9.44302543470405,-11238333.408617435,Horrible
1,-2.098404194850849,-1.7837043547637905,-2.6181905221741113,-2.178344789604674,-1.4141060913046908,-1.407413822133124,-2.9488293790723277,-2.7855142437236267,-3.0970655933983404,-2.3183803126987272,-3.1402475782428665,-2.286333551210578,-1.9017119047704787,-2.6430254347040494,-93042.42487665164,Bad
2,1.0159580514915092,4.162956452362096,-4.181905221741113,0.2165521039532603,7.858939086953093,7.925861778668761,-7.488293790723275,-5.855142437236265,-8.970655933983402,-1.1838031269872715,-9.402475782428661,-0.8633355121057775,2.982880952295215,-4.430254347040494,-2932060.457054457,Global
3,3.525098039602625,1.8172563483270174,-9.520362352456694,1.1770817598176393,-4.814951061850692,-1.6979760597986076,-4.329498364573626,3.8627583662599267,-1.1909256465852103,-6.862645230500735,0.8929803606368942,5.60629529022734,-3.872729352476405,-5.560842321356372,-1336920.182648607,Global
4,-2.240574848887025,8.727672997208607,9.519908449458676,3.4476735182562734,8.05668217076796,6.915017425863585,-2.440119173422217,-8.155659822565514,3.0682180504707226,1.1568152477690177,-2.768704738748438,-5.498909903203362,-1.869601672475028,-0.6211950260166184,-2349546.9372417717,Global
5,-1.6393369884059712,-1.428650968736719,-1.2567617943874967,-2.95362295777585,-2.406431999276548,-3.102647080661726,-1.9285120332098495,-1.424660780711267,-1.82547386223738,-2.422581728032514,-1.6801522880222757,-1.2067741135564545,-3.197755921259068,-1.543888379338094,-69396.97275947849,Bad
6,-8.668420861452077,-9.277214894654136,-8.710503643797999,-9.078287845297814,-9.947931607912102,-9.97967671908726,-8.339205512064465,-8.937629307424125,-8.10921447504534,-8.122291789603405,-8.209339174872264,-9.049866426515226,-8.886293990363862,-8.267648741457377,-10194553.572368585,Horrible
7,-1.356830784396843,-2.73003061839004,-2.3293515717630453,-2.4304543715803217,-1.4233281385289738,-2.0235791735899404,-3.0589380328847744,-2.03528336520211,-1.2818009283771266,-2.310633494281398,-1.8886711573660249,-1.457034781276127,-1.9734630807380713,-1.4396166695796646,-59840.116558984264,Bad
8,-2.8773273037491753,-2.1875544291054805,-1.3288696203172692,-1.9745304104827228,-3.127924802378981,-1.8319498069933535,-1.4212784271698604,-1.7513610585463306,-1.4712445884288006,-1.349794116507284,-3.118304698125164,-3.007007307619502,-2.474681438014637,-1.321122561424024,-79111.52490500257,Bad
9,-1.3343222122606357,-2.196510020148816,-3.0838532978017614,-1.3919385294271187,-2.482595627533949,-2.1422505433661314,-2.6056314786628016,-1.4799112328418453,-1.349692162835627,-2.3030739669100475,-3.1208011759748464,-2.864489055988141,-2.2660227882367416,-2.859558861751905,-84020.46123575575,Bad
10,-1.824313084250352,-1.5406764279606688,-1.9568146826458968,-1.9412771276500993,-2.1402862573635666,-1.780787314200917,-2.085344218388181,-1.687382604095981,-1.932465230670451,-2.0102164279453083,-2.4520161606575135,-1.8441855240956382,-2.2759728453820327,-1.8994687029553914,-45843.02099310581,Global
11,-2.0217964212391712,-2.4479863400613167,-1.9220615917001143,-2.645930463566723,-2.2247313372113515,-2.580075804331042,-2.483436212574649,-2.1128443882049623,-1.7987660743344838,-2.197491651688074,-2.629751983123712,-2.415158770914588,-2.5808703362604066,-1.8566391141096572,-79568.43361891349,Global
12,-1.6925261013352275,-2.1316282056722806,-2.4818772599676944,-1.9646815518718292,-2.13597936019885,-1.7875335992227552,-2.604224340135935,-1.7675037610459197,-1.59404863247687,-2.2604186546534977,-2.321120002190277,-1.7289738620863915,-2.2022480967962275,-1.8700897995060244,-54783.824320004154,Global
13,-1.3235025786320642,-1.9431804473990497,-1.8638943660825182,-2.0558712624554127,-1.4642092463572989,-2.125065446163867,-2.2952034385902995,-1.8056690944983027,-1.6511554892271447,-1.8959055543374486,-2.478981923326396,-2.241812183503421,-1.9688596061848456,-1.9798470338926988,-46014.709278757764,Global
14,-1.6158513316953549,-1.777284310494731,-1.6983978849423593,-2.2836705642742783,-1.828403441945807,-2.1582782631477913,-2.1901051073209836,-1.7577836032427114,-1.7658226385151445,-2.014823005210509,-2.267658158303146,-1.8317298264175863,-2.299398764326092,-1.715421989595388,-46004.6931040584,Global
15,-1.804830948790289,-1.8082684558016102,-2.094349270973642,-1.7450007102264875,-1.9885774114046577,-1.8250948255598707,-2.0307714304713476,-1.8273647939485342,-1.9599863760153144,-1.8390047717097646,-2.723557011167072,-2.4707588441669994,-1.9711865668066175,-2.223297285451749,-51406.932833693056,Global
16,-1.583559999789409,-1.7382798224227123,-1.8627847343443884,-2.0462301536518703,-1.8099201685240547,-1.977066646587098,-2.1741951618441004,-1.735485302048779,-1.7818711418971742,-1.961061144897595,-2.390541218312156,-1.9621358314829047,-2.148164342512366,-1.8745960184706565,-44103.75854770185,Bad
