x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,Value,Timestamp
-2.4881832686038923,-2.8510638740648293,-2.157599918182557,-2.062851378874841,-2.1210545369536953,-2.7587376462949287,-2.1619786995650334,-2.359241236916057,-2.1605058644129467,-2.1253888755634756,-2.3131637217807053,-2.8998537045691135,-2.120068118148815,-2.3058926269246096,-2.2237895505501735,-2.6259531644430387,-1.7997139022002457,-2.3463247541251593,-2.049919175547302,-2.375329952077568,138.30420849404268,57
-2.3125202622969536,-2.0928274578618558,-2.2175770294656223,-1.668238633966328,-2.66986002439441,-2.3377149875759433,-2.4068017529046855,-2.9940832905768024,-1.42109345108425,-2.340803229012171,-2.876883807256337,-2.09495291543134,-1.5352805986392002,-1.9048242202395151,-2.037952843434971,-1.6135920394463263,-1.6936387803694202,-2.217846425497582,-2.7474273106176756,-1.9428675384620506,121.7271770060393,72
-2.1381910923791527,-1.670211121696385,-2.539152649828298,-1.9563870514121093,-2.6490028044988314,-2.0815050407754137,-2.142953671614059,-2.301916232990249,-2.9018100919058623,-2.3344083606294768,-1.913980251683906,-2.1618124275116446,-2.6367000751113454,-1.8421235375748664,-2.467016036767622,-1.6269494171972556,-2.2790719020672743,-1.9329088202023144,-2.3028984563909507,-2.3456243759173154,129.18397490275714,86
-2.5795733426317446,-1.6667230822832542,-1.7811487643431017,-2.5804989958244082,-1.8659234073043176,-1.9625674885367,-1.9553851586967377,-2.3353599387438764,-2.461453346437484,-2.4310568763436313,-2.0364275476149896,-2.5054653972965735,-2.0217571780718324,-2.0040929890900308,-2.19060712826355,-2.286474139905405,-2.4334229555748497,-1.8693862511039372,-2.012578472864004,-1.7397137195464851,126.37869974985507,91
-2.616421825594276,-2.28688443477391,-2.1727669470569313,-1.9744626724770384,-2.3298311824733906,-2.5837656731815533,-2.036355485873044,-2.5601516210413857,-2.053567329126035,-2.179677582146684,-2.350089516568642,-2.2980903605803062,-2.3194464038489073,-2.3976301025238413,-2.1769534371606922,-2.5059006683399243,-2.769381168699322,-2.514203648409686,-2.4221355777073343,-2.657335783164509,143.58876599003744,96
-9.846503867786215,-5.218605963270101,-8.834236539633272,6.71588090148099,-9.960962442566798,-1.5607536858973425,7.488772853281219,-9.292175067260807,-2.159813111445424,9.529137614749384,-8.049365292644046,2.0317150470276033,7.4427824965209375,-5.897322460918188,-9.30208353582411,-1.3144953519904874,0.4083774572231764,0.7032452062997336,2.9381325005155077,5.881975036488621,386.90750141489576,171
-2.186114539455051,-2.2766077039700896,-2.1727669470569317,-1.9744626724770384,-2.1450334964576783,-1.9309968790845566,-2.036355485873044,-2.1655524740433023,-2.053567329126035,-2.179677582146684,-2.179144247528381,-2.24768505757795,-2.3194464038489073,-2.14715220229166,-2.1769534371606927,-2.2455010233921264,-2.241335376193617,-2.1960260209837177,-1.9932283674964069,-2.138442947453367,129.69120711636393,29370
-2.2056075695400126,-2.310131616010147,-2.181147105170318,-2.0737948401335915,-1.9232627652821677,-2.2219315211224426,-2.065695679473918,-2.089743059211452,-2.235380407063314,-2.1859010034858706,-2.2340748579270286,-2.2592502395144907,-2.2889889968764088,-2.086913379888037,-2.2119396931308932,-2.2595647827259304,-2.2404392540030846,-2.264322864050948,-1.9482219258862798,-2.16920055158183,131.79572631960104,57164
-2.19429988477029,-2.269416984063321,-2.334143241811688,-2.2130704292594316,-2.194003561495482,-2.318319597602383,-1.5706710307320577,-2.1019421371800417,-2.174679248523214,-2.213703412821558,-2.173730483338817,-2.167512733264344,-2.285237449091882,-2.0798089205386088,-2.1705790108463727,-2.2386663926628305,-2.29778700534518,-2.156357622635014,-1.9957924116128183,-2.240849056290987,130.86754290287882,89982
-2.218587931525037,-2.23823882533908,-2.3084152430599887,-2.1930988111759318,-2.1004918108599533,-2.36678965699544,-1.95281130071545,-2.093277800180412,-2.2205783943750674,-2.2067479500282863,-2.159182397222378,-2.1764945338410833,-2.1088907576488847,-2.1582373942467767,-2.0827700572933665,-1.5738978534502444,-2.2533605308523095,-2.265748508076135,-2.0640185585774624,-2.1961575930510353,128.7066207058871,125628
-2.190097426839495,-2.1847917933316716,-2.3392884207620144,-2.1259530019362334,-2.2059377069962673,-1.6365445339252478,-2.1460273661075266,-2.2132066209521355,-2.1825283772757222,-2.2623423675457737,-2.163315118987513,-2.27996481083537,-2.0413449268176276,-2.205544352435801,-2.2382429022751236,-2.080666318368472,-2.2438234977686324,-2.1724405358922425,-2.154910163120575,-2.1333684756420563,130.5921717934597,166930
-2.2056075695400126,-2.2907487845812096,-2.181147105170318,-2.0737948401335915,-1.9232627652821677,-1.4913781815020162,-2.065695679473918,-2.089743059211452,-2.235380407063314,-2.1859010034858706,-2.2340748579270286,-2.2482476210759064,-2.2889889968764088,-2.086913379888037,-2.2119396931308932,-2.2595647827259304,-2.2404392540030846,-2.264322864050948,-1.9482219258862798,-2.16920055158183,127.51428505135692,216222
