,No Hypothesis
0,8.947587274528512
1,8.947587274528512
2,8.947587274528512
3,8.947587274528512
4,8.947587274528512
5,8.947587274528512
6,8.947587274528512
7,8.947587274528512
8,7.4080273660887075
9,2.5500743914077235
10,0.070669909672617
11,0.070669909672617
12,0.070669909672617
13,0.070669909672617
14,0.070669909672617
15,0.070669909672617
16,0.070669909672617
17,0.070669909672617
18,0.070669909672617
19,0.0077959180630338
20,0.0077959180630338
21,0.0001409033062332
22,3.58614555678659e-05
23,1.532782372102765e-05
24,1.532782372102765e-05
25,1.532782372102765e-05
26,1.532782372102765e-05
27,1.532782372102765e-05
28,1.532782372102765e-05
29,1.532782372102765e-05
30,1.532782372102765e-05
31,1.532782372102765e-05
32,1.532782372102765e-05
33,1.532782372102765e-05
34,1.532782372102765e-05
35,1.532782372102765e-05
36,1.532782372102765e-05
37,1.532782372102765e-05
38,1.532782372102765e-05
39,1.532782372102765e-05
40,1.532782372102765e-05
41,1.532782372102765e-05
42,1.532782372102765e-05
43,1.532782372102765e-05
44,1.532782372102765e-05
45,1.532782372102765e-05
46,1.532782372102765e-05
47,1.532782372102765e-05
48,1.532782372102765e-05
49,1.532782372102765e-05
50,1.532782372102765e-05
51,1.532782372102765e-05
52,1.532782372102765e-05
53,1.532782372102765e-05
54,1.532782372102765e-05
55,1.532782372102765e-05
56,1.532782372102765e-05
57,1.532782372102765e-05
58,1.532782372102765e-05
59,1.532782372102765e-05
60,1.532782372102765e-05
61,1.532782372102765e-05
62,1.532782372102765e-05
63,1.532782372102765e-05
64,1.532782372102765e-05
65,1.532782372102765e-05
66,1.532782372102765e-05
67,1.532782372102765e-05
68,1.532782372102765e-05
69,1.532782372102765e-05
70,1.532782372102765e-05
71,1.532782372102765e-05
72,1.532782372102765e-05
73,1.532782372102765e-05
74,1.532782372102765e-05
75,1.532782372102765e-05
76,1.532782372102765e-05
77,1.532782372102765e-05
78,1.532782372102765e-05
79,1.532782372102765e-05
80,1.532782372102765e-05
81,1.532782372102765e-05
82,1.532782372102765e-05
83,1.532782372102765e-05
84,1.532782372102765e-05
85,1.532782372102765e-05
86,1.532782372102765e-05
87,1.532782372102765e-05
88,1.532782372102765e-05
89,1.532782372102765e-05
90,1.532782372102765e-05
91,1.532782372102765e-05
92,1.532782372102765e-05
93,1.532782372102765e-05
94,1.532782372102765e-05
95,1.532782372102765e-05
96,1.532782372102765e-05
97,1.532782372102765e-05
98,1.532782372102765e-05
99,1.532782372102765e-05
100,1.532782372102765e-05
101,1.532782372102765e-05
102,1.532782372102765e-05
103,1.532782372102765e-05
104,1.532782372102765e-05
