x0,x1,x2,x3,x4,x5,x6,x7,x8,Value,Timestamp
-6.878805556298687,-7.818449613157111,-7.571457483024266,-7.552500808193266,-7.3272101902477775,-7.508419261619875,-7.45967452696167,-7.14081305521695,-7.938232598742234,17.391997973492384,260
-7.626632155207208,-8.04313623422818,-7.887846150616674,-7.2902724237734855,-7.894184353233783,-8.20221273869116,-7.95456663839195,-7.492405261153606,-7.237826221444512,17.233189552610664,273
-7.293873441198645,-7.555581957110925,-7.190822840907813,-7.72143405223144,-7.234823177138034,-7.2451682024198405,-7.985752543541036,-8.55246049412181,-7.5973214550527715,17.52140442647429,279
-8.095874375933313,-7.495723411391249,-7.113909985583007,-6.837644240046701,-7.553754251663148,-7.2164238669140985,-7.607078959365204,-7.320230887314854,-7.107385484496362,17.154044916686033,283
-7.905558644441351,-8.001516261578791,-7.292828545837202,-7.533189333920041,-7.602117782941591,-7.5780614554006585,-7.569953370805493,-7.811080339157488,-7.717123971667909,17.589759706414828,285
-7.431037358553805,-7.4797205980544526,-7.5781787454689145,-7.609889573326232,-7.496162710703838,-7.43833311946531,-7.624290959777106,-7.4960883083692025,-7.77328028751754,17.841164784052282,6653
-7.3637458734425145,-7.57900894376435,-7.594408049065471,-7.744966833263116,-7.364981756665459,-7.462763515292192,-7.52350396286732,-7.477578082404911,-7.5339536149153545,17.810628161815664,12540
-7.557110305918343,-7.498602366348813,-7.573219238243503,-7.382223462896736,-7.358987212372718,-7.4102496235125415,-7.501210920416664,-7.481332069603184,-7.6798585987388455,17.81440975073346,19105
-7.642176590704246,-7.600024512142451,-7.598103853338008,-7.744468307666608,-7.464487509378319,-7.44885106315818,-7.585276108398588,-7.461527228478562,-7.331661294867324,17.809740285114056,24834
-7.502928919875899,-7.680217375595866,-7.514971714634381,-7.280600861352777,-7.555798932745114,-7.411247409351674,-7.616072222983223,-7.473322758347919,-7.459083919541396,17.801342757780606,33496
-7.431037358553805,-7.4797205980544526,-7.5781787454689145,-7.609889573326232,-7.496162710703838,-7.43833311946531,-7.624290959777106,-7.4960883083692025,-7.236672625984568,17.791384828338558,39633
-7.495976523023288,-7.734054039577415,-7.454794324947258,-7.603076542189943,-7.352785145465617,-7.567557214881802,-7.620031397163404,-7.352258330703133,-7.718983430196076,17.776547272414877,47064
-7.5582004342732105,-7.418035411293908,-7.085133342001836,-7.637240500512777,-7.517352590392829,-7.435061008808397,-7.678225687585954,-7.269855047963752,-7.813543028593141,17.58504642330397,55183
-30.344479842886678,15.894454797904537,-21.824657940601412,-5.594638712092749,-11.248857106994425,1.7388294127700163,20.42846682911599,-16.220001528157596,-19.09704792205124,21.16247313745166,55306
-7.470234636016823,-7.724571161099031,-7.52270202538072,-7.695186091611273,-7.551640706762498,-7.380396977998554,-7.610177447832754,-7.625752576487919,-7.104930559361236,17.691286128102135,64853
-7.441651756874439,-7.506896683848185,-7.442931137743418,-7.609374354552221,-7.660003386502575,-7.161248708434724,-7.5208483616028525,-7.372596836675662,-7.786358409496327,17.690784901678207,79427
-7.589644564617641,-7.532643466213981,-7.8467743511896035,-7.714180560538421,-7.638265633636938,-7.592547519812443,-7.4373446520852005,-7.2791914238803175,-7.683421699188425,17.728505357280294,91152
-8.143530084306128,-7.339916980269553,-7.2243299535327985,-7.5359722255876935,-7.816539520569981,-7.589777134868065,-7.623977370258164,-7.499920742505516,-7.678254366012759,17.66092060733998,99894
-7.596085800052432,-7.789731506166206,-7.511978621813316,-7.470180711103525,-7.374792275239706,-7.296318284956008,-7.552827303562999,-7.838668397404147,-8.363998361638052,17.78910223297633,111996
-7.353615196236014,-7.303298190443711,-7.491927526323218,-6.970303244897882,-7.393958449297544,-7.636065296751045,-7.561015179103358,-7.5426323879519,-7.581530963772969,17.627573286193787,122889
-7.531112778502376,-7.757820945036612,-7.471671884290996,-6.88222163977218,-7.415293695073515,-7.27726574904403,-7.624651186411439,-7.285127979224946,-7.751626067221909,17.50307545480807,132943
-7.510835916049615,-6.993616883829512,-7.3354882946937146,-7.570830906388481,-7.296624722525642,-7.454545956574717,-7.653760626953879,-7.297834284827734,-7.576385406381462,17.564411645499654,144338
-7.517674834057431,-7.425497329305914,-7.418621289268196,-7.701819357578862,-8.032948462608308,-7.387112327761102,-7.750726855162972,-7.336915103530913,-7.39629707802628,17.673754939054472,157210
-7.557776532089697,-7.30080679937348,-7.510306823129746,-6.811392758743389,-7.554792209644116,-7.467522355385425,-7.609477085335065,-7.483954599395222,-7.739594225133369,17.67786421868888,172563
-7.133912213103283,-7.524236675689414,-7.189476258327026,-7.66119509033246,-7.505526969167981,-7.4749044499586175,-7.712455266672407,-7.306748307971926,-7.280547559108651,17.489250454913414,184902
-7.350039153932845,-7.503071437459749,-7.413019205237958,-7.520116693986957,-7.261160728951076,-6.844178109417648,-7.4997130899228495,-7.270830680290807,-7.507153410008745,17.55540125368061,194706
-7.398363217601787,-7.602165408904844,-7.837619031832823,-7.556889006811367,-7.368129499511248,-8.148286835760285,-7.5098011371490365,-7.520301300852092,-7.675885559039796,17.763990556458065,207360
-7.588205297392658,-6.897641790470425,-7.1467728825935595,-7.5200525497091775,-7.523404669480822,-7.234135781865689,-7.570849916209911,-7.7796996781765095,-7.653435708653279,17.453648723973476,220541
-7.6730299687138945,-7.511593580015258,-7.8987418393054725,-7.540426346918451,-7.436021040735089,-7.580106787954217,-7.563543323206249,-7.527743348440254,-7.672915524228642,17.820067237412307,232351
-7.356178850066254,-7.625526056909136,-8.624754912858133,-7.688741794987482,-7.290580964279286,-7.193985244137175,-7.885475868340996,-7.434818276237085,-7.990628770337755,17.572333140112843,243737
-7.545195609765047,-7.798588419570942,-7.108092319824705,-7.709668565574019,-7.5800165597676425,-7.163299892428267,-7.535843437814318,-7.795029374896726,-7.840471153646823,17.385576448788278,257059
-7.677410499343197,-7.515927214059321,-7.37856026049867,-7.4596104951231395,-7.433587819134566,-7.2466863282925615,-7.45882676842062,-7.326556015074131,-7.040600847094017,17.553193056640414,269886
10.658907465251119,-30.6667419166722,1.3334259471771617,-27.946124716094182,-12.300909885261571,-20.775643017593012,14.275956833967186,21.497164192569834,-22.785066237301585,21.524721860643723,270056
-7.71552788493009,-7.686051364537583,-7.18880325498141,-7.497346267636646,-7.671973490798656,-7.842486828946996,-7.61160696407156,-7.283049910352442,-7.110461907655768,17.409518638244855,281333
-7.458129474091338,-7.352452323368448,-7.076805341462903,-7.691202581945614,-7.364009896113893,-7.482300083549233,-6.57729251325369,-7.531518609328721,-7.286639355585628,17.504228863899037,293076
17.302443972003537,5.474339483904835,22.11294149738673,-11.351364477913197,4.010831070452767,-5.225929722830649,-30.076875517423268,22.052787324049987,31.900244052438737,20.966785550448787,293295
-8.033235071553765,-7.521248239397668,-7.138296379413069,-7.710919623227465,-7.5741012041569515,-7.321214136708362,-7.497779443087516,-7.416960689581432,-7.608982065788296,17.61889924803736,304162
-7.604706020276584,-7.854916593284159,-7.499140644369311,-7.288337786296292,-8.072388172468994,-7.273397042111068,-7.569958793579168,-7.536161567656951,-7.7291526533406945,17.607272387306647,317854
-7.617173629652872,-7.741877079161865,-7.209796571002223,-7.749429687755281,-6.883373655637922,-7.475381608868084,-7.49175822784012,-7.298666115629991,-7.735090094078625,17.446099402896678,330612
-7.3418083738982745,-7.807552039720669,-7.30013913433779,-8.050936077865348,-7.4083977826904786,-7.52648360083591,-7.455231035437048,-7.274996500881951,-7.636130229390069,17.584321516081204,342406
-7.541981270240233,-7.830532618445993,-7.607607661859074,-7.8837741505357855,-7.716608781511084,-7.634123312433687,-8.074797199592695,-7.48853569331013,-7.116163217765795,17.475513497899975,353860
-7.239995681741626,-7.451448912016506,-7.415200735466964,-7.924784850971928,-8.35878981507872,-7.453309864728936,-7.6511026410678795,-7.532385567681108,-7.659767847637451,17.774250408410524,366846
-7.9961825593620155,-7.597836773546626,-7.515161118426299,-7.592483810398919,-7.705964507691021,-7.396976483641504,-7.694692582062775,-7.265719814671617,-7.223505441641066,17.5897517959251,377899
-7.489658685294703,-7.67363616425806,-7.76821081031285,-8.434139530991663,-7.406811706531208,-7.469222401849288,-7.592590144303191,-7.045882970307893,-7.677408125881119,17.752568914217964,389024
-1.414460291240875,3.410222083994185,-31.38921253487629,23.341305624350348,8.980187032266798,-23.636824856266177,-25.155594022460093,13.970373646366355,1.0573488845112706,21.22471484424467,389202
-7.406626886833145,-7.364568685559677,-7.10833481285675,-7.571655878988405,-7.667125103742421,-7.50912366992775,-7.422705164953118,-6.5903209121915305,-7.6088332775023435,17.6001097330571,399747
-26.25883089222974,-10.255140038315197,5.55437314922554,-9.42478938054419,13.566567287306626,-31.746955974110417,30.926792566361826,-2.447785412795799,-31.368403247635392,21.759569859050462,399777
-8.095874375933313,-7.495723411391249,-7.113909985583007,-6.837644240046701,-7.553754251663148,-7.2164238669140985,3.3337305836915405,-7.320230887314854,-7.107385484496362,16.78066667618806,414735
-7.560790679633868,-7.593796719253422,-7.146373382607926,-7.427378901943564,-7.111513782016364,-7.7681054166565175,-7.627161088171306,-6.483282991980349,-7.475955085722285,17.481098434070415,427527
-4.2556985785736146,-17.352065807788023,19.36983374628926,-4.457148405058419,-23.867546779844222,8.204454250360897,-22.406830859356983,-16.407121477897352,23.581984388561317,21.432684046940718,431101
-7.583391705244104,-6.629003727741786,-7.179924687628496,-7.382033019067937,-7.480485207356565,-7.276270633570829,-7.467617406071501,-7.398065203713372,-7.761345488512843,17.535221298581575,442709
-7.385764024376378,-7.300602322259582,-7.108484289877712,-6.641716324543115,-7.053548140658035,-7.23929152265751,-7.473744920762385,-7.7260971336541004,-7.742283515034827,17.191564009462436,454174
-7.545195609765045,-7.4070206814493815,-7.108092319824706,-6.490212684123595,-7.5800165597676425,-7.163299892428267,-7.535843437814318,-7.682202389435009,-7.840471153646823,17.450323669513825,465845
