,No Hypothesis
0,3550845.698327625
1,2362031.9596482352
2,2362031.9596482352
3,2362031.9596482352
4,2035690.8689465197
5,2035690.8689465197
6,2035690.8689465197
7,2035690.8689465197
8,1804800.924424312
9,1804800.924424312
10,1804800.924424312
11,1475114.2547977911
12,1475114.2547977911
13,1475114.2547977911
14,1475114.2547977911
15,1475114.2547977911
16,1475114.2547977911
17,1475114.2547977911
18,719916.9802328426
19,719916.9802328426
20,719916.9802328426
21,719916.9802328426
22,719916.9802328426
23,719916.9802328426
24,719916.9802328426
25,719916.9802328426
26,719916.9802328426
27,719916.9802328426
28,719916.9802328426
29,719916.9802328426
30,719916.9802328426
31,719916.9802328426
32,719916.9802328426
33,719916.9802328426
34,719916.9802328426
35,719916.9802328426
36,719916.9802328426
37,719916.9802328426
38,719916.9802328426
39,385010.8586662844
40,385010.8586662844
41,385010.8586662844
42,385010.8586662844
43,385010.8586662844
44,385010.8586662844
45,385010.8586662844
46,385010.8586662844
47,193247.11072799133
48,193247.11072799133
49,193247.11072799133
50,193247.11072799133
51,193247.11072799133
52,185818.8213267514
53,185818.8213267514
54,185818.8213267514
55,185818.8213267514
56,141487.797068716
57,141487.797068716
58,141487.797068716
59,141487.797068716
60,141487.797068716
61,141487.797068716
62,141487.797068716
63,141487.797068716
64,141487.797068716
65,141487.797068716
66,141487.797068716
67,141487.797068716
68,141487.797068716
69,141487.797068716
70,141487.797068716
71,115781.7802462693
72,115781.7802462693
73,115540.28191034692
74,114984.0588390946
75,100701.73747466286
76,100701.73747466286
77,100701.73747466286
78,100701.73747466286
79,100701.73747466286
80,100701.73747466286
81,100701.73747466286
82,100701.73747466286
83,100701.73747466286
84,100701.73747466286
85,100701.73747466286
86,100701.73747466286
87,100701.73747466286
88,100701.73747466286
89,100701.73747466286
90,95617.03948992684
91,95617.03948992684
92,91916.113752413
93,91916.113752413
94,51322.48678809197
95,51322.48678809197
96,51322.48678809197
97,51322.48678809197
98,51322.48678809197
99,51322.48678809197
100,51322.48678809197
101,51322.48678809197
102,51322.48678809197
103,50957.368444514825
104,50957.368444514825
