,No Hypothesis
0,249.97336653520432
1,203.31905366772506
2,187.84035397037263
3,174.99476174108463
4,165.50956169963519
5,159.45154155573275
6,154.06993866957043
7,150.32585909181827
8,149.4226937552506
9,146.2562689958544
10,144.47300015550246
11,142.0908085826923
12,141.4648962478564
13,139.9968353750456
14,137.69852923399887
15,134.35348520242852
16,134.04539267933163
17,131.93823435851485
18,129.7748991101948
19,128.74135994316404
20,126.2238988962662
21,126.2238988962662
22,125.52691887837358
23,123.72347415000496
24,120.99503484226679
25,119.47343550783445
26,118.28218003022332
27,117.09627003509318
28,115.28699829511098
29,114.9573591623668
30,112.57857046433308
31,112.3779760658067
32,110.92816641562284
33,108.52800839499588
34,107.1697578763529
35,104.4442057807073
36,103.61683190642928
37,103.16714188648707
38,101.77413031317829
39,101.37870198256556
40,101.1579364163707
41,100.08986674240141
42,99.82007913023126
43,99.68992825197098
44,99.57527405818936
45,99.05034420064696
46,97.79224858817336
47,97.14151459051189
48,95.74234351412584
49,94.7320409943295
50,94.07571406653216
51,93.29472281592362
52,91.96334813940977
53,91.31888714835954
54,90.89470931581354
55,89.48319020110743
56,87.8697637141427
57,85.50990466389698
58,85.43175529021795
59,84.82912145286785
60,84.28856856255257
61,83.549567494801
62,83.18813066631562
63,83.18813066631562
64,82.6536305743933
65,82.13497170447832
66,81.67873642096514
67,80.60488418942862
68,80.0026275074088
69,79.9563694452309
70,79.89372943060303
71,79.10464080249895
72,78.362862148373
73,77.68672865507882
74,77.37529541308413
75,76.1432073944257
76,74.6394237918155
77,74.6152902678482
78,73.8698873513816
79,72.79844971547755
80,71.90374308190206
81,71.05910727794
82,70.80539275540399
83,69.87111350607093
84,69.69213084662275
85,68.34610492454124
86,68.18229774238425
87,68.11868929153351
88,67.50553451599804
89,67.30346519033509
90,66.80830208721221
91,66.3823811022848
92,65.92440958995786
93,65.4803055715279
94,64.79610945126483
95,64.25083373554975
96,63.57379921101028
97,63.23220465674429
98,62.53954049854743
99,61.84266559019613
