,No Hypothesis
0,327.50500426858883
1,160.4870852929168
2,160.4870852929168
3,160.4870852929168
4,160.4870852929168
5,147.10451474042247
6,147.10451474042247
7,147.10451474042247
8,147.10451474042247
9,147.10451474042247
10,142.81328450473302
11,142.81328450473302
12,142.81328450473302
13,142.81328450473302
14,142.81328450473302
15,142.81328450473302
16,142.81328450473302
17,142.81328450473302
18,142.81328450473302
19,142.81328450473302
20,142.81328450473302
21,142.81328450473302
22,142.81328450473302
23,142.81328450473302
24,142.81328450473302
25,142.81328450473302
26,142.81328450473302
27,142.81328450473302
28,142.36025446225997
29,142.36025446225997
30,142.36025446225997
31,142.36025446225997
32,142.36025446225997
33,116.0364133227916
34,116.0364133227916
35,116.0364133227916
36,116.0364133227916
37,116.0364133227916
38,116.0364133227916
39,116.0364133227916
40,116.0364133227916
41,116.0364133227916
42,116.0364133227916
43,116.0364133227916
44,116.0364133227916
45,109.74470066490656
46,109.74470066490656
47,109.74470066490656
48,109.74470066490656
49,109.74470066490656
50,109.74470066490656
51,109.74470066490656
52,109.74470066490656
53,108.520775996699
54,108.520775996699
55,108.520775996699
56,108.520775996699
57,82.16426648453799
58,82.16426648453799
59,82.16426648453799
60,71.94624761906698
61,71.94624761906698
62,71.94624761906698
63,71.94624761906698
64,71.94624761906698
65,71.94624761906698
66,71.94624761906698
67,71.94624761906698
68,71.94624761906698
69,71.94624761906698
70,71.94624761906698
71,71.94624761906698
72,71.94624761906698
73,71.94624761906698
74,71.94624761906698
75,71.94624761906698
76,71.94624761906698
77,71.94624761906698
78,71.94624761906698
79,71.94624761906698
80,71.94624761906698
81,71.94624761906698
82,71.94624761906698
83,71.94624761906698
84,71.94624761906698
85,71.94624761906698
86,71.94624761906698
87,71.94624761906698
88,71.94624761906698
89,71.94624761906698
90,58.88497712621195
91,58.88497712621195
92,58.88497712621195
93,58.88497712621195
94,58.88497712621195
95,58.88497712621195
96,58.88497712621195
97,58.88497712621195
98,58.88497712621195
99,58.88497712621195
100,58.88497712621195
101,58.88497712621195
102,58.88497712621195
103,58.88497712621195
104,58.88497712621195
