Unnamed: 0,x0,x1,Target,Hypothesis
0,2.6417070284071382,2.07733257263184,-1.9569655652062523,Good
1,1.2553300705386103,10.804867401632372,-56.52874004692151,Global
2,-4.998284377739827,4.534988589477597,-172.66531086516164,Global
3,-2.7986616377433045,1.385078921531967,-102.58290348816024,Global
4,-2.2060968293349363,5.183410905645716,-28.868064601155663,Global
5,3.641592653589793,2.775,-2.3088885794952057,Good
6,3.641592653589793,1.775,-1.5936216129169074,Good
7,3.155567649885749,1.775,-0.6380699199990147,Good
8,3.2655658027329784,1.775,-0.6358532068144983,Good
9,2.753313330030932,2.7620378789304727,-1.1397960821717148,Good
10,3.1846185252606976,2.332261322936024,-0.4149778906283509,Global
11,3.187083395546505,2.039069141187359,-0.4481102358229843,Global
12,3.0536265058768874,2.5462406624577567,-0.4756728039389939,Global
13,3.094594279367447,2.315657759971016,-0.4085040461548692,Global
14,3.148765644637433,2.254414647206482,-0.3983593219573726,Global
15,3.1438406026875687,2.2757968031260725,-0.3979181173728757,Global
16,3.3090601738303858,2.1254824651125066,-0.5327283957533084,Good
17,3.0956168074223545,2.775,-0.6232113992047894,Good
18,3.1493990689825053,2.2820085309704687,-0.3983512436923773,Global
19,3.1459765194445484,2.2537073864168247,-0.398299187658746,Global
20,3.1455299740786944,2.264855368300473,-0.398011856863481,Global
21,3.1395326020191154,2.3018449500751337,-0.3985446816599766,Global
22,3.149063838284577,2.200011613083648,-0.4029397126567737,Global
23,3.135494283554978,2.4481183429966658,-0.4264102135671788,Good
24,3.1889643911870955,2.200360519923035,-0.4101022482145959,Good
25,3.1458996266277848,2.281291001882535,-0.3980694903300345,Global
26,3.13284349283527,2.302941030653144,-0.3987004146044459,Global
27,3.113526238237324,2.256898244728296,-0.4032763331181183,Global
28,3.1412432524454315,2.2623698843554845,-0.3980544213251856,Global
29,3.1190425429850537,2.261958666827794,-0.4012706836976112,Global
30,3.131532236885973,2.3319438098412304,-0.4007826178539112,Good
31,3.149704694662054,2.269874137349384,-0.3982047111114977,Good
32,3.140523723672441,2.311718654651258,-0.3991805689573313,Global
33,3.155489916619816,2.3102381878106337,-0.4009352977376588,Global
34,3.1335276258204385,2.3657653015500544,-0.4053343660579827,Global
35,3.1376776738967256,2.322850628103637,-0.3999675819132161,Global
36,3.096428618310022,2.300344523295537,-0.4077816715184965,Global
37,3.14272287890327,2.291840418878099,-0.3982075482478158,Good
38,3.139517901457897,2.284584933830033,-0.3979714872741392,Good
39,3.141437414489144,2.2490915665736644,-0.3985650083631228,Global
40,2.9878826507294773,2.309708747597052,-0.5188796210964627,Global
41,3.156626598204972,2.243918257596958,-0.3993483090909738,Global
42,3.126924366251777,2.460254026488597,-0.4291222605771055,Global
43,3.148606112690914,2.32102585154926,-0.4007746319758183,Global
44,3.1391443423327456,2.2598600216978584,-0.3982068419370356,Good
45,3.1337929798629056,2.2938552697889447,-0.398342367263668,Good
46,3.1635643358332874,2.268003844214049,-0.4003065293698081,Global
47,3.115438259457045,2.482435247203861,-0.4361216964508083,Global
48,3.0613714340391507,1.9695845210268448,-0.5647871330856701,Global
49,3.150154849705481,2.3042379187673605,-0.399528550082438,Global
50,3.137007505994535,2.3362635706371107,-0.4013158619783526,Global
51,3.140422465756877,2.278452218725392,-0.3979003808627356,Good
52,3.136674008111578,2.295301735303327,-0.3982745322338943,Good
53,3.1067237685569413,2.429117659408932,-0.4197941461100323,Global
54,3.1682110506389183,2.1686986633401792,-0.4086221204248557,Global
