,No Hypothesis
0,880299.4117118487
1,682390.5578325315
2,615471.4527369885
3,550299.8049931905
4,540864.613680191
5,497851.32389879896
6,459909.01880517136
7,466374.553562373
8,462114.7767841612
9,460851.2447398356
10,458101.1063638628
11,414896.4574076113
12,413319.132304638
13,389754.6199687103
14,378754.1357339803
15,359891.94671761745
16,347953.8640714941
17,345491.300325392
18,351424.25202525995
19,303034.23731536383
20,303034.23731536383
21,297172.68432723253
22,296966.65680293314
23,293809.6617159026
24,285686.39005723194
25,281164.3689422262
26,278484.7651807977
27,278484.7651807977
28,272238.27168437076
29,272238.27168437076
30,274894.0698897032
31,279816.2840068412
32,279816.2840068412
33,279816.2840068412
34,276704.52006502927
35,277778.2349040636
36,277778.2349040636
37,277778.2349040636
38,259982.3385869052
39,261409.9171923817
40,262750.6690818829
41,258822.3718515492
42,255295.52047821644
43,250824.09681352926
44,251664.16734134604
45,252528.54011419066
46,252452.56073109864
47,252452.56073109864
48,251606.1559059059
49,251606.1559059059
50,258092.69609976225
51,263480.7547926682
52,255035.4348395838
53,264082.9335815887
54,258580.31414306271
55,258580.31414306271
56,258642.56166937944
57,264585.4238051089
58,252989.71050812094
59,250183.15653199516
60,246972.17643072488
61,246972.17643072488
62,246792.40248222102
63,246792.40248222102
64,246792.40248222102
65,246792.40248222102
66,243601.79445890948
67,243738.94488735375
68,242721.09252045586
69,242586.87549124652
70,238295.32026931745
71,224314.483591186
72,220668.20051949393
73,218492.47841690446
74,220769.0856020168
75,220769.0856020168
76,220006.5524768729
77,220006.5524768729
78,217492.58740100707
79,217492.58740100707
80,214980.72911741273
81,209789.01037067623
82,209789.01037067623
83,196798.6826449799
84,196798.6826449799
85,196798.6826449799
86,196798.6826449799
87,196798.6826449799
88,196798.6826449799
89,196798.6826449799
90,196595.4255471669
91,196595.4255471669
92,191002.4157352222
93,189988.69193276862
94,188904.10382535818
95,188789.53788724358
96,188235.54290778819
97,188235.54290778819
98,188235.54290778819
99,188235.54290778819
100,188235.54290778819
101,188235.54290778819
102,188235.54290778819
103,188336.36276747746
104,188336.36276747746
