,No Hypothesis
0,880299.4117118487
1,682390.5578325315
2,615471.4527369885
3,550299.8049931905
4,540864.613680191
5,483136.555412577
6,375942.29660012096
7,381494.16442013136
8,357876.8943001466
9,418933.88251145615
10,416217.359350769
11,404088.38575902337
12,386318.50435117504
13,388319.40444846527
14,364354.08823569637
15,348961.49618690443
16,340657.08035851666
17,341385.0632904656
18,323258.78146901977
19,319747.24666096905
20,313577.9076780218
21,308306.1985206901
22,299349.7459519928
23,293991.8181229676
24,273626.47709471267
25,277517.9141325666
26,276180.8093225689
27,279171.8393913457
28,273114.77649215836
29,272808.36028538854
30,266974.6823242948
31,266339.16988559294
32,264196.8080832713
33,263411.0771916907
34,258012.2860354507
35,255633.8504442408
36,248264.10768495762
37,249621.86754008642
38,216753.42709374224
39,207069.13302077004
40,204854.51773729987
41,200844.8295633312
42,197586.67009617502
43,194432.52502873505
44,193511.30597631363
45,193002.3559341505
46,190304.7766210263
47,190274.47757552622
48,187280.75504503338
49,186090.23122579613
50,178725.75612571265
51,178596.12725750788
52,177754.95359598627
53,172564.02706472052
54,172089.98209582237
55,168713.80275560892
56,164300.0674320051
57,162933.1864983075
58,160072.33446831797
59,157431.37530414827
60,156744.22494295987
61,155464.51088406416
62,148039.8715362913
63,144727.5740848802
64,141874.22156698036
65,139650.06817637925
66,138073.5265920601
67,137136.902656591
68,137135.38688833313
69,135423.92046976942
70,132921.74450934835
71,131838.15599229978
72,131440.81591664857
73,130075.64434182679
74,129005.21664865405
75,127281.65946151208
76,125378.99665637288
77,124527.83315672936
78,124049.22903589513
79,122835.3213578601
80,122236.39481507294
81,122032.90589314283
82,120499.52300815134
83,118445.91070585547
84,117943.10297323916
85,117972.86738621567
86,116899.72316854505
87,115859.06973127731
88,105375.0162431631
89,98561.65496263311
90,95672.84390642983
91,94410.6948845519
92,93844.49914315353
93,93565.86408471555
94,92462.91965151025
95,91659.1286505112
96,91684.92866905336
97,91499.69747825814
98,91309.01421711258
99,90354.25004907387
100,89370.80609595301
101,89015.33186043338
102,88468.23820125194
103,88328.5621057227
104,87043.35382281544
