Unnamed: 0,x0,x1,Target,Hypothesis
0,4.73838908042784,6.061711383111198,-32.36406002077024,Weak
1,8.101441041877244,14.52810994231398,-175.17297136347514,Global
2,8.0379181032088,7.962835373333984,-49.32173799887473,Global
3,-1.5090750803406392,0.1709820641614484,-83.26753461673219,Global
4,1.4570322743873572,6.0352704005604725,-15.416245468470876,Global
5,3.0,5.0,-7.316460332239643,Weak
6,4.153955692955003,6.750777476901374,-31.25869591989019,Weak
7,3.0,5.068066493058451,-7.676671066442629,Weak
8,2.6217727334538488,4.787983808439561,-5.962287893590066,Global
9,2.714468721226501,4.7445005422416,-5.724609168583029,Global
10,2.76435092656124,4.601877011833423,-5.130460601178648,Global
11,2.7712551344468594,4.304215487079788,-4.016509805147029,Global
12,2.8031382666988,4.091924992885194,-3.3086225656655563,Global
13,2.9318592325783963,3.895922950467687,-2.7156722340581783,Global
14,3.056760973379202,3.87212983372122,-2.7734498388415934,Global
15,2.960357237307206,3.7624640242051535,-2.355802141948785,Global
16,2.971492303586618,3.522163208638775,-1.7702794219751117,Global
17,3.001661881202155,3.326817918858868,-1.3756465077751607,Global
18,3.108023766284952,3.1692747800797925,-1.156634565957554,Global
19,3.0859632368093064,3.080219289809786,-0.9925264168272514,Global
20,3.020763105088516,2.9112778984792733,-0.7596712494085693,Global
21,3.0616705293896067,2.776340713051814,-0.6205463214092781,Global
22,3.1496510746373496,2.6655893913783646,-0.5557013023161912,Global
23,3.1206093179680225,2.5944147367836785,-0.491806435365934,Global
24,3.11588161006493,2.462141066747765,-0.4289515195495899,Global
25,3.176764160979441,2.3567327644932163,-0.4157072086176219,Global
26,3.1367876573288966,2.3438534280158616,-0.4022366341269525,Global
27,3.1385587924905614,2.2870394704460866,-0.3980251014478788,Global
28,3.152073815017994,2.2624255982981047,-0.3984342618497777,Global
29,3.133425264799619,2.286649517514935,-0.3982354049344021,Global
30,3.12674864012495,2.331101966058144,-0.4009252319523111,Global
31,3.141574963107965,2.2859637559975443,-0.3980072608534373,Global
32,3.109202178949985,2.2589151746542475,-0.4046445322526045,Global
33,3.1410446789068547,2.2918053612415146,-0.3981570375802008,Global
34,3.114800318585456,2.318391138361504,-0.4018354362935716,Global
35,3.143681653726052,2.276174368463193,-0.3979161655760397,Global
36,3.151743158391403,2.293081297235516,-0.3990571852568375,Global
37,3.157264690086077,2.2529873106103646,-0.3991630143946531,Global
38,3.164178414027785,2.417784311936673,-0.4260427427566722,Global
39,3.1379185023590623,2.324597206964166,-0.4001358751780693,Global
40,3.0836655782851867,2.349591698302921,-0.4148330477318913,Global
41,3.200755891800336,5.056727972901287,-8.408961915852997,Weak
42,3.1085162646055924,5.052332643426395,-7.97332151611902,Weak
43,3.152423065859953,2.288586740143016,-0.3989352885233622,Global
44,3.1720808014923074,2.401553326390365,-0.4249126810406465,Global
45,3.1499211705074144,2.292038046436076,-0.3987737631401349,Global
46,3.150871388818366,2.297561799849116,-0.3991879539172391,Global
47,3.155890142576101,2.248764022620904,-0.3990971475775061,Global
48,3.035795158869353,5.1590203164680695,-8.291952260698359,Weak
49,3.1438727415711374,5.052905750345462,-8.124551156464435,Weak
50,3.163884496547147,2.24632872625343,-0.4004018744204144,Global
51,3.173584044227148,2.2483679262562646,-0.4028038713870324,Global
52,3.140216434302386,2.3144760225236145,-0.3993712044152151,Global
53,3.127784113212277,2.3039448684326347,-0.3991322660028738,Global
54,3.1402650110633186,2.314406638932743,-0.3993681567143194,Global
