,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,Target
0,1.762616021545485,7.954274558188359,7.830614589494161,6.31674954615368,-9.282208287662934,3.8351516351776773,-2.4263811598918377,0.370218908961613,3.15902931117626,-6.122995642341033,-4.553671958668321,4.372118672023316,5.660072189180209,7.006552795499907,5.504897879887254,-9.266713871578284,-7.666125297342097,5.025613989754019,-5.21563567600781,-4.903879721157065,-227.87631363483115
1,7.152510623395251,8.995580522286055,1.2337371602231588,-6.424389603000469,5.405038662768005,-0.1523792077090107,2.6250613112709065,6.789958458274118,-0.7792120741513848,-0.0411985338538976,3.5882223510650153,3.015718282466601,-4.624095225112919,-8.653506661219645,5.428902767171255,-0.380317354007083,-3.4158718453270653,0.21282112350303528,-4.727423426798865,-3.7897689990740524,-145.3795655961767
2,2.5370687543270005,1.148996211445649,-3.62840880840396,-2.1031355828314524,-4.840508282696296,1.644822465704312,-6.7674257911242535,1.9626763953003952,6.516471545120204,-6.872165629781055,4.686010386341062,-1.8271313584235553,5.573758087266603,6.079411352220173,5.721428870537014,1.8457403731162572,3.2897840565120653,2.9313457355121812,-1.487270420718982,0.2713666751548658,-166.2247667600266
3,0.025156874321945466,-9.258323781624016,4.1623219036302785,2.408612004340192,5.556170692344857,-0.8118106870424135,-2.403888905949387,-4.162155928925577,1.144577249739843,-8.316727966049335,2.6256333828809186,8.89140975840736,7.824750698794773,7.571651595267827,-3.1049674598600907,4.062010640839395,0.5467520946976983,3.186339111611389,-4.634187326497939,2.15534158836574,-120.27916360403657
4,-9.0368525997076,3.9100127884865437,-4.014562446972785,-6.687288901873778,-3.3549611975342515,-6.691245089893392,8.292759620046379,-4.31949988159583,-7.847854703186359,-7.659964595345978,5.11047197591494,6.777889163917198,-9.289259466569835,-7.571124603985064,7.820161101273058,0.30184468485434124,8.488380232573224,1.6248525942101626,5.465127746128079,-1.5464621131008869,-257.00485291760987
5,6.509295025282512,-2.2919087654502572,-2.913080754962028,-1.438429550843889,-2.098696368922255,6.892594282949712,-2.5235238167407026,-2.5683804762817104,-1.6811408398490357,-1.5091104727355447,3.2560968566763204,-6.204481487673544,4.449573022248739,-4.926780541954587,9.253482770489228,-7.346775083613249,6.135933947354427,-2.9000909921501217,-8.307233903987544,4.6233755141764,-217.1718668155973
6,9.932017091068158,-9.808144584332016,-5.248532249189422,-0.7615043657330922,5.3051767585656116,9.450066286417524,8.318939960725235,1.7489356209937803,-1.112493438060401,-1.1784811971367013,3.8798274281815672,4.532819474191816,4.694655149362246,-2.3155894074016725,8.907918228878284,5.873385296200684,-4.843706690738221,2.729738839593699,6.9028104669848815,-9.844497026670675,-304.7737892019079
7,-8.459274513539254,9.788502779590683,5.81930024466806,4.737747606083483,7.327796915006456,-5.384917553040136,-7.889955009752956,4.858705388458745,-0.4968731349005431,5.193056686308271,-0.28013735282968,-4.48132418080953,-2.3643326563871963,3.5240279702571904,4.729420613892481,9.41209390396903,3.6272543764272864,-0.19096002259797906,-7.431935158181635,0.07661863741315855,-214.2596965608706
8,-1.80661791893408,-4.888052484049538,2.361320525006791,7.900288971727747,3.35004781813816,1.5170671182208295,2.9744096432803495,9.221535314555211,7.28738494582327,5.654575533084309,-3.777933590939318,-4.561722791343998,9.147610843580875,0.3288536002108966,-1.651489457185919,2.777261380706422,3.790547220051799,5.369729897903127,-1.142908246032139,9.026289802381335,-146.1872009744506
9,0.6558257023933773,-3.7287724171741266,-5.929558730375599,9.706952370498371,-0.6432157711903024,4.058584410084805,-6.907918239038551,4.619987729527015,3.2117208721716324,4.728573540432922,8.133785816868741,5.866326273022771,-2.1006053760395504,8.443114576591572,-9.181093662161553,5.886842182042866,6.75943298832064,0.8385338508909328,2.607443998026417,9.449678370413878,-244.47698276779033
10,-2.0510535741930607,0.0707935958982091,-0.39896430917193193,4.198375256926115,-9.647036779560922,-8.727895312109716,-7.660531179335052,6.61770404843336,-3.8752432556682193,2.265875620104607,1.0710302091556851,5.742861965561234,6.4933854367290635,6.384251341144797,-8.87031684422512,7.806699525815304,9.035631272435133,-5.577616782562734,5.499460950219554,-1.696724717759949,-253.34804786165017
11,-0.7264953307993434,3.6279404433600533,8.655568766875685,7.151314063559834,9.164050117769282,2.6720707810009756,-8.667782408284994,7.428168923507766,-2.782583208934419,2.789290012661576,8.14799291710074,0.14098764294078237,7.184936082385512,9.93606114554531,9.969342884220708,-4.071531829663783,-4.940805853258741,-5.64446154453422,-0.6687726134235987,7.53327899141879,-251.3548768333658
12,-1.2297866106930133,-5.685123216383685,-0.1324262823229958,8.500701200031795,-7.741083830236272,-2.2699297895886,-2.02505955472372,-3.840878048002521,-8.900737344034443,-5.769603329795641,8.739063509630938,-5.19425259223164,-9.702869310172733,-1.4780828342735681,2.4273949656132103,-2.7784152033913205,9.179085387794398,-6.96058214302677,9.028838228896333,-0.4283435186515039,-338.1347499943637
13,6.148643081450885,2.658679457357291,-6.413531006819293,-9.256810420162068,8.932333105611669,7.803578802764733,4.620686275014643,-0.8250780508104079,-1.6000835981861634,6.784249647246636,-0.3240602769037544,-1.950690946655575,-2.3924724171200884,8.929234728322676,3.057291336241196,-6.613215582122685,4.78462560415605,-2.3958781238790694,6.135443165234406,-2.548012651687676,-259.83886341700776
14,-5.862293601284656,-0.1884032814034562,-6.153601780967999,-6.3148396148048125,-3.9849800345437565,1.8433457271502007,-0.07767695908705896,8.33303931697364,2.937320926956655,-7.39071468704255,6.293877746047777,-5.74339909168809,-9.165652556837385,-3.0078178654932746,3.946678587974578,-4.7350007439224795,-3.603269999606762,9.158134711081594,9.68067633531026,2.729199109435452,-322.4721613780848
15,5.058152367644798,9.244890946841686,6.501233821909899,-5.595174088008063,-5.237823016279169,-3.7859577547678587,9.610179820271263,2.776411221460421,8.098367827610392,-9.726145298387072,5.334032223294095,-9.912036215687339,-9.13423904858705,-9.902613886039733,-5.861008608322178,-3.4106282335784304,9.192901977465688,8.177640079378172,1.6903087938233075,6.230104369615944,-508.8268781558235
16,-9.357393522512304,5.121360288822368,-8.315555343852035,-6.473046201969792,8.595721262148995,-4.7971701768743635,5.916650853615179,0.5915933400279645,4.028711851758624,3.8122352687639705,-0.47253206396063874,4.377319223804033,-4.857092566419929,-3.5626812415143423,5.9791522722831285,-8.985578376561865,-4.725136611636489,-5.840473536087634,-5.5507218028324985,3.237634657203131,-248.86452952458131
17,-7.539323078509805,-2.122656446223983,2.251977706545901,-3.5860354315591163,-3.6853358546248627,2.12639598157892,6.663979868084528,-1.662820180324477,-9.034228091278685,7.692914440974487,7.379668967616752,-2.6494519890167307,2.6964671014836377,-0.9178867493524194,4.2359419828850555,-7.4068172116704005,-8.251792630182495,9.13397350041247,7.540779366382299,-6.878005291421266,-169.52707111483522
18,-6.9425940149022765,-2.4840891556991362,-7.483975282741648,7.497666969023115,8.18107546733646,-8.915360166578747,8.614676325213726,7.554596465320721,6.570864147472946,3.2198765001739904,-7.262280404531241,-1.853434396071016,8.818700301621718,-3.6768881148990467,-7.095334862006033,-6.638425231083421,0.569539585182433,-9.615069119560353,3.5473332403595936,-7.812867746388017,-327.2830563257231
19,-2.5405585056247215,-7.299541895475086,3.3756980001372057,-5.167527203047122,4.0792801486959895,2.565569987399128,-3.1013532869067317,-9.097318921566302,9.988314196956992,2.8505448325451166,-9.859562434473458,4.947593225095035,-2.333042470255018,-9.11686931804839,-5.742062031462362,7.9882141992936155,-6.050628137578031,-8.177150071503167,-5.790808354046215,9.860704378596225,-366.51716762261657
20,2.5888114351831693,1.3402290783139303,0.8128222830075149,7.146290397630668,0.676049081610195,3.315106219406106,6.034719994240508,9.037187726348687,-9.241609053838735,-4.610788470290386,5.319190163065423,1.553941679463506,-2.6103308249720714,3.6316631419513037,2.338573012427563,-3.5929723199062398,4.522152624910836,-5.525396590349761,7.199651082515864,-9.441267080160827,-167.85762874836416
