,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
0,0.5,1.0,0.0,0.0,0.0,3.8000000000000003,0.25,0.25,0.5,1.25,0.22104244810914142
1,0.5,0.5,1.0,0.0,0.75,1.8,1.0,0.25,0.0,0.0,0.022253151137262967
2,0.5,0.0,0.5,0.75,0.25,1.6,0.25,0.75,0.0,0.5,0.01768433089244634
3,0.25,0.25,0.5,0.25,0.25,1.2,1.0,0.0,0.75,0.0,0.02164093021044892
4,0.25,3.0,0.0,0.0,0.5,1.2,0.0,0.0,0.0,0.25,4.834423949105936
5,0.5,0.0,0.0,0.0,0.25,2.2,1.0,1.75,0.25,0.0,0.0011754209099545006
6,0.25,0.75,0.25,0.25,0.5,1.0,1.0,0.25,0.0,0.25,0.12122367082655036
7,0.0,1.25,1.25,0.0,0.0,3.8000000000000003,0.0,0.0,1.25,0.25,0.0005599780809100431
8,0.0,0.0,0.25,0.0,0.25,2.8,1.5,1.5,0.0,0.5,5.582950774258932e-05
9,0.25,1.0,0.0,0.75,0.0,3.8000000000000003,0.0,0.5,0.75,0.25,0.11061839574723922
10,0.0,0.5,0.25,0.0,0.0,1.8,0.25,1.0,0.0,1.0,0.026365116463384852
11,0.0,0.5,1.0,0.5,0.5,1.2,0.25,0.0,0.25,0.5,0.029939747004514232
12,0.5,0.5,0.25,0.0,0.5,2.4000000000000004,0.0,0.25,1.0,0.5,0.04479624135245126
13,1.25,0.25,0.0,0.0,0.25,4.4,0.75,0.25,0.25,0.75,0.016690048600932754
14,1.25,0.0,0.25,0.25,0.0,2.6,1.5,0.25,0.0,0.0,0.00228007288402891
15,1.25,0.5,0.25,0.0,0.25,2.4000000000000004,0.0,0.25,0.25,0.25,0.02879370222269008
16,0.5,0.0,1.25,0.25,0.0,3.0,0.0,0.0,1.5,0.0,9.925721480282864e-05
17,0.0,0.75,0.75,0.5,0.75,3.2,0.0,0.0,0.75,0.0,0.02165511409442373
18,0.0,0.0,0.75,0.0,1.0,2.2,1.0,0.0,1.0,0.0,0.02397766809658341
19,0.0,0.0,0.25,1.0,0.25,2.8,0.25,0.25,1.25,0.0,0.039508669594104665
20,0.5,0.0,0.25,0.25,0.75,1.0,0.0,0.5,0.0,0.5,0.04785518750824436
21,0.75,0.0,0.25,0.25,0.75,3.4000000000000004,0.5,0.5,0.25,0.5,0.025558322929236023
22,0.75,0.75,0.25,0.25,0.25,3.0,0.25,0.5,0.75,0.25,0.02374706641634404
23,0.5,0.75,0.25,0.25,1.25,2.2,0.0,0.25,0.75,0.0,0.05515513647325624
24,0.5,0.0,0.0,0.5,1.0,2.6,0.0,0.5,0.25,0.75,0.10497402179048698
25,0.5,1.0,0.0,0.75,0.25,4.0,0.5,0.5,0.25,0.0,0.11593397218720218
26,1.0,0.0,0.5,1.0,0.5,2.2,0.0,0.25,0.0,0.0,0.01286340517821328
27,0.5,0.25,0.75,0.5,0.75,3.4000000000000004,0.25,0.25,0.5,0.0,0.03459835686366214
28,0.5,0.25,0.0,0.0,0.5,2.8,0.25,2.0,0.25,0.5,0.04704002980690571
29,0.25,0.0,0.0,1.75,0.0,1.0,0.5,0.0,0.0,0.25,0.3234071292325169
30,0.5,3.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.5050945777462804
31,0.0,0.0,1.5,0.0,0.25,1.8,0.25,0.0,0.0,1.75,0.0007023990292734001
32,0.5,0.0,1.0,1.0,0.0,2.2,0.5,0.5,0.25,0.0,0.011794524766073289
33,0.0,0.5,0.25,0.0,0.0,2.8,0.0,1.75,0.25,0.25,0.003864813228308706
34,0.0,0.0,1.75,0.25,0.25,2.6,0.25,0.75,0.25,0.0,3.7901349178559266e-06
35,1.0,0.25,0.0,0.25,0.5,4.800000000000001,0.5,0.75,0.0,0.5,0.009072893199850015
36,0.25,0.75,0.5,0.75,0.75,2.0,0.25,0.0,0.25,0.0,0.1103126525914086
37,0.0,0.0,1.25,0.5,0.0,2.6,0.25,0.25,0.5,0.5,0.034075622757664646
38,1.0,0.5,1.0,0.0,0.5,2.4000000000000004,0.0,0.0,0.0,1.0,0.028347381504692213
39,0.0,0.0,0.0,0.25,2.25,4.2,0.25,0.25,0.25,0.5,0.1632589053803739
40,0.0,0.0,0.25,0.5,0.75,1.0,0.25,0.0,0.5,0.75,0.19001006131989087
41,0.0,0.25,0.75,0.0,0.0,2.8,1.25,0.5,0.75,0.25,0.005438156823934974
42,1.25,1.25,0.0,0.25,0.0,4.0,0.0,0.75,0.25,0.0,0.022098329238094978
43,2.75,0.0,0.0,0.5,0.0,4.800000000000001,0.0,0.0,0.0,0.5,0.0027870791735246613
44,0.25,0.0,1.0,0.0,2.25,2.6,0.25,0.0,0.0,0.0,0.0006961952961087395
45,0.25,1.5,0.25,0.0,0.25,4.800000000000001,0.0,0.25,0.5,0.75,0.17391244212425028
46,0.25,0.75,0.5,0.0,0.25,2.2,0.0,0.25,0.5,0.25,0.06432382815786691
47,1.0,0.0,0.0,0.75,0.25,2.0,0.5,0.25,0.25,1.0,0.05109093663939328
48,0.25,0.0,0.0,0.5,0.75,2.4000000000000004,0.25,0.75,0.25,1.0,0.142872223678567
49,0.0,0.0,0.25,1.5,0.0,4.2,0.0,0.0,1.25,0.0,0.04011788635569648
50,0.5,0.75,1.25,0.25,0.0,3.2,0.25,0.0,0.0,0.5,0.010536513072456104
51,1.0,0.25,0.5,0.25,0.75,1.0,0.25,0.0,0.25,0.25,0.016606385591428855
52,0.5,0.75,0.0,0.5,0.25,4.2,0.0,0.5,0.0,0.0,0.07650563035512874
53,0.25,0.5,0.0,0.0,0.75,1.0,0.0,0.25,1.75,0.0,0.07499076768462402
54,0.25,0.0,0.25,0.75,1.25,4.4,0.0,0.75,0.0,0.5,0.020371539068547155
55,1.5,1.5,0.0,0.25,0.0,3.4000000000000004,0.25,0.0,0.25,0.0,0.015526698013024537
56,0.25,0.5,0.0,0.0,0.25,4.800000000000001,0.25,0.0,1.75,1.0,0.07614344230504203
57,1.75,0.25,0.25,0.5,0.0,2.4000000000000004,0.75,0.0,0.5,0.0,0.0018646935621629138
58,0.25,1.25,0.25,0.0,0.0,2.6,0.25,0.0,0.0,0.0,0.5179696144273356
59,0.25,0.0,0.25,0.0,1.0,4.4,0.0,0.0,1.25,0.0,0.030105570576002688
60,0.0,0.25,0.25,0.5,0.0,4.6,0.25,1.25,0.75,0.0,0.0021696840320641598
61,0.5,0.0,0.5,0.5,1.0,3.8000000000000003,0.0,0.75,0.0,0.0,0.005185338876749256
62,1.5,0.25,0.0,1.5,0.0,3.8000000000000003,0.5,0.0,0.0,0.0,0.006111302277672356
63,0.25,1.0,1.0,0.0,0.0,1.6,0.25,0.25,0.0,0.25,0.03762450850914665
