,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
0,0.25,1.0,0.75,0.25,0.75,3.8000000000000003,0.0,0.0,0.25,0.5,0.05595652041646983
1,0.25,0.75,0.0,0.5,0.75,4.2,0.25,0.0,0.5,0.5,2.785130031095516
2,0.75,0.0,0.25,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.032824344354803026
3,0.25,1.25,0.0,0.0,0.5,2.2,0.0,0.0,0.25,0.75,2.9867403930017784
4,0.5,0.5,0.25,2.5,0.0,4.4,0.0,0.0,0.0,0.0,0.10697227510327068
5,0.0,0.5,0.5,0.25,1.0,4.800000000000001,0.25,0.25,0.5,0.5,0.05794601018207189
6,0.0,0.5,0.75,0.0,0.25,2.4000000000000004,0.0,0.0,1.5,0.0,0.005027053566609653
7,0.0,1.0,0.0,0.25,0.25,1.0,1.0,0.25,0.0,1.0,0.5218052986882279
8,1.5,0.0,0.0,0.25,0.0,1.4,1.0,0.25,0.25,0.0,0.007047429564886112
9,0.0,0.0,0.25,0.5,0.25,3.6,1.25,0.0,0.75,0.75,0.1306600998723061
10,2.25,0.0,0.25,0.0,0.75,2.8,0.0,0.0,0.75,0.25,0.00011970984362912563
11,0.0,0.25,1.0,0.75,0.25,3.8000000000000003,0.0,0.75,0.0,0.25,0.03360173539019518
12,0.25,1.25,0.25,0.25,0.0,3.6,0.5,0.0,0.0,1.0,0.7746288152260203
13,0.0,0.5,0.25,0.5,0.25,3.2,0.75,1.0,0.0,0.5,0.030081437532780326
14,0.25,1.0,1.0,0.25,0.0,4.4,0.0,0.0,0.75,0.5,0.012010132970430507
15,0.0,0.0,0.0,0.75,1.5,2.2,0.0,0.75,0.0,0.0,0.03974881871086536
16,0.0,0.0,0.0,0.25,0.25,2.2,0.25,1.75,0.25,0.75,0.004947163269875871
17,0.0,0.75,0.0,0.0,2.0,4.2,0.0,0.75,0.5,0.25,0.019604778876182116
18,0.25,0.0,0.0,0.75,2.0,2.0,0.25,0.0,0.5,0.0,0.17919846287338148
19,0.25,0.0,0.0,0.25,0.25,3.0,0.0,0.25,2.75,0.0,0.010961709415207833
20,0.25,0.75,0.5,0.25,0.0,2.8,1.0,0.25,0.0,0.0,0.045424423855864725
21,0.25,0.5,0.5,0.0,0.0,1.4,1.5,0.25,0.25,0.0,0.007760030398199231
22,0.0,0.0,0.0,0.25,2.0,3.8000000000000003,0.0,0.25,0.0,1.0,0.27392131817636767
23,0.25,0.5,0.5,0.25,0.0,4.800000000000001,1.0,0.25,0.0,0.25,0.056877567474142195
24,0.0,0.75,0.25,0.0,0.0,1.2,0.75,0.0,1.0,0.75,0.11154508080273508
25,1.0,1.25,0.0,0.0,0.75,4.0,0.0,0.25,0.0,0.5,0.04683562881089355
26,0.5,0.0,0.25,0.0,0.0,2.6,0.0,0.5,1.25,0.25,0.007536285197964301
27,0.75,0.25,0.25,0.25,0.25,1.8,0.75,0.0,0.5,0.25,0.07055971633167969
28,0.0,0.0,1.0,0.0,1.25,4.6,0.75,0.0,0.0,0.5,0.0039226874954637935
29,0.75,1.0,0.25,0.0,0.0,4.2,0.0,0.0,0.5,0.5,0.07420700336260953
30,0.0,0.0,0.25,0.0,0.75,4.4,0.25,0.5,0.25,1.75,0.024970334439801983
31,0.5,0.25,0.25,0.25,0.5,4.6,0.0,0.0,0.5,1.25,0.10414090260674777
32,0.0,0.5,0.25,1.0,0.25,4.0,0.0,0.0,0.5,1.0,0.6283983774109339
33,0.0,0.5,0.75,0.25,0.5,1.6,0.5,0.5,0.0,0.0,0.024097328895566438
34,1.0,0.0,0.0,0.25,0.0,3.2,0.25,0.0,0.5,1.5,0.12297019255487224
35,0.5,0.0,0.0,0.25,0.75,1.2,0.75,0.25,0.25,1.0,0.11088758828574433
36,0.0,1.25,0.25,0.0,0.0,1.0,0.5,1.5,0.0,0.0,0.001060246261181361
37,2.0,0.25,0.25,0.0,0.0,2.2,0.0,0.0,0.0,0.75,0.0010679164949875413
38,0.25,0.25,0.25,0.75,0.0,3.0,0.0,1.25,0.5,0.0,0.005981384480526193
39,0.25,0.0,0.0,0.25,1.5,1.6,0.5,0.5,0.25,0.0,0.057944824178611506
40,0.75,0.5,0.75,0.5,0.0,1.4,0.0,1.5,0.0,0.0,0.02353363869403824
41,0.5,0.0,0.0,0.0,0.0,4.800000000000001,0.25,1.25,1.5,0.0,0.0004235791844449537
42,0.0,0.25,0.0,1.25,0.0,1.4,0.0,0.0,0.5,0.75,0.903577000642789
43,0.0,0.0,0.25,0.5,0.5,2.6,0.0,0.25,0.0,0.25,0.2544997471526984
44,0.25,0.5,0.25,1.25,0.0,3.6,0.0,0.5,0.25,0.75,0.04544745364112128
45,0.75,0.0,1.25,0.0,0.25,4.2,0.0,1.0,0.0,0.25,1.3316285256686886e-05
46,0.0,1.0,0.25,0.5,0.5,2.2,0.0,0.75,0.5,0.25,0.058947381652701254
47,0.5,0.75,0.75,0.75,1.0,4.6,0.0,0.0,0.0,0.25,0.11277986180859431
48,0.75,0.5,0.0,0.25,0.0,3.6,1.0,0.5,0.25,0.5,0.03942631178296688
49,0.25,0.25,0.25,0.0,0.0,4.6,0.0,2.25,0.0,0.5,0.004050442426084221
50,0.0,1.75,0.0,0.0,0.5,3.6,0.0,1.0,0.0,0.25,0.02692699928079071
51,0.5,0.25,0.25,0.0,0.75,1.4,0.5,0.0,1.25,0.25,0.039334223599114135
52,0.0,0.25,0.25,0.25,0.0,1.4,0.75,1.75,0.25,0.5,0.0006497838912723475
53,0.25,0.5,0.0,1.25,0.5,3.6,0.0,0.0,0.0,0.75,6.5531846710845825
54,0.75,0.0,0.5,0.0,0.5,1.2,0.25,0.5,0.0,0.75,0.023470752865797202
55,1.0,0.0,0.0,0.0,0.25,1.8,0.0,0.75,0.25,0.5,0.016769532028257796
56,0.25,0.25,0.75,0.0,0.5,1.2,0.25,0.5,0.0,0.5,0.023447710938846223
57,0.5,0.0,0.0,1.5,0.0,4.0,0.5,0.25,0.0,0.25,0.1531467633863384
58,0.0,0.5,1.0,0.5,0.0,4.6,0.0,0.0,0.5,0.75,0.0158644374725408
59,0.0,2.25,0.25,0.0,0.0,1.2,0.0,0.25,0.75,0.25,0.05468503834091744
60,0.5,0.0,0.0,1.0,0.0,4.6,0.0,0.0,0.25,0.25,0.27183259804235194
