,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
0,0.75,0.0,0.0,0.25,0.25,2.4000000000000004,0.75,0.0,0.0,0.25,0.1008664825821319
1,0.5,0.0,0.5,0.25,0.0,2.6,0.0,0.5,0.5,1.0,0.013444597656474244
2,0.0,0.0,0.5,0.25,0.75,2.4000000000000004,0.0,0.0,0.25,1.25,0.05513117469110603
3,0.0,0.25,0.0,0.5,1.5,4.0,0.25,0.25,0.0,0.75,0.8514213451529415
4,0.25,0.25,0.75,1.25,0.0,4.6,0.0,0.75,0.0,0.0,0.002988520220593429
5,0.0,0.5,0.75,0.5,0.25,2.4000000000000004,0.5,0.5,0.25,0.0,0.03441451409884684
6,0.0,0.25,0.0,0.25,1.0,2.4000000000000004,0.25,1.0,1.0,0.25,0.018521687560668014
7,0.0,0.25,1.0,0.0,1.0,4.2,0.0,0.0,1.25,0.25,0.0013408065908410362
8,0.25,1.0,0.0,0.25,0.25,2.4000000000000004,0.0,0.25,1.75,0.0,0.0579297759314285
9,0.0,0.75,0.0,0.0,1.5,3.4000000000000004,0.25,0.0,0.5,0.0,1.7382266317210124
10,0.0,0.25,0.25,0.25,0.5,2.0,0.25,1.25,0.25,0.75,0.005545922674668554
11,0.25,0.25,0.0,0.0,0.25,4.6,0.0,0.5,2.25,0.25,0.0056545225935077095
12,1.5,0.0,0.75,0.75,0.75,2.6,0.0,0.0,0.0,0.0,0.010633625441129791
13,1.25,0.0,0.0,0.0,0.0,3.4000000000000004,1.25,0.0,0.25,0.25,0.00877112545862074
14,0.0,1.0,0.0,1.25,0.0,3.6,0.25,0.5,0.25,0.25,0.11224917570121119
15,1.75,0.0,0.75,0.25,0.0,4.6,0.0,0.0,1.0,0.0,6.638477101046556e-05
16,1.0,0.0,0.5,0.0,0.0,1.0,0.25,0.75,1.5,0.0,7.603353487235098e-05
17,0.5,0.0,1.5,0.5,0.0,1.4,0.25,0.75,0.25,0.0,9.417083228961271e-06
18,1.0,0.25,0.0,0.25,0.0,4.4,0.75,0.5,0.5,0.0,0.010471476314021552
19,0.0,0.25,0.0,1.75,0.0,3.6,1.75,0.0,0.0,0.0,0.3753219961182288
20,1.0,0.25,0.25,0.0,0.25,2.2,0.25,0.0,0.5,0.0,0.07796335940231171
21,0.5,1.0,0.0,0.0,0.25,3.0,0.25,0.0,2.0,0.25,0.030723869912155866
22,0.0,0.25,1.25,0.5,1.25,1.4,0.25,0.0,0.0,0.25,0.0036891811315766052
23,0.0,0.0,0.25,0.75,0.0,2.0,2.0,0.25,0.25,0.0,0.032970685171189805
24,0.0,0.75,0.5,0.25,0.25,2.4000000000000004,1.25,0.25,0.25,0.0,0.025228857673297786
25,0.75,0.25,1.25,0.25,0.0,4.4,0.0,0.25,0.5,0.5,0.007540281817658269
26,0.0,0.0,0.75,0.0,0.25,4.800000000000001,0.5,0.0,0.0,2.0,0.01699024963035253
27,0.0,0.0,0.5,0.75,0.5,3.0,0.25,0.25,0.5,1.0,0.03352654938260523
28,0.0,0.0,1.25,0.25,0.5,1.0,0.25,0.25,0.5,0.25,0.06062109422242743
29,0.25,0.5,0.25,0.5,0.0,4.0,0.25,0.0,0.25,1.5,0.5029740071738531
30,0.0,0.5,0.75,0.0,0.5,1.2,0.5,1.25,0.0,0.0,0.00064148759218663
31,1.0,0.75,0.0,0.75,1.0,3.4000000000000004,0.0,0.25,0.25,0.0,0.05958000645690219
32,0.0,1.25,0.75,0.0,0.25,3.2,0.0,0.25,0.25,1.0,0.020789250707237552
33,1.25,0.75,0.0,0.0,0.0,4.0,0.5,0.5,0.0,0.5,0.0477428257508447
34,0.75,0.75,0.75,0.0,0.25,1.6,0.25,0.0,0.25,0.25,0.0545731834998174
35,0.25,0.5,0.25,0.0,0.0,2.0,2.5,0.0,0.25,0.0,0.03432349170435485
36,1.75,0.5,0.25,0.25,0.0,4.4,0.25,1.0,0.0,0.0,0.0032105631393333387
37,0.5,0.0,2.0,0.0,0.0,2.8,0.25,0.0,0.25,0.25,0.004485240093191403
38,0.25,0.25,0.0,0.5,0.25,1.8,0.75,0.75,0.5,0.25,0.08761736519275133
39,0.0,0.0,0.0,0.5,0.75,1.8,0.0,0.0,2.75,0.0,0.01862509882982708
40,0.25,0.25,1.25,0.0,0.25,2.0,0.0,0.5,0.5,0.5,0.006127791466092528
41,0.0,1.0,1.25,0.0,0.5,2.0,0.0,0.0,0.0,0.75,0.038092777676085654
42,0.0,0.0,0.5,0.25,0.25,4.6,0.25,1.5,0.5,0.5,0.00013243218971608047
43,0.0,0.75,0.0,0.5,0.25,3.0,1.25,1.0,0.5,0.0,0.021233677367975056
44,0.5,0.0,0.25,0.75,1.0,4.4,0.0,0.75,0.0,0.25,0.019594065626630575
45,0.25,1.25,0.25,0.5,0.0,2.2,0.0,0.5,0.75,0.5,0.025547168779874868
46,0.0,0.75,0.0,0.25,0.0,1.6,0.0,0.0,0.0,2.25,6.765524875732716
47,0.25,0.75,0.75,1.0,0.0,1.4,0.25,0.25,0.0,0.5,0.022033707737441392
48,0.0,0.0,1.25,0.0,0.0,1.4,0.25,0.25,1.75,0.5,4.378338248104803e-05
49,0.25,0.0,2.0,0.5,0.25,4.4,0.0,0.5,0.0,0.0,0.0006276014150789638
50,0.0,0.25,0.0,0.75,1.75,3.8000000000000003,0.0,0.75,0.0,0.0,0.04361092608489244
51,0.25,0.25,0.5,0.25,0.0,2.0,0.25,0.75,0.75,0.5,0.00567965323769819
52,0.5,0.25,0.0,0.75,0.25,4.0,1.0,0.0,0.0,1.0,0.6668458481440026
53,0.25,0.0,0.0,0.5,0.5,3.2,0.5,1.75,0.5,0.25,0.003973639982514615
54,0.25,0.5,0.75,0.25,0.25,4.4,0.0,0.25,1.0,0.25,0.017624604377833468
55,0.25,0.0,0.75,0.25,1.0,1.0,0.25,0.75,0.0,0.5,0.0028128506614465195
56,0.0,0.0,1.0,0.0,0.5,1.8,0.5,1.0,0.25,0.0,0.0014273530261192117
57,0.25,1.25,1.0,0.0,0.25,4.800000000000001,0.0,0.75,0.25,0.0,0.005136491813042273
58,0.0,0.0,0.25,0.0,2.75,3.6,0.0,0.25,0.5,0.25,0.021503828470320334
59,0.25,0.0,0.0,1.0,0.75,1.6,0.25,0.75,0.75,0.0,0.10471434423007803
60,1.0,0.5,0.0,0.75,0.0,1.8,0.0,0.5,0.0,0.75,0.08607035453064601
61,0.0,0.25,0.0,0.25,0.75,1.0,0.5,0.0,1.0,0.25,0.3477917830196959
62,0.5,0.25,0.0,0.0,0.25,4.2,0.75,0.25,1.25,0.25,0.10613010803017402
63,0.0,0.0,0.0,0.0,0.25,2.0,0.0,0.75,2.0,0.5,0.00047729200057376514
64,0.75,1.0,0.0,0.5,0.0,4.6,0.0,0.5,0.5,0.5,0.02490445560818868
65,0.25,0.0,0.25,0.25,0.75,3.0,0.25,0.75,1.25,0.0,0.011045469329694193
66,0.25,0.25,1.25,0.5,0.5,1.2,0.25,0.25,0.25,0.0,0.024136394892524896
67,0.0,0.5,0.5,0.25,1.5,2.0,0.25,0.25,0.25,0.25,0.054670459376664086
68,0.0,1.0,1.75,0.0,0.25,4.0,0.0,0.25,0.25,0.25,0.005148277480202215
69,0.25,0.0,1.75,0.5,0.25,2.8,0.0,0.0,0.0,0.75,0.004112251070910917
70,0.25,0.0,0.25,0.0,0.0,4.0,2.0,0.0,0.5,0.75,0.030478382791094327
71,0.25,0.5,0.0,1.0,1.5,3.0,0.0,0.0,0.0,0.5,2.642431309609745
72,0.25,0.0,0.25,0.0,0.25,4.2,0.75,1.25,0.5,0.0,0.0037270184399610905
73,0.25,0.75,0.25,0.0,0.0,4.0,0.0,0.75,0.5,1.0,0.0516466912774759
74,0.0,0.0,0.25,0.25,1.75,4.0,0.5,0.0,0.5,0.0,0.12776006942227128
75,1.0,0.25,0.0,0.5,0.25,3.2,0.0,0.25,0.25,1.25,0.0537527348499637
76,1.0,0.25,0.0,0.0,1.0,1.8,1.0,0.25,0.0,0.0,0.04259627252482797
77,0.5,0.25,0.75,0.25,0.0,1.4,0.75,0.0,0.75,0.0,0.03378179814540971
78,0.0,0.5,0.0,1.75,0.0,4.2,0.0,1.25,0.0,0.25,0.021028282229509348
79,0.25,1.5,0.0,0.25,0.0,1.8,2.0,0.0,0.0,0.0,0.3153296938741836
80,0.0,0.25,0.75,0.25,0.75,4.6,1.25,0.25,0.0,0.25,0.010795050385839257
81,0.25,0.0,0.75,1.0,0.0,3.0,0.25,0.0,0.0,0.0,0.0442206597495911
82,0.0,0.0,2.25,0.0,0.25,1.4,0.25,0.5,0.25,0.0,2.413066216007651e-05
83,0.75,0.25,0.0,0.0,0.25,1.4,0.0,0.25,1.0,0.75,0.06577727530395411
84,1.0,0.5,0.0,0.0,0.5,4.6,0.5,0.25,0.0,0.25,0.05375233332365178
85,0.5,0.25,0.0,0.0,0.5,2.6,0.0,1.25,0.25,0.5,0.011914887185757993
86,0.0,0.25,0.5,0.0,1.5,3.2,0.0,0.5,0.0,0.75,0.012834535432442288
87,0.5,0.5,0.75,0.25,0.0,3.4000000000000004,0.25,0.75,0.0,0.5,0.005819911357480598
88,0.0,0.25,0.25,0.5,0.25,1.8,0.0,0.5,0.75,1.25,0.023083328720575114
89,1.5,0.0,0.0,0.0,0.0,2.2,1.0,0.25,0.0,0.5,0.005380051812152113
90,0.5,0.0,0.0,2.25,0.0,1.6,0.25,0.75,0.0,0.25,0.11190584342337184
91,1.25,0.5,1.5,0.0,0.75,4.2,0.0,0.0,0.0,0.0,0.00445822497228377
92,1.0,0.0,0.25,0.5,0.25,1.4,0.0,0.5,0.0,0.75,0.013056468878621365
93,0.5,0.25,1.0,0.25,0.0,3.4000000000000004,0.5,0.0,1.25,0.25,0.002194694531695083
94,1.0,0.0,0.0,0.25,0.25,4.6,0.0,1.75,0.0,0.5,0.0003610806873741228
95,0.5,0.75,0.25,0.0,0.5,2.6,1.0,0.5,0.5,0.25,0.026140402905971936
96,0.25,0.75,0.0,0.25,0.0,2.0,0.75,1.0,0.25,0.25,0.03851058860407229
97,0.25,0.75,0.0,1.75,0.0,1.8,0.5,0.25,0.0,0.25,0.2652736469664143
98,0.25,0.25,0.75,0.75,0.5,2.4000000000000004,0.25,0.25,0.0,0.0,0.03709959802405589
99,0.0,0.5,0.5,0.5,0.25,3.6,0.0,0.25,0.75,0.25,0.028535234224520364
100,0.5,1.0,0.5,0.0,0.0,3.4000000000000004,0.0,0.0,0.5,0.75,0.04241049379356186
101,0.75,0.75,0.5,0.75,0.75,3.4000000000000004,0.0,0.0,0.0,0.0,0.09088563003136155
102,0.25,0.0,0.0,0.0,0.0,2.6,1.0,1.5,0.25,0.5,0.0005091244238187578
103,0.0,0.0,0.0,1.5,0.75,3.6,0.0,0.25,0.25,0.5,0.9715039256666234
104,1.0,0.0,1.0,0.5,0.25,3.6,0.0,0.5,0.5,0.0,0.00312941260591051
105,0.25,1.0,0.0,0.25,0.0,3.0,0.25,0.0,0.75,0.25,1.0670095086105809
106,1.5,0.25,0.0,0.0,0.0,2.8,1.0,0.5,0.0,0.5,0.005128187839243847
107,0.0,0.0,0.75,0.75,0.25,1.8,0.25,0.25,0.25,0.75,0.021177905525244456
108,0.0,1.0,0.25,0.75,0.0,4.2,0.0,1.25,0.0,0.0,0.004814343405136875
109,0.25,0.5,0.5,0.75,0.0,4.2,0.25,0.25,0.5,0.0,0.053259220428406945
110,0.0,1.25,0.5,0.25,0.0,3.2,0.25,0.75,0.25,0.75,0.006839519943790779
111,1.25,0.25,0.0,0.0,0.5,3.0,0.5,0.0,1.0,0.0,0.05481658122348434
112,0.75,0.25,0.25,0.0,0.75,3.2,0.0,0.0,0.5,0.5,0.07324462674058338
113,0.25,0.25,2.0,0.5,0.0,1.8,0.0,0.25,0.25,0.25,0.0022947852297262364
114,0.0,1.5,0.75,0.25,0.25,3.8000000000000003,0.25,0.0,0.25,0.25,0.04060121300429573
115,0.0,0.0,0.0,0.5,1.5,2.2,0.25,0.25,1.0,0.5,0.08908413603643087
116,0.0,0.5,1.25,0.25,1.25,4.6,0.25,0.0,0.25,0.0,0.004638132902859654
117,0.5,0.0,1.5,0.75,0.0,2.8,0.0,0.0,0.25,0.0,0.0016939463364799474
118,0.25,0.75,0.25,1.0,0.5,2.8,0.25,0.5,0.5,0.0,0.06728793712850673
119,0.0,1.75,0.5,0.0,1.25,1.8,0.25,0.0,0.0,0.25,0.05675090624313757
120,0.0,0.0,0.25,0.75,0.0,2.4000000000000004,0.0,0.75,1.0,0.75,0.014140827245862951
121,0.0,0.75,0.0,0.75,0.75,2.0,0.0,0.0,0.0,1.25,10.52436814295103
122,0.5,0.0,1.0,0.0,0.25,2.8,0.25,0.5,0.0,0.25,0.012969896952067909
123,0.5,0.5,0.0,1.0,0.5,2.8,0.25,0.0,0.25,0.25,0.7405214132379303
124,0.25,0.0,0.25,1.5,0.0,1.8,0.25,0.25,0.5,0.5,0.0620183953526509
125,1.5,0.25,0.5,0.0,0.75,3.6,0.25,0.25,0.5,0.0,0.003454187662655632
126,1.0,0.75,0.25,0.0,0.25,2.0,0.5,0.0,0.25,0.25,0.04777002426305228
127,0.0,0.25,0.25,0.25,0.5,2.8,0.25,2.0,0.25,0.0,0.00837157671486992
128,0.0,0.0,0.25,0.0,1.0,3.6,1.25,0.75,0.25,0.75,0.015157503836550757
129,0.25,0.5,0.25,0.75,0.25,2.0,0.0,1.75,0.0,0.0,0.006894612802572456
130,1.0,0.0,0.5,0.25,0.0,3.4000000000000004,0.0,0.0,0.5,0.5,0.015109144755856223
131,0.75,0.0,1.0,0.0,0.0,1.8,0.0,1.25,0.25,0.0,0.000593329902580471
132,0.0,1.0,1.25,0.0,0.0,1.0,0.75,0.0,0.5,0.25,0.004430814417212808
133,0.5,0.75,0.5,0.0,0.0,4.0,0.0,1.5,0.5,0.25,0.0016255325188790394
134,1.0,0.25,0.0,0.25,0.0,2.8,0.0,0.0,2.0,0.0,0.008566267948956246
135,1.0,0.5,0.75,0.0,0.75,4.4,0.0,0.25,0.0,0.75,0.04117193282209214
136,0.0,2.25,0.0,0.0,0.0,3.4000000000000004,0.0,0.25,0.0,0.25,1.5138948598683934
137,1.5,0.5,0.0,0.5,0.0,4.4,0.0,0.25,1.0,0.0,0.006513341605422174
138,1.0,0.5,0.0,0.25,0.5,1.2,0.25,0.0,0.5,0.5,0.4359145876308879
139,0.75,0.75,0.0,0.25,0.75,4.6,0.5,0.5,0.0,0.0,0.04324790966822928
140,0.0,1.0,0.0,0.5,0.25,1.6,0.25,1.25,0.0,0.0,0.007435192363511094
141,0.75,0.0,0.5,1.75,0.25,4.2,0.25,0.0,0.0,0.0,0.04881947299673137
142,0.0,0.5,0.75,0.25,0.0,1.0,0.5,1.75,0.0,0.0,0.0003558193684211024
143,0.5,0.0,0.0,0.5,0.5,1.6,0.75,0.25,0.25,0.75,0.14349749057406938
144,0.75,0.25,2.0,0.0,0.25,1.8,0.5,0.0,0.0,0.25,0.004900664479801824
145,0.0,0.0,0.25,0.0,0.0,1.2,0.0,0.25,0.5,0.0,0.060629746990566155
146,0.0,2.25,0.0,0.25,0.5,1.2,0.25,0.25,0.5,0.0,0.5338453206107182
147,0.0,0.0,1.25,0.25,0.75,4.2,0.25,0.25,0.0,0.25,0.008866657431540553
148,0.5,0.0,0.75,0.0,0.0,1.4,0.25,0.0,0.0,2.25,0.009719638412317499
149,0.25,0.5,1.25,0.0,0.0,3.8000000000000003,0.25,0.5,0.5,0.25,0.004088509634632668
150,0.25,1.75,0.25,0.25,0.25,1.2,0.5,0.0,0.0,0.25,0.47700293180786335
151,0.5,0.25,0.5,0.75,0.5,4.6,0.0,0.5,0.75,0.0,0.01079483205445731
152,0.0,0.0,2.0,0.75,0.0,1.0,0.0,0.0,0.0,0.75,0.00024544109811927496
153,0.0,0.0,0.0,0.25,0.0,2.8,2.75,0.25,0.0,0.75,0.025697328724647393
154,0.5,0.5,0.5,0.5,0.5,2.8,0.25,0.0,0.0,0.0,0.17945412108229036
155,0.5,1.0,0.0,0.0,0.25,1.8,0.0,1.25,0.25,0.0,0.006811069861423389
156,0.25,0.25,0.5,0.25,0.25,3.8000000000000003,0.5,0.75,1.0,0.0,0.0045874414755779054
157,1.0,0.75,0.0,0.25,0.0,2.0,0.0,0.0,0.25,0.0,0.22110759312870037
158,0.25,0.75,0.25,0.25,0.25,4.6,0.0,1.0,0.0,0.75,0.020266539729480254
159,0.75,1.0,0.25,0.25,0.25,4.6,0.5,0.25,0.0,0.25,0.058760142582740614
160,1.0,0.0,0.25,0.5,0.0,4.0,0.0,0.5,0.0,0.25,0.008986146469597493
161,0.0,1.0,1.25,0.0,0.0,4.6,0.0,0.0,0.0,0.75,0.0495037320509515
162,0.0,1.25,0.25,0.25,0.75,1.2,0.5,0.5,0.0,0.0,0.036587050492427164
163,0.25,0.0,1.0,1.0,0.25,4.4,0.0,0.25,0.0,0.5,0.04829551316363266
164,0.0,0.5,0.5,0.25,0.75,2.6,0.5,0.25,0.75,0.0,0.030459834396657455
165,0.0,1.0,0.0,1.25,0.0,4.0,0.0,0.75,0.0,0.25,0.06631791606145737
166,0.0,0.0,0.75,0.5,0.0,4.800000000000001,0.75,0.5,0.25,0.0,0.012919573601971636
167,0.75,0.0,0.0,0.5,0.0,2.0,0.0,1.0,1.5,0.0,0.0008066865591080071
168,1.5,0.5,0.5,0.0,0.5,2.0,0.0,0.25,0.0,0.25,0.013439417007523598
169,0.25,0.5,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.031701760353485944
170,0.5,0.0,0.0,1.25,0.25,4.800000000000001,0.5,0.25,0.5,0.25,0.19574620162954542
171,0.75,0.5,0.25,0.25,0.0,1.2,0.0,0.5,0.0,1.0,0.02383886891239185
172,0.0,0.25,0.0,0.0,0.5,3.4000000000000004,0.75,0.75,0.25,0.75,0.09579963572449429
173,0.0,0.25,0.25,0.75,0.0,2.8,1.5,0.25,0.25,0.25,0.1291822323479624
174,0.0,0.0,0.5,0.75,0.75,1.6,0.5,0.0,1.75,0.0,0.0028542346343157247
175,0.5,1.25,0.25,0.75,0.0,1.4,0.0,0.75,0.0,0.0,0.06363987901318362
176,0.25,0.0,0.0,0.0,0.0,1.8,1.25,0.25,0.75,0.5,0.06581490672710305
177,0.25,0.75,0.75,0.0,0.5,1.2,1.0,0.0,0.25,0.25,0.020160861792392078
178,0.25,0.25,0.25,0.0,0.75,1.0,0.0,1.25,0.5,0.0,0.0031666342509232294
