,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
0,0.25,1.0,0.0,0.5,0.25,3.6,0.25,0.5,0.0,0.75,0.1612189889003764
1,0.0,0.25,1.5,0.75,0.5,1.8,0.5,0.0,0.25,0.25,0.001484823986874674
2,1.75,0.0,0.0,0.5,0.0,4.0,0.5,0.0,0.5,0.0,0.00377421967158752
3,0.0,0.5,0.0,0.5,0.0,1.8,0.0,0.5,0.0,2.0,0.05303019999023623
4,0.0,0.5,1.25,0.0,0.25,4.6,0.0,0.0,0.5,0.25,0.011806499843302025
5,0.25,0.5,0.75,0.0,0.25,1.6,1.5,0.25,0.0,0.0,0.00482916630767097
6,0.0,0.0,0.5,0.25,0.25,4.0,0.0,0.25,1.25,0.25,0.011894026369476268
7,0.0,0.25,0.0,1.25,0.75,3.8000000000000003,1.0,0.0,0.25,0.0,3.9102699205852436
8,0.5,0.0,0.75,0.0,0.0,4.4,0.75,0.5,0.25,0.25,0.020696284510987352
9,0.5,0.0,0.0,0.25,1.0,2.0,0.0,0.5,0.75,0.5,0.11201387213889898
10,0.0,1.0,0.75,0.25,2.0,2.8,0.0,0.0,0.0,0.0,0.0055890661634029806
11,0.0,0.75,1.5,0.0,0.5,2.0,0.0,0.0,0.75,0.0,0.0018569356712868884
12,0.0,0.75,0.0,0.5,0.0,2.0,0.0,0.25,0.25,1.75,0.9836330077077541
13,0.0,0.25,0.0,0.5,1.0,4.2,0.0,0.25,1.25,0.5,0.09514817018077196
14,0.25,0.75,0.0,0.5,0.0,2.0,1.25,0.25,0.75,0.0,0.15061317982459105
15,0.25,0.75,0.0,0.0,0.0,1.4,0.0,0.75,0.0,1.0,0.12844220139603305
16,0.0,0.0,0.5,0.0,0.0,4.800000000000001,1.5,0.0,0.75,0.5,0.006803790654119561
17,0.25,0.0,0.25,1.0,0.0,4.0,0.0,1.0,0.5,0.25,0.02533883037150865
18,0.5,0.5,2.0,0.25,0.0,4.6,0.0,0.0,0.25,0.5,0.0075188191046601125
19,0.25,0.5,0.0,0.25,0.25,2.2,0.75,0.5,0.0,1.0,0.15739394732152148
20,0.0,0.0,0.0,0.25,0.25,2.2,0.0,1.25,0.0,0.25,0.006280379323739486
21,0.75,0.25,0.25,0.5,0.0,3.4000000000000004,0.5,0.5,0.5,0.0,0.02692582236290471
22,0.0,0.0,0.0,0.75,1.0,3.6,1.0,0.75,0.5,0.0,0.052095810576855264
23,0.75,0.25,0.75,0.0,1.0,4.0,0.0,0.0,0.25,0.75,0.20149707981228596
24,0.5,0.75,0.25,0.25,0.25,4.2,0.0,0.0,0.25,1.25,0.20315923120296367
25,0.0,0.25,1.0,0.5,0.25,3.6,1.0,0.0,0.0,0.5,0.008619704298188967
26,0.75,0.25,0.25,0.5,0.25,4.800000000000001,0.25,0.0,1.5,0.0,0.04602007670680746
27,0.0,1.25,0.0,0.25,0.25,2.4000000000000004,0.25,0.0,0.0,1.5,6.449366972767402
28,0.0,0.0,0.25,0.5,0.25,1.4,0.75,0.25,0.0,1.25,0.09050514248572306
29,0.25,0.5,0.25,0.5,0.0,1.6,0.0,0.0,0.0,2.0,0.424397744311636
30,0.25,0.5,0.0,1.0,0.75,2.6,0.5,0.75,0.0,0.0,0.15650924974800975
31,0.25,0.0,0.5,0.0,0.25,4.800000000000001,0.25,0.0,0.5,0.5,0.10065105362283283
32,0.75,0.5,0.0,1.25,0.25,1.4,0.5,0.0,0.0,0.5,0.0910354814907024
33,0.0,0.5,0.75,0.25,0.0,4.2,0.25,0.75,0.25,1.0,0.006196472534998488
34,0.5,0.5,0.0,0.5,0.5,2.2,0.0,0.5,0.0,0.75,0.14021850200281671
35,0.0,0.25,0.25,0.25,0.5,4.0,0.0,1.0,0.25,0.0,0.02278946713409436
36,0.5,0.0,0.25,0.75,0.0,3.0,0.0,0.25,0.25,0.75,0.08450067336090175
