,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
0,0.5,1.5,0.0,0.25,0.25,4.6,0.0,0.75,0.0,0.75,0.04012563350454722
1,1.0,0.75,0.75,0.0,0.75,4.4,0.25,0.0,0.0,0.25,0.16809348154735815
2,0.5,0.5,0.5,0.0,0.25,1.6,0.25,0.25,0.0,0.5,0.05785851275096874
3,0.0,0.5,1.75,0.0,0.25,4.2,0.0,0.5,0.5,0.25,0.0001321689466472128
4,0.0,0.25,0.25,0.25,0.75,2.0,0.5,0.25,0.5,0.5,0.1628452602311549
5,0.25,0.25,0.0,0.0,0.25,4.6,1.5,0.0,0.25,0.75,0.7482873122041435
6,0.0,0.0,1.25,2.5,0.0,4.2,0.0,0.0,0.0,0.0,0.0021876540386196112
7,0.25,0.75,0.0,0.0,0.25,4.800000000000001,0.0,1.0,1.0,0.0,0.07791097727311655
8,0.5,0.75,0.75,0.25,0.5,3.8000000000000003,0.0,0.25,0.25,0.5,0.04975628247180093
9,0.0,1.75,0.25,0.0,0.0,3.2,0.25,0.5,0.25,0.5,0.03682431079843336
10,0.0,0.0,0.75,0.25,0.5,1.6,0.75,0.5,0.25,0.25,0.03484727986186215
11,0.0,0.5,0.75,0.0,0.0,4.0,0.75,0.75,0.75,0.25,0.0033483039372632986
12,0.75,0.0,0.75,0.5,0.0,2.6,0.25,0.75,0.5,0.0,0.005728417987093736
13,0.5,0.0,0.25,0.0,0.75,1.2,0.75,0.5,1.0,0.0,0.008474070880629951
14,0.5,0.5,0.25,0.0,1.5,4.2,0.5,0.0,0.0,0.5,0.15761613414720554
15,1.0,0.0,0.0,0.25,2.0,2.6,0.0,1.0,0.0,0.0,0.0005797051110123067
16,0.75,0.0,0.5,0.0,0.0,2.2,0.0,0.25,1.5,0.0,0.0010624973891430805
17,1.0,1.0,0.0,0.0,0.25,3.8000000000000003,0.5,0.0,0.5,0.75,0.278782360621658
18,0.25,0.5,0.0,0.0,1.0,2.0,0.0,0.0,1.25,0.0,0.09561488624040558
19,1.0,0.25,1.0,0.25,1.0,1.8,0.25,0.25,0.0,0.0,0.00573688255138234
20,0.5,0.25,0.5,0.25,0.5,3.4000000000000004,0.0,0.5,0.25,1.25,0.01969013102554404
21,0.5,0.0,0.0,0.75,0.0,4.0,0.0,1.5,0.5,0.25,0.0014109109431236428
22,0.25,0.25,1.25,0.0,1.0,1.0,0.75,0.0,0.0,0.25,0.002060899520445722
23,0.0,0.0,0.0,0.25,0.0,3.4000000000000004,1.5,0.75,0.0,0.75,0.09188144288593852
24,1.75,0.25,0.0,0.25,0.0,2.8,0.0,0.0,1.0,0.25,0.0025165770442228627
25,1.0,0.25,0.25,1.0,0.25,4.6,0.0,0.0,0.25,0.0,0.026235863938049643
