,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
0,0.5,0.25,0.25,0.5,0.0,2.4000000000000004,0.5,0.0,0.5,1.5,0.08722874934382738
1,0.5,0.0,0.5,0.0,0.25,4.2,0.25,0.25,0.5,1.25,0.029342305458446696
2,0.0,1.5,0.0,0.25,0.0,2.6,0.0,0.5,1.25,0.0,0.01889130613852718
3,1.25,0.5,0.25,0.0,0.25,4.2,0.25,0.25,0.25,0.25,0.01645053691765078
4,0.25,0.75,0.0,0.75,0.0,3.4000000000000004,0.25,0.75,0.25,0.0,0.19380207965391943
5,0.25,1.0,0.5,0.25,0.0,2.6,0.0,0.0,0.0,0.75,0.11753501926126342
6,0.25,1.25,0.25,0.25,0.75,2.0,0.5,0.0,0.25,0.25,0.6381846953697047
7,0.5,0.0,0.0,0.25,0.75,2.8,0.5,0.0,0.0,0.5,0.47346874367665454
8,0.0,0.25,0.0,2.25,0.0,3.2,0.25,0.25,0.25,0.25,0.5891623837883846
9,0.0,0.0,0.0,1.5,0.75,2.8,0.25,0.0,0.5,0.25,1.8369143079548902
10,0.25,0.5,0.25,0.0,1.0,4.0,1.25,0.5,0.25,0.0,0.02567895721917935
11,0.0,0.75,0.25,0.25,0.0,1.6,0.25,0.5,0.75,0.75,0.025783786517947646
12,0.0,0.25,0.0,0.25,1.75,2.2,0.75,0.75,0.0,0.25,0.03261787811217733
13,0.5,0.0,0.75,0.0,0.75,3.0,1.25,0.75,0.0,0.0,0.003176460250116331
14,0.25,0.25,0.5,0.5,0.0,1.2,1.0,0.75,0.0,0.75,0.005751843183023644
15,0.0,0.5,0.25,0.25,0.75,4.0,0.5,0.5,0.0,0.0,0.055731645979425495
16,0.0,0.25,0.25,1.75,0.0,3.0,0.75,0.25,0.0,0.5,0.17312642248822505
17,0.25,0.0,0.25,0.0,0.25,4.4,0.0,0.0,0.5,1.5,0.166767363464283
18,0.25,0.25,0.5,1.5,0.5,3.8000000000000003,0.75,0.0,0.0,0.0,0.12851044713681892
19,0.0,0.0,0.75,0.25,0.25,3.0,0.5,0.25,0.25,0.5,0.034037747384626296
20,1.25,0.25,0.0,0.0,0.25,1.6,0.25,0.75,1.0,0.5,0.0009292364783619839
21,0.25,0.0,1.25,0.0,0.0,2.8,0.0,0.0,1.5,0.75,0.00015193250974818693
22,0.0,1.5,0.5,0.0,0.5,1.2,0.25,0.0,0.25,0.5,0.06803442922523721
23,0.0,1.25,0.25,0.0,0.0,2.8,0.5,0.0,0.5,1.25,0.41671325268848625
24,0.75,0.5,0.0,0.0,0.25,2.0,0.25,0.0,0.75,0.0,0.9682230433398542
25,0.0,0.0,1.25,1.0,0.25,4.800000000000001,0.0,0.25,0.25,0.5,0.009549282494748006
26,0.0,0.5,0.75,0.75,0.0,3.2,0.25,0.0,1.5,0.0,0.004846069034045483
27,0.5,0.0,0.0,0.25,0.75,1.8,0.25,0.25,1.0,0.75,0.07141765331880727
28,0.0,0.5,0.0,0.5,0.0,2.6,0.5,0.0,0.5,1.75,1.0765350467827237
29,0.75,1.25,0.0,0.75,0.5,2.2,0.0,0.0,0.0,1.0,0.0927523705810583
30,0.0,0.5,0.5,0.5,0.0,2.2,0.0,0.75,0.5,0.75,0.006295126536288066
31,1.5,0.75,0.0,0.5,0.0,4.6,0.75,0.0,0.0,0.0,0.004269924138139384
32,0.25,0.25,0.5,0.0,1.5,1.0,0.25,0.5,0.0,1.0,0.01197496935777434
33,0.25,0.5,1.5,0.0,0.5,1.4,0.0,0.5,0.25,0.0,0.0005290486368158807
34,0.25,1.25,0.0,0.0,0.75,4.6,0.5,0.0,0.75,0.0,1.3326382910392667
35,1.25,0.25,0.0,0.25,0.0,3.0,0.25,0.75,0.0,0.25,0.0198612232150481
36,0.25,0.25,1.0,0.25,0.25,3.6,0.0,0.0,1.0,0.75,0.006480640491190383
37,0.5,0.25,0.0,0.5,0.25,1.6,1.0,0.5,0.0,0.0,0.07101044305024001
38,1.25,0.75,0.0,0.25,0.0,1.8,0.5,0.5,0.25,0.25,0.09775887522219529
39,0.5,0.0,0.0,0.75,0.0,1.2,1.0,0.0,0.5,0.0,0.11996434298291121
40,0.25,0.0,1.0,0.0,0.5,3.6,0.25,0.0,0.0,0.0,0.020067699139419453
41,0.25,1.0,0.0,0.25,0.25,4.2,0.0,0.0,1.0,0.25,0.5195528311786172
42,0.25,0.25,0.25,0.25,0.25,4.6,0.0,0.0,1.0,0.75,0.1001630148628927
43,2.0,0.25,1.25,0.0,0.25,2.2,0.0,0.25,0.0,0.0,1.1444485717448735e-05
44,0.0,0.75,0.75,0.25,0.0,3.0,1.25,0.75,0.0,0.0,0.00195808308183109
45,0.25,0.5,0.25,0.25,0.25,4.4,0.25,0.0,1.5,0.5,0.04976193272483056
46,0.25,0.5,0.0,0.75,0.25,4.4,0.25,0.5,0.25,0.5,0.1768867242817338
47,0.5,0.0,0.75,0.5,0.0,4.2,0.5,1.5,0.25,0.0,0.003141588801267933
48,0.0,0.25,0.75,0.75,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,0.0532603851225112
49,0.0,0.0,0.0,0.0,0.0,4.2,0.25,2.5,1.0,0.25,0.00010430556150991971
50,0.25,0.0,0.5,0.25,0.75,4.2,0.5,0.0,0.25,0.25,0.1657553667777873
51,1.25,0.0,0.0,0.0,0.0,3.2,0.75,0.25,1.0,0.25,0.011418173594333473
52,1.75,0.0,0.5,0.0,0.0,3.2,0.25,0.5,0.25,0.0,0.0002977704172537702
53,0.25,1.0,1.0,0.0,1.0,3.8000000000000003,0.25,0.0,0.25,0.0,0.01975885543413382
54,0.5,0.0,0.5,0.25,0.75,3.2,0.0,1.0,0.0,0.0,0.01938881334983831
55,0.0,0.0,0.0,0.25,0.0,4.2,0.5,0.25,1.0,0.5,0.2615987691332987
56,0.5,1.5,0.5,0.0,0.0,2.6,0.25,0.5,0.25,0.0,0.023211861414783635
57,1.25,0.25,0.5,0.0,0.25,3.2,0.0,0.0,0.0,0.5,0.03694585159839181
58,0.75,0.25,0.25,0.0,0.25,1.2,1.0,0.0,0.25,0.5,0.038193358568006874
59,1.0,1.75,0.0,0.5,0.0,4.2,0.25,0.0,0.25,0.0,0.04543628632574575
60,0.25,0.25,0.0,0.0,0.5,1.2,0.0,0.5,0.0,2.25,0.051837483106842365
61,0.25,0.25,0.5,0.25,0.5,2.0,0.0,0.75,0.5,0.25,0.008347741242382582
62,0.5,0.0,0.5,0.5,0.0,4.2,0.5,0.0,0.75,0.25,0.027370913458907947
