,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
0,1.75,0.0,0.5,0.25,0.0,2.4000000000000004,0.25,0.75,0.25,0.0,9.314714551817343e-05
1,0.0,0.0,0.0,2.0,0.0,4.4,1.0,0.25,0.25,0.25,0.38478202672511713
2,0.5,0.0,1.5,0.25,0.5,2.6,0.5,0.0,0.5,0.25,0.0008962691962255524
3,0.0,1.75,0.25,0.0,0.0,3.6,0.0,0.5,0.5,0.0,0.025763393096164128
4,0.25,0.25,0.25,0.25,0.5,2.4000000000000004,1.0,0.0,0.0,1.25,0.3597638975960891
5,0.25,0.25,0.0,0.0,0.75,1.8,0.0,0.75,1.5,0.0,0.01025692292761427
6,0.25,0.0,0.0,0.0,0.5,1.2,1.0,0.5,0.0,0.5,0.0537522938771293
7,0.0,0.25,0.75,0.0,0.75,1.4,0.5,0.5,1.0,0.0,0.005975891090626629
8,0.25,0.0,0.75,0.5,0.25,4.6,0.0,0.0,0.5,1.25,0.025128039681250984
9,0.0,0.25,0.0,0.25,1.25,1.0,0.25,0.0,0.5,0.75,0.7079971124254658
10,1.0,0.0,0.0,1.25,0.0,4.800000000000001,0.0,0.5,1.0,0.0,0.0031473746797687817
11,1.25,0.25,0.75,0.5,0.5,3.6,0.0,0.0,0.0,0.5,0.02562338976481778
12,0.0,1.25,0.5,0.25,0.5,2.0,0.0,0.0,1.25,0.0,0.037463501717004605
13,0.5,0.75,0.5,0.5,0.0,2.6,0.0,0.25,0.0,1.5,0.03179087979825786
14,0.25,1.25,0.25,1.25,0.0,4.800000000000001,0.25,0.25,0.0,0.25,0.30958717225692245
15,0.5,0.0,1.0,0.5,0.0,1.2,0.75,0.0,0.0,0.5,0.007479259397646177
16,0.0,1.5,0.25,1.25,0.0,1.6,0.5,0.0,0.5,0.0,0.3191546760422385
17,0.0,0.0,0.5,0.0,0.5,1.0,1.5,0.25,0.5,0.25,0.003931023944918594
18,0.75,1.0,0.0,0.0,0.0,2.2,0.0,0.25,0.75,0.25,0.1304566539433193
19,0.25,0.5,0.0,0.0,0.0,2.6,1.0,1.0,0.75,0.25,0.01647953245915058
20,0.0,0.0,0.25,0.75,0.25,4.4,0.25,0.5,0.0,1.25,0.030362783675197867
21,0.0,0.75,0.0,0.25,0.25,4.2,1.0,0.25,0.25,1.0,1.2452593736570872
22,0.75,0.0,0.25,1.75,0.5,3.8000000000000003,0.25,0.25,0.0,0.0,0.046499599842176255
23,0.0,0.75,0.0,0.25,0.25,3.2,0.0,0.0,0.0,2.0,11.327528724535423
24,0.5,0.0,0.0,0.0,1.0,2.8,0.5,0.0,0.5,1.25,0.24082176198157573
25,0.25,2.0,0.0,0.5,0.0,2.0,0.5,0.0,0.0,0.0,2.0494572351957316
26,0.0,0.0,0.0,0.75,1.25,2.8,0.25,0.25,0.5,0.25,0.35152144809670105
27,1.0,0.5,1.25,0.75,0.25,4.4,0.25,0.0,0.0,0.0,0.06603069133123365
28,0.0,0.5,0.75,0.5,0.0,3.4000000000000004,0.5,1.0,0.5,0.0,0.0007630259982903279
29,0.25,0.0,0.0,0.0,1.25,4.800000000000001,1.25,0.0,0.5,0.0,0.2966021061395613
30,0.25,0.0,0.25,0.25,0.25,1.0,0.25,1.5,0.0,1.0,0.0005216780579175615
31,0.25,0.0,0.25,0.25,0.75,3.8000000000000003,0.5,0.5,0.75,0.5,0.03158430511877047
32,0.0,0.25,0.5,0.0,0.0,2.4000000000000004,0.5,0.75,0.0,1.25,0.004414547632057697
33,0.0,0.75,0.25,0.75,0.25,2.0,0.25,0.0,0.0,0.75,1.1078678296268905
34,0.0,0.0,0.5,0.25,0.5,4.800000000000001,0.25,0.25,1.0,0.75,0.01248234801045684
35,0.0,0.25,0.5,0.5,0.0,4.800000000000001,0.25,0.0,0.5,1.5,0.06317038871394937
36,1.5,0.0,0.0,0.25,0.75,3.6,0.5,0.0,0.0,0.25,0.008004794595329337
37,0.75,0.25,0.25,0.5,0.75,3.2,0.5,0.0,0.75,0.0,0.09888090372073143
38,0.75,1.25,0.5,0.25,0.75,2.4000000000000004,0.0,0.25,0.0,0.0,0.029657219197550447
39,0.0,0.0,0.75,0.25,0.0,1.6,0.25,1.5,0.25,0.0,0.0011106589432793444
40,0.25,0.5,0.25,0.5,0.5,1.0,1.0,0.25,0.0,0.0,0.10519784756506227
41,0.0,0.0,0.0,0.0,0.25,3.4000000000000004,0.0,0.0,0.5,1.75,1.1665252281137273
42,0.25,0.25,1.0,0.25,0.5,2.0,0.5,1.0,0.0,0.0,0.0014115437517840963
43,1.0,0.0,0.5,0.25,0.0,2.6,0.25,0.0,0.0,1.25,0.028306254061467476
44,0.0,0.75,0.5,2.0,0.0,4.6,0.25,0.0,0.0,0.0,0.25882086757340267
45,0.25,0.0,0.5,0.0,1.75,4.4,0.0,0.75,0.0,0.0,0.0013612948826167777
46,0.75,0.25,0.25,0.25,0.0,1.8,0.25,1.25,0.25,0.5,0.0022478735442321707
47,2.75,0.25,0.0,0.5,0.25,2.8,0.0,0.0,0.0,0.0,0.0039413271229240335
48,0.5,0.0,0.5,0.25,0.0,3.0,0.5,1.0,0.25,0.0,0.018574509746444617
49,1.0,0.0,0.5,0.0,0.0,3.0,0.25,0.0,1.25,0.25,0.0014045597051664473
50,0.0,0.75,0.25,0.0,0.5,2.6,1.0,0.25,0.25,0.25,0.26846063400610665
51,0.75,0.5,0.0,1.0,0.0,4.4,0.0,0.0,0.0,1.0,0.12763865116190312
52,0.0,0.0,0.25,0.75,0.25,2.6,0.5,0.75,0.75,0.25,0.03271224785407668
53,0.25,0.25,0.0,0.0,0.75,4.6,0.0,0.0,0.0,1.0,3.0328476809975093
54,0.0,1.25,0.0,0.0,0.0,2.2,0.0,0.25,0.25,0.0,0.814503136360201
55,0.25,0.0,0.5,0.75,0.0,4.4,0.25,0.5,0.25,1.25,0.011213515762415431
56,0.5,1.75,0.0,1.25,0.0,4.800000000000001,0.0,0.0,0.25,0.0,0.5468668529474017
57,0.0,0.5,0.0,0.5,0.25,4.6,0.25,2.0,0.25,0.0,0.046213690038714145
58,0.0,0.0,0.0,0.0,0.5,4.6,0.75,0.75,0.0,1.25,0.0538975455148452
59,1.25,0.25,0.0,0.25,0.25,4.800000000000001,0.5,1.0,0.25,0.0,0.010244624626996882
60,0.25,0.5,0.0,0.0,0.5,2.4000000000000004,0.0,0.25,0.25,1.25,0.7343791306752159
61,0.25,0.0,0.75,0.0,0.0,4.800000000000001,0.75,0.25,1.25,0.0,0.00652885862980794
62,1.5,1.25,0.25,0.0,0.0,1.4,0.0,0.25,0.25,0.0,0.0206847350455908
63,0.25,0.0,0.25,0.5,0.25,3.8000000000000003,0.25,0.5,0.5,0.0,0.04759040974529373
64,0.5,1.0,0.0,1.25,0.0,1.2,0.75,0.25,0.0,0.0,0.14622679761075558
65,0.25,0.25,0.0,0.25,1.0,4.800000000000001,0.0,0.5,1.25,0.5,0.032562347792937485
66,0.5,0.5,0.25,0.25,0.0,3.4000000000000004,1.0,0.0,0.5,0.5,0.14982209558927279
67,0.25,0.0,1.25,0.25,0.25,2.6,0.0,0.25,0.25,0.75,0.02406305575428293
68,0.0,0.25,0.75,1.25,0.0,1.4,0.25,0.0,1.0,0.0,0.009348017931162841
69,0.0,0.0,0.75,0.75,0.0,4.2,0.5,0.0,0.0,2.25,0.011127890557043775
70,0.25,0.0,0.0,0.0,0.0,4.4,0.5,0.0,0.0,3.25,0.9749921703047413
71,0.5,0.0,0.5,0.25,0.0,4.0,0.25,0.0,0.75,0.75,0.02346669714963972
72,0.0,1.75,1.25,0.25,0.5,2.4000000000000004,0.0,0.0,0.25,0.0,0.06508814633011654
73,0.5,0.5,0.0,0.25,0.0,1.6,0.5,0.0,0.5,1.25,0.3083389410287265
74,0.0,0.25,0.25,1.5,0.25,3.0,0.5,0.25,0.0,0.0,0.2784825984845586
75,0.0,1.0,0.0,0.25,0.5,2.2,0.0,1.25,0.0,0.25,0.009186436055095844
76,1.5,0.0,0.25,0.0,2.0,4.0,0.25,0.0,0.0,0.0,0.0018754042656219066
77,0.75,0.0,0.0,0.0,0.75,4.2,0.0,1.25,0.5,0.25,0.004371437523718864
78,0.25,0.0,0.0,0.5,0.25,1.4,0.0,1.5,0.0,0.5,0.001908633345293485
79,0.5,0.5,0.0,0.0,0.5,2.8,0.75,1.5,0.0,0.0,0.0018360785850880961
80,1.25,0.0,0.0,0.75,0.25,4.0,0.25,0.25,0.0,0.0,0.0275129939648336
81,0.5,0.25,0.0,0.25,0.5,3.0,0.75,0.5,0.5,0.5,0.07749709065837336
82,0.0,0.25,0.5,0.0,0.75,1.6,1.75,0.25,0.25,0.25,0.004351180528285196
83,0.0,0.25,0.75,0.75,0.75,3.8000000000000003,0.25,0.25,0.25,0.25,0.04366979365198044
84,0.25,0.25,0.75,0.0,0.25,3.0,1.0,0.25,0.25,0.5,0.029351756800113572
85,0.0,0.5,0.0,1.5,1.0,2.4000000000000004,0.0,0.0,0.75,0.25,0.999202865596099
86,0.5,0.5,0.0,0.25,1.25,2.8,1.25,0.0,0.0,0.0,0.2951779942396469
87,0.75,0.5,0.0,0.0,0.25,3.8000000000000003,0.0,0.25,1.75,0.25,0.05455481223569817
88,0.5,0.5,0.25,1.0,0.75,4.4,0.0,0.0,0.0,0.75,0.2815621497552382
89,1.75,0.0,0.0,0.0,0.25,2.6,0.0,0.0,1.0,0.5,0.002350884253715141
90,0.25,0.25,0.25,0.0,0.5,1.4,0.0,2.5,0.0,0.25,0.000226349100281359
91,0.25,0.0,1.0,0.0,0.75,2.2,0.75,0.5,0.5,0.0,0.01315741927341382
92,0.0,2.0,0.0,0.0,0.75,1.8,0.0,0.25,0.25,0.25,1.3943890726120514
93,0.0,0.25,0.25,0.5,0.0,4.2,0.0,0.5,1.5,0.75,0.006083119803012222
94,0.25,0.5,0.25,0.0,0.0,4.2,1.25,0.0,0.0,1.0,0.40813377075565527
95,0.5,0.0,0.25,0.0,0.5,4.4,0.0,1.25,0.5,0.0,0.003950650584598773
96,0.25,0.0,0.75,0.0,0.5,4.4,0.0,0.5,0.25,1.0,0.01044275000147681
97,0.75,0.0,0.25,0.0,0.75,3.2,0.0,1.75,0.25,0.0,0.0007750493690544971
98,1.0,1.25,0.25,0.75,0.25,4.0,0.0,0.0,0.0,0.25,0.02471686012396139
99,0.25,0.25,0.0,0.25,0.5,3.6,0.0,0.5,0.5,0.0,0.1641820515458512
100,0.0,0.0,0.0,0.75,1.0,4.800000000000001,0.0,0.75,0.75,0.5,0.11004389051408996
101,0.0,0.25,0.5,0.0,0.5,4.0,0.0,0.0,0.25,1.75,0.08339305698085961
102,0.75,1.25,0.5,0.0,0.5,1.4,0.25,0.25,0.0,0.0,0.02709243894729893
103,0.25,0.25,0.5,0.0,0.25,3.0,1.5,1.0,0.0,0.0,0.0013208518312584116
104,0.0,1.0,0.25,0.0,0.5,4.800000000000001,0.0,0.25,0.5,0.5,0.2781421249287602
105,0.0,0.75,0.0,0.0,0.75,3.2,1.0,0.25,0.0,0.75,1.4326886211192948
106,0.0,0.0,0.0,0.0,1.5,1.6,0.25,1.5,0.5,0.0,0.0008673471113255058
107,0.25,0.0,0.0,0.0,0.75,3.0,0.0,0.5,0.0,0.0,0.10019890256760539
108,0.0,0.25,2.0,0.25,0.25,3.0,0.25,0.0,0.0,0.0,0.0015247174330954062
109,0.0,0.25,0.0,2.0,0.5,3.2,0.0,0.5,0.25,0.0,0.0710181988995598
110,0.25,0.75,0.75,0.0,1.0,2.6,0.0,0.25,0.0,0.0,0.027388004360289566
111,0.0,0.5,0.25,0.25,0.25,4.2,0.0,0.25,1.5,0.25,0.02881279572965009
112,0.5,0.0,2.0,0.0,1.0,3.2,0.5,0.0,0.0,0.0,0.0012267444590405984
113,0.5,0.0,0.0,0.0,0.75,4.0,0.0,0.5,0.0,0.0,0.053358945844965075
114,0.25,0.25,0.0,0.25,0.0,3.8000000000000003,0.0,0.25,0.5,1.25,0.3303432960684022
115,0.25,0.25,0.0,0.0,1.0,3.4000000000000004,0.5,0.0,0.25,0.0,1.8977570404202293
116,0.0,0.25,0.25,1.25,0.0,4.6,0.75,1.0,0.25,0.5,0.022218813594280767
117,1.0,0.5,0.0,0.25,0.25,1.4,0.25,1.0,0.0,0.0,0.0072366598284338115
118,0.75,0.75,0.25,1.0,0.0,4.4,0.0,1.0,0.0,0.25,0.008498162908432135
119,0.0,1.25,0.0,0.25,0.0,2.4000000000000004,0.75,0.5,1.0,0.25,0.03288019950579462
120,0.25,1.0,0.75,0.25,0.5,4.2,0.0,0.0,0.0,0.25,0.07770497809448762
121,0.0,0.25,0.0,1.0,0.25,3.2,0.5,0.0,0.0,0.5,5.558384049116796
122,0.5,0.25,0.0,1.0,1.25,3.2,0.75,0.0,0.0,0.0,0.47685858485374233
123,0.0,0.25,0.0,0.0,1.0,1.2,0.0,0.0,1.0,1.25,0.1551582840705041
124,0.5,0.0,1.5,0.25,0.0,2.4000000000000004,0.75,0.5,0.0,0.0,9.360978401395939e-05
125,0.5,1.25,0.0,0.5,0.0,4.6,0.25,0.25,0.75,0.0,0.17604183030421933
126,1.5,0.25,0.25,0.75,0.25,3.4000000000000004,0.0,0.25,0.0,0.0,0.012906579993520031
127,0.0,1.0,0.75,1.0,0.0,3.0,0.0,0.0,0.0,0.75,0.07851444356480523
128,0.0,0.0,0.0,0.0,0.5,2.2,0.0,1.5,1.25,0.0,0.0003282614818272979
129,0.0,0.5,1.0,1.0,0.75,1.4,0.0,0.25,0.0,0.0,0.024928253379517616
130,0.25,0.75,0.5,0.75,0.25,4.0,0.5,0.25,0.25,0.25,0.1067029419508918
131,0.25,0.5,1.0,1.25,0.25,4.800000000000001,0.0,0.25,0.25,0.0,0.033877762684095605
132,0.0,0.0,0.0,0.0,1.25,4.6,2.25,0.0,0.25,0.0,0.03931005519160138
133,1.0,0.5,0.0,0.5,0.0,2.0,0.25,0.25,0.75,0.0,0.10174609110335218
134,0.5,0.75,0.0,0.5,0.5,3.6,0.0,0.25,0.5,0.0,0.23024599934692544
135,0.25,0.0,0.75,0.0,0.0,3.6,0.75,0.75,0.0,0.75,0.006931586295591359
136,1.25,0.0,1.0,0.0,0.75,3.6,0.0,0.0,0.75,0.0,0.002889839893744136
137,0.0,0.0,0.25,0.25,1.25,2.0,1.0,0.0,0.75,0.25,0.07372722896216329
138,0.0,0.25,1.0,0.25,0.25,2.2,0.0,0.5,1.0,0.5,0.005387363014376692
139,1.25,0.75,0.25,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.011563488490011091
140,0.0,0.25,0.25,0.5,0.5,3.0,1.75,0.0,0.25,0.0,0.16272812450376253
141,0.25,0.25,0.0,0.25,0.0,3.6,0.0,1.5,0.0,1.25,0.004797791361235097
142,0.25,0.0,0.25,0.0,0.0,4.6,0.75,0.75,0.75,0.0,0.02073714916431757
143,0.25,0.75,0.5,0.0,0.0,3.8000000000000003,0.5,1.0,0.0,0.25,0.010777040161452521
144,0.25,0.0,0.5,0.5,1.0,4.0,0.25,0.0,0.75,0.25,0.02827923992405551
