,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
0,0.75,0.25,0.25,0.5,1.0,2.6,0.25,0.25,0.75,0.0,0.07174446263666527
1,0.0,0.5,0.0,0.75,0.5,2.0,0.0,0.0,0.25,0.0,4.594361821063044
2,0.0,0.5,0.0,1.0,0.25,2.6,1.0,1.0,0.25,0.25,0.03378047871282671
3,0.25,0.0,0.0,0.0,1.25,3.0,0.5,0.5,0.5,0.75,0.07987766720662005
4,0.75,0.25,0.5,0.25,0.0,4.800000000000001,0.0,0.25,0.5,1.0,0.017331280556547708
5,0.25,0.25,0.25,1.0,0.0,1.8,1.5,0.0,0.25,0.5,0.12479061098383146
6,0.5,0.5,0.0,0.75,0.75,1.8,1.25,0.0,0.0,0.0,0.3368224534712213
7,0.0,0.0,0.0,1.0,0.25,4.6,0.5,0.25,0.5,0.5,0.6272005218883702
8,0.25,0.0,0.0,1.25,0.5,3.2,0.0,0.0,1.25,1.0,0.12286538795659802
9,0.0,0.0,0.0,1.5,0.0,2.6,0.0,0.5,1.25,0.5,0.016054064823161917
10,0.0,0.5,0.0,0.25,0.25,3.6,1.0,0.0,0.25,1.5,2.5894234721642584
11,0.25,2.0,0.0,0.0,1.0,2.0,0.0,0.25,0.0,0.0,1.0145067422955774
12,1.25,0.0,0.25,0.0,0.0,2.2,1.0,1.0,0.0,0.5,0.0005278792396976239
13,0.0,0.25,0.25,0.5,0.25,3.0,0.5,1.0,0.75,0.0,0.017958280095633286
14,0.5,0.0,0.25,1.0,0.75,3.4000000000000004,0.25,0.25,0.0,0.0,0.2069785117483665
15,0.25,0.0,0.0,0.75,1.25,2.6,0.0,1.0,0.5,0.25,0.034547959955868526
16,0.5,0.0,0.0,1.0,1.0,1.6,0.25,0.5,0.25,0.25,0.08668909305764762
17,0.5,0.0,0.0,0.25,0.5,1.8,0.25,0.5,0.0,0.75,0.09461918903026878
18,0.5,0.0,0.75,0.25,0.75,1.8,0.75,0.0,0.75,0.0,0.0472264709400648
19,1.5,0.0,0.0,0.0,0.75,2.0,0.25,0.0,0.0,0.0,0.01273296280069157
20,0.25,0.5,0.0,0.75,0.25,1.0,0.0,0.25,0.25,0.0,0.3320200910524075
21,0.25,0.25,0.5,0.0,0.0,2.8,0.0,0.25,1.0,1.25,0.013580944747454223
22,0.25,0.25,0.75,0.25,1.0,3.2,0.5,0.0,0.0,0.5,0.0390843097266129
23,0.0,1.25,0.0,0.25,0.0,4.800000000000001,2.0,0.25,0.0,0.25,0.23961285490631085
24,0.0,1.25,0.0,0.5,0.0,3.4000000000000004,0.5,0.75,0.25,0.5,0.07780760872521805
25,0.25,0.0,0.25,0.25,1.25,1.8,0.0,0.25,0.25,1.0,0.11167581348298403
26,0.25,0.5,0.0,0.5,0.5,4.2,0.0,0.0,0.5,1.0,1.878152180489109
27,0.25,0.0,0.0,1.0,0.25,2.2,1.5,0.25,0.0,0.0,0.30868361495655094
28,0.0,0.0,0.75,0.0,0.25,3.8000000000000003,0.5,0.75,1.25,0.0,0.0026600246147391693
29,0.0,0.25,1.5,0.0,0.75,3.2,0.25,0.0,0.5,0.0,0.0022257381999809117
30,0.0,0.25,0.0,0.0,0.0,1.2,0.75,0.25,0.75,1.75,0.08209002496332338
31,0.25,1.0,0.0,0.25,0.5,2.2,0.25,0.0,0.25,0.5,2.8246203617402212
32,1.5,0.25,0.25,0.25,0.0,1.6,0.0,0.75,0.5,0.0,0.0018675476340145585
33,0.0,0.0,1.0,0.25,0.25,1.2,0.5,0.5,0.0,1.0,0.007739683595862485
34,0.0,0.5,0.25,0.5,0.25,4.4,1.0,0.75,0.0,0.75,0.04630091246692517
35,0.25,0.5,0.0,0.5,0.25,2.8,1.75,0.0,0.75,0.0,0.21918595590688014
36,0.0,0.5,0.25,0.25,0.25,3.4000000000000004,0.25,0.25,0.5,0.5,0.24484479656128308
37,0.0,0.0,0.25,0.25,1.25,1.0,0.5,0.5,1.25,0.0,0.007755010421877092
38,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0055391554376493755
39,0.25,0.75,0.75,1.0,0.0,2.6,0.0,0.25,0.5,0.0,0.02643628876794325
40,0.5,0.25,0.5,1.25,0.25,2.0,0.25,0.0,0.25,0.0,0.057921007384520926
41,0.0,0.0,0.0,0.0,1.0,1.6,0.75,0.0,1.5,0.5,0.04405073543992487
42,0.5,0.0,0.0,2.0,0.0,2.2,0.0,0.0,1.25,0.25,0.042730746473255185
43,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.5,0.75,0.25,0.0065462015772211005
44,0.25,0.25,0.0,0.0,0.0,3.8000000000000003,0.5,1.0,0.75,0.25,0.05989971497908896
45,0.25,1.25,0.0,0.25,0.75,3.0,0.25,0.0,0.25,0.25,4.119704123374544
46,0.25,0.25,0.5,0.0,0.75,1.4,0.0,0.0,0.5,1.0,0.02873520404453992
47,1.0,0.25,0.75,0.5,0.25,2.0,0.0,0.0,0.0,0.75,0.05018948526132033
48,0.0,0.0,0.25,0.0,0.0,1.8,2.75,0.0,0.25,0.25,0.018678788786238822
49,0.0,0.5,0.25,0.0,1.0,1.6,1.5,0.5,0.0,0.0,0.015111949104667913
50,1.0,0.25,0.0,0.25,0.5,4.4,0.5,0.0,1.25,0.0,0.18977469243316558
51,0.0,0.25,0.25,0.0,0.25,2.6,0.0,0.75,0.25,1.5,0.02322281774030192
52,0.0,0.0,0.0,0.25,0.25,4.6,0.0,0.25,0.75,0.25,0.2682383562237625
53,0.0,0.0,0.5,1.25,0.0,2.4000000000000004,0.0,0.5,0.5,1.0,0.005546046397329976
54,0.0,0.5,0.75,0.25,0.5,3.2,1.75,0.0,0.25,0.0,0.002485432293820371
55,0.75,0.0,0.5,0.0,0.25,3.0,0.0,0.75,0.25,0.75,0.008550374429595572
56,1.25,0.0,0.75,0.0,0.0,3.0,1.25,0.75,0.0,0.25,0.001462935777492239
57,0.0,0.25,0.5,0.5,1.0,1.4,0.75,0.0,0.25,0.0,0.03842389277596692
58,0.5,0.0,1.0,0.0,0.0,4.800000000000001,0.75,0.25,0.25,0.25,0.017310316885115473
59,0.0,0.25,0.0,1.0,0.5,1.6,0.0,0.5,1.0,0.0,0.07888892143630954
60,0.0,0.75,0.75,0.0,0.5,2.2,0.0,0.0,0.25,1.0,0.029820229513978586
61,0.25,0.0,0.25,0.0,0.25,1.6,0.25,0.5,1.25,0.5,0.011302157724983226
62,0.25,0.0,0.25,0.0,0.25,4.4,0.25,0.0,0.25,2.5,0.23561694397649638
63,0.5,0.0,0.0,1.0,0.0,2.2,1.0,1.0,0.0,0.0,0.01522447047622277
64,1.5,0.0,0.5,0.0,1.0,1.8,0.75,0.0,0.0,0.0,0.024088911438426085
65,0.25,0.25,1.0,0.25,0.0,2.4000000000000004,0.0,0.0,0.5,1.0,0.018894622879472647
66,0.25,0.0,0.0,0.5,0.5,4.6,0.75,1.25,0.5,0.0,0.008006925096740154
67,0.75,0.0,0.25,0.25,0.5,4.2,1.5,0.5,0.0,0.0,0.008145281445788004
68,0.0,1.0,0.0,0.75,0.25,2.2,0.0,0.0,0.5,0.75,3.2099524843951466
69,0.0,0.0,0.5,0.0,0.0,2.6,0.0,0.25,0.0,2.5,0.008952109243761346
70,0.0,0.0,0.25,1.25,0.0,3.4000000000000004,0.25,0.75,0.75,0.25,0.04011435801947957
71,0.25,0.25,0.25,0.5,0.0,3.2,1.25,0.25,0.75,0.25,0.0664416600778054
72,0.5,1.25,0.0,0.5,0.0,1.2,0.0,0.25,0.0,0.0,0.13810211092491115
73,0.25,0.5,0.25,0.25,0.0,4.0,1.5,0.0,0.0,0.25,0.40376733646666524
74,0.25,0.25,0.5,0.25,0.0,2.6,0.0,0.25,1.0,0.25,0.018076524746246887
75,0.25,0.0,0.75,0.75,1.0,1.4,0.5,0.0,0.0,0.0,0.01581748399965265
76,0.0,0.0,0.25,0.25,0.25,3.4000000000000004,0.25,0.5,1.0,0.0,0.02188087974580632
77,0.25,0.0,0.25,0.5,1.25,2.2,0.25,0.5,0.0,0.75,0.06731443403370962
78,1.0,0.5,0.5,0.0,0.0,4.6,0.25,0.0,0.0,1.5,0.06770994542637238
79,0.5,0.0,0.0,0.0,1.75,4.6,0.25,0.0,0.0,0.5,0.1582770609873022
80,0.5,0.25,0.25,0.75,0.25,2.0,0.0,1.25,0.0,0.0,0.0046576083220316
81,0.0,0.0,0.0,1.75,0.25,4.2,0.0,1.5,0.25,0.25,0.0016257739772587141
82,0.25,1.0,0.25,0.0,0.25,2.0,0.5,0.75,0.5,0.25,0.047572711338523296
83,0.5,0.5,0.5,0.75,0.0,4.6,0.5,0.0,0.25,0.25,0.2901095737679539
84,0.75,0.75,0.25,0.0,1.5,4.2,0.0,0.0,0.25,0.25,0.03547693528294046
