,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
0,0.75,0.0,1.25,0.0,0.5,4.4,0.25,0.5,0.0,0.25,0.0008751685998023544
1,0.25,0.75,0.25,0.5,0.25,2.2,1.25,0.0,0.5,0.0,0.27116901026973494
2,1.0,0.0,0.25,0.25,0.75,1.2,0.25,0.75,0.0,0.25,0.007730905152239365
3,2.75,0.0,0.75,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,1.2090829463542857e-06
4,0.75,0.75,0.0,0.25,0.25,1.0,0.0,1.0,0.25,0.25,0.023374474682277706
5,0.0,0.0,0.25,0.75,0.25,3.6,1.25,0.5,0.25,0.75,0.03012788439624392
6,1.0,1.0,0.25,0.0,0.0,3.4000000000000004,0.25,0.75,0.0,0.0,0.01087716369823741
7,0.25,2.25,0.25,0.25,0.0,1.0,0.0,0.5,0.0,0.25,0.01746607156903523
8,0.25,0.25,0.5,0.0,1.5,2.8,0.25,0.25,0.75,0.25,0.01974497287950919
9,0.0,1.5,0.5,0.25,0.0,2.4000000000000004,0.25,1.0,0.0,0.25,0.003294553885048213
10,1.5,0.0,0.0,1.75,0.0,3.2,0.0,0.0,0.0,0.5,0.007577765495276779
11,0.25,1.0,0.0,0.0,0.25,3.0,0.0,0.5,1.0,1.0,0.06891154601846444
12,0.75,0.0,2.0,0.0,0.25,1.4,0.25,0.0,0.25,0.25,0.004017373080811435
13,0.5,0.0,0.5,0.0,0.25,1.0,0.25,0.25,0.75,0.25,0.03541286192567007
14,0.5,0.5,0.5,0.75,0.0,1.8,0.0,0.0,0.0,1.75,0.024659824998081434
15,0.25,0.0,0.25,0.5,0.25,2.0,1.0,1.25,0.0,0.0,0.0030578584334080973
16,0.25,0.0,0.25,0.0,0.0,2.0,0.25,0.75,1.0,0.25,0.014765895321661745
17,0.0,0.5,0.0,0.5,0.0,4.4,0.0,0.0,0.5,0.0,1.8703632174872906
18,0.25,0.0,0.5,1.5,0.75,3.2,0.25,0.0,0.0,0.0,0.11286967252257157
19,0.0,0.5,0.25,0.75,0.0,1.6,0.25,0.0,1.0,1.0,0.1305687860592622
20,0.0,1.5,0.0,0.5,0.5,2.0,1.0,0.25,0.0,0.0,1.1331043292347711
21,0.0,0.0,1.0,0.0,0.25,3.0,0.25,0.25,0.75,0.5,0.026512767087320067
22,0.0,0.0,0.25,0.5,0.25,3.4000000000000004,0.0,0.25,1.25,0.75,0.03737494374955766
23,0.25,0.0,0.0,1.5,0.25,2.2,0.0,0.0,0.5,0.0,0.5773569061357955
24,1.0,0.25,0.75,0.25,0.0,2.6,0.0,2.0,0.0,0.0,2.6411686800678766e-05
25,0.25,0.0,0.0,0.25,1.75,3.6,0.75,0.0,0.5,0.25,0.23831061173794005
26,0.0,0.0,2.25,0.25,0.0,4.800000000000001,0.5,0.0,0.25,0.75,0.0004248364525449444
27,0.0,0.0,0.25,0.0,1.5,1.8,0.75,0.0,0.0,1.25,0.16469117395638472
28,0.5,0.75,0.5,0.0,0.5,4.2,0.25,0.0,0.0,1.0,0.22006133069535894
29,0.0,1.0,0.5,0.5,0.25,3.4000000000000004,0.75,0.75,0.25,0.0,0.010085480728033766
30,0.75,0.0,0.25,0.5,0.0,2.2,0.0,0.0,0.75,1.25,0.044851849769450836
31,2.0,0.5,0.25,0.0,0.0,1.0,0.0,0.75,0.0,0.5,0.0002574938844531374
32,0.25,0.5,0.0,1.0,0.0,3.4000000000000004,0.0,0.0,0.75,0.25,0.7881584202548894
33,0.75,0.75,0.0,0.25,0.0,4.4,0.0,0.0,0.5,0.25,0.3921075217935694
34,0.0,0.0,0.25,0.0,0.0,4.800000000000001,0.0,0.75,2.25,0.0,5.49604246278986e-05
35,0.0,0.0,0.5,0.0,0.0,3.6,2.25,0.0,1.0,0.25,0.0006737491856869803
36,0.0,0.0,0.25,0.0,1.5,1.0,0.5,0.75,0.25,0.25,0.009823420143712508
37,0.25,0.0,0.0,0.25,0.0,3.8000000000000003,0.25,0.75,0.25,0.0,0.11604612852755927
38,1.75,0.25,0.5,1.0,0.0,4.0,0.0,0.0,0.0,0.5,0.00909876672218949
39,0.25,0.25,0.0,0.25,0.0,2.0,0.5,1.5,0.5,0.5,0.0013157140888893234
40,0.25,0.0,0.0,0.25,0.25,1.6,0.25,0.5,2.0,0.0,0.017929060954875658
41,0.25,0.5,2.0,0.0,0.75,1.4,0.0,0.5,0.0,0.0,0.00033865764930865336
42,0.0,1.25,1.5,0.0,0.0,1.6,0.0,0.0,0.75,0.0,0.00126866885485584
43,0.0,0.25,0.0,0.0,0.0,4.2,0.75,0.0,1.75,1.25,0.13161691489688387
44,0.5,0.5,0.25,0.25,0.0,4.800000000000001,0.0,1.25,0.0,0.25,0.0034728523677602175
45,1.25,0.5,0.5,0.75,0.25,3.2,0.0,0.0,0.0,0.0,0.04611245008709175
46,1.25,0.25,0.25,0.0,0.0,2.2,0.75,0.0,0.25,0.5,0.01232420991304922
47,0.0,0.25,1.0,0.25,2.0,4.4,0.0,0.25,0.0,0.25,0.0016901475205500502
48,0.0,0.0,0.5,0.0,0.0,4.6,0.0,0.5,0.75,0.75,0.005886772640396698
49,1.5,1.25,0.25,0.25,0.25,4.0,0.25,0.0,0.0,0.0,0.005790089200527473
50,0.25,0.75,0.0,0.0,0.75,2.0,0.0,1.0,0.5,0.75,0.049358835067047184
51,0.0,0.0,0.75,0.0,0.5,3.4000000000000004,0.0,0.75,1.0,0.0,0.003133497057948752
52,0.25,0.75,0.0,0.0,0.5,2.8,0.25,0.0,1.0,0.5,0.6422809856369089
53,0.0,0.0,1.0,0.5,0.25,4.6,0.75,0.0,0.5,0.25,0.011463825045913142
54,0.0,0.0,0.0,1.0,1.0,1.2,0.5,0.5,0.0,0.75,0.04069360962915005
55,0.0,0.25,0.0,0.25,0.0,4.2,0.75,0.0,1.5,0.75,0.20751975512738863
56,0.0,0.0,1.0,0.5,1.0,1.8,0.25,1.0,0.0,0.0,0.0014595941094787113
57,0.5,0.5,0.0,0.0,0.25,2.0,0.0,0.0,0.5,2.0,0.2591989414852295
58,0.0,0.0,0.0,0.75,2.0,3.6,0.0,0.75,0.0,0.0,0.01822766889703641
59,0.0,0.5,0.0,0.25,0.0,2.8,0.0,1.75,0.5,0.25,0.007379487419278366
60,0.25,0.25,1.0,0.75,0.75,1.0,0.0,0.0,0.0,1.0,0.01228105632178947
61,0.75,0.5,0.25,0.0,0.75,1.8,0.5,0.0,1.25,0.0,0.03388759624566467
62,0.0,0.75,0.25,0.0,0.75,4.4,0.0,0.25,1.5,0.0,0.01983667186222992
63,0.0,0.25,0.0,0.25,2.0,4.0,0.0,0.0,0.25,0.5,1.092281855557638
64,0.75,0.75,0.5,0.25,0.0,1.0,0.0,0.0,0.75,0.75,0.008878310973141797
65,0.25,0.0,0.25,2.0,0.0,3.6,0.25,0.25,0.25,0.5,0.10874292481976675
66,0.0,1.25,0.75,0.0,0.5,4.800000000000001,0.0,0.5,0.75,0.0,0.005553298263751296
67,0.25,0.0,0.25,0.75,0.25,2.8,0.0,0.5,0.25,0.25,0.04990057870440057
68,0.5,1.0,0.5,0.25,0.25,2.6,0.25,0.0,0.75,0.0,0.029737121054959667
69,0.0,1.5,1.25,0.0,0.0,4.800000000000001,0.5,0.25,0.0,0.0,0.0093655114752375
70,0.5,0.5,0.25,0.5,0.0,3.4000000000000004,0.0,0.0,1.5,0.0,0.029350749125943525
71,0.0,0.75,0.0,0.5,0.75,4.6,0.75,0.75,0.25,0.0,0.11906781244728135
72,0.25,0.25,0.25,1.25,0.25,4.800000000000001,0.0,0.0,1.0,0.0,0.08989875296883035
73,0.75,0.0,0.25,0.0,0.75,3.8000000000000003,0.0,0.5,1.0,0.0,0.008558886179503655
74,0.0,0.0,0.5,0.25,0.5,4.2,0.25,1.5,0.5,0.75,0.00013459076396378383
75,0.5,0.0,0.5,0.5,0.25,1.0,0.5,1.5,0.0,0.25,0.0018242738799684518
76,0.0,0.25,0.0,0.25,0.0,3.4000000000000004,0.5,0.25,0.75,1.75,0.2298564299198086
77,0.5,2.0,0.0,0.75,0.0,3.8000000000000003,0.0,0.0,0.25,0.25,0.49357917665062984
78,0.25,1.0,0.75,0.25,0.25,4.800000000000001,0.0,0.25,0.5,0.0,0.026689580648163052
79,0.75,0.25,0.0,0.5,0.25,1.4,0.25,0.25,0.25,1.0,0.11551643136439682
80,1.0,0.25,0.25,0.25,0.75,2.6,0.0,0.0,0.75,0.25,0.061133576447744274
81,0.25,0.0,0.0,0.0,0.0,4.0,1.25,0.75,0.25,0.25,0.07141386478098036
82,1.25,0.0,0.25,0.5,0.0,3.2,0.0,0.25,2.0,0.0,0.0004989994971773679
83,0.25,0.75,0.25,0.0,1.25,4.0,0.0,0.0,0.0,1.25,0.8311180534472546
84,0.0,1.0,0.25,1.0,0.25,2.4000000000000004,0.0,0.25,0.0,0.75,0.495260721775851
85,0.75,0.25,0.5,0.5,0.5,3.4000000000000004,0.0,0.75,0.25,0.0,0.008601451814172982
86,0.0,0.5,1.5,0.25,0.0,3.4000000000000004,0.5,0.0,0.75,0.0,0.0012167796143923736
87,1.0,0.5,0.25,0.0,0.75,1.4,0.25,0.0,0.5,0.5,0.06277430520775781
88,0.25,0.0,0.5,0.25,0.0,4.0,0.25,0.0,0.5,2.25,0.014535898935848168
89,0.25,0.25,0.0,0.0,1.25,2.2,0.5,0.25,0.75,0.0,0.16710385433310496
90,0.75,0.25,1.25,1.0,0.0,3.4000000000000004,0.5,0.0,0.25,0.0,0.017232380234445996
91,0.25,0.0,0.0,2.0,0.5,2.6,0.0,1.0,0.5,0.0,0.04470439251339504
92,0.0,0.0,1.0,1.25,0.0,1.6,0.0,0.0,0.75,0.75,0.008129011470277728
93,0.0,0.0,1.0,1.0,0.5,4.6,0.5,0.0,0.25,0.0,0.013739379463843543
94,0.5,1.0,0.75,0.25,0.5,2.0,0.0,0.75,0.0,0.25,0.003106653162959261
95,0.5,0.0,0.0,1.0,0.25,3.8000000000000003,0.25,1.0,0.0,0.25,0.061323370028119155
96,0.0,0.0,0.0,0.25,1.5,1.6,0.75,0.25,0.75,0.0,0.09075188361800564
97,0.25,0.0,0.0,0.5,0.5,2.8,0.5,0.75,0.5,0.25,0.13799391072877903
98,0.0,0.0,0.0,0.25,0.0,4.2,0.5,1.25,1.0,0.25,0.0016990711676918063
99,0.0,1.25,0.75,0.5,1.0,2.4000000000000004,0.25,0.0,0.0,0.25,0.03975678066765497
