,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
0,0.5,0.5,0.0,0.0,0.0,3.6,1.25,0.25,0.5,0.75,0.13382912070423258
1,0.0,0.5,0.0,0.25,2.0,1.8,0.75,0.25,0.0,0.0,0.22001174717972255
2,0.0,0.0,1.0,0.0,0.5,1.2,0.0,0.75,0.25,0.5,0.003947041133439475
3,0.75,1.0,0.25,0.5,1.0,1.8,0.0,0.0,0.25,0.0,0.05567751694336713
4,0.5,0.5,0.25,0.0,0.0,1.8,0.75,0.25,0.75,0.75,0.04580369638063985
5,0.5,0.0,0.75,0.75,0.5,4.0,0.0,0.0,1.0,0.25,0.00910236235471976
6,0.5,0.0,1.25,0.0,1.25,1.4,0.75,0.0,0.0,0.0,0.0012436738214221255
7,0.0,0.5,0.5,0.75,0.0,3.8000000000000003,0.25,0.0,1.25,0.5,0.06441459974678818
8,0.75,0.25,0.0,0.0,0.25,3.0,0.25,0.25,1.0,0.0,0.1332141880129868
9,0.0,0.25,1.0,1.0,0.0,2.0,0.25,0.25,0.75,0.5,0.019019305817176264
10,0.0,1.5,0.0,0.0,0.0,3.8000000000000003,0.25,1.5,0.0,0.0,0.03868415910341453
11,0.0,0.0,1.25,0.25,0.25,4.4,0.0,1.5,0.0,0.25,8.797418764195484e-06
12,1.5,0.5,1.0,0.0,0.0,1.6,0.25,0.5,0.25,0.0,0.0002852205327643653
13,1.25,0.25,0.0,0.75,0.0,1.6,0.0,0.5,0.75,0.25,0.012754436051909453
14,0.5,0.25,0.25,0.5,1.25,4.2,0.0,0.5,0.0,0.25,0.03689726242280007
15,0.25,1.25,0.5,0.0,0.5,2.6,0.0,1.0,0.0,0.0,0.00845634422991356
16,0.75,0.25,1.5,0.25,0.0,4.0,0.0,0.75,0.0,0.0,-3.529784762031249e-06
17,1.0,0.0,0.5,0.75,0.0,3.4000000000000004,1.25,0.0,0.0,0.0,0.008198383501243332
18,0.5,0.0,0.5,0.0,0.25,2.2,0.0,1.75,0.5,0.0,0.00035236816110888154
19,0.0,1.5,0.25,0.25,0.5,4.4,0.25,0.5,0.25,0.5,0.05993301337780909
20,0.0,1.0,0.0,0.25,0.5,4.4,0.25,0.0,1.5,0.25,0.20894278708696715
21,1.5,0.5,1.0,0.0,0.25,4.0,0.25,0.25,0.0,0.0,0.0009495869934840679
22,0.5,1.0,0.25,0.0,0.5,4.800000000000001,0.0,0.25,0.5,0.25,0.0773886420639134
23,0.5,0.5,0.75,0.0,0.0,1.8,0.25,0.5,0.5,0.0,0.019630194081824905
24,0.0,0.25,0.25,1.0,1.5,3.8000000000000003,0.5,0.0,0.5,0.0,0.29601738090160074
25,0.0,0.75,0.0,1.0,0.5,3.2,0.25,0.0,0.0,0.25,14.200760017013751
26,1.0,0.25,0.25,0.75,0.25,4.0,0.25,0.0,0.5,0.25,0.052823719900615844
27,0.0,0.25,0.5,0.5,0.0,3.6,0.25,0.25,0.5,0.25,0.04694530843106971
28,0.25,0.25,0.25,0.5,0.25,3.6,1.75,0.5,0.0,0.25,0.021672312742937266
29,0.0,0.5,0.0,0.5,0.0,4.4,0.75,0.25,0.25,0.0,1.055601312496832
30,0.0,0.0,1.25,0.0,0.5,3.8000000000000003,0.25,1.25,0.0,0.5,8.043967131629366e-05
31,0.5,0.25,0.25,0.0,0.25,3.4000000000000004,0.75,0.75,0.25,0.25,0.03529997359604482
32,0.25,0.0,0.0,0.25,0.0,2.0,0.75,1.25,0.25,0.75,0.00438246675990013
33,0.25,0.5,0.0,0.0,0.0,2.0,0.25,1.5,0.75,0.0,0.0010578772891000233
34,1.0,0.0,0.0,1.5,0.25,4.800000000000001,0.0,0.0,0.5,0.5,0.056600920445520286
35,0.5,0.5,1.0,0.25,0.25,3.2,0.25,0.25,0.0,0.5,0.052734236561612094
36,0.75,0.0,0.0,1.0,0.0,3.2,0.25,0.5,1.0,0.0,0.012021956699321584
37,0.0,1.0,1.25,0.0,0.75,2.2,0.0,0.25,0.25,0.5,0.027108118694545134
38,1.0,1.25,0.0,0.75,0.0,2.4000000000000004,0.0,0.25,0.25,0.25,0.08666737859395551
39,0.25,0.25,0.75,0.0,0.0,1.0,0.25,0.0,0.5,1.75,0.011274615915897465
40,0.25,0.25,0.5,0.25,0.0,2.0,0.25,0.25,0.5,0.75,0.03891333690653638
41,0.0,0.5,1.25,1.5,0.0,3.2,0.0,0.0,0.75,0.0,0.004829968831284952
42,0.0,0.5,0.5,0.5,0.0,3.2,0.0,1.25,1.0,0.25,0.00019682315531250921
43,0.5,0.5,0.0,0.0,0.5,3.0,1.25,0.5,0.0,0.0,0.062270547223181656
44,0.0,0.25,0.0,0.0,0.0,1.8,0.25,2.75,0.0,0.0,7.840243243537723e-06
45,0.0,0.75,0.25,0.25,0.0,1.6,0.25,0.25,0.25,0.75,0.20332778027223647
46,0.75,0.0,0.25,1.0,0.0,1.4,1.25,0.5,0.0,0.0,0.011486740059355077
47,0.0,1.0,0.25,0.25,0.25,3.2,1.25,0.0,0.25,0.25,0.7437640783341094
48,1.25,0.0,0.0,0.25,1.25,2.6,0.0,0.25,0.5,0.0,0.024758548379194615
49,0.5,0.0,0.5,0.0,0.0,2.6,0.0,1.25,0.75,0.25,0.0009321128028688592
50,0.0,0.0,0.25,0.0,0.5,2.0,0.75,0.75,1.25,0.0,0.0031694645173378534
51,0.0,0.0,0.5,0.75,0.0,2.6,0.0,0.0,0.75,1.75,0.013872648655188282
52,0.25,1.5,0.0,0.0,0.0,2.8,1.25,0.0,0.5,0.0,0.9939105766704633
53,0.75,0.25,0.5,0.0,0.5,2.0,0.0,0.5,0.75,0.0,0.011489997313473456
54,0.75,0.0,0.0,1.25,1.0,4.0,0.25,0.25,0.0,0.0,0.059534049014064006
55,2.75,0.0,0.0,0.0,0.0,3.8000000000000003,0.25,0.25,0.25,0.0,0.0006447235483918936
56,1.5,0.75,0.0,0.0,0.0,4.800000000000001,0.25,0.25,0.75,0.0,0.01215217959752311
57,0.5,0.5,0.0,0.0,0.5,4.800000000000001,0.0,0.25,1.5,0.5,0.09266583639007622
58,0.0,0.25,0.0,0.5,1.5,4.0,0.25,0.25,0.25,0.25,0.658846059129391
59,0.0,0.0,0.0,1.0,0.25,4.800000000000001,0.5,0.25,0.25,0.25,0.949721264875349
60,1.0,0.0,0.25,0.0,0.25,1.0,0.5,0.0,0.0,1.75,0.010087441127443905
61,0.5,1.0,0.75,0.0,1.0,4.0,0.25,0.0,0.0,0.25,0.1120319907904179
