,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
0,0.75,0.75,1.5,0.0,0.25,3.6,0.0,0.0,0.25,0.0,0.005704670902684925
1,0.5,0.0,0.5,0.0,1.75,1.6,0.0,0.25,0.0,0.5,0.013048521812935107
2,0.25,0.25,0.0,0.25,0.25,3.0,0.5,0.25,0.25,0.75,0.5975960008169137
3,0.25,1.5,0.0,0.25,0.5,1.4,0.0,0.25,0.25,0.25,0.639837576978123
4,0.0,0.25,1.25,0.75,0.5,4.6,0.0,0.5,0.25,0.25,0.0037151179866294843
5,1.0,0.75,0.0,0.25,0.25,1.8,0.75,0.0,0.25,0.0,0.1193510743865849
6,0.5,0.5,1.75,0.0,0.25,2.2,0.5,0.0,0.25,0.0,0.0033511315990687757
7,0.0,0.25,0.5,0.75,0.25,1.8,0.25,0.5,0.75,0.5,0.008579153410322792
8,0.75,0.0,0.0,0.0,1.0,3.0,0.0,1.75,0.5,0.0,0.00110357531354785
9,0.0,0.5,1.5,0.75,0.0,3.8000000000000003,0.25,0.5,0.0,0.0,0.00026127948437121794
10,0.25,1.5,0.0,0.0,0.25,3.2,1.25,0.5,0.0,0.25,0.11094034165851363
11,0.5,0.25,0.25,1.25,0.25,3.8000000000000003,0.0,1.0,0.0,0.0,0.020191619678013376
12,0.0,0.0,0.5,0.0,0.0,3.4000000000000004,0.25,1.25,0.0,1.25,0.000977980374168943
13,0.25,0.0,0.0,0.0,1.25,4.4,1.75,0.0,0.25,0.25,0.11294374231544624
14,0.75,0.0,0.75,0.75,0.0,4.800000000000001,0.0,1.5,0.0,0.25,0.0027151262509697766
15,0.0,0.25,0.5,0.0,0.0,4.0,2.0,0.0,0.5,0.75,0.003779663646258904
16,0.0,1.75,0.5,0.0,0.75,3.4000000000000004,0.25,0.75,0.0,0.0,0.002782769065665727
17,0.25,0.0,0.0,1.75,0.0,3.2,0.0,1.5,0.25,0.25,0.0019045809801450644
18,0.0,0.0,0.5,0.25,1.75,3.4000000000000004,0.0,0.75,0.25,0.25,0.0017990857548759688
19,0.5,0.0,1.5,1.25,0.0,1.2,0.25,0.25,0.0,0.0,0.00039878546052893874
20,1.5,0.0,0.0,1.25,0.0,2.0,0.75,0.0,0.0,0.0,0.004857527628745207
21,0.0,0.0,0.25,0.0,1.0,4.6,0.0,0.25,0.0,2.25,0.15785112455115108
22,0.0,0.5,0.0,0.5,1.5,3.8000000000000003,1.25,0.0,0.25,0.0,0.5158824727861443
23,0.0,1.0,0.75,0.25,0.0,4.4,1.0,0.25,0.0,0.5,0.011391264295824297
24,0.25,0.75,0.25,0.0,0.0,1.8,1.25,0.5,0.25,0.0,0.0296784300413786
25,0.0,0.25,0.25,0.0,0.0,1.4,1.25,0.5,0.0,1.25,0.013635383461550151
26,0.0,0.0,1.25,1.0,0.0,1.8,0.5,0.0,0.25,0.25,0.007774672397501554
27,1.0,0.0,0.75,0.0,0.25,2.6,0.0,0.25,0.75,0.5,0.003627383415105805
28,1.25,0.25,0.0,0.25,1.0,4.4,1.0,0.0,0.0,0.0,0.006287595635753653
29,1.0,0.25,0.0,0.75,0.0,1.6,0.75,0.25,0.25,0.75,0.05018381868540564
30,0.0,0.75,0.0,0.75,1.0,3.2,0.25,0.25,0.75,0.0,0.5533662967115972
31,0.0,0.25,0.0,1.5,0.25,1.0,0.25,0.0,1.0,0.0,0.25139118458280424
32,0.0,0.0,0.25,0.25,1.0,4.4,1.0,0.25,0.5,0.0,0.13074050378308338
33,2.75,0.0,0.75,0.0,0.0,4.4,0.0,0.0,0.0,0.0,9.42367538200967e-07
34,0.25,0.0,0.25,0.25,0.5,3.6,0.0,0.0,2.0,0.25,0.00883163811858999
35,0.0,0.5,1.0,0.25,0.25,2.8,0.5,0.0,1.0,0.25,0.00851904090979325
36,0.75,0.0,0.5,0.25,0.5,2.6,0.5,0.5,0.25,0.0,0.04387639787832823
37,0.25,0.0,0.25,1.0,0.5,2.2,0.75,0.25,0.75,0.25,0.0735318076880229
38,0.0,1.25,0.5,0.0,0.25,1.8,0.5,0.25,0.25,0.75,0.04347778324694288
39,0.5,0.25,0.75,0.0,0.0,2.6,0.0,0.75,1.25,0.25,0.0024094189461526575
40,0.0,0.0,1.0,0.0,1.25,3.4000000000000004,0.0,1.0,0.0,0.5,0.0033885953625790977
41,0.5,0.5,0.25,0.0,0.5,3.6,0.25,0.25,0.75,0.5,0.07924152962537012
42,0.25,0.25,1.0,0.0,0.0,2.2,0.5,0.25,0.25,0.75,0.05890489809990923
43,0.0,0.0,0.25,0.5,0.25,4.2,1.0,0.5,0.25,1.0,0.030196297620758955
44,0.25,0.0,0.75,0.0,0.0,4.6,0.25,0.75,0.5,0.5,0.0054021053545464945
45,0.0,0.0,0.0,0.25,0.0,2.4000000000000004,2.75,0.0,0.5,0.0,0.07626976863921224
46,0.0,0.0,0.0,0.25,1.0,2.0,1.0,1.25,0.25,0.0,0.002065988322314942
47,0.75,0.0,0.25,0.0,0.0,3.2,0.5,0.0,0.25,1.0,0.05208415760236717
48,0.25,0.25,0.0,0.0,0.0,3.8000000000000003,0.75,0.5,0.0,1.25,0.08202605182620909
49,0.0,0.75,0.75,0.5,0.0,3.0,0.0,0.75,0.0,0.5,0.0037235539721074138
50,1.0,0.75,0.5,0.0,0.0,3.8000000000000003,0.25,1.0,0.0,0.25,0.0019418592681936932
51,0.0,0.5,0.25,0.25,0.25,4.2,1.25,0.5,0.25,0.75,0.04125218946337846
52,0.0,0.25,1.0,0.0,0.0,3.0,0.0,0.5,1.75,0.0,0.0003183069924277694
53,0.25,0.75,1.0,0.0,0.25,4.800000000000001,0.25,0.0,0.0,0.25,0.027980285629272142
54,0.0,0.0,0.0,1.25,0.0,2.6,0.25,1.75,0.0,0.5,0.0036931161003453394
55,0.25,2.0,0.0,0.5,0.5,4.4,0.5,0.0,0.25,0.0,4.431612794521946
56,0.0,0.5,0.25,0.25,0.0,2.8,1.25,0.25,0.75,0.25,0.09666348874963862
57,0.5,0.75,0.25,0.5,0.25,1.2,0.25,0.0,0.0,0.75,0.12441568587818841
58,0.0,0.25,0.25,0.5,1.0,2.8,0.25,0.25,0.5,0.25,0.19146823179497774
59,0.25,0.75,0.5,0.0,0.5,4.2,0.5,0.0,0.75,0.75,0.048594864224465385
60,0.0,0.5,0.5,0.0,0.0,2.4000000000000004,0.75,0.75,0.25,0.75,0.007003266837861403
61,0.0,0.0,0.25,0.75,0.5,2.8,1.75,0.5,0.0,0.0,0.02266033722505929
62,0.25,0.0,0.0,1.25,0.5,4.4,0.25,1.25,0.0,0.0,0.014147519768711009
63,0.25,0.5,0.25,0.0,0.0,3.2,1.25,0.5,0.0,0.0,0.034615860147039414
64,0.75,0.75,0.0,0.0,0.0,1.2,0.0,0.0,2.5,0.0,0.005844987065110247
65,0.0,0.0,0.0,0.5,0.5,1.4,1.75,0.25,0.25,0.5,0.16979785349949583
66,0.5,0.25,0.0,0.0,0.0,4.800000000000001,0.0,0.5,1.0,0.25,0.03837538348179796
67,0.5,1.25,0.25,0.0,0.25,3.4000000000000004,0.25,0.5,0.25,0.0,0.04322837080316892
68,0.5,0.5,0.0,0.25,0.25,3.8000000000000003,0.25,1.75,0.0,0.0,0.027166436823214124
69,0.25,0.0,0.25,0.0,0.0,4.2,0.25,0.75,0.25,1.25,0.028070331300578417
70,0.0,0.25,0.25,0.0,0.0,1.8,1.0,0.5,1.0,0.5,0.009932909262121543
71,0.5,0.0,1.5,0.0,0.0,4.2,0.0,0.25,0.5,1.0,0.0007936421630425018
72,1.25,0.0,0.5,0.0,0.0,1.4,0.0,0.5,0.75,0.75,0.0008925546310364599
73,0.25,0.25,0.25,0.5,0.5,2.0,0.25,0.25,1.25,0.0,0.04543724966457098
74,1.0,0.0,0.5,0.0,0.25,2.6,0.0,1.25,0.5,0.25,0.0003866595967899891
75,1.0,0.25,0.25,0.25,0.75,2.8,0.0,0.25,0.0,0.25,0.02971127017649271
76,0.25,0.0,0.25,0.75,0.25,2.2,0.0,0.5,0.0,0.5,0.04539622133529625
77,0.0,0.0,0.25,2.75,0.0,2.6,0.75,0.0,0.25,0.0,0.1321028686811938
78,0.25,1.75,0.0,0.75,0.25,4.6,0.25,0.0,0.25,0.0,4.1777102835450375
79,0.25,0.25,1.25,0.25,0.0,3.6,0.0,1.25,0.0,0.25,5.3099166798908074e-05
80,0.75,1.0,0.25,0.25,0.0,2.4000000000000004,0.0,0.0,0.25,1.5,0.04169512835667574
