,x0,x1,Target,Hypothesis
0,2.9276464752503086,2.733105566519,-0.6982304674184722,Good
1,-0.7091926750922655,14.371583497785,-68.80909485195713,Global
2,6.554693983283169,14.803050046386943,-206.5264278008214,Global
3,-1.8775180714291824,2.0537557326574225,-61.70981262115219,Global
4,8.625607034348503,1.0295777696568043,-4.033429172289643,Global
5,3.641592653589793,1.775,-1.5936216129169074,Good
6,2.917195756350652,2.6997408135383716,-0.6977915229029916,Good
7,2.6467254904902786,1.8953330620095432,-2.1854113332347262,Good
8,3.6012669736610663,2.775,-2.08548280732012,Good
9,-5.0,10.367122107250546,-59.239399577580436,Global
10,10.0,4.638732852389517,-4.6189045937274695,Global
11,-5.0,15.0,-17.50829951577817,Global
12,10.0,0.0,-10.960889035651505,Global
13,6.071822016425817,0.0,-20.596321716475288,Global
14,2.7028722474908893,2.7725518095735886,-1.3242887595787225,Good
15,3.127808833204273,2.5232162309767987,-0.45517833456750356,Good
16,3.202928696125386,2.231523121876028,-0.4159587798452434,Good
17,2.977815981034816,2.3191668061245894,-0.5339501928414464,Good
18,3.482977822244399,2.255761005135055,-1.0058028562758798,Good
19,10.0,2.5428560400249913,-2.15483319296817,Global
20,7.862169757968515,3.9677127314595593,-16.148250644095626,Global
21,1.8953753237468918,6.40110258160997,-15.661530532451462,Global
22,10.0,7.170595586188377,-19.31235533866868,Global
23,2.8216394713495503,0.0,-7.325333040719294,Global
24,3.1896679979264153,1.9626745695262118,-0.4846792288173941,Good
25,3.1633928513389793,1.775,-0.6335162254029056,Good
26,3.36479749034957,5.060172989012158,-9.35514573070143,Global
27,10.0,1.4974238422179322,-4.209769563324065,Global
28,9.010654235560581,2.2388999940240977,-1.2178541410188422,Global
29,2.165076898843873,4.420577629528306,-6.2133833227840904,Global
30,8.18803870151487,1.9505065427385797,-6.954799078369987,Global
31,3.0688504997554324,2.1077009964144406,-0.473775696644459,Good
32,3.1206838128414978,2.362950421444565,-0.40511104589710434,Good
33,3.134298127833824,2.775,-0.6424796838150683,Good
34,3.1944761812262294,2.111235400677892,-0.42641170834048386,Good
35,9.504111345856721,3.1956874818393874,-0.8544386052439982,Global
36,9.446736171388665,2.550139498244668,-0.4034006238620736,Global
37,9.339871585642676,1.9031896430284507,-0.683600419181857,Global
38,9.41106726756839,2.2899952665270686,-0.4288795362880868,Global
39,9.4821664930039,2.751386945322827,-0.4654754128966038,Global
40,9.377398236822025,2.4920221731693566,-0.4118775970700047,Global
41,9.430869196016605,2.4338097265151872,-0.4002122525149988,Global
42,3.144720372545281,2.294099442068691,-0.39839818245213565,Global
43,9.39675447997584,2.407692774947893,-0.4035732918440935,Global
44,9.383462617427849,2.5814819719840614,-0.4259939394525818,Global
45,9.464141641390803,2.5090643824506755,-0.4053260665955026,Global
46,3.1442532659971794,2.288455751408384,-0.3981625165334736,Global
47,9.387141050908747,2.364552398671077,-0.4109099666899787,Global
48,3.144098927855478,2.2837779548740844,-0.39803268417289506,Global
49,9.45453093864505,2.5092583508987985,-0.40221897304830306,Global
50,3.144147810856608,2.2787843091441338,-0.397952066649273,Global
51,3.144578768848743,2.2720609149092073,-0.39793054207880657,Global
52,9.402338132743212,2.4470687221254144,-0.4003870344657289,Global
53,9.451868656131516,2.51426082256599,-0.40167682607235333,Global
54,3.135576547960454,2.3383560125622846,-0.40150207555781575,Global
55,3.1501482030376353,2.2278108642189953,-0.39988117513083177,Global
56,9.393642053603099,2.41233125752449,-0.4038757946033789,Global
57,3.040074831276279,2.499404824069002,-0.4680322521848612,Good
58,3.0991436668163,2.2981056048003126,-0.4066418429812222,Good
59,9.445956718815154,2.5164441538765567,-0.4005940019762378,Global
60,9.399547525073114,2.50425636613321,-0.403489289698185,Global
61,3.1508198272931667,2.231041961986344,-0.3996483841447397,Global
62,9.399851827777088,2.3854807252602486,-0.4055725260881816,Global
63,3.1490830822989695,2.2420776713609802,-0.3988904920336314,Global
64,3.1744795797631893,2.3817653733714166,-0.4205755724231489,Good
65,3.1459266704442146,2.1626180374500588,-0.4098595128310299,Good
66,9.44911495790333,2.506831360002149,-0.40085685698977896,Global
67,9.402864063342731,2.5052417403327305,-0.4025610609571556,Global
68,9.439459148189888,2.454555816860398,-0.40000165716787917,Global
69,3.141302255831555,2.286377469019569,-0.398012107157166,Global
70,9.396822708048052,2.429688313944346,-0.40211574771325337,Global
71,3.123786903412121,2.2438824120355214,-0.40143847627977364,Good
72,3.1343466188934594,2.2774682366387866,-0.39814960866323745,Good
73,9.449704025072673,2.5386594401303455,-0.40268094273472355,Global
74,9.405333686663376,2.5101719557058226,-0.40235728496388595,Global
75,3.1386293224177524,2.311545865953979,-0.3991014670332364,Global
76,9.434516996641374,2.4377634258713163,-0.40040969579899954,Global
77,3.149270808672185,2.2458293110786345,-0.3987081939317194,Global
78,3.144816121233673,2.2656850512678504,-0.39798351742319493,Good
79,3.1379371549624584,2.272587874695876,-0.39797922887611303,Good
80,9.398293878925015,2.4253528844454553,-0.4020052951949746,Global
81,9.44780763938441,2.532312611850098,-0.40186376946590785,Global
82,3.1357683451867415,2.3264361434276624,-0.40024885794526976,Global
83,9.435220416592932,2.4477011128376747,-0.3997156396382783,Global
84,9.40606230154256,2.5037118627293915,-0.40154513154912974,Global
85,3.1506854038128354,2.269690344042177,-0.39828743272040973,Good
86,3.1360537051081168,2.2831028538496247,-0.39804893655851614,Good
87,9.400267573867296,2.424328180451767,-0.401675960825822,Global
88,9.446162156881439,2.5317522346897285,-0.4015769392473847,Global
89,3.1531037116398246,2.2228015140978097,-0.40039308848225863,Global
90,3.134644004222714,2.32892986242188,-0.400471871409326,Global
91,9.435890659939268,2.4488722551971533,-0.3997417365518739,Global
92,3.1410515734092677,2.2670136409699237,-0.39795946389624576,Good
93,3.141121755316849,2.268201079560455,-0.3979397765260138,Good
94,9.405482753911068,2.4892927864285226,-0.40060626699954055,Global
95,9.435129695897128,2.4509390449326807,-0.3994781067239846,Global
96,9.418306653042222,2.5263023284374144,-0.40130961337194576,Global
