x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,Value,Timestamp
-9.010554313858544,-8.903825987567453,-9.261459519280926,-8.828351113844189,-9.300581353499968,-9.543824522849508,-8.735615861622325,-9.193970006723875,-9.871581238956018,-8.6203858478465,-8.878882227825612,-8.687030336858037,-9.37787948747949,-9.0740511618866,-9.03964468531305,-8.80191311688407,-8.573207857663224,-9.111086679456035,-9.481165096002002,-8.696513377135162,577.0258256249555,37
-8.751731989680273,-8.986016085667812,-8.881580870160715,-9.335411945919407,-9.463221618316608,-8.946713837184191,-9.358690941573425,-8.536751496269822,-9.19971480121854,-8.518241232429876,-9.047470612858978,-9.14657514248312,-9.22088580137701,-9.38743851811666,-9.003746017379601,-8.627359722244666,-9.055399562159815,-9.72171602902374,-8.914794782889587,-9.223126003456212,568.3109988524036,70
-8.902512450387032,-9.351005673836976,-8.555689639796388,-9.078822638910959,-9.574776865966436,-9.022056256528288,-9.0334902527646,-8.734894919999428,-8.630856776205025,-8.919227255251384,-8.868497422851151,-8.96245697979904,-8.835304915972202,-8.767173681311466,-8.809116485645049,-8.807438754256319,-8.654019062657897,-8.816972235836253,-9.001648986256656,-8.95715540670238,418.9150626278254,75
-8.532446140029897,-8.732303145177417,-8.555115756173587,-9.237524575066669,-9.434933435773312,-8.53040189323494,-9.496685421352629,-8.862771421324062,-9.06949041168232,-9.210495711170383,-9.382635517750897,-9.335248959187297,-8.993097401690456,-8.824011622053874,-8.875874011527698,-9.382809501904193,-8.325611907831286,-9.392513342424637,-8.908097668546763,-8.684721097809799,535.6362885008137,76
-8.885122140391825,-8.593466601534912,-9.418170142464156,-9.535123380551441,-8.701333108979458,-8.976627724797423,-8.852045504407785,-9.185842413975282,-8.934426031584357,-9.222576178572973,-9.02165315152131,-9.453646394015086,-8.733086373690124,-8.165656888709895,-9.60199296637681,-8.767174795248856,-9.37043177889941,-9.459076730095864,-8.619533312906546,-8.568026762717748,562.4010128051635,78
-8.838053394384838,-9.033189881949767,-8.89206444018027,-8.898780744852061,-9.010810483050635,-9.04660807572742,-8.963115700978811,-8.987917667679932,-8.856304309384427,-9.13768273133377,-9.069671254854496,-8.869690673260113,-8.830620901251704,-8.938635463554165,-8.790712672056106,-8.758969995870169,-8.87126966990368,-9.0658760273746,-8.899878222473944,-9.023888749988402,418.834590451058,36100
-8.838053394384838,-8.891363723010393,-8.89206444018027,-8.898780744852061,-9.010810483050635,-9.04660807572742,-8.963115700978811,-8.987917667679932,-8.856304309384427,-9.13768273133377,-9.069671254854496,-8.869690673260113,-8.830620901251704,-8.938635463554165,-8.790712672056106,-8.758969995870169,-8.87126966990368,-9.0658760273746,-8.899878222473944,-9.023888749988402,412.0975965510108,68133
-8.838053394384838,-9.033189881949767,-8.89206444018027,-8.898780744852061,-9.010810483050635,-9.04660807572742,-8.963115700978811,-8.987917667679932,-8.856304309384427,-9.13768273133377,-9.069671254854496,-8.869690673260113,-8.830620901251704,-8.925962318604746,-8.790712672056106,-8.758969995870169,-8.87126966990368,-9.0658760273746,-8.899878222473944,-9.023888749988402,418.2525661649543,95990
-6.740407434689659,8.164052085584192,5.247888057283809,-2.3835556567592606,-8.328320493432912,5.557200294453944,-0.307912024993545,1.8173572743186899,8.62416191442814,9.689427341207558,0.2248172504124053,-7.890329132167719,-8.580185426737604,-4.072333587319601,-8.007347738700526,-5.325680551844715,-1.5292647217676585,5.797661370619645,-1.0756762566291531,1.4891227090534098,216.7168411762252,96104
-8.941643784477673,-9.034963991899115,-9.060739999604465,-9.082963817645693,-9.048924571921585,-9.106620204544331,-9.034189292821672,-9.024618856637733,-8.817592618527108,-9.178089325574494,-9.028249624535398,-8.381829723520895,-9.12147400286046,-8.798960583619571,-9.064975918560851,-8.75126956125556,-8.676920429435269,-9.081471903685248,-8.962424174349838,-9.06904781016404,454.08853919727943,130334
