,Good,Poor,Weak
0,1033.6251085358358,631726.7948702724,14445.869121297612
1,922.6172462325754,540161.1944310586,12886.114364606885
2,601.3425098265452,301671.15579222795,6881.102240359455
3,474.17428138481824,261094.7633229346,6530.916157990565
4,453.4046807139047,205804.71989577552,5108.712440854024
5,453.4046807139047,655326.4188736642,5108.712440854024
6,453.4046807139047,660197.1502302276,5108.712440854024
7,453.4046807139047,462285.36916222057,5108.712440854024
8,453.4046807139047,453031.5974863518,5108.712440854024
9,453.4046807139047,484656.96662145713,5108.712440854024
10,453.4046807139047,524193.45699227595,5108.712440854024
11,453.4046807139047,524193.45699227595,5108.712440854024
12,453.4046807139047,524193.45699227595,5018.657901289578
13,444.9119959943716,524193.45699227595,5018.657901289578
14,423.02602109778866,524193.45699227595,5570.962880594054
15,423.02602109778866,524193.45699227595,6905.069033844405
16,439.38639258020106,524193.45699227595,7055.912542598317
17,439.38639258020106,551506.0975471408,7055.912542598317
18,439.38639258020106,477048.7633886984,8494.914472812887
19,425.1725631938448,494038.63535407645,8519.880717606582
20,448.3020850441888,475700.93860244594,9861.195669209248
21,402.8219604041501,435533.87219646695,9861.195669209248
22,397.94816064814336,428329.3204436576,10059.35341579101
23,397.94816064814336,428329.3204436576,10063.079249436492
24,397.94816064814336,435150.15652258164,10063.079249436492
25,354.2886094805404,450582.8793563966,8658.427767498017
26,353.10043036314016,467718.8918703351,8581.70231870577
27,237.1376222583581,484047.7607244781,8713.007353368279
28,237.1376222583581,538465.8947019622,6921.5752029319365
29,240.99519479704824,514105.7912543523,12037.234012999459
30,247.9028871702183,480174.2105335628,12290.659620272485
31,247.9028871702183,481040.7411050719,11166.83689718985
32,247.9028871702183,480734.9430395145,10610.817699938898
33,254.49494257938224,467081.54049472196,10182.95384855552
34,258.73071720391124,434094.0991420491,10509.018029617386
35,258.73071720391124,401077.19067276426,9575.805207843203
36,282.7079516817443,369870.0290905289,9559.534555418539
37,270.93157868512304,307964.4939524052,9551.563539722552
38,270.93157868512304,324936.58667004044,9551.563539722552
39,300.0807429879721,286721.2873894507,9494.523833829906
40,306.44637062071945,233774.75702002697,9830.959183940337
41,306.44637062071945,196057.062861094,9608.692529690228
42,306.44637062071945,192928.35282472073,8707.969385433864
43,260.32212931089316,197061.72007394963,7948.574423366716
44,193.50094168044924,189202.35501772762,8228.299778754825
45,178.89396542293784,178685.388383654,7746.676866082108
46,178.89396542293784,178685.388383654,7620.5291657835
47,186.75955352794713,170709.82285318433,7303.554039403038
48,186.75955352794713,172121.91775291276,7218.535063313428
49,189.33592344284233,155019.50241408945,7269.104498379115
50,189.33592344284233,156648.1339765665,6998.327604282052
51,196.3271409346424,158586.10889299135,7024.0970495556385
52,196.3271409346424,139809.32848927722,7092.101274914583
53,196.3271409346424,136867.27569365592,7089.531010843477
54,173.02670694978067,140072.29958796108,6651.242424218142
55,180.29317731101412,129117.15732824901,6698.8595929749945
56,172.54612608276992,131966.99402245125,6800.548758479772
57,172.41455875027287,125730.15240475489,6647.963066267406
58,173.19472317962365,129266.10732579038,5321.681189246623
59,183.90116837753624,129015.05200480521,5244.304355217481
60,183.90116837753624,121749.16846238582,5187.287472772816
61,181.59277663473205,122603.65857117291,5218.781658205626
62,181.59277663473205,124977.29399900812,5272.048409461311
63,181.59277663473205,125327.6608659003,5272.048409461311
64,181.59277663473205,125417.59383018264,5313.0852568763885
65,180.8552745908887,125337.85560382862,5272.277598938737
66,180.8552745908887,125091.0709973628,5179.713650012744
67,180.8552745908887,126393.19284030912,5188.664059240002
68,180.8552745908887,117726.70202889093,5023.6787906467125
69,181.99782410615867,118004.42822899848,4973.197095590896
70,181.99782410615867,117499.46831913698,4915.514650633141
71,184.18149537892802,117293.26691978356,5050.68509358071
72,184.54111767470124,98079.40185717492,4904.2612437658345
73,184.54111767470124,98262.09336502361,4914.235160451578
74,188.67609506185374,97779.69991836233,4947.23397710064
75,123.6323941262918,97174.79029605775,5088.488589934021
76,135.7659709544771,97082.44603076445,5206.93096135576
77,135.7659709544771,64349.61975712802,4782.379370829551
78,132.61621884830163,64816.73214480458,5242.049013801152
79,132.80731625158228,60510.03105244349,5412.236864342953
80,132.80731625158228,53858.28044505042,5104.79149115721
81,132.80731625158228,53954.403348737,5102.379403631683
82,135.3940346415566,50255.50525391114,5102.379403631683
83,135.3940346415566,49700.314835475205,5101.325738725933
84,135.6333085565169,39649.842693346705,5126.506329674124
85,135.6333085565169,40706.24229817793,4885.774497658617
86,135.6333085565169,40706.24229817793,4552.953498513009
87,135.6333085565169,40647.01957874851,4510.702352334828
88,135.6333085565169,40146.35857278374,4502.001035786814
89,135.20241069256232,39326.73812373193,4434.886545837138
90,135.20241069256232,35738.90275410052,4255.879474267252
91,135.20241069256232,36585.41082963361,4255.879474267252
92,135.20241069256232,35991.33898648008,4280.365919318559
93,135.20241069256232,35374.00799159382,3964.123908322216
94,137.62322594706527,34899.69807612278,3958.1495377872084
95,137.62322594706527,33636.997561766955,4045.4557022486056
96,137.62322594706527,33797.66736778727,4045.4557022486056
97,137.62322594706527,34062.21220515182,3936.511685335853
98,136.18416139785825,32959.373022808344,3904.282190960622
99,136.18416139785825,29328.03065461275,3580.98697042885
100,136.18416139785825,25305.52056923678,3536.905373856984
101,136.18416139785825,25490.539110555645,3541.7094444823865
102,131.22529787319283,26064.621650359186,3541.7094444823865
103,131.22529787319283,26416.86543654486,3541.7094444823865
104,131.22529787319283,26465.706412223255,3541.7094444823865
