,No Hypothesis
0,12.851069629853821
1,12.851069629853821
2,12.851069629853821
3,12.851069629853821
4,12.851069629853821
5,12.851069629853821
6,12.851069629853821
7,12.851069629853821
8,12.851069629853821
9,12.851069629853821
10,7.473982354990337
11,7.473982354990337
12,7.473982354990337
13,0.9827334820275827
14,0.9827334820275827
15,0.9827334820275827
16,0.9827334820275827
17,0.9827334820275827
18,0.9827334820275827
19,0.9827334820275827
20,0.9827334820275827
21,0.9827334820275827
22,0.9827334820275827
23,0.9827334820275827
24,0.9827334820275827
25,0.9827334820275827
26,0.9827334820275827
27,0.9827334820275827
28,0.9827334820275827
29,0.9827334820275827
30,0.9827334820275827
31,0.9827334820275827
32,0.9827334820275827
33,0.9827334820275827
34,0.9827334820275827
35,0.9827334820275827
36,0.9827334820275827
37,0.9827334820275827
38,0.9827334820275827
39,0.9827334820275827
40,0.9827334820275827
41,0.9827334820275827
42,0.9827334820275827
43,0.9827334820275827
44,0.8011460178030059
45,0.8011460178030059
46,0.8011460178030059
47,0.8011460178030059
48,0.8011460178030059
49,0.8011460178030059
50,0.8011460178030059
51,0.8011460178030059
52,0.8011460178030059
53,0.8011460178030059
54,0.8011460178030059
55,0.8011460178030059
56,0.8011460178030059
57,0.8011460178030059
58,0.8011460178030059
59,0.8011460178030059
60,0.8011460178030059
61,0.8011460178030059
62,0.8011460178030059
63,0.8011460178030059
64,0.8011460178030059
65,0.8011460178030059
66,0.8011460178030059
67,0.8011460178030059
68,0.8011460178030059
69,0.7988849427580282
70,0.7988849427580282
71,0.7976186815042077
72,0.7976186815042077
73,0.7976186815042077
74,0.7976186815042077
75,0.7976186815042077
76,0.7976186815042077
77,0.7976186815042077
78,0.7976186815042077
79,0.7976186815042077
80,0.7976186815042077
81,0.7976186815042077
82,0.7963986438200328
83,0.7963986438200328
84,0.7963986438200328
85,0.7963986438200328
86,0.7963986438200328
87,0.7963986438200328
88,0.7963986438200328
89,0.7958445215316847
90,0.7958445215316847
91,0.7958445215316847
92,0.7958445215316847
93,0.7958445215316847
94,0.7958445215316847
95,0.7958445215316847
96,0.7958445215316847
97,0.7958445215316847
98,0.7958445215316847
99,0.7958445215316847
100,0.7958445215316847
101,0.7958445215316847
102,0.7958445215316847
103,0.7958445215316847
104,0.7958445215316847
