,No Hypothesis
0,20.845978391349444
1,20.50622221327325
2,20.282828485029988
3,20.061541215899172
4,19.832527924548582
5,19.73688600072457
6,19.42677447215793
7,19.300230229607557
8,19.01759898780659
9,18.907744090588963
10,18.76434999627311
11,18.724925161850564
12,18.61276234192026
13,18.16908915065351
14,18.076431406362413
15,17.924017461603853
16,17.850460181202102
17,17.801910245758194
18,17.66224907833876
19,17.440752526245053
20,17.204649564030277
21,17.063486750684113
22,16.870158020027056
23,16.661776837723515
24,16.573322107477853
25,16.432277151654244
26,16.291247166600463
27,16.141653739720088
28,15.884207746888537
29,15.697875593307245
30,15.651726788008892
31,15.492318114096674
32,15.344075001181038
33,15.178421017407185
34,15.088355966168226
35,14.907548660393013
36,14.748131419169898
37,14.576013092650838
38,14.494847348982498
39,14.390009972893237
40,14.230632121161129
41,14.099297710205278
42,13.997253215819539
43,13.914373437089107
44,13.848209644163143
45,13.761537912925192
46,13.643546140178524
47,13.603888836800348
48,13.496740217075965
49,13.424663544403423
50,13.324549572954156
51,13.281926498800097
52,13.247095275914191
53,13.247086110514303
54,13.247086110514303
55,13.171071440323631
56,13.133183972281778
57,13.047282847557645
58,12.952189602946044
59,12.952189602946044
60,12.895822003635766
61,12.849846334649065
62,12.800650885409214
63,12.740185566979955
64,12.740185566979955
65,12.701705528437014
66,12.694409556014211
67,12.683708092239712
68,12.668665976758055
69,12.663962564966196
70,12.66317711984654
71,12.636657824174685
72,12.619481637636845
73,12.588813163857713
74,12.543732326306213
75,12.520140787136704
76,12.504788049705043
77,12.504788049705043
78,12.504788049705043
79,12.489203639490224
80,12.489203639490224
81,12.489203639490224
82,12.489203639490224
83,12.489203639490224
84,12.489203639490224
85,12.489203639490224
86,12.489203639490224
87,12.489203639490224
88,12.489203639490224
89,12.489203639490224
90,12.489203639490224
91,12.478773218578931
92,12.478773218578931
93,12.478773218578931
94,12.478773218578931
95,12.478773218578931
96,12.478773218578931
97,12.478773218578931
98,12.478773218578931
99,12.478773218578931
100,12.478773218578931
101,12.478773218578931
102,12.478773218578931
103,12.478773218578931
104,12.478773218578931
105,13.928811336101939
106,13.928811336101939
