,g10_l1,g10_l10,g10_l2,g10_l3,g10_l4,g10_l5,g10_l6,g10_l7,g10_l8,g10_l9,g1_l10
0,619.2404216174112,620.4619030044297,620.4619030044297,620.4619030044297,620.4619030044297,620.4619030044297,620.4619030044297,620.4619030044297,622.8924852096268,620.4619030044297,620.4619030044297
1,256.08591406619763,256.50417607572564,256.50417607572564,256.50417607572564,256.50417607572564,256.50417607572564,256.50417607572564,256.50417607572564,257.9149778052132,256.50417607572564,256.50417607572564
2,202.78365973967504,203.27008569002228,203.27008569002228,203.27008569002228,203.27008569002228,203.27008569002228,203.27008569002228,203.27008569002228,203.5944774116384,203.27008569002228,203.27008569002228
3,187.78783317828672,188.01292270223405,188.01292270223405,188.01292270223405,188.01292270223405,188.01292270223405,188.01292270223405,188.01292270223405,188.02594375063,188.01292270223405,188.01292270223405
4,178.38764302694238,178.42472874786287,178.42472874786287,178.42472874786287,178.42472874786287,178.42472874786287,178.42472874786287,178.42472874786287,178.24207236861855,178.42472874786287,178.42472874786287
5,178.38764302694238,178.42472874786287,178.42472874786287,178.42472874786287,178.42472874786287,178.42472874786287,178.42472874786287,178.42472874786287,178.24207236861855,178.42472874786287,178.42472874786287
6,173.86697814850396,178.42472874786287,178.42472874786287,178.42472874786287,178.42472874786287,178.42472874786287,178.42472874786287,178.42472874786287,178.24207236861855,178.42472874786287,178.42472874786287
7,156.43012439668445,178.42472874786287,168.15127514973585,178.42472874786287,178.42472874786287,178.42472874786287,178.42472874786287,178.42472874786287,178.24207236861855,178.42472874786287,178.42472874786287
8,145.1841160761685,178.42472874786287,152.01493463765036,164.8622307849675,178.42472874786287,178.42472874786287,178.42472874786287,178.42472874786287,178.24207236861855,178.42472874786287,178.42472874786287
9,137.85437393898488,178.42472874786287,147.14446494011725,157.80023524632688,173.14735482311505,178.42472874786287,178.42472874786287,178.42472874786287,178.24207236861855,178.42472874786287,178.42472874786287
10,132.59887944163086,178.42472874786287,142.58958187506238,151.01856822394222,161.90483827731927,165.7609698307362,178.42472874786287,178.42472874786287,178.24207236861855,178.42472874786287,178.42472874786287
11,128.22766299476947,178.42472874786287,135.14365497673717,147.2874542061622,157.8140977495523,156.91513051208713,165.80808251167124,178.42472874786287,178.24207236861855,178.42472874786287,178.42472874786287
12,123.84736466280316,178.42472874786287,129.21320691654174,143.6163651708202,154.33573632075985,151.77982514760114,161.4785099657005,166.12113040896492,178.24207236861855,178.42472874786287,178.42472874786287
13,118.13665085066424,178.42472874786287,123.3732096650287,138.4484650172999,149.24636263486164,146.13146618752214,157.10051705688284,160.8693794472969,171.22154810287685,178.42472874786287,178.42472874786287
