,g10_l1,g10_l10,g10_l2,g10_l3,g10_l4,g10_l5,g10_l6,g10_l7,g10_l8,g10_l9,g1_l10
0,0.6810195560087406,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708
1,0.6810195560087406,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708
2,0.676742810442808,0.6843602314263196,0.6843602314263196,0.6843602314263196,0.6843602314263196,0.6843602314263196,0.6843602314263196,0.6843602314263196,0.6843602314263196,0.6843602314263196,0.6843602314263196
3,0.6473232153556705,0.6543522444374393,0.6543522444374393,0.6543522444374393,0.6543522444374393,0.6543522444374393,0.6543522444374393,0.6543522444374393,0.6543522444374393,0.6543522444374393,0.6543522444374393
4,0.6445450454812439,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241
5,0.6445450454812439,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241
6,0.0992759352732728,0.5366132105433108,0.5366132105433108,0.5366132105433108,0.5366132105433108,0.5366132105433108,0.5366132105433108,0.5366132105433108,0.5366132105433108,0.5366132105433108,0.5366132105433108
7,0.0639312398460139,0.4874639807358333,0.1833381922284945,0.4874639807358333,0.4874639807358333,0.4874639807358333,0.4874639807358333,0.4874639807358333,0.4874639807358333,0.4874639807358333,0.4874639807358333
8,0.0378167083551433,0.3281986891066137,0.1403323369766825,0.1542264333988908,0.3281986891066137,0.3281986891066137,0.3281986891066137,0.3281986891066137,0.3281986891066137,0.3281986891066137,0.3281986891066137
9,0.0282412069341166,0.142544865428523,0.0529552750494092,0.0940849851849605,0.1245741727192901,0.142544865428523,0.142544865428523,0.142544865428523,0.142544865428523,0.142544865428523,0.142544865428523
10,0.0159629687026829,0.081373614814086,0.026046029436976,0.0500026242492913,0.0790237003266341,0.0802313415631441,0.081373614814086,0.081373614814086,0.081373614814086,0.081373614814086,0.081373614814086
11,0.0086235930516667,0.0502103436804651,0.0225861313695947,0.0380386742814807,0.0429039126550494,0.0492059001532712,0.0513184179585888,0.0502103436804651,0.0502103436804651,0.0502103436804651,0.0502103436804651
12,0.0048969421709249,0.02895012249428,0.0113561223855975,0.019676769065477,0.0189152399522697,0.028020373466566,0.0286105483006671,0.0288080860683653,0.02895012249428,0.02895012249428,0.02895012249428
13,0.0039802422365569,0.0152548428489536,0.0067983740987124,0.0102124884115418,0.0126535136730485,0.0127071147638712,0.0156653658191055,0.018549166789842,0.0178845668139076,0.0152548428489536,0.0152548428489536
14,0.002144401943661,0.0104162475587983,0.0050219625048542,0.0062493985657255,0.0092625895359329,0.0104220476233099,0.0102717387461123,0.0102688454304156,0.0102488551097736,0.0104162475587983,0.0104162475587983
15,0.0013054752984465,0.0087562155239991,0.0030815502666055,0.0041124661184231,0.0074401907388479,0.0076306821590305,0.0081736031922563,0.0086088133956164,0.0085888230749745,0.0087562155239991,0.0087562155239991
16,0.0006075659025178,0.0048811089593821,0.0015118730395947,0.0026952148650786,0.0045327338187682,0.0045434296610978,0.0046856031033881,0.0043892062132254,0.0049200411570821,0.0048811089593821,0.0048811089593821
17,0.0003211307040046,0.00324363349542,0.0008215475298781,0.0018278465951164,0.0024441836736618,0.0027797360102,0.0029169832029058,0.0027523824189608,0.0029360818993437,0.00324363349542,0.00324363349542
18,0.0002412596810399,0.0017425060849343,0.0005087179326071,0.0008362001572833,0.0012922415813245,0.001704605428705,0.0013114235846503,0.0017382858414954,0.001744757133338,0.0017268542921091,0.0017425060849343
19,0.0001636154586534,0.0006680735712166,0.0002261495086827,0.0003869655181031,0.0007122586302044,0.0007022116577637,0.0006171513483691,0.0007218375451834,0.0007098990179851,0.0006707463421245,0.0006743928987153
20,0.0001472180874825,0.0001076285847228,0.0001228217186217,0.0001555902258546,0.0003153881348927,0.000281289454189,0.0002114429170095,0.0001475274641348,0.0001495630418102,0.0001047731637896,0.0001021585712768
21,0.0001290672429167,6.557431039118735e-05,0.0001218495767736,0.0001214363453658,0.0001309938050671,0.0001359101617261,0.0001574462551091,9.596410049297527e-05,8.435286432915001e-05,5.948323656460011e-05,6.0104296945199264e-05
22,0.0001219281578821,6.21383931745734e-05,0.0001072399094471,0.0001107637725153,0.0001134612549299,0.0001290354453393,0.0001332509855452,9.219403885280252e-05,7.569271550365739e-05,5.604731934798616e-05,5.65035416132633e-05
23,9.718128121367687e-05,5.139226453480261e-05,8.957909137485354e-05,9.286093187485486e-05,0.0001061432236054,0.0001195720483903,0.0001220364689255,6.07543090571348e-05,6.522266973176654e-05,4.530119070821535e-05,4.171635181869184e-05
24,9.091726103375148e-05,4.536886618689403e-05,6.888749832952511e-05,7.494070386519556e-05,9.484474433961549e-05,8.554873097266501e-05,8.662309871290573e-05,5.366854895548345e-05,5.908676175978331e-05,3.9860009455472776e-05,3.569295347078326e-05
25,4.897357977640441e-05,4.4146870394246695e-05,6.361965822670386e-05,6.89159621755935e-05,8.358469291104547e-05,8.171951151831826e-05,6.12887919293375e-05,4.663643130935824e-05,5.0920890917697926e-05,3.894678476247171e-05,3.447095767813592e-05
26,4.8246747109999577e-05,4.3216166626626045e-05,6.21243686422448e-05,6.89159621755935e-05,7.90442286211876e-05,7.592986280463436e-05,5.655327826389485e-05,4.285613972335447e-05,4.999018715007728e-05,3.801608099485107e-05,3.3540253910515274e-05
27,4.775959577173628e-05,4.311257780566205e-05,6.21243686422448e-05,6.716168892210212e-05,7.716633878542463e-05,7.592986280463436e-05,5.655327826389485e-05,4.2147026155140365e-05,4.514314943697807e-05,3.7912492173887067e-05,3.343666508955127e-05
28,4.62394831120817e-05,3.937025328101783e-05,6.0059520326779664e-05,5.1282687568481535e-05,7.191106078630701e-05,5.074344208201155e-05,5.190881767839311e-05,3.767686579203905e-05,4.013551403184788e-05,3.417016764924284e-05,2.969434056490705e-05
29,4.345492325471504e-05,3.7505265075287486e-05,5.965264758722162e-05,4.6486482053997375e-05,6.382486827328029e-05,4.358345340487736e-05,5.106095570792963e-05,3.3089243992505495e-05,3.926616527369122e-05,2.8536072640032843e-05,2.78293523591767e-05
30,4.211523257545997e-05,3.305976196210349e-05,5.746828084333969e-05,4.312284082544835e-05,5.34190044870582e-05,3.9408278490140473e-05,4.6872342834192365e-05,3.2835580607586694e-05,3.496537026216469e-05,2.6174709790246025e-05,2.717270970040671e-05
31,4.211523257545997e-05,2.83773152144064e-05,5.308456833472294e-05,4.17766428500467e-05,5.013177994098648e-05,3.706481297441535e-05,4.458112330515557e-05,2.840956765730893e-05,3.417715186036411e-05,2.6174709790246025e-05,2.5980495212492654e-05
32,4.211523257545997e-05,2.7724793517197196e-05,4.973153029541211e-05,3.507753251099669e-05,4.956065271858377e-05,3.296815688014255e-05,4.421899886996756e-05,2.840956765730893e-05,3.244136373566688e-05,2.6174709790246025e-05,2.591810361814057e-05
33,3.849504103222472e-05,2.7350864544611462e-05,4.966651376036411e-05,3.507753251099669e-05,4.453323462995685e-05,3.193690522601345e-05,4.131363598219719e-05,2.8209444829701977e-05,3.134706970146979e-05,2.555546636324695e-05,2.525203923860959e-05
34,3.802995883752064e-05,2.538723051932337e-05,4.683582562094505e-05,3.158352629033367e-05,3.48362731375295e-05,2.933352782696602e-05,3.8334836262927934e-05,2.8209444829701977e-05,3.127119514996629e-05,2.555546636324695e-05,2.4475482291623016e-05
35,3.638642679157515e-05,2.3089577458558376e-05,4.683582562094505e-05,3.158219938642471e-05,3.429182361849527e-05,2.85801425707298e-05,3.657300232667191e-05,2.713408940588349e-05,2.982419967100883e-05,2.284514987102022e-05,2.150151267495028e-05
36,2.9032278291185912e-05,2.2705292460383084e-05,4.683582562094505e-05,3.149589235377476e-05,3.125037950932512e-05,2.8289236455924603e-05,3.5759728461022e-05,2.601615521060703e-05,2.7690520884044167e-05,2.169202427898025e-05,2.0439698893634912e-05
37,2.765148187989873e-05,2.2055557552092336e-05,4.653348061606882e-05,2.949268182393616e-05,3.017021753443262e-05,2.571062276466069e-05,3.5715733982869674e-05,2.222869918567616e-05,2.704078597575342e-05,2.1042289370689492e-05,1.954259085871041e-05
38,2.765148187989873e-05,2.2055557552092336e-05,4.462881715737314e-05,2.917648485643173e-05,3.017021753443262e-05,2.3523342110053592e-05,3.063476008603835e-05,2.153212729496526e-05,2.6298372532905014e-05,1.996971552151969e-05,1.8571721912037777e-05
39,2.4288508903610704e-05,2.1305479520030237e-05,4.4264746550765145e-05,2.65605711706172e-05,2.6571821965076973e-05,2.309753697853948e-05,2.994537493754578e-05,2.1251887420871623e-05,2.5437970561729175e-05,1.9579048605841767e-05,1.6787093459729163e-05
40,2.3332885361675605e-05,2.1305479520030237e-05,4.4264746550765145e-05,2.65605711706172e-05,2.5740820180953408e-05,2.059866179984292e-05,2.8027966410897818e-05,2.052533514768085e-05,2.3284446554941983e-05,1.929156216905092e-05,1.658123188688688e-05
41,2.162705221624856e-05,2.076874144754879e-05,4.356333369188628e-05,2.399583126049168e-05,2.5619035133813847e-05,2.040971475395546e-05,2.4770044596294222e-05,1.984392381330525e-05,2.3229076895770967e-05,1.8626229361838625e-05,1.658123188688688e-05
42,2.162705221624856e-05,1.893295722853352e-05,4.325808507055367e-05,2.334963266849572e-05,2.5619035133813847e-05,2.0136081411707516e-05,2.4770044596294222e-05,1.889362028856533e-05,2.1121547267380058e-05,1.663617536774968e-05,1.4188311655770991e-05
43,2.071839889342078e-05,1.893295722853352e-05,4.262466361090532e-05,2.3129460197736704e-05,2.4396637171209883e-05,1.957758720900885e-05,2.265458430275993e-05,1.780238288868301e-05,1.9526919778782044e-05,1.651544773960595e-05,1.3406403336503451e-05
44,2.071839889342078e-05,1.863323320379683e-05,3.690911308732676e-05,2.2929448487592797e-05,2.3955399038476087e-05,1.917034634025932e-05,2.2541486619838168e-05,1.7689945821732657e-05,1.82018605402847e-05,1.5467279649051135e-05,1.3406403336503451e-05
45,1.9717493882756517e-05,1.812297188512024e-05,3.528512265319997e-05,2.2513716684471493e-05,2.204681939054406e-05,1.917034634025932e-05,2.2541486619838168e-05,1.7531631328158353e-05,1.82018605402847e-05,1.459434163049443e-05,1.2534797774469533e-05
46,1.9717493882756517e-05,1.7805424642558235e-05,3.198444292695236e-05,2.0973480259423285e-05,1.913370336801776e-05,1.856970780524224e-05,2.150247551961438e-05,1.6876453280092567e-05,1.7755376729035647e-05,1.4276794387932424e-05,1.12441487676307e-05
47,1.9717493882756517e-05,1.7805424642558235e-05,3.154238734135559e-05,1.6716173534085885e-05,1.720395894054431e-05,1.672315706891667e-05,2.0121245550531967e-05,1.6876453280092567e-05,1.7755376729035647e-05,1.2677504430124196e-05,1.0990742915170388e-05
48,1.9624289739481174e-05,1.7766811624779323e-05,3.154238734135559e-05,1.6638691042544824e-05,1.575863470287183e-05,1.668198085189965e-05,1.801650503399092e-05,1.6876453280092567e-05,1.727280041622093e-05,1.2677504430124196e-05,1.0449031597473898e-05
49,1.8803143201999327e-05,1.7523583804568973e-05,3.1542043495867936e-05,1.6638691042544824e-05,1.575863470287183e-05,1.5594743571368374e-05,1.7736153370759494e-05,1.6876453280092567e-05,1.580702926589858e-05,1.2677504430124196e-05,1.0429817135192358e-05
50,1.7898639750054995e-05,1.612778131749613e-05,2.9340434464240223e-05,1.644736293607684e-05,1.4856783350443885e-05,1.5594743571368374e-05,1.73093922879059e-05,1.5863117379377845e-05,1.5495518946728522e-05,1.2677504430124196e-05,1.027439460333142e-05
51,1.7898639750054995e-05,1.5434176266743577e-05,2.93338763639657e-05,1.644736293607684e-05,1.3878236991527494e-05,1.5378020136243243e-05,1.728238003987598e-05,1.5347793743573216e-05,1.5122229468497692e-05,1.2630198152548365e-05,1.0074609493014453e-05
52,1.7288810720060127e-05,1.5434176266743577e-05,2.93338763639657e-05,1.527168960145937e-05,1.355570472503614e-05,1.5043972865594695e-05,1.728238003987598e-05,1.395180895843066e-05,1.5009441909624558e-05,1.2549453799559057e-05,9.600931583696704e-06
53,1.6536589151545785e-05,1.1790261871676217e-05,2.5443267323209637e-05,1.3974068791227652e-05,1.0480163473181184e-05,1.2268646635705544e-05,1.1220317575349846e-05,1.2060522134516609e-05,1.2155463811103046e-05,1.0775789250607514e-05,6.573945092899704e-06
54,1.5751006420689395e-05,1.1208477370162278e-05,2.517178207361345e-05,1.257480629153583e-05,1.04168258221296e-05,1.1121849999584487e-05,1.1220317575349846e-05,1.2060522134516609e-05,1.2075083138456193e-05,1.0775789250607514e-05,6.573945092899704e-06
55,1.517018390147388e-05,1.1208477370162278e-05,2.517178207361345e-05,1.257480629153583e-05,1.04168258221296e-05,1.1121849999584487e-05,1.1220317575349846e-05,1.1975315257769844e-05,1.1972142458119757e-05,1.0775789250607514e-05,6.573945092899704e-06
56,1.517018390147388e-05,1.1208477370162278e-05,2.4597843365153747e-05,1.257480629153583e-05,1.04168258221296e-05,1.1121849999584487e-05,1.1220317575349846e-05,1.10880693817686e-05,1.1972142458119757e-05,1.0775789250607514e-05,6.447013845699614e-06
57,1.4955383658039352e-05,1.1208477370162278e-05,2.4597843365153747e-05,1.257480629153583e-05,1.04168258221296e-05,1.109390693107355e-05,1.1220317575349846e-05,1.10880693817686e-05,1.1972142458119757e-05,1.039887063264164e-05,6.309404531524859e-06
58,1.4955383658039352e-05,1.0812105624665163e-05,2.4597843365153747e-05,1.257480629153583e-05,1.04168258221296e-05,1.109390693107355e-05,1.0800615536118547e-05,1.10880693817686e-05,1.1876823824775246e-05,9.746233614142474e-06,6.276465456055529e-06
59,1.4955383658039352e-05,1.031733166667684e-05,2.3904109335260707e-05,1.257480629153583e-05,1.04168258221296e-05,1.1073714420619232e-05,1.033152564058053e-05,1.1000745165197963e-05,1.186996978478311e-05,9.746233614142474e-06,6.276465456055529e-06
60,1.2788841286688891e-05,5.093595824955537e-06,1.733747326365036e-05,9.12922011105141e-06,8.29757782297165e-06,7.114692491576199e-06,9.528188748181712e-06,4.910048196663966e-06,6.001573814078327e-06,4.02788019681862e-06,3.4063736361670016e-06
61,1.250506969209055e-05,5.082380292393985e-06,1.602058183807392e-05,9.12922011105141e-06,8.29757782297165e-06,7.114692491576199e-06,9.528188748181712e-06,4.910048196663966e-06,6.001573814078327e-06,4.02172400007608e-06,3.4063736361670016e-06
62,1.250506969209055e-05,5.082380292393985e-06,1.564033737025762e-05,9.12922011105141e-06,8.29757782297165e-06,7.114692491576199e-06,7.611123866308907e-06,4.694830407658071e-06,5.780570737968598e-06,4.02172400007608e-06,3.326604523197528e-06
63,1.174548273863676e-05,5.082380292393985e-06,1.5183732493418424e-05,9.12922011105141e-06,8.29757782297165e-06,7.114692491576199e-06,7.529629096160958e-06,4.687754477507013e-06,4.925644144655098e-06,3.924869894133438e-06,3.326604523197528e-06
64,1.174548273863676e-05,5.082380292393985e-06,1.5183732493418424e-05,9.12922011105141e-06,8.29757782297165e-06,7.114692491576199e-06,7.496698360939993e-06,4.687754477507013e-06,4.925644144655098e-06,3.7623346288664704e-06,3.326604523197528e-06
65,1.1480943365600858e-05,4.882307256284332e-06,1.461160493679432e-05,9.12922011105141e-06,8.29757782297165e-06,7.114692491576199e-06,7.496698360939993e-06,4.687754477507013e-06,4.925644144655098e-06,3.7623346288664704e-06,3.326604523197528e-06
66,1.1282735658443649e-05,4.882307256284332e-06,1.461160493679432e-05,9.12922011105141e-06,8.29757782297165e-06,6.827963574557127e-06,7.496698360939993e-06,4.687754477507013e-06,4.925644144655098e-06,3.7623346288664704e-06,3.326604523197528e-06
67,1.093899824324333e-05,4.882307256284332e-06,1.461160493679432e-05,9.12922011105141e-06,8.29757782297165e-06,6.716183545667647e-06,7.38372597729668e-06,4.442960358123157e-06,4.925644144655098e-06,3.735713754747248e-06,3.326604523197528e-06
68,1.093899824324333e-05,4.882307256284332e-06,1.4608243960737757e-05,8.973620325964109e-06,8.29757782297165e-06,6.716183545667647e-06,7.38372597729668e-06,4.442960358123157e-06,4.925644144655098e-06,3.735713754747248e-06,3.2135118035581693e-06
69,1.0292099398549608e-05,4.882307256284332e-06,1.4608243960737757e-05,8.131942891490707e-06,8.29757782297165e-06,6.716183545667647e-06,7.38372597729668e-06,4.442960358123157e-06,4.925644144655098e-06,3.735713754747248e-06,3.2135118035581693e-06
70,1.020526933986344e-05,4.84543218712729e-06,1.4608243960737757e-05,8.131942891490707e-06,8.29757782297165e-06,6.716183545667647e-06,7.227802005429547e-06,4.442960358123157e-06,4.925644144655098e-06,3.735713754747248e-06,3.2135118035581693e-06
71,1.020526933986344e-05,4.84543218712729e-06,1.4608243960737757e-05,7.95027762723805e-06,8.29757782297165e-06,6.716183545667647e-06,7.227802005429547e-06,4.442960358123157e-06,4.925644144655098e-06,3.735713754747248e-06,3.2135118035581693e-06
72,1.020526933986344e-05,4.84543218712729e-06,1.3672108515883276e-05,7.95027762723805e-06,8.29757782297165e-06,6.678121065675286e-06,7.227802005429547e-06,4.442960358123157e-06,4.925644144655098e-06,3.735713754747248e-06,3.2135118035581693e-06
73,1.020526933986344e-05,4.84543218712729e-06,1.3672108515883276e-05,7.95027762723805e-06,8.29757782297165e-06,6.678121065675286e-06,7.227802005429547e-06,4.405734938652088e-06,4.494312657639353e-06,3.735713754747248e-06,3.1123652465912277e-06
74,1.020526933986344e-05,4.812944420597188e-06,1.3672108515883276e-05,7.95027762723805e-06,8.29757782297165e-06,6.618391356357547e-06,7.218629740812919e-06,3.5508915662242256e-06,4.494312657639353e-06,3.735713754747248e-06,3.1123652465912277e-06
75,1.020526933986344e-05,4.812944420597188e-06,1.3672108515883276e-05,7.95027762723805e-06,8.29757782297165e-06,6.618391356357547e-06,7.218629740812919e-06,3.5508915662242256e-06,4.429683025277833e-06,3.735713754747248e-06,3.1123652465912277e-06
76,1.020526933986344e-05,4.731307837049125e-06,1.3107879988499751e-05,7.714975178514287e-06,8.29757782297165e-06,6.603259762913836e-06,7.218629740812919e-06,3.5508915662242256e-06,4.149891478619693e-06,3.735713754747248e-06,3.1123652465912277e-06
77,1.020526933986344e-05,4.731307837049125e-06,1.2793658317772095e-05,7.450239542668549e-06,7.487536557714441e-06,6.578381260771126e-06,7.199664412129263e-06,3.5508915662242256e-06,4.149891478619693e-06,3.735713754747248e-06,3.046741589421877e-06
78,1.020526933986344e-05,4.62820731591519e-06,1.1920649147674033e-05,7.450239542668549e-06,7.487536557714441e-06,6.56196151648407e-06,6.798373920828825e-06,3.5508915662242256e-06,4.149891478619693e-06,3.735713754747248e-06,2.9914452256740763e-06
79,1.020526933986344e-05,4.62820731591519e-06,1.1920649147674033e-05,7.450239542668549e-06,7.487536557714441e-06,6.56196151648407e-06,6.798373920828825e-06,3.5508915662242256e-06,4.149891478619693e-06,3.735713754747248e-06,2.9914452256740763e-06
80,1.015018373064017e-05,4.562914713157374e-06,1.0841195836299434e-05,7.444245969298284e-06,6.749447876489908e-06,6.56196151648407e-06,6.767221189707479e-06,3.5508915662242256e-06,4.0968279558673535e-06,3.735713754747248e-06,2.9914452256740763e-06
81,1.015018373064017e-05,4.562914713157374e-06,1.0841195836299434e-05,7.444245969298284e-06,6.72838557532049e-06,6.56196151648407e-06,6.767221189707479e-06,3.5457046261103263e-06,4.0968279558673535e-06,3.722497966678434e-06,2.9914452256740763e-06
82,1.015018373064017e-05,4.562914713157374e-06,1.0841195836299434e-05,7.444245969298284e-06,6.72838557532049e-06,6.56196151648407e-06,6.767221189707479e-06,3.5457046261103263e-06,3.788722763442128e-06,3.722497966678434e-06,2.9914452256740763e-06
83,1.015018373064017e-05,4.562914713157374e-06,1.0841195836299434e-05,7.275270329366726e-06,6.72838557532049e-06,6.56196151648407e-06,6.679235497821011e-06,3.5457046261103263e-06,3.766847705495752e-06,3.722497966678434e-06,2.9914452256740763e-06
84,9.714802111578763e-06,4.562914713157374e-06,1.0841195836299434e-05,7.275270329366726e-06,6.72838557532049e-06,6.56196151648407e-06,6.679235497821011e-06,3.5112544982130822e-06,3.766847705495752e-06,3.4406660921310057e-06,2.959709164489475e-06
85,9.487561013777023e-06,4.51533245119099e-06,1.0841195836299434e-05,7.275270329366726e-06,6.708963945698539e-06,6.56196151648407e-06,6.679235497821011e-06,3.5112544982130822e-06,3.766847705495752e-06,3.4406660921310057e-06,2.643551744847002e-06
86,9.41873231732516e-06,4.51533245119099e-06,1.0798204611806916e-05,7.242073563337571e-06,6.708963945698539e-06,6.56196151648407e-06,6.467351099182828e-06,3.5112544982130822e-06,3.766847705495752e-06,3.4406660921310057e-06,2.643551744847002e-06
87,9.41873231732516e-06,3.833436311148407e-06,1.0798204611806916e-05,7.242073563337571e-06,6.699787877599853e-06,6.438683256618364e-06,6.467351099182828e-06,3.5112544982130822e-06,3.766847705495752e-06,3.3619831062261244e-06,2.6304235664085464e-06
