,g10_l1,g10_l10,g10_l2,g10_l3,g10_l4,g10_l5,g10_l6,g10_l7,g10_l8,g10_l9,g1_l10
0,24.1011640420372,24.22116288155123,24.22116288155123,24.22116288155123,24.22116288155123,24.22116288155123,24.22116288155123,24.22116288155123,24.22116288155123,24.22116288155123,24.22116288155123
1,1.3242452534499802,1.3332869035962644,1.3332869035962644,1.3332869035962644,1.3332869035962644,1.3332869035962644,1.3332869035962644,1.3332869035962644,1.3332869035962644,1.3332869035962644,1.3332869035962644
2,1.3242452534499802,1.3332869035962644,1.3332869035962644,1.3332869035962644,1.3332869035962644,1.3332869035962644,1.3332869035962644,1.3332869035962644,1.3332869035962644,1.3332869035962644,1.3332869035962644
3,1.32065191592215,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877
4,1.32065191592215,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877
5,1.32065191592215,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877,1.329621699317877
6,1.1658586550634875,1.3259591967842883,1.3259591967842883,1.3259591967842883,1.3259591967842883,1.3259591967842883,1.3259591967842883,1.3259591967842883,1.3259591967842883,1.3259591967842883,1.3259591967842883
7,1.0223417233394807,1.279303003217661,0.9159581183412848,1.279303003217661,1.279303003217661,1.279303003217661,1.279303003217661,1.279303003217661,1.279303003217661,1.279303003217661,1.279303003217661
8,0.9439911350583542,1.1952868041360498,0.8617213127680778,0.962503239137916,1.1952868041360498,1.1952868041360498,1.1952868041360498,1.1952868041360498,1.1952868041360498,1.1952868041360498,1.1952868041360498
9,0.8722135710790867,1.0937524471262114,0.8205800172940053,0.9187514237527904,0.956183861731378,1.0937524471262114,1.0937524471262114,1.0937524471262114,1.0937524471262114,1.0937524471262114,1.0937524471262114
10,0.8317432870241913,0.9724599752335072,0.8114309273341788,0.8507565954680001,0.880338959183478,0.9106592985791244,0.9724599752335072,0.9724599752335072,0.9724599752335072,0.9724599752335072,0.9724599752335072
11,0.818414069647642,0.8852864819502527,0.8031911493243556,0.8193151081745238,0.8348680490640583,0.8470827790007156,0.8574341668939948,0.8852864819502527,0.8852864819502527,0.8852864819502527,0.8852864819502527
12,0.8092083256383541,0.8601915391209668,0.7996435765543194,0.8077347129354245,0.8193906113550854,0.8208249771731492,0.8282486521545894,0.8368187336645078,0.8601915391209668,0.8601915391209668,0.8601915391209668
13,0.8035877406888782,0.836725880988093,0.7977741492897681,0.8025058853221958,0.8135551736573151,0.8163209199928357,0.819854348367131,0.830038455757953,0.8329077041381457,0.836725880988093,0.836725880988093
14,0.80068810815619,0.8223872844151936,0.7973887033795826,0.8009024146331736,0.8087430879505504,0.810628280486045,0.8131544957876272,0.8174253868885049,0.8181639069334736,0.8217058160687608,0.8223872844151936
15,0.7985271820071101,0.8145472747053585,0.7971759280349034,0.7980476391628915,0.8050814634767032,0.8071830907735107,0.8095961775584186,0.8135653754727938,0.8132916210635567,0.8140434438092022,0.8145472747053585
16,0.79762722105102,0.8090605753360083,0.7970151061551861,0.7977785524127193,0.7994588698135915,0.803105657943627,0.8060969617273467,0.8082408918161766,0.8082243412693033,0.8087011776901082,0.8090605753360083
17,0.7970966298912303,0.8072977233671752,0.7969071062855413,0.7972777506143623,0.7985973851300681,0.8007712864552218,0.8031286209759217,0.8061029144780534,0.8063237962999271,0.8070881122343649,0.8074454602801283
18,0.7967981253749102,0.8038443726041262,0.796790537460603,0.7970062472338624,0.7978619739683649,0.7987512004251649,0.8000624442974724,0.8016419106584768,0.8027422551144896,0.803290596137824,0.8039921095170794
19,0.7965979373634078,0.8009195177647815,0.7965336663324991,0.7965691647063603,0.797571510741405,0.7981116127089546,0.7986105637573544,0.7993561363289851,0.799686831494141,0.8006632201084157,0.8009611149685761
20,0.7965049458030027,0.7994648453645005,0.7964021238330429,0.7964755535497392,0.7966688970671111,0.7971125754197687,0.7975055641536383,0.7980951635286643,0.7985786615903531,0.7988535435222549,0.7995064425682951
21,0.796454645781506,0.7978618014079383,0.7962883529004507,0.7962490576148429,0.7965525710743012,0.7965699535459855,0.7970202866752225,0.7971930090673581,0.7973783452117463,0.7977213967474712,0.7981325144676187
22,0.7964470764899823,0.7969766260683606,0.7962735591186564,0.7962060186998332,0.7964032725140601,0.7961896340641245,0.7963747096033289,0.7966068939419224,0.796691861734801,0.7968653142734614,0.7971452730727093
23,0.7964181989910918,0.7964910192222365,0.7962315845825368,0.796200568750781,0.7962242908980318,0.796140081456892,0.7962514968525829,0.7963618016974111,0.7963612736781616,0.7964545061783278,0.7964969282486456
24,0.7963460331366438,0.7961200604606569,0.7962124521421814,0.7960293589777343,0.7960743117102864,0.7960351641468297,0.7960838411176806,0.7960375879957347,0.7960315280208792,0.7960928710740011,0.7961010853869779
