,No Hypothesis
0,2081106.320812316
1,2081106.320812316
2,2081106.320812316
3,1860635.9272842235
4,855450.0564444622
5,855450.0564444622
6,855450.0564444622
7,855450.0564444622
8,855450.0564444622
9,855450.0564444622
10,855450.0564444622
11,855450.0564444622
12,855450.0564444622
13,855450.0564444622
14,855450.0564444622
15,855450.0564444622
16,855450.0564444622
17,855450.0564444622
18,855450.0564444622
19,855450.0564444622
20,855450.0564444622
21,855450.0564444622
22,855450.0564444622
23,855450.0564444622
24,855450.0564444622
25,855450.0564444622
26,855450.0564444622
27,855450.0564444622
28,855450.0564444622
29,855450.0564444622
30,855450.0564444622
31,802028.5142472087
32,802028.5142472087
33,802028.5142472087
34,802028.5142472087
35,802028.5142472087
36,802028.5142472087
37,802028.5142472087
38,802028.5142472087
39,802028.5142472087
40,590376.0901732739
41,590376.0901732739
42,590376.0901732739
43,590376.0901732739
44,590376.0901732739
45,590376.0901732739
46,590376.0901732739
47,590376.0901732739
48,590376.0901732739
49,590376.0901732739
50,590376.0901732739
51,590376.0901732739
52,590376.0901732739
53,590376.0901732739
54,590376.0901732739
55,590376.0901732739
56,590376.0901732739
57,590376.0901732739
58,590376.0901732739
59,590376.0901732739
60,590376.0901732739
61,590376.0901732739
62,590376.0901732739
63,590376.0901732739
64,590376.0901732739
65,590376.0901732739
66,590376.0901732739
67,590376.0901732739
68,590376.0901732739
69,590376.0901732739
70,590376.0901732739
71,590376.0901732739
72,590376.0901732739
73,590376.0901732739
74,590376.0901732739
75,590376.0901732739
76,590376.0901732739
77,590376.0901732739
78,590376.0901732739
79,590376.0901732739
80,590376.0901732739
81,590376.0901732739
82,590376.0901732739
83,590376.0901732739
84,590376.0901732739
85,590376.0901732739
86,590376.0901732739
87,590376.0901732739
88,590376.0901732739
89,590376.0901732739
90,590376.0901732739
91,590376.0901732739
92,590376.0901732739
93,590376.0901732739
94,590376.0901732739
95,590376.0901732739
96,590376.0901732739
97,590376.0901732739
98,590376.0901732739
99,590376.0901732739
100,590376.0901732739
101,590376.0901732739
102,590376.0901732739
103,590376.0901732739
104,590376.0901732739
