,No Hypothesis
0,212.0456104483156
1,212.0456104483156
2,163.52023542226834
3,163.52023542226834
4,163.52023542226834
5,163.52023542226834
6,163.52023542226834
7,163.52023542226834
8,163.52023542226834
9,163.52023542226834
10,163.52023542226834
11,163.52023542226834
12,163.52023542226834
13,163.52023542226834
14,163.52023542226834
15,163.52023542226834
16,163.52023542226834
17,163.52023542226834
18,163.52023542226834
19,163.52023542226834
20,163.52023542226834
21,163.52023542226834
22,163.52023542226834
23,163.52023542226834
24,163.52023542226834
25,163.52023542226834
26,163.52023542226834
27,163.52023542226834
28,124.9805467731113
29,122.55135122144532
30,122.55135122144532
31,122.55135122144532
32,122.55135122144532
33,122.55135122144532
34,122.55135122144532
35,122.55135122144532
36,122.55135122144532
37,122.55135122144532
38,122.55135122144532
39,122.55135122144532
40,122.55135122144532
41,122.55135122144532
42,122.55135122144532
43,122.55135122144532
44,122.55135122144532
45,122.55135122144532
46,122.55135122144532
47,122.55135122144532
48,122.55135122144532
49,122.55135122144532
50,122.55135122144532
51,122.55135122144532
52,122.55135122144532
53,122.55135122144532
54,122.55135122144532
55,122.55135122144532
56,122.55135122144532
57,122.55135122144532
58,122.55135122144532
59,122.55135122144532
60,122.55135122144532
61,122.55135122144532
62,122.55135122144532
63,122.55135122144532
64,122.55135122144532
65,122.55135122144532
66,122.55135122144532
67,122.55135122144532
68,122.55135122144532
69,122.55135122144532
70,122.55135122144532
71,122.55135122144532
72,122.55135122144532
73,122.55135122144532
74,122.55135122144532
75,112.51825462164344
76,112.51825462164344
77,112.51825462164344
78,112.51825462164344
79,112.51825462164344
80,112.51825462164344
81,112.51825462164344
82,112.51825462164344
83,112.51825462164344
84,112.51825462164344
85,112.51825462164344
86,112.51825462164344
87,112.51825462164344
88,112.51825462164344
89,112.51825462164344
90,112.51825462164344
91,112.51825462164344
92,112.51825462164344
93,112.51825462164344
94,112.51825462164344
95,112.51825462164344
96,112.51825462164344
97,112.51825462164344
98,112.51825462164344
99,112.51825462164344
100,112.51825462164344
101,112.51825462164344
102,112.51825462164344
103,112.51825462164344
104,112.51825462164344
