Unnamed: 0,x0,x1,x2,x3,x4,Target,Hypothesis
0,-32.74520239144514,-31.90706236341502,-31.96329727992527,-31.72265065729486,-31.8112164083952,-21.198826943147505,Poor
1,24.47306934136447,30.7062808786326,24.195533387459456,2.022158601787737,-17.515916297680278,-21.64581424710389,Global
2,-32.02096796287435,-4.556795524383343,-6.3995012685912585,1.4860072617620048,-1.416115270293755,-21.083439767636666,Global
3,3.627841868420248,2.8433460456679214,17.098052442713552,13.918180087043936,7.8434858502350195,-18.827149745542027,Global
4,-4.8436497300722685,-13.823178963806605,31.054577087312445,-10.893784153412708,-18.42865367811176,-20.74166555986274,Global
5,-30.768,-30.768,-30.768,-32.768,-30.768,-21.55964368212157,Poor
6,-30.768,-32.768,-32.768,-30.768,-30.768,-21.56269066192166,Poor
7,1.245436756436017,-3.211996156689909,20.39224288505501,10.351189116294057,5.181377362423781,-19.446141051138245,Global
8,4.433504576216941,-1.0549177158619123,17.978710192291018,19.28799163275604,15.64817137333608,-20.43064101755828,Global
9,2.4577809937409434,7.132701816488554,14.969553443071486,9.972380199210948,1.810405505732876,-17.744980752024794,Global
10,0.0721169082628164,9.689861775658716,14.716842550505625,15.70100219074051,-1.5815131969877223,-19.4637980028072,Global
11,5.418640339889,7.156031626733715,14.154386005608409,5.427972207168099,4.967373240971786,-17.759688616725114,Global
12,-1.7476232081545169,7.499583694919022,13.084464897077469,5.549629023118977,5.406194709323286,-17.684824548337673,Global
13,2.2660131186004886,3.9423610489857017,8.209091726547951,6.553767703300946,2.1534432542731583,-14.507686152873555,Global
14,2.606216076364111,3.5120140623141904,6.248924410584393,7.748573763462093,3.294783603534796,-14.816613350649948,Global
15,2.3984806911770624,3.131821387135277,6.197778485592256,5.415018825254419,0.5378970221390331,-13.168909545967605,Global
16,2.6401307990353824,4.51662677008393,4.8785399472704585,4.423012844558918,-0.37497649041842,-12.692729239801722,Global
17,4.1655511240072025,3.508872774549115,4.900476576711828,4.341144189450348,-1.992522544216976,-12.403248189135642,Global
18,2.8691345676248767,2.550855589721398,4.29672627708701,2.283076035561603,-2.1168863469631254,-10.589457510494752,Global
19,2.7166438262923807,1.67182429325457,4.164481235742323,0.5785407613241017,-1.5500112515394804,-9.81959318273653,Global
20,1.729933871447373,1.0489816309998805,3.444891753981305,-0.3466539515732086,-2.6825154677654046,-8.924633722758612,Global
21,1.33678273216932,0.2183266967669568,1.5633613341607835,-0.551442460965241,-3.088929777208943,-7.663475916747274,Global
22,1.8095042054097064,-0.4040055207470469,-0.3824302214110686,-0.1787204181065673,-2.6308245709908737,-7.009100352663159,Global
23,1.9717131114676136,0.0373975384777029,-1.3346689104760094,-1.376010747250368,-3.3543631631463127,-8.123721963967059,Global
24,1.1361993922920304,-1.840527996299024,0.0899742736072452,0.7594625624509116,-2.215990033731713,-6.095098130024084,Global
25,-0.296504057789446,-2.262922581990304,-0.3316208451596531,0.8359304029432021,-1.587211247222304,-6.531026543447393,Global
26,1.54684406017545,-3.515951266196472,0.1915023561273828,0.7586245954600173,-2.784811647611173,-8.9415056247306,Global
27,0.462318516146643,-0.8023311333009346,0.4486770434087273,1.4994948930436798,-1.576421618099631,-6.093604734498445,Global
28,0.6581718277944031,-1.3003073736603712,0.3700151769154879,0.2495818791333713,-1.2736870630405956,-5.260095175285066,Global
29,1.0707021969549415,-1.4293905146391996,0.2268946524004798,0.3342619538663561,-0.5710481247531638,-5.09435913606001,Global
30,1.0036785563166577,-1.5792819637966524,0.9142059371808328,0.2878000377177605,-0.4831095351008725,-5.276552900111167,Global
31,0.829825631650363,-1.3057202417099816,0.1118919417795185,-0.3523364470850947,-0.2461635728133429,-4.332737667180822,Global
32,0.5053008115434603,-1.0837181549366617,-0.0985929938318449,-1.6337507043908963,0.7173810663586785,-5.254898943818809,Global
33,0.9583475242082992,-1.5769662953184993,0.0354557740652994,-1.024073129533221,-0.2759485234131004,-4.728586088056112,Global
34,0.2180336640248849,-0.8005399520827133,0.229272096121595,-0.375156138496528,0.2630873912772625,-3.4180100958575896,Global
35,-0.5092011991946794,-0.2942755100572926,0.4646345759981063,-0.0576325883612004,0.6792085741179812,-3.745313331949312,Global
36,0.142798864749873,-0.2256212696317264,0.4513163231937581,-0.4534397670760481,0.2237691092161822,-3.156308559235143,Global
37,0.0606308936657222,-0.0091229630911467,0.0089679235437582,-0.4097011409332795,0.1546044938308166,-1.7964452267132676,Global
38,-0.1978761511540449,0.5558051748342492,-0.9807953723176042,-0.3823961679162911,0.0554115162487462,-3.64450259158112,Global
39,-0.1781887522937507,-0.0712488876787868,-0.2559642541194256,-0.4524613444583766,-0.0938162721228435,-2.4337551481903827,Global
40,0.4170987757603893,0.2102601293566087,-0.2925726079443762,-0.0961989915196864,0.5098624991257711,-3.218566830843177,Global
41,6.932457125991547,-6.363489874291801,-1.6125203364277247,4.254055787827717,-7.921857904119207,-15.456657575405178,Global
42,-0.0705990746347983,0.2768879180635687,-0.1349327567502995,-0.6915887430825941,0.3638094613277819,-3.091262583281378,Global
43,-32.768,-30.768,-32.768,-32.768,-32.768,-21.56799848382188,Poor
44,-32.768,-32.768,-30.768,-32.768,-30.768,-21.565466433022745,Poor
45,0.0365820418772605,0.1877514124892871,-0.0026530918327148,0.0042150350424954,-0.0736000333676394,-0.7423135749942387,Global
46,0.8691630401219186,2.9063344479457243,-8.012449050853515,-4.654799611472022,-1.2266512513521803,-12.894399720857407,Global
47,-0.0175775914699958,0.5055852351964203,0.0709344916569965,0.1711515351736733,-0.2711612691992339,-2.487251845064091,Global
48,-0.0081060843072212,-0.1032127544118329,-0.0525561910176321,0.2425219909623527,-0.0073861909724292,-1.060752283098911,Global
49,-0.0464650648120948,0.1176394002316566,-0.0353546298507693,0.0184655480768347,0.0608883734579876,-0.4717885431677158,Global
50,3.779241793609117,-5.759794776139621,-10.053724316038608,7.744289427983894,3.541469967572389,-16.389934805032574,Global
51,-0.1500229656280659,0.1753874040923672,-0.1176309045353806,0.0420957398954413,0.1141686656412715,-1.2110729624138412,Global
52,0.0166654599801474,0.0394480066706084,0.2477035541378583,0.0989336929138761,0.1273754961703456,-1.2366384514745907,Global
53,-2.0000784257954507,-2.797740728043604,-7.148957939237778,1.6450962318102498,-9.690930426042105,-15.05587780903505,Global
54,-2.036651766033689,-1.7425817768150296,1.4521474000115973,-6.755091216529589,8.677019294400168,-14.595071028597268,Global
