,x0,x1,x2,x3,x4,Target,Hypothesis
0,-31.479712927863332,-32.00650302072977,-31.441904189328664,-32.4406985477945,-30.842784372651362,-21.91275515810371,Poor
1,0.28828707213666993,-0.23850302072976692,0.3260958106713372,-0.6726985477944933,0.9252156273486374,-3.868476879927688,Good
2,9.446590779774404,-7.815266983273002,10.685507524078375,-22.04298601412996,30.317465676960147,-21.27539971859002,Global
3,-10.049169628871677,32.22739303095388,-17.36324575358841,5.6160595818353585,-6.115157499890849,-21.006363741937413,Global
4,-23.83974747215974,2.8925157466557536,1.1912050655786075,17.488616246378847,28.43280299252644,-21.25924099271453,Global
5,-1.0,1.0,-1.0,0.9999999999999997,-1.0,-3.6253849384403627,Good
6,-32.768,-30.768,-32.768,-30.768,-32.768,-21.565466433022745,Poor
7,-1.0,-1.0,-1.0,-1.0,-1.0,-3.6253849384403627,Good
8,-1.0,-1.0,1.0,1.0,-1.0,-3.6253849384403627,Good
9,1.0,-1.0,-1.0,0.9999999999999999,-1.0,-3.6253849384403627,Good
10,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-3.6253849384403627,Good
11,1.0,1.0,1.0,-0.9999999999999999,-1.0,-3.6253849384403627,Good
12,1.0,1.0,-1.0,-1.0,-1.0,-3.6253849384403627,Good
13,0.9999999995168397,0.9999999995749642,0.9999999995528468,1.0,-1.0,-3.6253849375526284,Good
14,-0.9999999961358167,0.9295893205562203,1.0,-0.9999999966481052,-1.0,-3.6323624697180716,Good
15,0.9999999962366736,-1.0,-1.0,-0.999999972446672,-1.0,-3.6253849179284434,Good
16,0.9999999504946782,-0.9999999769778716,1.0,-1.0,-0.9999999954515358,-3.625384887956859,Good
17,-1.0,0.9999999849001909,-1.0,-0.9999999979652588,-1.0,-3.6253849272175,Good
18,0.9999999985208993,-0.9999999992903503,0.9999999985941008,0.999999996474629,-1.0,-3.6253849337768576,Good
19,-0.19845670582731367,-0.7489113123689384,-0.5279156599478849,-0.3410117528415437,-0.9941750425084612,-4.127605628326567,Good
20,-1.0,1.0,0.9999999999999999,1.0,1.0,-3.6253849384403627,Good
21,-1.0,-1.0,-1.0,1.0,1.0,-3.6253849384403627,Good
22,0.9999999999999999,1.0,-1.0,1.0,1.0,-3.6253849384403627,Good
23,-1.0,-0.9999999999999999,1.0,-1.0,1.0,-3.6253849384403627,Good
24,-4.7538883283238516,-1.2093415671003769,-1.5992723026111426,-1.2631223052414413,-0.7179142689698834,-9.486218162823763,Global
25,-0.04562007735154081,-0.4615453789162746,-0.36949988425218994,3.3569628655718136,-0.14500110320629137,-7.109755492935667,Global
26,0.1540003783526539,-0.4743091843762216,-2.998389520050998,-0.1948110888929228,-0.09031533083821329,-6.066649410191637,Global
27,2.7966393753510608,-0.3799530448338317,-0.19991749657243468,-0.040927565829036124,-0.9549795688440582,-5.974203051501494,Global
28,0.10219024075926515,-0.7558318316084576,-0.4030447779907465,-2.763977101723305,-1.1547761527838871,-6.441678718075941,Global
29,1.0733817527105884,-3.6502580264984488,4.674352985315679,5.116881704928915,-4.794233029326481,-12.781581829188578,Global
