,x0,x1,x2,x3,x4,Target
0,-29.574766211293035,-13.820909336014562,14.481250505931477,-31.351357445508317,-19.272645655433116,-21.869263703067784
1,-29.440523849211786,-12.95830915713487,10.742025068524335,-12.57541512482791,5.478237878262085,-21.275178594404327
2,-28.208597918508612,24.078220262971037,-24.03594933031746,-21.094422180036716,-0.2667610225930517,-20.70398882361093
3,23.835419905767743,16.970143204121925,30.833713174882398,16.993652099353987,-7.585789896941279,-20.869884798235613
4,-5.982235561575543,13.982789001837197,-15.029385778093506,23.206485818824724,27.07711391247929,-19.95086338865381
5,17.088909781539634,1.092389290512628,-21.768715290443296,-13.19290197712138,-14.159508600872382,-20.03138577661164
6,-11.323796578780385,-2.612243084543522,2.9077248054157394,-18.520416599426863,19.65217067427276,-20.61600761967206
7,14.855992069097745,22.891247264806793,-15.23569101490931,7.525152269823813,10.011022012841266,-20.38596991169908
8,-7.41759817257546,-5.875028553051749,20.32648516354947,6.577800176083592,26.105632429486526,-20.981082028680426
9,-0.6532480991875573,21.516657112926246,23.520180382481705,18.90354093366267,25.40538673281125,-21.760187309010266
10,13.032540664790261,-2.9890768004219126,-12.719543760397567,20.977051561225544,-23.614937142131428,-20.46012919067688
11,-6.468632675569591,-17.61526972807016,5.9282399915774135,25.31446344483772,-11.289127130724868,-21.016301402735053
12,19.962898154759642,19.493869287373634,10.858898900529631,-16.769843414776318,20.929330921771083,-20.782903250075755
13,-2.1232883827922926,15.670229531629282,-2.5790730520142624,23.860723684014438,13.249039040781568,-20.538407858617322
14,-21.759585587497735,-21.020903137268952,22.931375951058754,-8.840003790963646,-7.79648110356878,-20.401886010034776
15,-30.067425917918197,8.79251140868459,19.934631850484067,26.038298059800866,-20.003980408995403,-20.226934761780807
16,23.418788931425055,-21.1858513768792,-8.28892127885089,-7.714979115365029,4.629792162809316,-21.02876972308831
17,0.7298558552429526,1.9056105057677968,1.5206120823830318,28.30352761441528,-16.608399588920992,-20.9087467694763
18,-19.116651249466862,20.711367644967524,-12.853772634334515,11.4945157308659,27.76485384973173,-21.255477648266194
19,-28.182484110785843,18.466042190397275,-30.467490511617193,0.595044770739726,-4.011348890444978,-21.620189645403524
20,12.486035565042101,18.300707094583963,-29.672791735951307,-27.88155712009395,6.871091701516129,-21.483459371045083
21,13.916569775192428,-22.886839211024242,7.521145618483516,-22.881829649381146,-2.5079172792325046,-20.850073430426082
22,31.474534242533977,22.512871526026892,12.577327254923958,-2.4380094658851093,27.313675997414258,-22.03676256069529
23,15.241542848235184,-32.63034157348682,11.333091326472612,5.160700517941244,-1.3758938745083071,-21.287948342682135
24,-4.186496204228263,-8.958151530435359,-14.146386514312034,17.8274632027546,14.143896657727709,-19.3248111762392
25,-22.09671317116193,17.085744610946158,18.732034859851836,15.637321932394087,-17.773262506368376,-20.976451942143242
26,-11.127260358463776,-14.671398774030763,26.057009265050205,27.8608342300845,7.770968242851325,-20.821733176601914
27,-23.63860034099839,-23.754894513499007,-8.790475317224402,-25.200588374762933,0.775466453257998,-21.264370426631448
28,-15.770834600305832,-25.52772085551195,-20.43975741790444,-11.53701208325477,10.848773293740074,-21.49241004657418
29,-12.32344370375661,1.5695055824371664,-10.89415300380718,-26.97888630794406,-26.982104772633384,-20.904603344034136
30,-16.2337341384135,-18.46418177182095,-28.659601283395148,18.204398088120584,-0.25348463358688633,-21.453130115658354
31,-14.794711309800594,20.305235467795782,-10.638057809221223,-19.948477374205375,-10.35665714133496,-20.94490714572053
32,11.322644592897213,-14.213811827377054,-15.357990647593645,24.978467946200503,2.5644190436545955,-20.954826697165174
33,15.97539188692086,26.070778346558974,-14.81368586884933,2.1912302507336605,-24.039034589106194,-20.17824028968431
34,30.26814178259582,20.47711166947552,9.922740111671423,-19.51285571897857,30.855843211395623,-21.650059753686598
35,-30.43911019486699,-5.030921746128477,29.12513180836929,-11.848270095651511,18.14785537335412,-20.962886157890427
36,31.135603098246804,13.233985325357146,-12.941454667553067,30.714357658450382,-6.834540184951489,-20.9597684393105
37,29.576990774757135,-24.287245914028645,28.643437481343078,16.849831904418764,-29.745526760796746,-21.824064479701946
38,10.673988884455966,-17.91942792664343,1.2747168527079396,0.6996162315527101,-25.72013223050169,-20.733174471591035
39,20.647996632535765,30.30732092750656,5.8249965076204475,-6.2749376076365735,10.21555457269831,-21.192095057244146
40,-6.832683975099091,6.240276916087268,-4.412332041446149,-22.74953066452447,23.23222785211822,-20.807090361344756
41,-9.218682363599815,-26.06297712413942,-30.32679594044592,-2.8880177667790115,-24.369666997372136,-21.282438801565874
42,13.35197906302944,-28.61325932906803,-32.56936530139482,-26.925502816221723,20.04499037905665,-21.668282234383415
43,13.185216966248198,23.59625000092236,19.76872740684395,-17.78381433383716,0.569792937271508,-21.227210713779556
44,2.6587829271362153,-13.519643303229039,-8.571116167212988,-15.055979328340008,-26.652613675974607,-21.155539756295813
45,16.589261588183163,15.108059818331306,-32.5304041148885,-17.06364606653279,-15.091804447490073,-21.22774528038392
46,19.11395086957453,0.4872135010148497,-2.248765750855725,-15.539558918667797,6.760145981848289,-19.904970495671495
47,24.64642483924777,32.328438667733124,-31.004689147481972,1.6154260632676625,-29.912658257068287,-21.613347427236913
48,22.522344695524268,9.064324097586294,-6.81875558208753,-12.651478339846378,-28.74773844745843,-21.221368375391854
49,25.988009125653562,26.914581746982556,29.553119094580573,27.50606708347228,-30.683732706435798,-21.740681915991363
50,24.650940388271046,-30.002377916976446,31.498516891029496,16.96389929368557,25.863309786746008,-21.3818797244527
51,16.49166432443708,26.61778926817933,15.785374615378771,26.54712293925123,-30.942823230196723,-21.81993725095167
52,11.803808845311245,22.697423605778447,25.39411714173834,-30.028242195980567,-1.424019023359854,-21.545560488531688
53,5.428377067346318,-18.197225546435025,-4.477926425890022,22.086820547402326,31.37979224191392,-21.542861578731415
54,11.060458273667876,27.4072483353525,-23.229539110811892,-3.1842384259631373,-27.023840129544443,-21.022686959669944
55,-20.781846090562933,2.492051976308751,11.691178751576246,-14.97743282245857,9.201784475140542,-20.29215575915438
56,24.892211425705483,16.61610475165169,4.6114585657015965,13.516115519356973,-11.077699057037076,-20.996506801010565
57,7.625610552996513,12.605273309477468,-29.797178197718992,-30.366829799223975,-10.198122109696815,-21.663004642734602
58,20.34012626668143,-4.890700514050128,23.730127283280083,-13.55260717637935,-12.804770433022028,-21.063482381261853
59,25.07092300326395,-7.921761432630184,0.4707900276217387,19.37289197358283,-10.746522595551038,-20.778562962011055
60,-32.44243780867656,5.583750469901197,-9.853516524216218,-3.021286425396326,-13.596655667908468,-21.177878272963884
61,10.194488757143453,-0.5455445268467614,20.761667053726562,-8.942883363743896,-16.846521761741258,-20.13744203082768
62,2.0614302035364247,17.553293278088532,28.53646523628887,-15.566429884858174,-28.277942276474235,-21.748175622396303
63,-7.6286902672328445,15.9850639866007,6.772535434995689,17.432933439787817,0.9451481055283324,-19.6243704248641
64,-10.924946363220442,7.977127019297271,16.402105123406315,8.613473182009422,-31.356504356530934,-21.159706620183652
65,-11.195193628690731,-2.946782017038096,-10.499340449883334,-22.701759014666287,11.510007519018629,-20.51889538694182
66,-31.732178363635576,-1.144259674320871,-30.741984160897317,-12.709237396870172,30.263957438011204,-21.54990905976983
67,28.45845478771622,-5.198764804107967,-24.798949217040725,29.427053881168035,29.253307647657692,-21.8121090918278
68,-8.665196524471444,-29.285446327174476,-24.63891512545931,26.042428926313463,-27.354686989427044,-21.74926857311626
69,-4.900904821508448,-14.437362724782151,-17.997097886838866,-26.793608892577183,-32.69975943374273,-21.269897594239218
70,-21.780108562035537,6.889071857529629,-11.182204477360866,13.316411720677621,-2.963298769970738,-19.73205115410381
71,14.23834065273558,-20.18565030842044,-17.905570195618175,29.105546862795393,26.969835115785777,-20.644643772296323
72,4.752990879111785,31.38656711595752,23.984887657459986,24.658671556334255,1.7804076804861992,-21.434137756469248
73,-25.1300742687205,8.38825849947959,30.385401995098427,-3.914329411404861,1.8466368719843516,-21.059004598246176
74,-25.984316582169566,-11.077787629540019,-23.475223906141963,26.57994979089908,32.461041952871454,-21.755920126630077
75,25.815044134984156,12.91575524703591,2.7057322122867333,-8.393927416039865,-13.547165079590705,-20.821374926901427
76,16.679307832211812,-30.49614550019221,24.949886329776838,-7.891134327119747,-13.12898851147466,-21.157066977724533
77,17.73125462695537,-2.517346073772387,27.39873556272343,1.881625589629337,25.25440381999575,-21.439185963063434
78,1.1466301499566,30.36121287679292,-15.898060713869732,-14.919834012300605,32.311642566227576,-21.190740314386225
79,22.38646188674398,-22.316054418626138,15.549712531195091,-5.353301154645319,-24.80340753236004,-21.68604500666226
80,15.562582084089641,32.20510526708895,22.576904541541808,16.358610519642156,-6.126073254111944,-21.637652792579882
81,-28.229136639952877,-20.47588996786169,18.050306651770647,4.275089354758023,25.368086532675278,-21.555606167190014
82,30.968426421115915,27.416652016850442,12.474085559182555,-19.456997319602067,16.910189482170175,-21.675836424856854
83,-3.038026102406242,18.018229237548873,-1.761452143618051,2.045003798873651,7.737189752330082,-17.59091756694898
84,-15.464407727297019,25.212836820831015,26.84202917971581,4.838526011358653,4.065660183037565,-20.897745145688486
85,6.523947427624364,15.77854287877976,-9.170397919051787,-23.533066219100373,-25.885826775531243,-21.264367456596254
86,11.626410611734897,-4.127325276007678,8.23469442766772,18.866084310005697,10.16973355539077,-19.49304505250736
87,-18.001716322621782,24.149105952124884,26.321878590356157,-19.44561678615831,-17.31171980478028,-21.470696307878534
88,-17.215244526721392,-1.0160094940551225,30.700718876989967,7.221357514262046,-13.71259024584193,-20.891659582901458
89,20.42910840489975,18.447173782672756,-6.603482859603492,-8.81586847998829,6.561227669137182,-20.864771513084982
90,20.555144037953184,11.455580728319745,-26.853591939141765,-29.115149807481234,18.596442445962865,-21.722681568372952
91,-13.08163631957046,-26.052053659694806,-17.003580212181348,19.289631124403073,32.42803191887589,-21.10506274257217
92,27.402171875818908,-26.996959776808517,10.600961889171025,-9.637432752691662,-1.612057406499627,-21.545245431060057
93,-0.4909756738806479,-7.6626234324413325,-13.983531276916612,8.617818972913248,-8.97637950547919,-18.497424847530997
94,-10.871929819851577,-19.437325000078978,30.330939535514702,-4.563413378481609,-5.475468548350168,-21.476303429989663
95,-4.354132909631275,7.909884628934677,-21.49684009575735,-26.37733650924523,20.910030643359512,-21.32455252752619
96,21.386150364827493,-20.479734269017136,15.260276900345836,-16.21967932501396,-9.690949743088407,-21.39514536544551
97,31.039225340875724,15.672981346248001,26.617991225011743,-17.445996354878385,1.771140128529403,-21.612414618343973
98,-20.20317751343672,24.834225993291113,-29.640739187003827,22.005671347268795,14.263454127111622,-21.267473806272175
99,27.66909581455245,20.946626662387892,-21.198537414453078,5.749342256931797,16.090327372115127,-20.950271824803256
100,31.156635300330123,9.48732637394314,-11.803906081707844,19.027893809555167,-31.615375443557838,-21.47667209234952
101,3.3992601330953534,7.954172052924768,-14.741545287709677,-7.344432846061718,24.69292538594943,-20.608729962874936
102,31.850105860663035,-23.623180949580988,28.907058337736608,-5.550058484419335,-0.29094716426922673,-21.5717175685644
103,14.555918830812423,4.298857250633233,5.997016132385497,-0.49651376105546774,-14.554253955571127,-19.24452217996423
104,-10.265903461044758,28.27778231136221,8.11694258515515,21.763821373784737,-8.68573794409944,-21.073501230069056
