,No Hypothesis
0,21.81316363337144
1,20.806653456590958
2,20.806653456590958
3,20.595622142818
4,20.595622142818
5,20.595622142818
6,20.595622142818
7,20.595622142818
8,20.595622142818
9,18.627665315967462
10,18.627665315967462
11,18.627665315967462
12,18.627665315967462
13,18.627665315967462
14,18.627665315967462
15,18.627665315967462
16,18.627665315967462
17,18.627665315967462
18,18.627665315967462
19,18.26328257514917
20,18.26328257514917
21,18.26328257514917
22,18.26328257514917
23,18.26328257514917
24,18.26328257514917
25,18.26328257514917
26,18.26328257514917
27,18.26328257514917
28,18.26328257514917
29,18.26328257514917
30,18.26328257514917
31,18.26328257514917
32,18.26328257514917
33,18.26328257514917
34,18.26328257514917
35,18.26328257514917
36,18.26328257514917
37,18.26328257514917
38,18.26328257514917
39,18.26328257514917
40,18.26328257514917
41,18.26328257514917
42,18.26328257514917
43,18.26328257514917
44,18.26328257514917
45,17.692837778529935
46,17.692837778529935
47,17.692837778529935
48,17.692837778529935
49,17.692837778529935
50,17.692837778529935
51,17.692837778529935
52,17.692837778529935
53,17.692837778529935
54,17.692837778529935
55,17.692837778529935
56,17.692837778529935
57,17.692837778529935
58,17.692837778529935
59,17.692837778529935
60,17.692837778529935
61,17.692837778529935
62,17.692837778529935
63,17.692837778529935
64,17.692837778529935
65,17.692837778529935
66,17.692837778529935
67,17.692837778529935
68,17.692837778529935
69,17.692837778529935
70,17.692837778529935
71,17.692837778529935
72,17.692837778529935
73,17.692837778529935
74,17.692837778529935
75,17.692837778529935
76,17.692837778529935
77,17.692837778529935
78,17.692837778529935
79,17.692837778529935
80,17.692837778529935
81,17.692837778529935
82,17.692837778529935
83,17.692837778529935
84,17.692837778529935
85,17.692837778529935
86,17.692837778529935
87,17.692837778529935
88,17.692837778529935
89,17.692837778529935
90,17.692837778529935
91,17.692837778529935
92,17.692837778529935
93,17.692837778529935
94,17.692837778529935
95,17.692837778529935
96,17.692837778529935
97,17.692837778529935
98,17.692837778529935
99,17.692837778529935
100,17.692837778529935
101,17.692837778529935
102,17.692837778529935
103,17.692837778529935
104,17.692837778529935
105,17.692837778529935
106,17.692837778529935
