,No Hypothesis
0,116.36097424080293
1,89.11921323968906
2,21.260712225331233
3,21.260712225331233
4,21.260712225331233
5,14.849833658078257
6,14.849833658078257
7,11.878234997576586
8,10.230775500573278
9,8.72427355759587
10,3.019208841697918
11,2.5192350388196396
12,2.5192350388196396
13,2.5192350388196396
14,2.5192350388196396
15,0.9655518362489208
16,0.9655518362489208
17,0.8255219157242522
18,0.8255219157242522
19,0.8255219157242522
20,0.8255219157242522
21,0.8255219157242522
22,0.8255219157242522
23,0.8255219157242522
24,0.5297959205598867
25,0.4400035522478787
26,0.4400035522478787
27,0.276006071535722
28,0.276006071535722
29,0.276006071535722
30,0.276006071535722
31,0.276006071535722
32,0.021968071625021457
33,0.021968071625021457
34,0.021968071625021457
35,0.021968071625021457
36,0.021968071625021457
37,0.021968071625021457
38,0.021968071625021457
39,0.021968071625021457
40,0.021968071625021457
41,0.021968071625021457
42,0.021968071625021457
43,0.021968071625021457
44,0.021968071625021457
45,0.021968071625021457
46,0.021968071625021457
47,0.021968071625021457
48,0.021968071625021457
49,0.021968071625021457
50,0.021968071625021457
51,0.021968071625021457
52,0.021968071625021457
53,0.021968071625021457
54,0.021968071625021457
55,0.021968071625021457
56,0.021968071625021457
57,0.021968071625021457
58,0.021968071625021457
59,0.021968071625021457
60,0.021968071625021457
61,0.021968071625021457
62,0.021968071625021457
63,0.021968071625021457
64,0.021968071625021457
65,0.021968071625021457
66,0.021968071625021457
67,0.021968071625021457
68,0.021968071625021457
69,0.021968071625021457
70,0.021968071625021457
71,0.021968071625021457
72,0.021968071625021457
73,0.021968071625021457
74,0.021968071625021457
75,0.021968071625021457
76,0.021968071625021457
77,0.021968071625021457
78,0.021968071625021457
79,0.021968071625021457
80,0.021968071625021457
81,0.021968071625021457
82,0.021968071625021457
83,0.021968071625021457
84,0.021968071625021457
85,0.021968071625021457
86,0.021968071625021457
87,0.021968071625021457
88,0.021968071625021457
89,0.021968071625021457
90,0.021968071625021457
91,0.021968071625021457
92,0.021968071625021457
93,0.021968071625021457
94,0.021968071625021457
95,0.021968071625021457
96,0.021968071625021457
97,0.021968071625021457
98,0.021968071625021457
99,0.021968071625021457
100,0.021968071625021457
101,0.021968071625021457
102,0.021968071625021457
103,0.021968071625021457
104,0.021968071625021457
