x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,Value,Timestamp
-9.050501133096787,-8.587265451645745,-9.04060967792361,-8.738914270525457,-8.855821842012036,-8.720868136831868,-9.288362158481485,-8.851215751219902,-8.810449732457842,-8.579882555933239,-8.822888924821983,-9.304619247968686,-9.40906289804982,-8.907516986109128,-9.105477864035002,-9.08283728410419,-8.935437672496551,-9.025652579487955,-9.166847208888136,-8.792291396802183,463.33875588445795,26
-9.168594425939721,-8.703001222847343,-9.33978789028889,-9.224687157008926,-8.98989331201533,-9.637367815861419,-9.546840658488073,-8.881172546997925,-9.338567418542798,-9.054468659286622,-9.118249880682072,-9.002827222491376,-8.673906382202464,-8.877783793532913,-8.604023433745896,-8.971333231426522,-8.481528079011499,-8.831803574302194,-9.041734352849613,-9.053268628059186,533.919900625134,28
-8.900184382537097,-9.363710171775717,-9.496735310757312,-8.919450528581981,-9.01158801972262,-9.238150384398239,-8.598688800556971,-8.57755516392182,-9.315004161688035,-9.06457567309642,-9.07064108443506,-9.191714696773039,-8.953535260416029,-9.148145998402347,-8.76029351632417,-8.598339958640027,-9.318002338481834,-9.081775676702293,-9.064083403290839,-9.513615041526403,540.9472632979441,30
-9.118706132790798,-9.372693679167456,-8.538808450553562,-9.073510447557906,-9.042796486784862,-8.999630817867777,-9.017365382178054,-8.964389063867896,-8.199370743051954,-9.439490852507436,-9.226351139019556,-8.927522970144608,-9.579403191742164,-9.322547945712511,-9.228911142816575,-9.300243654015624,-8.50569431829826,-8.809034982145738,-8.184604367457911,-8.46762959364836,542.527321689448,31
-9.00817066293447,-8.986665756388158,-8.498763437781562,-9.468950254785286,-8.660258973089057,-9.412408151692453,-9.000541927125823,-8.790201094654439,-8.594816680221827,-8.661400282558489,-9.432635178508471,-8.57414849157141,-9.244243746657736,-9.39026066158939,-8.66722165004072,-9.285961193707674,-8.841364074374463,-9.102613994079686,-8.831703858764756,-9.18366357365176,493.2654117421463,33
-8.822389711044185,-8.85654742018452,-9.104139895608256,-8.811202726082517,-8.791031050396883,-9.043777118792672,-8.967813752658207,-8.961600947583802,-8.925803878777593,-8.82142939807956,-8.861547757415112,-8.916957621883354,-9.146659034201893,-8.88931870886401,-8.948447918188956,-9.066493067467972,-8.856892226395866,-8.909866189831181,-9.064739330965182,-9.058221523865571,419.28216928991793,22003
-8.99581928842187,-8.877848339230404,-8.905690825337876,-8.968634830976926,-8.962088830933796,-8.988579483776698,-8.798742695682458,-9.000650387129616,-8.809998698291432,-8.926907434946976,-8.839407765578672,-8.913196950236069,-8.865212036054999,-9.244122640102029,-9.001226809123093,-9.110207008948842,-8.92615851535787,-9.012246497949551,-9.119021463748547,-9.12978697252465,443.12175250847326,38896
-8.99581928842187,-8.877848339230404,-8.905690825337876,-8.968634830976926,-8.962088830933796,-8.988579483776698,-8.798742695682458,-9.000650387129616,-8.809998698291432,-8.926907434946976,-8.839407765578672,-8.913196950236069,-8.865212036054999,-9.006997217451168,-8.800085168178548,-9.110207008948842,-8.92615851535787,-8.955658965663655,-9.119021463748547,-9.12978697252465,418.5057014694405,51036
-8.99581928842187,-8.877848339230404,-8.905690825337876,-8.968634830976926,-8.962088830933796,-8.988579483776698,-8.798742695682458,-9.000650387129616,-8.809998698291432,-8.926907434946976,-8.839407765578672,-8.913196950236069,-8.865212036054999,-9.189335414642608,-9.001226809123093,-9.110207008948842,-8.92615851535787,-9.012246497949551,-9.119021463748547,-9.010810568896696,439.5267852731173,70871
-8.996354883951224,-9.05995081519413,-8.935117626662706,-8.733385706085608,-8.989196891111076,-9.105336059470481,-9.063618727689946,-8.95718458271604,-8.928166075432765,-8.831710619146463,-8.993106288692317,-8.913702148366173,-8.842083245389421,-9.104805411633272,-8.801817636544236,-9.062557653124863,-8.952455519031226,-8.777963430607677,-9.070554759033438,-9.000495861789172,436.4782614815745,86202
