,Poor,Weak,Good,Poor_Good,Weak_Good
0,627.2956234716074,116.14962146907368,3.28764790663343,627.2956234716074,116.14962146907368
1,293.0757951189374,116.14962146907368,3.28764790663343,3.28764790663343,3.28764790663343
2,276.7344661179679,116.14962146907368,3.28764790663343,3.28764790663343,3.28764790663343
3,171.39740212144162,116.14962146907368,3.28764790663343,3.28764790663343,3.28764790663343
4,171.39740212144162,116.14962146907368,3.28764790663343,3.28764790663343,3.28764790663343
5,171.39740212144162,116.14962146907368,3.28764790663343,3.28764790663343,3.28764790663343
6,171.39740212144162,99.6547590032106,3.28764790663343,3.28764790663343,3.28764790663343
7,171.39740212144162,99.6547590032106,2.068891928457315,3.28764790663343,3.28764790663343
8,171.39740212144162,99.6547590032106,2.068891928457315,1.867490792008088,1.867490792008088
9,171.39740212144162,99.6547590032106,1.1301260793503078,1.5745673401363398,1.5745673401363398
10,171.39740212144162,99.6547590032106,1.1301260793503078,1.5745673401363398,1.5745673401363398
11,171.39740212144162,98.68199390645432,0.6986653577556741,1.06701014763548,1.06701014763548
12,171.39740212144162,98.68199390645432,0.6986653577556741,1.06701014763548,1.06701014763548
13,171.39740212144162,98.68199390645432,0.6986653577556741,1.06701014763548,1.06701014763548
14,171.39740212144162,98.68199390645432,0.6986653577556741,1.06701014763548,1.06701014763548
15,170.56698750166206,98.68199390645432,0.6986653577556741,1.06701014763548,1.06701014763548
16,170.56698750166206,98.14528672377848,0.6986653577556741,1.06701014763548,1.06701014763548
17,170.56698750166206,97.87479242609584,0.6986653577556741,1.06701014763548,1.06701014763548
18,114.67725933020124,97.5271021016435,0.6986653577556741,1.06701014763548,1.06701014763548
19,114.32539815331106,96.93808449751428,0.6986653577556741,1.06701014763548,1.06701014763548
20,109.21570589768416,96.68963198004666,0.6007773612997838,1.06701014763548,1.06701014763548
21,106.00710704590568,95.49298604656346,0.594833325697592,0.5111239663013907,0.7510207409751628
22,104.87384174874256,94.63800646050808,0.594833325697592,0.3758653726650854,0.5048471300779487
23,104.50192606152687,93.64668225923783,0.594833325697592,0.3758653726650854,0.5048471300779487
24,103.12794552439966,92.99637473349895,0.594833325697592,0.2732983913708198,0.5048471300779487
25,103.12794552439966,82.76753339904745,0.5262484981348599,0.2732983913708198,0.5048471300779487
26,102.34912588634816,75.86976155544507,0.5262484981348599,0.2732983913708198,0.38337654276165
27,102.34912588634816,69.48728731473975,0.5262484981348599,0.2627819750635575,0.313901759667746
28,95.14164710593262,64.49593545838289,0.5262484981348599,0.2627819750635575,0.2983923908782659
29,94.14742546730804,61.56202747936264,0.5262484981348599,0.2627819750635575,0.2858050418983507
30,85.49371443254823,56.83885501260845,0.5262484981348599,0.2627819750635575,0.2858050418983507
31,84.73520263716578,51.515593654233335,0.5262484981348599,0.2627819750635575,0.2858050418983507
32,84.73520263716578,47.09382621399875,0.5262484981348599,0.2627819750635575,0.2354337865310983
33,83.61485164449748,44.9108964320921,0.5262484981348599,0.2367429224569472,0.2334898876242369
34,83.14859549261448,44.58231772382599,0.5262484981348599,0.2367429224569472,0.2334898876242369
35,81.72224671211978,44.58231772382599,0.5262484981348599,0.2367429224569472,0.2237907734870818
36,76.95916171922282,44.58231772382599,0.5262484981348599,0.2367429224569472,0.2237907734870818
37,75.17524979893669,44.58231772382599,0.5262484981348599,0.2367429224569472,0.2119168723088744
38,73.77126037551655,44.53726174571993,0.5262484981348599,0.2367429224569472,0.2119168723088744
39,73.67309750073561,44.41149639058509,0.5262484981348599,0.160904611980804,0.2015913335052654
40,72.81645695743525,44.36950689466541,0.5262484981348599,0.160904611980804,0.2015913335052654
41,69.40400297743639,44.35040675224992,0.484131142082397,0.160904611980804,0.2015913335052654
42,69.23870936139724,44.348731448801296,0.484131142082397,0.160904611980804,0.170790411017909
43,68.25061374840426,44.348543653684224,0.484131142082397,0.160904611980804,0.1504043115893779
44,64.85748435517485,44.3484015116611,0.484131142082397,0.160904611980804,0.1504043115893779
45,63.65613380621455,44.34837419800753,0.484131142082397,0.160904611980804,0.1504043115893779
46,63.32129865034939,44.34827815085669,0.484131142082397,0.160904611980804,0.1504043115893779
47,61.791489588605856,44.3482730498376,0.484131142082397,0.160904611980804,0.1504043115893779
48,61.05657345332937,44.3482730498376,0.484131142082397,0.160904611980804,0.1504043115893779
49,61.05657345332937,44.3482682841089,0.484131142082397,0.160904611980804,0.1504043115893779
50,56.1387100457848,44.3482682841089,0.484131142082397,0.160904611980804,0.1504043115893779
51,56.1387100457848,44.3482682841089,0.484131142082397,0.160904611980804,0.1236767949053887
52,54.33064819962028,44.34826505148631,0.4620788052750862,0.160904611980804,0.1181264218171491
53,51.959263912315706,44.34826505148631,0.4412943368612071,0.160904611980804,0.110945871838139
54,51.86399336778905,44.34825213772154,0.3922832339508617,0.160904611980804,0.1047334295091314
55,51.86399336778905,44.34825213772154,0.3922832339508617,0.160904611980804,0.1047334295091314
56,50.47602970117763,44.34825213772154,0.3396216667159191,0.160904611980804,0.1047334295091314
57,50.47602970117763,44.34825213772154,0.3197780939816249,0.160904611980804,0.1047334295091314
58,49.794476866237446,44.34825213772154,0.3032060998030709,0.160904611980804,0.0960995712781638
59,49.57342869212173,44.34825213772154,0.3032060998030709,0.160904611980804,0.0960995712781638
60,48.83494228721889,44.34825213772154,0.3032060998030709,0.160904611980804,0.0960995712781638
61,48.83494228721889,44.34825213772154,0.3032060998030709,0.160904611980804,0.0960995712781638
62,47.874578916306426,44.34825213772154,0.3032060998030709,0.160904611980804,0.0960995712781638
63,47.874578916306426,31.829427361052243,0.3032060998030709,0.160904611980804,0.0960995712781638
64,47.197076858072734,23.369359676242244,0.3032060998030709,0.160904611980804,0.0960995712781638
65,46.6893724380682,18.560230172945023,0.3032060998030709,0.160904611980804,0.0960995712781638
66,46.08799693196617,15.533028851088694,0.2628409269193787,0.160904611980804,0.0960995712781638
67,42.512536404063454,14.262256978402323,0.2628409269193787,0.160904611980804,0.0960995712781638
68,42.47138584376629,14.262256978402323,0.2628409269193787,0.160904611980804,0.0960995712781638
69,42.47138584376629,14.262256978402323,0.2628409269193787,0.160904611980804,0.0960995712781638
70,41.286923685702575,13.37651211275541,0.2628409269193787,0.160904611980804,0.0960995712781638
71,38.65162958510464,13.00948596772266,0.2628409269193787,0.1018179825657247,0.0960995712781638
72,38.65162958510464,12.723021096093548,0.2628409269193787,0.1018179825657247,0.0960995712781638
73,35.00501414667523,12.112297775630356,0.2628409269193787,0.1018179825657247,0.0960995712781638
74,35.00501414667523,11.644080030388826,0.1925733863581221,0.1018179825657247,0.0960995712781638
75,34.07293834994072,11.644080030388826,0.1925733863581221,0.1018179825657247,0.0960995712781638
76,33.98977132119102,11.41886309571531,0.1925733863581221,0.1018179825657247,0.0960995712781638
77,33.98977132119102,11.216697085503132,0.1925733863581221,0.1018179825657247,0.0960995712781638
78,33.98977132119102,10.63848371631915,0.1670414489017662,0.1018179825657247,0.0960995712781638
79,33.443592170683075,9.6203091373582,0.1670414489017662,0.1018179825657247,0.0960995712781638
80,33.443592170683075,9.6203091373582,0.1670414489017662,0.1018179825657247,0.0960995712781638
81,32.79766545351186,9.513125643329554,0.1670414489017662,0.1018179825657247,0.0960995712781638
82,31.848277979243555,9.513125643329554,0.1670414489017662,0.1018179825657247,0.0960995712781638
83,31.592489208302126,9.273892662627867,0.1670414489017662,0.1018179825657247,0.0960995712781638
84,31.566163398091287,9.205182907942914,0.1670414489017662,0.1018179825657247,0.0960995712781638
85,31.5008853130256,9.205182907942914,0.1627689264497483,0.1018179825657247,0.0960995712781638
86,31.500644588252005,8.999840634526063,0.1460970280082567,0.1018179825657247,0.0960995712781638
87,31.489610533079723,8.999840634526063,0.1460970280082567,0.1018179825657247,0.0960995712781638
88,31.489610533079723,8.999840634526063,0.1460970280082567,0.1018179825657247,0.0960995712781638
89,31.489610533079723,8.999840634526063,0.1105766739395602,0.1018179825657247,0.0960995712781638
90,31.23324926708495,8.863020435552711,0.1105766739395602,0.1018179825657247,0.0960995712781638
91,31.23324926708495,8.574580759351594,0.1105766739395602,0.1018179825657247,0.0960995712781638
92,31.058025603238075,8.267060661556693,0.1105766739395602,0.1018179825657247,0.0960995712781638
93,31.058025603238075,8.267060661556693,0.1105766739395602,0.1018179825657247,0.0960995712781638
94,31.058025603238075,8.067841956763477,0.1105766739395602,0.1018179825657247,0.0960995712781638
95,30.339295321311365,8.067841956763477,0.1105766739395602,0.1018179825657247,0.0960995712781638
96,30.339295321311365,7.969333937609207,0.1105766739395602,0.1018179825657247,0.0960995712781638
97,30.339295321311365,7.7123809012650435,0.1105766739395602,0.1018179825657247,0.0960995712781638
98,30.339295321311365,7.515062462277683,0.1105766739395602,0.1018179825657247,0.0960995712781638
99,29.92630392260832,7.502881762047384,0.1105766739395602,0.1018179825657247,0.0960995712781638
100,29.84763624242825,7.502881762047384,0.1105766739395602,0.1018179825657247,0.0960995712781638
101,29.68750437999316,7.452009349803688,0.1105766739395602,0.1018179825657247,0.0960995712781638
102,29.681000129421708,7.452009349803688,0.1105766739395602,0.1018179825657247,0.0633576031992873
103,29.681000129421708,7.413459210337542,0.1105766739395602,0.1018179825657247,0.0529335389342561
104,29.603645981085823,7.413459210337542,0.1105766739395602,0.1018179825657247,0.0529335389342561
