,Perfect Hindsight,What they knew,Bizarro World,Mixed Starting Hypotheses
0,15.436549610306772,27.927010009987548,27.991183071595604,24.979793950175626
1,15.436549610306772,27.927010009987548,27.980424848268296,24.979793950175626
2,15.436549610306772,27.927010009987548,27.980424848268296,24.979793950175626
3,15.436549610306772,27.927010009987548,27.980424848268296,24.979793950175626
4,15.436549610306772,27.64805678567134,27.64805678567134,21.129351819724864
5,15.436549610306772,27.162339529204097,27.64805678567134,21.129351819724864
6,15.436549610306772,23.96007231653626,27.64805678567134,21.129351819724864
7,15.436549610306772,23.96007231653626,23.861040940986708,21.129351819724864
8,15.436549610306772,23.96007231653626,23.861040940986708,21.129351819724864
9,15.436549610306772,23.21899938452337,23.861040940986708,21.129351819724864
10,15.436549610306772,23.21899938452337,23.861040940986708,21.129351819724864
11,15.436549610306772,23.21899938452337,23.499956004866213,21.129351819724864
12,10.904282637189262,23.21899938452337,23.499956004866213,17.099380061784494
13,10.904282637189262,23.21899938452337,23.499956004866213,17.099380061784494
14,10.757496978176945,23.21899938452337,23.499956004866213,17.099380061784494
15,10.757496978176945,23.21899938452337,23.499956004866213,16.86994419086387
16,10.204164817155412,23.21899938452337,23.499956004866213,16.86994419086387
17,10.204164817155412,22.37174766959466,23.499956004866213,15.240330767776555
18,6.194208670040119,22.37174766959466,23.499956004866213,13.381433814967943
19,6.194208670040119,22.37174766959466,19.662158322996262,13.381433814967943
20,6.194208670040119,22.37174766959466,19.662158322996262,13.381433814967943
21,6.194208670040119,22.37174766959466,19.271238304119315,13.381433814967943
22,6.194208670040119,22.37174766959466,19.271238304119315,13.381433814967943
23,6.194208670040119,22.37174766959466,19.271238304119315,13.021922012320465
24,6.194208670040119,22.37174766959466,19.271238304119315,12.201190359235722
25,6.194208670040119,22.37174766959466,19.271238304119315,12.201190359235722
26,6.194208670040119,22.37174766959466,19.271238304119315,12.201190359235722
27,6.194208670040119,22.37174766959466,19.271238304119315,12.201190359235722
28,6.194208670040119,19.773465193923805,19.271238304119315,12.201190359235722
29,6.194208670040119,19.773465193923805,18.253063298466692,12.144482105180735
30,6.194208670040119,18.269675639285758,12.677188925804591,12.144482105180735
31,6.194208670040119,18.269675639285758,12.677188925804591,12.144482105180735
32,6.194208670040119,18.269675639285758,10.87263435941663,12.144482105180735
33,6.194208670040119,18.269675639285758,9.429632648951909,12.144482105180735
34,5.3141842631215574,16.978553064343906,9.429632648951909,12.144482105180735
35,5.3141842631215574,16.978553064343906,9.429632648951909,12.144482105180735
36,5.250815559135351,16.829256285251706,9.429632648951909,12.144482105180735
37,3.090625886715184,16.829256285251706,9.429632648951909,12.144482105180735
38,2.8167790671051627,16.712847568358484,9.429632648951909,12.144482105180735
39,2.8167790671051627,15.524807667059337,9.429632648951909,12.144482105180735
40,2.8167790671051627,15.294634098872448,9.429632648951909,12.144482105180735
41,2.8167790671051627,15.156187372169272,9.429632648951909,12.144482105180735
42,2.8167790671051627,15.156187372169272,9.429632648951909,12.144482105180735
43,2.8167790671051627,15.156187372169272,9.429632648951909,11.414561453013242
44,2.8167790671051627,15.156187372169272,9.429632648951909,11.414561453013242
45,2.8167790671051627,15.156187372169272,9.429632648951909,9.865701228164664
46,2.8167790671051627,15.156187372169272,9.429632648951909,9.865701228164664
47,2.8167790671051627,15.156187372169272,9.429632648951909,9.522655081316454
48,2.8167790671051627,15.156187372169272,9.429632648951909,9.522655081316454
49,2.8167790671051627,15.11251249599475,9.429632648951909,9.522655081316454
50,2.8167790671051627,15.11251249599475,9.429632648951909,9.522655081316454
51,2.8167790671051627,15.11251249599475,9.429632648951909,9.522655081316454
52,2.8167790671051627,15.11251249599475,9.429632648951909,9.522655081316454
53,2.8167790671051627,15.11251249599475,9.429632648951909,9.522655081316454
54,2.8167790671051627,15.11251249599475,9.429632648951909,9.522655081316454
55,0.5879234086271161,15.11251249599475,9.429632648951909,9.522655081316454
56,0.5879234086271161,15.11251249599475,4.905460428769867,9.522655081316454
57,0.5879234086271161,15.11251249599475,4.508366141895369,9.522655081316454
58,0.5879234086271161,15.11251249599475,4.508366141895369,9.522655081316454
59,0.5879234086271161,15.11251249599475,4.508366141895369,9.522655081316454
60,0.5879234086271161,14.012084753931894,4.508366141895369,9.522655081316454
61,0.5879234086271161,13.337962572717538,4.508366141895369,9.522655081316454
62,0.5879234086271161,13.337962572717538,4.508366141895369,9.522655081316454
63,0.5879234086271161,13.337962572717538,4.508366141895369,9.522655081316454
64,0.5879234086271161,13.337962572717538,4.508366141895369,9.522655081316454
65,0.5879234086271161,9.24997709415102,4.508366141895369,9.522655081316454
66,0.5879234086271161,9.24997709415102,4.508366141895369,9.522655081316454
67,0.5879234086271161,5.438436517557776,4.508366141895369,9.522655081316454
68,0.5879234086271161,1.9311461596806332,4.508366141895369,9.522655081316454
69,0.5879234086271161,1.9311461596806332,4.508366141895369,9.522655081316454
70,0.5879234086271161,1.9311461596806332,4.508366141895369,9.522655081316454
71,0.5879234086271161,1.9311461596806332,4.508366141895369,9.522655081316454
