,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.5,0.0,0.75,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.017992236468796666,Bizarro World
1,0.25,1.0,0.75,0.25,0.75,3.8000000000000003,0.0,0.0,0.25,0.5,0.05595652041646981,Global
2,0.25,0.75,0.0,0.5,0.75,4.2,0.25,0.0,0.5,0.5,2.7851300310955165,Global
3,0.75,0.0,0.25,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.032824344354803,Global
4,0.25,1.25,0.0,0.0,0.5,2.2,0.0,0.0,0.25,0.75,2.986740393001782,Global
5,0.75,0.0,0.5,0.5,0.0,1.0,0.5,1.25,0.5,0.0,0.0010055100816891394,Bizarro World
6,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.5,2.25,0.0,9.027796418189038e-05,Bizarro World
7,0.0,1.25,1.0,0.0,0.0,2.2,0.0,0.75,1.0,0.25,0.0005041445419716173,Global
8,0.0,0.0,0.0,0.0,0.0,1.2,0.0,4.25,0.0,0.25,1.1042943811684297e-17,Global
9,0.0,1.25,0.0,0.25,0.25,1.4,0.0,0.0,0.25,0.0,3.593815020339942,Global
10,0.25,2.25,0.0,2.0,0.0,4.2,0.0,0.0,0.25,0.0,1.9848158373541702,Global
11,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.659851038793567,Global
12,0.0,4.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,4.224436947147099,Global
13,0.0,5.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,0.0,3.0634240783096405,Global
14,0.0,2.75,0.0,0.0,0.0,4.800000000000001,0.5,0.0,0.0,0.0,3.4510292176354405,Global
15,0.0,3.75,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04361433429972371,Global
16,0.0,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,2.0422531054369557,Global
17,0.5,0.0,0.5,2.5,0.0,1.0,0.5,0.5,0.5,0.0,0.002898523490360017,Bizarro World
18,0.5,0.0,0.5,0.5,0.0,1.0,2.5,0.5,0.5,0.0,0.00020006156148483315,Bizarro World
19,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.75,0.0,0.25,0.033546939059251574,Global
