,Perfect Hindsight,What they knew,Bizarro World,Mixed Starting Hypotheses
0,3.1180612634070606,1.5844701025409655,0.005419636740019795,3.421240961509388
1,3.1180612634070606,1.5835214713642458,0.2228871880327402,3.421240961509388
2,3.1180612634070606,2.2944321940042434,1.8865499910626276,3.421240961509388
3,3.1180612634070606,2.280842338938633,1.8769904735779277,3.4219744322001606
4,3.1180612634070606,2.2666853535188634,1.8783429949461408,2.3935130743132484
5,3.0731448284608494,3.132661120476901,1.8783429949461408,2.396218631109789
6,2.405717986540809,3.875781168707197,1.8783429949461408,2.405825725658769
7,2.1298586426201336,3.9678751833989705,2.474102515762923,2.365022782056986
8,2.2888270767348113,4.159432839999232,2.6641154804997726,2.365022782056986
9,2.5383105010410048,4.21693173873984,3.539460733400818,2.365022782056986
10,2.6792944556042175,4.082323214127046,3.4436289475614683,2.317706580011053
11,2.750303672118983,3.9828863983936706,3.8104681458099594,2.6104876836267956
12,2.6774427437917656,4.110090621209565,4.084165870553716,2.7181910776437865
13,2.6412400691722207,4.159651287219894,4.480866398383163,2.699216720178485
14,2.513446882497945,3.855988940876985,4.463296130882693,2.903925304979435
15,2.934046432389774,3.720099130728113,4.510374837276681,3.0590256374066747
16,2.9175938045158842,3.6477704585797386,4.863816674200302,3.2283424110309547
17,2.867765752285569,3.398533443565684,4.9582648937807745,3.0859184284856105
18,2.83768428608966,3.517934190290676,5.170347559583569,2.931897251237974
19,2.9326123520076366,3.617696592384988,5.336378493924567,3.027878983379504
20,2.8461752541597405,3.7619887824148024,5.364699076470834,3.220169065085883
21,2.8409288843262175,3.5824265155867163,5.421410601090816,3.3631195537388767
22,2.738716214357968,3.590501963919697,5.41699672800805,3.218787950886227
23,2.8814606394611184,3.7764915019647987,5.429956050508765,3.2105237877492034
24,2.9460283652747936,3.9505280433109884,5.543099323069001,3.20500906522534
25,2.817401928159976,3.974831147448105,5.541628141114753,3.044972982123947
26,2.654133169738945,4.084588596227482,5.673484396170024,2.999494989161131
27,2.6685969169130503,4.05401227321147,5.7016528649554585,2.9260843938713177
28,2.6823293079974784,3.7723021401167283,5.742467806529752,2.962736095498179
29,2.907894183358083,3.8633211545399506,5.862265787987504,3.00940952992099
30,2.910641662434291,3.8692082392679454,5.938149526976395,2.9201585423772847
31,2.920096084517817,4.098620645144617,5.921605911523543,3.026751332755072
32,2.9219976840925446,4.094520887240489,5.99148426726542,3.024128953230979
33,2.9049184953836176,4.048386918832774,6.026359955020496,3.008572964756583
34,2.9196244580697104,3.9104220852200253,6.208800195102279,2.8807177885824853
35,2.920185008176855,3.8404148380409286,6.241078701499501,2.9210853844804
36,3.0062130654774726,3.792363167666111,6.4610979066523075,2.9270109215333138
37,2.9775256276722715,3.7483578220396803,6.459491440547248,2.949301301008879
38,2.907320225946247,3.7341816614765273,6.477316019477438,2.9397326532987478
39,2.9108157694670953,3.6518170820502167,6.596613887035113,2.8781870268649303
40,2.8722290946388944,3.599403871332284,6.6500650521496185,2.8221437785084276
41,2.8091982930784027,3.5215273927064903,6.615648077795407,2.8528386951027134
42,2.714597695095459,3.536971040562631,6.663304034970851,2.8864401048650925
43,2.693752971310272,3.559590427439167,6.737869953651262,2.9340452300734925
44,2.673952265263963,3.523956220081156,6.760218732049792,2.8663325870409992
45,2.6707354623153745,3.394246775265209,6.826556208782273,2.7241720786078214
46,2.5802309031349675,3.4110950341578254,6.731998326789883,2.848526657778193
47,2.5915318633103848,3.5008961301955654,6.802008200611553,2.8596513915438995
48,2.6137520653952864,3.549159355220584,6.898201220549846,2.8658684391389517
49,2.482707403765967,3.557088393851624,6.919853306045856,3.1102917201498683
50,2.4442643925797127,3.5586374851145424,6.917923779063667,3.1298441813427904
51,2.39963933122464,3.5356538013698673,6.816060396440714,3.1221069999531204
52,2.4006178264562528,3.5356538013698673,6.836333101965328,3.216642210315893
53,2.429678725577847,3.5050963387746057,6.745698041455682,3.265863236214631
54,2.4605257280704635,3.5311540233999366,6.781567076181198,3.2401926687508085
55,2.4607267095805567,3.539377999765615,6.791329252670693,3.170391155273955
56,2.3768759750636526,3.530485556356265,6.888944119307325,3.160813826319723
57,2.3148247733694927,3.5386565549997795,6.934420901147929,3.0978344914807763
58,2.2987329708733903,3.554421740258607,6.976123713422886,3.0876968123605297
59,2.3122602666389342,3.5479343291942653,6.973575300049046,3.039779497711681
60,2.312414436657601,3.463443342859731,6.91070637233482,3.190235462997291
61,2.313698774172031,3.368417560720841,6.8960960681427474,3.179175037822142
62,2.25582516397292,3.269473139092746,6.89553621968028,3.2268149509160895
63,2.2159317358985344,3.27748263500616,6.94491335956321,3.3301336237212658
64,2.2159317358985344,3.2510792729274502,6.809346758807952,3.345496129325469
65,2.219318247052853,3.1508978249507917,6.466540206416878,3.3419733785516654
66,2.1953108670487422,3.1326679259498835,6.465745535992732,3.3254941908099402
67,2.194997477292158,3.044491602760048,6.382946472727927,3.210112716835188
68,2.120957150029256,3.1410470102145864,6.294242130474666,3.2147320468650302
69,2.1069924258896746,3.108628887799033,6.237918882970367,3.172086943236045
70,2.017041453451711,3.108628887799033,6.2388895373345905,3.1706970682774376
71,2.0244043621941956,3.108628887799033,6.235899511012475,3.140565136081809
72,2.0244043621941956,3.114544539815761,6.198421420288973,3.194595600114452
73,2.0244043621941956,3.092746944328917,6.182619820034453,3.205182127139895
74,1.9745831743189415,3.0826813896020298,6.200836586100013,3.1989381944638446
75,1.9787173447530795,3.0396282083091744,6.27977434513228,3.373700233285694
76,1.9787173447530795,3.1430132149075427,6.30566925890902,3.332633447241618
77,1.8483312919902588,3.1359458082119165,6.349435478621401,3.289169839853863
78,1.8221416938297545,3.1184100313395904,6.355559973387574,3.2826416133068745
79,1.8221416938297545,3.1184100313395904,6.331094339489478,3.265667004545177
80,1.8238567907542305,3.116601888381343,6.318360872929501,3.3444106152080253
81,1.8238567907542305,3.1007578060406256,6.342626825935812,3.3878331911391313
82,1.8156300442499058,3.1115311374107777,6.216189115860219,3.237890854784823
83,1.766746518308489,2.9919228036561294,6.135912785150951,3.237890854784823
84,1.767433271533511,2.9487081974984877,6.130189482990034,3.2126393126306403
85,1.6797439209956615,2.939287249690399,6.1236847100081135,3.1040313407008133
86,1.6805615289570077,2.880164742583361,6.123738406749173,3.103676692474313
87,1.6805615289570077,2.8428518859474097,6.134963375792268,3.0901686589738713
88,1.6802075361598754,2.847758174192667,6.141073895479087,3.126373280679774
89,1.6808202500015685,2.644214911571754,6.058254627005414,3.1207947446821827
90,1.684197366713963,2.6428115614048653,5.967405059816478,3.119987660944035
91,1.6788901398682252,2.6174609307476375,5.975749433058753,3.1182087584564537
92,1.6788901398682252,2.5961034971165367,5.9498125169481035,3.10194883789085
93,1.6456068934699157,2.591379280160036,5.821133436835701,3.09303421359253
94,1.4043795541917534,2.5906518490849457,5.635718532134559,3.1604058605376277
95,1.4043795541917534,2.568128975023908,5.631597418052403,3.157761405938998
96,1.4043795541917534,2.567176993019014,5.62072674935174,3.134606841857115
97,1.359508671479535,2.569327395419426,5.543475848938034,3.0951046162245692
98,1.3412451784088488,2.569327395419426,5.609476280136925,3.100314674569008
99,1.3412451784088488,2.568070639280126,5.420252482760311,3.1116905017454046
100,1.3412451784088488,2.568070639280126,5.327673753105196,3.088679836471721
101,1.3412451784088488,2.568070639280126,5.314158737533886,3.08033041251145
102,1.3412451784088488,2.568070639280126,5.294187869566435,3.0940175249543076
103,1.2694449909654086,2.5069082052427087,5.270975984639894,3.1926544681468245
104,1.2694449909654086,2.4935559068452346,5.303587320155276,3.179159107728601
105,1.121415151966776,2.4847262783307067,5.276694181020685,3.1260672516501433
106,1.121415151966776,2.4847262783307067,5.270790380331361,3.069908852910925
107,1.121415151966776,2.4847262783307067,5.207059879823312,3.0686373902674178
108,1.121415151966776,2.4479086393424123,4.99360412468716,2.839631371418886
109,1.121415151966776,2.420889425508929,4.956569004635334,2.8328949953186604
110,1.121374753218801,2.264812006934382,4.9428502328414705,2.833654109449115
111,1.121374753218801,2.265685534694621,4.914399941620094,2.8801520993960854
112,1.1304308395925253,2.2758074072446353,4.89657447384117,2.8607205580012076
113,1.1151874619822895,2.281714834483575,4.780005631301178,2.835999829255941
114,1.1151874619822895,2.2426734154857915,4.72923612763142,2.833069756610427
115,1.1151874619822895,2.197798912074667,4.721811541275908,2.827488269877372
116,1.1151874619822895,2.1925473545847702,4.679023758576254,2.780168761037144
117,1.1151874619822895,2.1345936880661234,4.680049412160553,2.619780420588095
118,1.1151815272650665,2.1168999656937313,4.6751787281262285,2.602297615740511
119,1.1150078648801232,2.18090656871431,4.625618195390921,2.6020346433853043
120,1.0209512119529192,2.224318670625351,4.584886744799287,2.6020346433853043
121,1.0209512119529192,2.2160955218555944,4.534762689314303,2.58234247027827
122,1.0209512119529192,2.18344305644364,4.534803414879268,2.575724796428955
123,1.0232692476897534,2.18344305644364,4.463018102277959,2.5526571762476977
124,1.0232692476897534,2.14315084835675,4.44045547330617,2.544613381009093
125,1.0232692476897534,2.142111551977824,4.391512495047958,2.55771130302092
126,1.0272617130642832,2.175075524761589,4.390443857945892,2.5922350349182928
127,1.0007791385944513,2.188241763211779,4.390549153725668,2.6357466319734533
128,0.9404093184437983,2.2011966020437175,4.391037976964409,2.6215735161308378
