x0,x1,x2,x3,x4,x5,x6,x7,x8,Value,Timestamp
-0.3185584994661217,-0.4661021734662803,0.37226325245707703,-0.21075609963552744,-0.2391363839597389,-0.02499831977735205,-0.3924065248045319,-0.24856197387410553,-0.07407258647829841,2.9338723790573487,6
0.1761829418034481,0.13297107054731117,0.1671347751564591,-0.19293472205194656,-0.3728163782627277,-0.4218043745447548,-0.533441944993166,-0.32293442147110163,-0.08432005489453415,2.913321488970898,25
-0.08070542004019339,0.4226547721365276,0.06828771805193523,-0.2526240589546297,0.12448799230151217,-0.39947850028115306,-0.2221956848166205,0.36081539859643386,0.16236379053025607,2.6548311435615806,27
-0.3681047681205599,0.1548632967524961,0.0283852411110244,0.011504500528648301,0.08682875375846255,-0.07972465913136309,0.5137586713607528,-0.13078088466957521,0.31713743427101354,2.3116581400702754,28
-0.7679226679713778,0.49149905297436786,-0.2579239292804978,-0.16342181823601704,-0.5873717831389351,-0.018984527753224616,-0.139373057417304,0.4604551077112702,0.12564753725505937,3.2841266014931034,29
0.009881172491304824,-0.11710132463020943,-0.02394122762884996,0.020480860101398723,-0.05188432222630723,-0.022529047619030962,0.12267704655183267,0.22525691278811166,0.021547438983728733,0.7954436588269549,7571
0.009881172491304824,-0.01989643973273303,-0.02394122762884996,0.020480860101398723,-0.05188432222630723,-0.022529047619030962,0.12267704655183267,0.22525691278811166,0.021547438983728733,0.6989407411189288,14161
0.009881172491304824,-0.01989643973273303,-0.02394122762884996,0.020480860101400822,-0.05188432222630723,-0.022529047619030962,0.12267704655183267,0.22525691278811166,0.021547438983728733,0.6989407411189288,23056
0.009881172491304824,-0.01989643973273303,-0.023941227628853312,0.020480860101398723,-0.05188432222630723,-0.022529047619030962,0.12267704655183267,0.22525691278811166,0.021547438983728733,0.6989407411189288,31609
0.04910163951125668,0.004248727386993778,-0.03467538689616134,0.042656323231604176,0.04426675685989068,0.11188516236409288,0.0071415818600542025,0.12039935366293264,0.024613816845400517,0.44266917724299804,41555
0.16669064646514092,-0.004142138371420856,0.03379324860329959,0.056005010824584645,-0.06948452785546522,0.1291127514375674,-0.0670566666385497,0.13678771749399488,-0.0049771311653899405,0.7640620608714355,51936
0.04910163951125668,0.18636542994929783,-0.03467538689616134,0.042656323231604176,0.04426675685989068,0.11188516236409288,0.0071415818600542025,0.12039935366293264,0.024613816845400517,0.7091446285504373,61898
-0.12506933135216425,-0.02284158544254211,0.008142984937308029,0.05205073002161102,-0.22499510945948478,0.020064932587958797,0.012413168946949327,0.11222564201079166,0.011246644985853038,0.7854311189944707,73125
27.932291403161052,20.12671108805757,8.398151926805355,4.316309646931678,-28.197161852045753,14.544436501524913,5.030349558534681,-20.861441359215824,-32.141081115323566,21.132913529721712,73213
0.0029756011534300547,0.0032800264321366512,-0.1572666101155491,0.016445683758305827,0.12725913847128112,0.16733762041574163,0.07537704386419222,-0.10593791213319292,0.0905714885176323,0.8840087117600892,82922
0.12187527188257974,0.014025380378346122,-0.0888456126547136,0.139748122317485,0.007342111556638997,-0.23655681420835278,0.06254804330296793,-0.6772412759959516,0.09199306003708888,1.8350887114246714,90556
0.04910163951125668,0.18636542994929783,-0.03467538689616134,0.042656323231604176,0.04426675685989068,0.11188516236409288,0.0071415818600542025,0.12039935366293264,0.024613816845402425,0.7091446285504373,101117
0.06966576331158955,0.07129302612335457,0.20695124591147646,0.025824835764733562,0.04188264845374151,0.1421974870683349,0.09289807837758426,-0.07192146843154881,0.22969420461877668,1.152035341155948,110883
-0.044951788757439146,0.011276002219538839,0.8170555786727985,0.037113862189336544,0.1325338070697236,-0.09912217135010337,0.04910117570017292,-0.001092899718946841,-0.027861013368799092,1.4355188715740117,118901
0.19823257583771342,-0.016341637554804788,-0.3619178908838302,0.12250713608836637,-0.0034715250652458673,0.7339926734299205,-0.05614142218785399,0.08605276516014743,-0.045622967575925086,2.08007245998007,128990
-0.009267661353687312,0.0776194633624745,-0.0678461094490659,0.02019023656018579,-0.22854695328295524,-0.0921507352338434,-0.018040733714034266,-0.05974476453334507,-0.5357746535109013,1.6206104691133274,140055
-0.11001074419306178,0.19209293098318625,0.0017486576154581712,0.09196180357839268,-0.25836111807830253,-0.09552956934560086,0.06222285266170502,0.17364861372007573,-0.005584148784400611,1.2820903963350934,150693
-0.0025242853155234,0.07687933950042236,0.026807236185860006,0.04910699186846693,0.18637489927627365,0.008250213797495576,-0.082165981107579,0.18876566637986192,0.02175999527026562,0.8194497909034522,163418
-0.10320238227787563,-0.1999046733944269,0.07005476855534885,0.31458236739223366,0.14075931803991887,-0.06802290181288129,0.06800755769405037,0.09892176159507665,0.04644290768915482,1.3855468034328315,173884
-0.27686389833939185,-0.06354002324971475,0.12220801350014909,0.6913157856218106,-0.07397010630353934,0.2688207434162109,0.13828772095266828,0.1672932722754794,-0.13421958366334275,2.307829736021056,186417
-0.049473658167976,-0.184107877155391,-0.02715511435650842,0.8670619706052821,0.024308408375596002,0.09876243349071245,0.2427791776395054,0.1104631618671214,-0.1816521096921493,1.9891538810386078,197814
0.08999616141309019,0.6119959076813473,-0.013268407150453004,0.08800403837538033,-0.07795167379723011,0.10147735318569318,0.050255843372724485,-0.3082536565735552,0.14921203647172376,1.9583732174112147,208972
0.03270335450653694,1.0539661011033346,0.007350532043859036,0.05678703006075381,0.131006314908781,-0.08762998644131414,0.09419336631106034,0.1392229517311634,0.1666515734993903,1.8588022565825466,220119
0.04910163951125668,1.0915691117101147,-0.03467538689616134,0.042656323231604176,0.04426675685989068,0.11188516236409288,0.0071415818600542025,0.12039935366293264,0.024613816845402425,1.6626217498943956,230653
0.04910163951125668,0.004248727386993778,-0.03467538689616134,0.042656323231604176,0.04426675685989068,0.11188516236409288,0.27181937083820884,0.12039935366293264,0.024613816845400517,0.9289050642583949,241290
-0.13611427550752803,0.0858371987438307,-0.1753710604746009,0.016761355023524764,-0.18884672592358018,0.22052381268564225,-0.039103185020506,0.30197942588529153,0.320596653169538,1.9620980517264255,249130
